device_id,user_id,device_type,platform,app_version,last_active_at,trusted
D0006561,U002466,Android,星购App,6.0.0,2026-04-19 10:15:21,1
D0006562,U001834,Windows,星购App,5.9.1,2025-03-07 03:25:28,1
D0006563,U002771,Android,星购App,6.0.0,2026-04-23 14:57:35,1
D0006564,U004939,Android,网页,5.8.0,2026-05-17 02:16:59,1
D0006565,U002550,iOS,星购App,5.8.0,2026-06-27 11:40:09,1
D0006566,U004810,Android,星购App,6.0.0,2026-07-23 15:59:29,1
D0006567,U000640,Android,微信小程序,5.9.1,2026-07-05 21:24:07,1
D0006568,U001896,iOS,网页,6.0.0,2025-03-31 23:51:06,1
D0006569,U000615,Android,星购App,6.0.0,2026-08-13 10:10:39,1
D0006570,U003720,Android,星购App,6.0.0,2026-05-27 15:04:38,1
D0006571,U000275,Android,网页,5.9.1,2025-06-18 05:45:10,1
D0006572,U004933,iOS,星购App,5.8.0,2026-04-02 02:47:38,1
D0006573,U002481,Android,网页,6.0.0,2026-05-14 00:12:12,1
D0006574,U003906,iOS,网页,5.8.0,2026-03-04 05:38:26,1
D0006575,U001271,Windows,星购App,web,2025-02-05 13:47:12,1
D0006576,U002597,iOS,星购App,5.9.1,2026-04-30 09:45:37,1
D0006577,U001944,Windows,星购App,5.9.1,2025-05-28 01:37:32,1
D0006578,U002300,Android,网页,5.9.1,2025-01-07 23:57:52,1
D0006579,U002464,iOS,星购App,6.0.0,2026-07-20 19:26:41,1
D0006580,U004664,iOS,星购App,5.9.1,2025-12-19 12:40:33,1
D0006581,U001549,macOS,星购App,5.8.0,2026-06-06 12:48:36,1
D0006582,U004862,Android,星购App,6.0.0,2026-04-13 23:31:28,1
D0006583,U002311,iOS,微信小程序,5.8.0,2026-07-25 22:05:44,1
D0006584,U002655,iOS,微信小程序,web,2026-05-05 10:29:26,1
D0006585,U003219,iOS,星购App,6.0.0,2025-04-24 07:19:55,1
D0006586,U000495,macOS,星购App,5.9.1,2026-06-01 02:04:15,1
D0006587,U000602,Android,星购App,5.8.0,2025-10-03 10:15:27,1
D0006588,U002266,Android,星购App,6.0.0,2026-03-13 06:10:47,1
D0006589,U003641,Android,星购App,6.0.0,2025-07-26 17:07:49,1
D0006590,U001041,iOS,星购App,5.9.1,2026-01-29 21:59:34,1
D0006591,U002790,iOS,星购App,5.9.1,2025-04-11 19:25:30,1
D0006592,U001854,iOS,星购App,6.0.0,2026-02-19 09:07:11,1
D0006593,U000363,iOS,星购App,5.9.1,2025-08-11 16:16:05,1
D0006594,U000215,Windows,星购App,5.9.1,2025-06-11 17:25:22,1
D0006595,U000375,Android,微信小程序,6.0.0,2026-03-23 08:06:01,1
D0006596,U000027,Android,星购App,web,2025-10-16 02:19:03,1
D0006597,U001228,iOS,星购App,5.9.1,2025-04-20 16:50:24,1
D0006598,U000068,iOS,星购App,web,2026-07-13 20:43:42,1
D0006599,U002853,Android,星购App,5.9.1,2026-04-28 00:17:29,1
D0006600,U002656,Android,星购App,6.0.0,2025-10-15 01:56:40,1
D0006601,U003784,Android,星购App,6.0.0,2025-06-27 01:12:16,1
D0006602,U004395,Windows,网页,5.8.0,2026-07-11 19:13:55,1
D0006603,U001941,iOS,星购App,5.9.1,2025-09-26 06:35:41,1
D0006604,U001701,iOS,星购App,5.8.0,2025-08-15 03:20:15,1
D0006605,U002646,Android,微信小程序,5.9.1,2025-09-17 07:37:01,1
D0006606,U003033,iOS,微信小程序,5.8.0,2025-01-09 12:41:29,1
D0006607,U002270,iOS,星购App,6.0.0,2025-05-25 06:34:16,1
D0006608,U000528,Android,星购App,5.8.0,2025-03-25 00:06:01,1
D0006609,U003812,Android,星购App,5.9.1,2026-01-14 07:45:44,1
D0006610,U004034,Windows,星购App,5.9.1,2026-06-24 20:32:36,1
D0006611,U001594,Android,网页,5.8.0,2026-08-16 04:19:40,1
D0006612,U000989,Android,星购App,6.0.0,2026-03-14 10:31:40,1
D0006613,U002773,Android,星购App,6.0.0,2026-04-04 16:52:07,1
D0006614,U000430,Windows,星购App,6.0.0,2026-02-26 03:01:44,1
D0006615,U004399,Android,星购App,5.8.0,2025-04-03 11:47:31,1
D0006616,U001193,Windows,微信小程序,6.0.0,2025-06-09 10:13:25,1
D0006617,U000108,Android,星购App,6.0.0,2025-05-18 08:52:11,1
D0006618,U000433,Android,星购App,5.9.1,2025-01-29 05:31:34,1
D0006619,U002107,Android,星购App,6.0.0,2025-03-26 14:23:57,1
D0006620,U000291,iOS,星购App,6.0.0,2025-03-23 16:43:55,1
D0006621,U002147,Windows,星购App,web,2025-10-07 12:01:08,1
D0006622,U002538,iOS,网页,web,2026-06-28 11:46:57,1
D0006623,U004671,Android,星购App,5.9.1,2025-08-07 06:27:34,1
D0006624,U001583,Android,网页,5.9.1,2025-11-14 00:34:06,1
D0006625,U004867,Android,星购App,5.8.0,2026-05-29 12:09:19,1
D0006626,U001374,iOS,微信小程序,5.8.0,2025-10-08 01:43:36,1
D0006627,U000606,Windows,微信小程序,6.0.0,2026-06-03 11:20:37,1
D0006628,U002756,iOS,星购App,web,2025-05-08 08:39:38,1
D0006629,U002224,macOS,星购App,5.9.1,2025-11-05 18:02:30,1
D0006630,U000049,Android,星购App,5.8.0,2025-02-10 21:43:07,1
D0006631,U003985,iOS,微信小程序,5.8.0,2025-02-03 13:24:32,1
D0006632,U003027,Android,星购App,5.9.1,2025-09-22 23:05:08,1
D0006633,U000980,Windows,星购App,6.0.0,2026-02-12 01:45:17,1
D0006634,U004394,macOS,网页,5.9.1,2025-11-06 03:33:05,1
D0006635,U003448,Android,星购App,6.0.0,2026-07-17 10:50:04,1
D0006636,U004218,iOS,星购App,6.0.0,2025-03-25 22:28:42,1
D0006637,U001716,Android,网页,5.9.1,2026-08-05 18:11:34,1
D0006638,U003339,Windows,微信小程序,5.9.1,2025-10-22 17:20:08,1
D0006639,U000296,macOS,星购App,5.9.1,2026-06-26 23:27:24,1
D0006640,U003700,iOS,星购App,6.0.0,2025-01-07 07:54:57,1
D0006641,U002540,Windows,网页,5.9.1,2025-07-29 16:53:28,1
D0006642,U001058,Android,星购App,6.0.0,2025-05-17 10:56:31,1
D0006643,U003257,iOS,星购App,web,2025-06-26 08:46:46,1
D0006644,U001047,Android,星购App,5.9.1,2025-02-16 17:00:56,1
D0006645,U001905,iOS,星购App,web,2026-06-02 16:34:36,1
D0006646,U000973,iOS,星购App,6.0.0,2025-12-28 08:24:03,1
D0006647,U001993,iOS,星购App,6.0.0,2025-10-08 17:14:26,1
D0006648,U000635,Android,微信小程序,5.9.1,2025-09-09 12:51:08,1
D0006649,U004758,Android,星购App,6.0.0,2026-05-22 00:55:17,1
D0006650,U000454,Android,星购App,5.8.0,2025-06-05 23:04:02,1
D0006651,U002593,Android,星购App,web,2026-01-21 10:12:37,1
D0006652,U003065,Android,星购App,6.0.0,2026-07-26 01:39:56,1
D0006653,U000002,Android,星购App,6.0.0,2026-01-05 17:53:57,1
D0006654,U001997,iOS,网页,web,2026-06-15 03:53:49,1
D0006655,U004644,Android,星购App,5.9.1,2026-08-13 21:32:47,1
D0006656,U001738,Android,微信小程序,6.0.0,2025-05-23 03:21:43,1
D0006657,U000846,Android,星购App,5.8.0,2026-08-21 19:20:42,1
D0006658,U002993,Android,星购App,6.0.0,2026-02-27 12:32:00,1
D0006659,U000951,iOS,星购App,6.0.0,2026-05-20 09:26:51,1
D0006660,U003749,Android,星购App,6.0.0,2025-02-20 08:15:33,1
D0006661,U002491,Android,微信小程序,5.9.1,2026-07-15 05:42:59,1
D0006662,U002277,Android,星购App,6.0.0,2026-05-05 03:45:22,1
D0006663,U002278,iOS,星购App,5.8.0,2026-08-19 14:13:04,1
D0006664,U003394,Windows,微信小程序,5.9.1,2025-10-03 23:27:25,1
D0006665,U002710,macOS,网页,5.8.0,2025-11-03 15:53:26,1
D0006666,U000061,Android,星购App,5.9.1,2025-05-07 06:04:59,1
D0006667,U003783,iOS,星购App,5.9.1,2025-05-16 07:45:26,1
D0006668,U001590,Android,星购App,5.8.0,2025-09-30 14:05:27,1
D0006669,U001783,Android,星购App,6.0.0,2025-01-20 17:53:05,1
D0006670,U004218,iOS,星购App,5.8.0,2025-01-17 16:39:05,1
D0006671,U000550,Windows,星购App,6.0.0,2025-10-17 10:04:21,1
D0006672,U001733,macOS,星购App,6.0.0,2025-05-22 06:44:38,1
D0006673,U001392,Android,星购App,5.8.0,2026-03-11 23:15:45,1
D0006674,U003271,iOS,微信小程序,5.8.0,2026-05-29 14:25:00,1
D0006675,U001639,Windows,星购App,6.0.0,2025-10-15 09:17:41,1
D0006676,U001127,iOS,星购App,6.0.0,2025-05-23 05:01:02,1
D0006677,U002029,iOS,星购App,5.9.1,2026-05-28 19:47:31,1
D0006678,U000491,Android,星购App,5.8.0,2025-07-27 10:08:30,1
D0006679,U003660,Android,星购App,5.8.0,2026-01-23 20:24:22,1
D0006680,U003763,iOS,网页,web,2025-08-18 12:39:47,1
D0006681,U000298,macOS,星购App,6.0.0,2025-09-07 03:16:20,1
D0006682,U003188,Windows,网页,5.8.0,2026-04-28 13:53:26,1
D0006683,U003070,Android,微信小程序,5.9.1,2025-08-19 06:42:21,1
D0006684,U001722,Android,网页,5.8.0,2025-07-15 17:08:26,1
D0006685,U004309,Android,微信小程序,6.0.0,2025-08-05 09:03:42,1
D0006686,U000612,iOS,网页,5.9.1,2026-07-01 21:46:41,1
D0006687,U001737,Android,星购App,6.0.0,2025-04-13 10:14:15,1
D0006688,U003098,iOS,星购App,5.8.0,2026-07-21 06:12:48,1
D0006689,U001023,iOS,微信小程序,6.0.0,2026-02-25 08:09:49,1
D0006690,U004744,iOS,星购App,5.9.1,2026-08-06 00:35:31,1
D0006691,U003753,iOS,微信小程序,5.9.1,2026-02-24 13:23:21,1
D0006692,U004889,Android,星购App,web,2026-07-23 12:56:53,1
D0006693,U003396,Windows,星购App,5.8.0,2025-10-07 11:15:13,1
D0006694,U001343,iOS,星购App,5.8.0,2025-08-09 02:53:05,1
D0006695,U004216,iOS,星购App,5.8.0,2025-06-28 23:26:41,1
D0006696,U000680,iOS,网页,6.0.0,2026-02-24 20:52:00,1
D0006697,U003042,iOS,星购App,5.8.0,2025-04-20 03:44:59,1
D0006698,U000027,Android,网页,5.9.1,2026-07-02 16:59:14,1
D0006699,U003705,iOS,星购App,5.8.0,2025-01-13 19:19:10,1
D0006700,U003240,iOS,星购App,5.9.1,2026-04-22 10:15:04,1
D0006701,U000216,iOS,微信小程序,6.0.0,2026-05-18 10:25:18,1
D0006702,U002728,Windows,网页,6.0.0,2025-03-03 08:59:38,1
D0006703,U000981,Windows,网页,6.0.0,2025-02-01 19:23:36,1
D0006704,U004216,Android,星购App,6.0.0,2025-05-12 08:52:34,1
D0006705,U001058,iOS,网页,5.9.1,2025-03-27 07:14:58,1
D0006706,U004800,iOS,星购App,6.0.0,2026-01-16 09:25:55,1
D0006707,U000035,Android,星购App,5.9.1,2026-04-10 09:46:08,1
D0006708,U004202,iOS,星购App,6.0.0,2025-11-05 02:43:39,1
D0006709,U002590,Android,星购App,5.8.0,2025-07-20 06:16:59,1
D0006710,U000555,Android,星购App,web,2025-11-01 15:33:55,1
D0006711,U005000,iOS,星购App,5.9.1,2026-02-09 03:03:28,1
D0006712,U004791,Android,星购App,5.9.1,2025-08-25 02:20:35,1
D0006713,U004422,Android,星购App,6.0.0,2026-08-18 21:59:41,1
D0006714,U002292,iOS,星购App,web,2025-07-14 07:26:34,1
D0006715,U002906,Windows,网页,5.9.1,2026-07-14 10:23:59,1
D0006716,U000649,Android,星购App,6.0.0,2026-07-07 10:37:41,1
D0006717,U003847,iOS,星购App,5.9.1,2025-01-28 22:07:35,1
D0006718,U004613,iOS,微信小程序,5.9.1,2025-08-28 01:24:57,1
D0006719,U000170,iOS,星购App,5.9.1,2025-08-16 21:53:14,1
D0006720,U001400,iOS,星购App,5.9.1,2025-01-24 21:00:44,1
D0006721,U003136,iOS,星购App,5.8.0,2026-08-15 22:02:23,1
D0006722,U003314,Android,星购App,5.9.1,2026-07-23 06:22:33,1
D0006723,U003477,Windows,星购App,6.0.0,2025-02-24 05:22:02,1
D0006724,U000683,Windows,网页,web,2026-04-07 20:17:33,1
D0006725,U003591,macOS,星购App,6.0.0,2025-06-16 01:09:09,1
D0006726,U003068,iOS,星购App,5.9.1,2025-11-28 03:05:50,1
D0006727,U002686,macOS,星购App,5.9.1,2026-08-05 06:58:35,1
D0006728,U003661,Android,网页,5.9.1,2025-03-03 23:01:24,1
D0006729,U004218,Windows,网页,6.0.0,2026-04-19 09:09:38,1
D0006730,U001537,iOS,星购App,5.9.1,2025-02-10 17:40:39,1
D0006731,U000264,Android,星购App,5.9.1,2026-08-20 02:54:53,1
D0006732,U000128,Android,微信小程序,5.9.1,2026-06-16 03:07:52,1
D0006733,U000245,Windows,微信小程序,web,2025-05-22 21:47:58,1
D0006734,U002859,Android,星购App,6.0.0,2026-06-09 02:32:01,1
D0006735,U002571,Android,网页,6.0.0,2025-01-08 03:38:28,1
D0006736,U000279,iOS,星购App,5.8.0,2026-08-19 13:46:54,1
D0006737,U001097,iOS,星购App,5.9.1,2026-04-25 17:57:32,1
D0006738,U004037,Android,微信小程序,6.0.0,2026-01-06 21:04:46,1
D0006739,U002920,iOS,星购App,5.9.1,2025-07-09 19:19:29,1
D0006740,U001159,macOS,星购App,5.9.1,2025-11-27 17:56:47,1
D0006741,U003237,Android,星购App,5.9.1,2026-02-05 08:31:01,1
D0006742,U004198,iOS,星购App,5.8.0,2026-07-06 13:38:19,1
D0006743,U000614,iOS,星购App,5.9.1,2026-01-16 03:36:35,1
D0006744,U000306,iOS,星购App,5.9.1,2025-11-10 16:28:10,1
D0006745,U001306,iOS,星购App,5.8.0,2025-08-06 07:56:43,1
D0006746,U000729,Windows,网页,6.0.0,2026-02-26 05:02:17,1
D0006747,U000773,iOS,星购App,web,2025-09-30 05:34:21,1
D0006748,U003421,iOS,星购App,5.9.1,2025-08-08 19:13:33,1
D0006749,U001043,Android,微信小程序,5.9.1,2026-04-24 16:17:55,1
D0006750,U001211,Android,星购App,5.9.1,2025-04-12 06:46:07,1
D0006751,U004207,Windows,星购App,web,2026-03-14 20:39:02,1
D0006752,U004756,Android,星购App,5.9.1,2025-01-03 21:03:00,1
D0006753,U004152,iOS,星购App,5.9.1,2025-10-13 09:00:23,1
D0006754,U001059,Android,星购App,5.9.1,2025-09-11 00:43:15,1
D0006755,U002108,iOS,星购App,5.8.0,2026-07-19 05:55:42,1
D0006756,U003863,iOS,星购App,web,2025-12-14 15:37:00,1
D0006757,U002919,Android,网页,5.8.0,2026-04-25 19:03:31,1
D0006758,U004774,Android,星购App,6.0.0,2026-01-30 21:18:06,1
D0006759,U003371,Android,微信小程序,5.9.1,2025-06-27 01:26:26,1
D0006760,U001667,Android,星购App,6.0.0,2025-06-26 04:02:51,1
D0006761,U003634,iOS,星购App,6.0.0,2026-03-19 20:25:12,1
D0006762,U000941,Android,星购App,6.0.0,2025-04-26 20:03:14,1
D0006763,U001822,iOS,微信小程序,5.8.0,2026-05-07 05:09:00,1
D0006764,U000332,iOS,网页,6.0.0,2025-08-30 23:16:08,1
D0006765,U003527,iOS,网页,5.8.0,2025-10-07 02:40:19,1
D0006766,U004858,Android,网页,6.0.0,2025-05-21 12:05:02,1
D0006767,U002051,iOS,星购App,5.8.0,2026-07-30 22:54:56,1
D0006768,U001400,Android,星购App,6.0.0,2026-08-07 15:57:07,1
D0006769,U000847,Android,星购App,5.9.1,2026-05-10 17:47:04,1
D0006770,U002064,Android,星购App,5.9.1,2025-04-07 17:53:28,1
D0006771,U004451,iOS,网页,5.9.1,2025-04-13 13:53:08,1
D0006772,U004226,iOS,网页,5.9.1,2025-09-05 20:29:37,1
D0006773,U003300,macOS,微信小程序,6.0.0,2025-07-23 06:56:11,1
D0006774,U001860,iOS,星购App,5.9.1,2025-03-07 21:58:00,1
D0006775,U004234,Android,微信小程序,5.8.0,2025-12-14 12:12:58,1
D0006776,U002424,Android,星购App,5.9.1,2026-06-09 04:31:46,1
D0006777,U001298,iOS,星购App,5.8.0,2025-05-06 15:46:05,1
D0006778,U003815,iOS,星购App,5.9.1,2025-08-05 04:16:59,1
D0006779,U001398,Android,星购App,6.0.0,2025-11-02 23:17:08,1
D0006780,U000369,Windows,星购App,5.8.0,2025-12-25 15:44:09,1
D0006781,U000366,Android,星购App,6.0.0,2026-05-02 05:37:28,1
D0006782,U004995,iOS,星购App,5.9.1,2026-08-19 11:11:19,1
D0006783,U002524,Android,微信小程序,5.9.1,2025-06-17 10:15:39,1
D0006784,U004343,Android,微信小程序,5.8.0,2026-07-25 02:51:59,1
D0006785,U002523,iOS,微信小程序,6.0.0,2025-07-16 03:52:52,1
D0006786,U004881,Android,星购App,5.8.0,2025-05-06 11:42:18,1
D0006787,U003579,iOS,星购App,6.0.0,2026-07-23 02:17:03,1
D0006788,U004436,macOS,星购App,6.0.0,2025-12-11 14:09:18,1
D0006789,U001588,iOS,星购App,6.0.0,2026-05-28 07:02:02,1
D0006790,U001252,Android,星购App,5.8.0,2026-06-06 22:27:34,1
D0006791,U001260,Windows,网页,5.9.1,2025-12-20 04:14:43,1
D0006792,U000282,Android,星购App,5.8.0,2025-11-07 20:54:06,1
D0006793,U001291,iOS,星购App,5.9.1,2025-08-11 10:40:25,1
D0006794,U001828,iOS,星购App,web,2025-02-03 23:52:18,1
D0006795,U002313,iOS,星购App,web,2026-08-20 05:45:44,1
D0006796,U000263,Android,网页,6.0.0,2026-02-16 07:07:49,1
D0006797,U001262,Android,星购App,5.8.0,2025-05-28 13:02:56,1
D0006798,U002233,iOS,星购App,5.9.1,2025-08-30 05:47:32,1
D0006799,U003068,iOS,星购App,6.0.0,2026-04-28 22:25:54,1
D0006800,U001553,Android,星购App,5.9.1,2026-06-29 02:01:44,1
D0006801,U000813,Android,星购App,5.9.1,2025-01-24 02:03:01,1
D0006802,U001881,macOS,微信小程序,web,2025-11-25 22:05:50,1
D0006803,U002288,iOS,微信小程序,5.9.1,2026-05-02 05:23:29,1
D0006804,U004408,iOS,星购App,5.9.1,2025-01-24 12:50:31,1
D0006805,U004946,Android,微信小程序,5.8.0,2026-04-08 01:04:53,1
D0006806,U003485,iOS,网页,5.9.1,2025-10-03 02:31:26,1
D0006807,U002410,Android,星购App,5.8.0,2025-03-25 04:49:18,1
D0006808,U000146,iOS,微信小程序,web,2026-04-16 06:42:34,1
D0006809,U003911,Android,微信小程序,6.0.0,2026-02-27 01:34:31,1
D0006810,U004361,iOS,星购App,6.0.0,2025-04-28 00:07:37,1
D0006811,U000852,Android,星购App,6.0.0,2025-07-13 16:36:31,1
D0006812,U002008,Windows,星购App,5.8.0,2026-03-19 13:22:31,1
D0006813,U001428,Android,微信小程序,5.9.1,2025-08-04 23:35:18,1
D0006814,U002253,iOS,星购App,5.8.0,2025-06-02 22:46:54,1
D0006815,U002769,iOS,星购App,6.0.0,2025-06-10 19:59:43,1
D0006816,U002448,Windows,星购App,5.9.1,2026-01-31 02:18:40,1
D0006817,U001939,iOS,星购App,5.8.0,2026-05-31 08:04:06,1
D0006818,U004125,Android,网页,5.9.1,2026-05-06 16:39:21,1
D0006819,U003135,iOS,微信小程序,6.0.0,2025-11-25 23:02:25,1
D0006820,U000185,Android,网页,6.0.0,2025-01-05 09:03:46,1
D0006821,U002039,Windows,星购App,5.9.1,2025-02-14 05:12:47,1
D0006822,U000906,iOS,星购App,5.9.1,2025-10-16 09:12:08,1
D0006823,U000479,Windows,星购App,5.9.1,2025-12-21 01:34:29,1
D0006824,U004027,Android,微信小程序,6.0.0,2025-05-04 19:04:48,1
D0006825,U000759,Android,微信小程序,5.9.1,2025-07-25 10:02:29,1
D0006826,U002306,Android,星购App,6.0.0,2026-07-07 12:25:07,1
D0006827,U004800,Android,网页,web,2025-08-12 16:35:39,1
D0006828,U002490,Android,网页,5.9.1,2025-05-10 12:21:47,1
D0006829,U001625,Android,星购App,5.8.0,2025-12-31 21:49:47,1
D0006830,U002776,Windows,星购App,6.0.0,2026-02-12 11:58:29,1
D0006831,U002165,Android,微信小程序,5.9.1,2025-10-04 07:37:55,1
D0006832,U004735,iOS,星购App,6.0.0,2025-05-08 23:12:14,1
D0006833,U000403,Android,星购App,web,2025-08-29 04:39:39,1
D0006834,U004424,Android,星购App,5.8.0,2025-08-26 03:02:16,1
D0006835,U000726,Windows,星购App,5.9.1,2025-10-16 11:03:11,1
D0006836,U002643,iOS,星购App,5.9.1,2025-10-23 05:37:27,1
D0006837,U002256,iOS,网页,5.9.1,2025-05-18 02:12:09,1
D0006838,U001407,iOS,星购App,5.9.1,2025-12-29 00:11:54,1
D0006839,U003144,Android,微信小程序,web,2026-05-09 22:48:47,1
D0006840,U004451,Android,星购App,5.8.0,2025-04-12 09:51:19,1
D0006841,U002349,Android,星购App,5.8.0,2025-09-05 22:39:28,1
D0006842,U001483,Windows,星购App,5.8.0,2025-04-23 07:39:05,1
D0006843,U000418,Windows,星购App,web,2026-06-20 10:37:12,1
D0006844,U001164,Windows,微信小程序,5.8.0,2026-02-28 03:39:23,1
D0006845,U001717,iOS,星购App,5.9.1,2025-03-05 09:35:38,1
D0006846,U003622,iOS,微信小程序,5.9.1,2025-01-10 23:45:33,1
D0006847,U004974,Android,星购App,6.0.0,2026-04-27 21:29:43,1
D0006848,U003494,Android,星购App,6.0.0,2025-12-10 18:00:54,1
D0006849,U000715,iOS,星购App,5.9.1,2026-03-08 06:15:46,1
D0006850,U001192,Windows,星购App,5.9.1,2026-03-26 22:50:48,1
D0006851,U000091,Android,网页,5.8.0,2025-04-23 16:25:43,1
D0006852,U001803,Android,网页,web,2026-02-08 12:56:08,1
D0006853,U002235,iOS,微信小程序,5.8.0,2025-03-02 02:36:15,1
D0006854,U004749,iOS,网页,5.9.1,2026-02-27 11:46:39,1
D0006855,U002583,Android,微信小程序,5.9.1,2025-12-04 21:47:49,1
D0006856,U004409,iOS,网页,5.9.1,2026-01-12 06:14:10,1
D0006857,U004974,Android,网页,6.0.0,2026-01-29 15:29:58,1
D0006858,U003133,Android,星购App,web,2025-11-13 13:47:31,1
D0006859,U000579,Android,星购App,5.9.1,2025-03-10 22:44:03,1
D0006860,U002294,iOS,微信小程序,5.9.1,2025-07-30 15:49:51,1
D0006861,U001756,iOS,网页,5.9.1,2025-09-03 01:28:56,1
D0006862,U002301,Android,微信小程序,6.0.0,2025-10-24 10:05:49,1
D0006863,U000802,Android,星购App,5.8.0,2025-07-18 17:17:35,1
D0006864,U003912,Android,微信小程序,6.0.0,2026-02-10 08:53:21,1
D0006865,U004636,iOS,网页,5.8.0,2025-07-19 11:25:59,1
D0006866,U002431,Android,星购App,6.0.0,2025-04-27 06:18:43,1
D0006867,U001107,Android,微信小程序,5.8.0,2025-01-08 20:05:43,1
D0006868,U002216,iOS,星购App,6.0.0,2025-08-15 05:24:57,1
D0006869,U004559,Windows,微信小程序,web,2026-06-12 01:21:50,1
D0006870,U004508,iOS,星购App,5.8.0,2026-01-29 12:37:19,1
D0006871,U002891,iOS,网页,6.0.0,2025-05-24 08:02:22,1
D0006872,U004025,Android,网页,5.8.0,2026-02-23 12:55:32,1
D0006873,U003232,iOS,星购App,6.0.0,2025-02-05 22:47:47,1
D0006874,U003083,macOS,网页,5.9.1,2026-03-01 00:31:53,1
D0006875,U002631,Android,网页,6.0.0,2026-05-05 20:15:30,1
D0006876,U001217,Windows,网页,6.0.0,2026-02-24 09:43:53,1
D0006877,U002748,iOS,星购App,6.0.0,2025-06-09 04:57:58,1
D0006878,U004188,iOS,微信小程序,5.8.0,2026-04-12 17:50:21,1
D0006879,U002408,Android,星购App,5.9.1,2025-02-25 07:24:08,1
D0006880,U001240,iOS,星购App,6.0.0,2025-09-18 19:56:47,1
D0006881,U001739,iOS,星购App,6.0.0,2026-06-27 01:50:36,1
D0006882,U004066,macOS,星购App,5.8.0,2025-01-28 08:52:56,1
D0006883,U000916,iOS,星购App,5.8.0,2026-08-05 23:29:17,1
D0006884,U003959,Android,星购App,6.0.0,2026-02-22 06:57:13,1
D0006885,U002168,Android,微信小程序,5.9.1,2026-01-20 16:24:01,1
D0006886,U001639,Android,微信小程序,5.9.1,2026-07-21 07:44:07,1
D0006887,U004041,Android,星购App,6.0.0,2025-11-04 13:26:51,1
D0006888,U000617,Android,星购App,5.8.0,2026-04-10 07:03:58,1
D0006889,U003865,Android,星购App,6.0.0,2025-08-18 01:47:56,1
D0006890,U001376,iOS,星购App,5.8.0,2026-06-21 14:52:56,1
D0006891,U002271,Android,微信小程序,web,2026-05-11 17:22:16,1
D0006892,U001175,iOS,星购App,5.9.1,2025-08-22 07:42:39,1
D0006893,U004358,Android,星购App,5.8.0,2026-05-09 20:39:16,1
D0006894,U003143,Android,星购App,6.0.0,2025-05-19 05:04:37,1
D0006895,U004354,Windows,星购App,5.9.1,2025-12-31 09:01:36,1
D0006896,U001447,Android,星购App,5.8.0,2026-05-06 02:09:18,1
D0006897,U003773,Android,星购App,6.0.0,2026-01-13 06:39:25,1
D0006898,U003525,iOS,星购App,6.0.0,2026-02-25 03:46:10,1
D0006899,U001560,Windows,星购App,web,2025-12-20 02:22:44,1
D0006900,U000970,iOS,星购App,6.0.0,2025-09-28 20:30:44,1
D0006901,U000396,Android,星购App,5.8.0,2026-03-29 12:16:00,1
D0006902,U001736,iOS,星购App,5.8.0,2026-06-10 00:58:29,1
D0006903,U002372,Android,星购App,6.0.0,2025-06-19 14:57:10,1
D0006904,U002610,Android,星购App,5.9.1,2025-03-26 07:55:14,1
D0006905,U000633,Android,星购App,5.8.0,2026-04-04 17:39:10,1
D0006906,U004203,iOS,星购App,5.8.0,2026-06-10 17:12:42,1
D0006907,U003738,iOS,微信小程序,5.8.0,2026-04-18 13:12:21,1
D0006908,U000216,iOS,星购App,5.9.1,2025-10-11 17:15:51,1
D0006909,U000305,Android,网页,5.9.1,2025-08-01 04:29:55,1
D0006910,U002123,Windows,星购App,web,2025-09-24 04:13:25,1
D0006911,U003069,Android,星购App,5.8.0,2025-12-08 09:56:51,1
D0006912,U002850,macOS,星购App,5.9.1,2026-06-20 03:01:21,1
