relation_id,user_id,tag_id,score,assigned_at,source
UTR00006573,U002959,TAG04,0.8659,2026-05-30 20:32:37,rule
UTR00006574,U003803,TAG09,0.7638,2026-02-05 05:06:35,rule
UTR00006575,U003844,TAG09,0.8752,2025-04-28 21:50:25,model
UTR00006576,U002623,TAG03,0.6402,2026-05-11 13:50:57,model
UTR00006577,U002262,TAG16,0.7019,2026-03-20 10:42:11,rule
UTR00006578,U002459,TAG11,0.9535,2025-10-22 01:15:15,rule
UTR00006579,U001677,TAG03,0.8253,2026-05-12 19:38:54,rule
UTR00006580,U001422,TAG05,0.6217,2025-02-20 16:54:00,rule
UTR00006581,U001108,TAG16,0.9516,2025-12-24 04:57:20,model
UTR00006582,U004772,TAG16,0.6515,2025-10-26 01:20:18,rule
UTR00006583,U004991,TAG06,0.6193,2026-08-18 02:35:59,model
UTR00006584,U003982,TAG11,0.5555,2026-03-17 14:41:50,rule
UTR00006585,U001053,TAG09,0.9083,2025-01-24 10:40:56,rule
UTR00006586,U003507,TAG09,0.9791,2025-07-19 01:18:13,rule
UTR00006587,U003513,TAG01,0.9852,2025-06-19 09:43:28,rule
UTR00006588,U000279,TAG10,0.589,2025-08-17 22:21:46,rule
UTR00006589,U003330,TAG14,0.8726,2026-01-31 20:33:34,rule
UTR00006590,U000500,TAG05,0.9346,2025-06-06 02:10:30,rule
UTR00006591,U004331,TAG12,0.7802,2026-02-08 00:33:29,model
UTR00006592,U002633,TAG02,0.9119,2025-02-25 11:57:55,model
UTR00006593,U004350,TAG10,0.7261,2026-08-02 13:51:15,rule
UTR00006594,U000486,TAG12,0.5798,2026-04-18 03:08:06,model
UTR00006595,U003910,TAG02,0.5721,2026-06-16 21:54:28,rule
UTR00006596,U002801,TAG16,0.6372,2026-07-16 05:04:15,rule
UTR00006597,U000228,TAG09,0.5922,2026-05-06 17:52:21,model
UTR00006598,U000735,TAG04,0.6851,2026-01-24 19:26:56,rule
UTR00006599,U001854,TAG03,0.6243,2026-06-22 15:33:35,model
UTR00006600,U003831,TAG13,0.8813,2025-07-13 23:55:52,manual
UTR00006601,U003963,TAG11,0.5848,2026-01-13 14:05:12,model
UTR00006602,U004073,TAG14,0.568,2026-02-22 00:43:12,rule
UTR00006603,U003429,TAG16,0.663,2025-03-23 05:34:38,model
UTR00006604,U001400,TAG15,0.8284,2026-02-28 01:37:01,rule
UTR00006605,U000391,TAG10,0.5595,2026-07-25 05:23:55,model
UTR00006606,U000360,TAG03,0.609,2026-01-08 11:58:12,rule
UTR00006607,U002100,TAG12,0.7016,2026-07-17 13:36:41,model
UTR00006608,U003200,TAG07,0.9176,2025-05-05 01:25:21,model
UTR00006609,U000873,TAG12,0.8819,2025-02-17 06:27:47,model
UTR00006610,U004919,TAG05,0.7387,2025-12-10 05:07:33,rule
UTR00006611,U004510,TAG07,0.7336,2025-06-20 10:18:07,rule
UTR00006612,U002890,TAG04,0.5806,2025-08-27 07:58:21,rule
UTR00006613,U003487,TAG09,0.9853,2025-10-01 22:03:39,model
UTR00006614,U002388,TAG14,0.8401,2026-06-27 20:16:00,rule
UTR00006615,U002404,TAG07,0.7603,2026-02-16 03:22:40,model
UTR00006616,U002284,TAG05,0.8683,2025-08-16 02:19:02,model
UTR00006617,U004744,TAG16,0.8214,2025-11-02 12:50:00,rule
UTR00006618,U002494,TAG03,0.6193,2026-02-24 04:38:23,model
UTR00006619,U002796,TAG09,0.7852,2025-04-23 18:18:20,model
UTR00006620,U003162,TAG16,0.8746,2025-06-22 12:36:23,model
UTR00006621,U002467,TAG15,0.9277,2025-10-27 11:55:23,rule
UTR00006622,U001133,TAG11,0.9597,2025-09-21 16:46:32,rule
UTR00006623,U003188,TAG05,0.9017,2026-01-06 16:38:34,manual
UTR00006624,U000685,TAG11,0.7441,2026-02-19 02:59:37,rule
UTR00006625,U001586,TAG14,0.5812,2025-02-25 15:08:40,rule
UTR00006626,U003482,TAG09,0.941,2026-03-30 10:26:36,model
UTR00006627,U003892,TAG09,0.6569,2025-06-27 02:16:46,model
UTR00006628,U002371,TAG08,0.8484,2025-06-10 05:38:35,model
UTR00006629,U001785,TAG04,0.6224,2025-01-19 15:58:47,rule
UTR00006630,U001993,TAG16,0.8586,2026-03-01 07:08:50,rule
UTR00006631,U003815,TAG05,0.5951,2025-05-01 12:20:21,rule
UTR00006632,U003510,TAG13,0.8508,2025-10-06 20:30:04,rule
UTR00006633,U000996,TAG10,0.8948,2026-08-17 00:11:31,model
UTR00006634,U002459,TAG04,0.5799,2025-10-26 14:10:26,rule
UTR00006635,U001805,TAG12,0.6262,2025-02-07 17:13:19,model
UTR00006636,U003257,TAG01,0.822,2025-04-24 00:27:31,rule
UTR00006637,U003414,TAG01,0.8922,2025-04-18 02:02:01,model
UTR00006638,U000346,TAG07,0.8998,2026-02-28 23:40:11,model
UTR00006639,U001073,TAG01,0.7393,2025-11-14 04:34:26,model
UTR00006640,U004344,TAG08,0.7265,2025-11-12 23:46:43,model
UTR00006641,U002933,TAG05,0.9438,2026-01-01 13:26:35,rule
UTR00006642,U000035,TAG16,0.8934,2026-04-23 10:26:20,rule
UTR00006643,U003829,TAG01,0.6923,2026-02-07 03:30:38,rule
UTR00006644,U002710,TAG12,0.9495,2025-06-17 19:13:04,rule
UTR00006645,U001848,TAG11,0.7897,2025-09-26 19:48:20,model
UTR00006646,U000478,TAG04,0.5518,2025-07-12 09:48:23,model
UTR00006647,U000498,TAG14,0.6246,2026-01-26 15:52:10,rule
UTR00006648,U004993,TAG03,0.5624,2025-05-11 16:10:31,rule
UTR00006649,U002719,TAG07,0.7164,2026-01-29 12:11:34,rule
UTR00006650,U002179,TAG08,0.9829,2025-05-28 21:59:35,rule
UTR00006651,U002924,TAG15,0.9083,2026-04-14 15:56:25,manual
UTR00006652,U002401,TAG16,0.6559,2025-05-02 10:13:00,rule
UTR00006653,U004359,TAG08,0.6746,2025-02-12 01:45:18,rule
UTR00006654,U004189,TAG12,0.5931,2025-04-02 03:09:06,model
UTR00006655,U004872,TAG01,0.8089,2026-06-23 07:56:20,rule
UTR00006656,U003950,TAG08,0.8364,2025-05-25 23:40:45,model
UTR00006657,U003649,TAG04,0.6628,2025-10-05 07:26:57,model
UTR00006658,U003497,TAG14,0.8199,2026-05-24 08:18:09,rule
UTR00006659,U000729,TAG11,0.7301,2025-09-21 04:35:34,model
UTR00006660,U004937,TAG16,0.5706,2026-06-10 02:08:56,model
UTR00006661,U002044,TAG01,0.7894,2025-11-03 02:19:01,rule
UTR00006662,U003241,TAG06,0.8307,2026-03-27 07:40:10,model
UTR00006663,U000608,TAG05,0.7084,2025-11-01 02:43:29,model
UTR00006664,U002835,TAG01,0.8118,2026-06-12 00:10:54,rule
UTR00006665,U001644,TAG04,0.8278,2026-05-24 00:34:08,rule
UTR00006666,U001980,TAG03,0.7614,2025-03-23 05:44:34,rule
UTR00006667,U001672,TAG15,0.697,2026-05-06 14:30:33,rule
UTR00006668,U001693,TAG15,0.914,2025-11-25 18:56:49,model
UTR00006669,U003736,TAG06,0.5745,2026-08-19 21:38:40,model
UTR00006670,U001525,TAG06,0.931,2025-02-04 01:42:46,rule
UTR00006671,U002339,TAG04,0.7664,2025-02-05 05:43:19,model
UTR00006672,U003197,TAG15,0.9159,2025-07-14 13:13:06,rule
UTR00006673,U003762,TAG07,0.8644,2025-03-18 11:02:44,rule
UTR00006674,U000912,TAG11,0.5538,2026-04-17 11:34:19,model
UTR00006675,U002835,TAG03,0.843,2025-10-12 15:32:22,rule
UTR00006676,U000481,TAG04,0.8611,2025-09-22 05:14:38,model
UTR00006677,U001088,TAG12,0.6083,2026-04-03 23:41:30,model
UTR00006678,U003823,TAG16,0.5876,2025-04-10 14:52:50,model
UTR00006679,U001881,TAG12,0.6323,2026-02-02 10:46:30,rule
UTR00006680,U000492,TAG03,0.9165,2025-06-30 01:08:53,model
UTR00006681,U003261,TAG11,0.7967,2026-03-11 17:52:59,rule
UTR00006682,U002077,TAG15,0.8607,2026-04-30 02:56:44,rule
UTR00006683,U000895,TAG04,0.8231,2026-07-08 23:31:51,manual
UTR00006684,U000597,TAG05,0.5759,2025-04-30 11:32:06,rule
UTR00006685,U004346,TAG01,0.7713,2026-03-14 07:14:43,rule
UTR00006686,U003867,TAG02,0.6704,2025-06-08 01:29:58,model
UTR00006687,U001620,TAG15,0.6391,2026-03-20 13:40:03,rule
UTR00006688,U002526,TAG09,0.8275,2025-01-16 07:16:53,rule
UTR00006689,U002675,TAG11,0.7872,2025-03-03 18:47:26,rule
UTR00006690,U003277,TAG09,0.9262,2025-08-09 02:35:32,model
UTR00006691,U000434,TAG10,0.7838,2026-08-11 00:06:16,model
UTR00006692,U000085,TAG15,0.8469,2025-07-02 14:14:54,model
UTR00006693,U000894,TAG13,0.8732,2025-01-04 08:07:44,rule
UTR00006694,U003584,TAG11,0.7825,2025-06-26 12:06:01,model
UTR00006695,U004695,TAG12,0.9272,2025-11-12 05:13:09,model
UTR00006696,U003033,TAG04,0.9941,2025-08-22 21:17:44,model
UTR00006697,U003244,TAG09,0.8812,2025-12-22 22:02:07,rule
UTR00006698,U001449,TAG08,0.8217,2025-01-14 19:13:02,model
UTR00006699,U000537,TAG06,0.8603,2025-10-15 02:22:38,rule
UTR00006700,U003485,TAG15,0.9221,2025-07-24 19:06:47,model
UTR00006701,U004253,TAG13,0.9134,2025-08-20 20:43:07,rule
UTR00006702,U000780,TAG03,0.7915,2025-03-16 21:34:47,rule
UTR00006703,U002893,TAG06,0.6697,2026-08-21 21:53:04,model
UTR00006704,U000437,TAG06,0.9748,2026-07-06 16:08:27,model
UTR00006705,U001400,TAG15,0.9637,2026-01-19 04:00:08,model
UTR00006706,U004857,TAG11,0.6042,2026-02-02 12:17:46,model
UTR00006707,U004914,TAG08,0.9168,2026-01-09 16:30:29,model
UTR00006708,U000928,TAG02,0.8873,2025-08-17 09:03:31,model
UTR00006709,U003147,TAG04,0.7112,2026-04-02 08:21:29,rule
UTR00006710,U000469,TAG15,0.6682,2025-07-21 05:33:38,rule
UTR00006711,U002204,TAG15,0.691,2025-08-14 01:42:18,model
UTR00006712,U002466,TAG06,0.5745,2026-04-01 04:20:47,rule
UTR00006713,U003764,TAG16,0.6634,2026-08-14 17:35:53,rule
UTR00006714,U003337,TAG16,0.9409,2026-05-03 17:37:01,rule
UTR00006715,U004576,TAG02,0.5891,2025-01-24 22:36:50,rule
UTR00006716,U000938,TAG14,0.9867,2026-02-18 21:15:24,rule
UTR00006717,U003937,TAG11,0.7765,2025-09-02 09:05:15,model
UTR00006718,U003846,TAG05,0.5713,2026-04-04 01:48:20,rule
UTR00006719,U003247,TAG13,0.7674,2025-04-23 04:18:52,model
UTR00006720,U001663,TAG06,0.7904,2025-09-03 04:22:12,rule
UTR00006721,U002267,TAG09,0.7082,2025-11-06 23:31:05,rule
UTR00006722,U003010,TAG01,0.9765,2025-06-14 19:55:47,model
UTR00006723,U002696,TAG11,0.7204,2025-07-10 12:00:43,rule
UTR00006724,U000291,TAG02,0.8386,2025-12-10 22:05:58,rule
UTR00006725,U000723,TAG09,0.9579,2026-06-16 04:35:19,model
UTR00006726,U002560,TAG05,0.9711,2025-07-10 16:35:08,rule
UTR00006727,U003144,TAG03,0.6534,2025-02-09 12:16:11,rule
UTR00006728,U002023,TAG15,0.5882,2026-05-27 08:09:01,rule
UTR00006729,U003017,TAG12,0.9108,2025-08-25 08:48:50,rule
UTR00006730,U000823,TAG02,0.9072,2026-05-05 20:06:27,rule
UTR00006731,U003787,TAG01,0.9319,2025-08-06 21:28:32,rule
UTR00006732,U004097,TAG01,0.6305,2025-04-05 10:29:33,model
UTR00006733,U001310,TAG13,0.8293,2025-12-28 04:30:03,rule
UTR00006734,U001950,TAG10,0.7171,2025-05-14 11:41:55,rule
UTR00006735,U002707,TAG10,0.8989,2026-05-08 12:04:52,rule
UTR00006736,U004730,TAG04,0.8373,2026-04-19 06:42:44,rule
UTR00006737,U002926,TAG01,0.9109,2026-05-26 12:07:55,model
UTR00006738,U001580,TAG08,0.5888,2025-11-17 00:21:15,model
UTR00006739,U001553,TAG12,0.709,2026-01-24 07:04:03,model
UTR00006740,U004330,TAG11,0.8518,2026-02-09 01:58:51,rule
UTR00006741,U003781,TAG13,0.7802,2025-01-08 12:44:37,rule
UTR00006742,U003288,TAG08,0.8345,2026-04-25 05:03:22,rule
UTR00006743,U001923,TAG15,0.8819,2026-05-07 01:02:09,rule
UTR00006744,U004224,TAG04,0.7205,2026-07-31 15:57:10,rule
UTR00006745,U004379,TAG13,0.833,2026-01-13 11:08:29,rule
UTR00006746,U003886,TAG14,0.7888,2025-07-23 16:52:18,rule
UTR00006747,U002090,TAG14,0.5564,2025-08-01 20:44:02,model
UTR00006748,U004016,TAG02,0.9626,2025-07-27 03:07:21,model
UTR00006749,U000097,TAG06,0.5864,2025-03-15 00:48:46,model
UTR00006750,U003658,TAG16,0.5797,2025-10-18 16:31:13,rule
UTR00006751,U002625,TAG06,0.8407,2025-05-23 18:40:18,rule
UTR00006752,U003471,TAG14,0.9992,2026-06-26 23:59:18,rule
UTR00006753,U000966,TAG02,0.6117,2026-08-09 07:56:19,model
UTR00006754,U000871,TAG06,0.9388,2026-01-10 22:35:41,model
UTR00006755,U002528,TAG04,0.8148,2026-06-10 16:18:53,manual
UTR00006756,U004967,TAG14,0.7045,2025-02-17 14:26:35,model
UTR00006757,U001824,TAG09,0.95,2025-02-19 10:40:08,model
UTR00006758,U004339,TAG08,0.7559,2025-03-06 13:37:28,rule
UTR00006759,U001783,TAG01,0.7277,2026-04-30 17:54:07,rule
UTR00006760,U003503,TAG14,0.8911,2025-05-31 20:27:17,manual
UTR00006761,U000968,TAG14,0.647,2025-01-12 03:40:57,rule
UTR00006762,U004559,TAG14,0.8273,2026-04-17 23:19:13,model
UTR00006763,U000486,TAG12,0.9877,2025-12-24 19:53:23,model
UTR00006764,U001636,TAG09,0.7673,2025-07-08 03:53:33,rule
UTR00006765,U004476,TAG10,0.8865,2025-08-26 14:59:46,rule
UTR00006766,U003716,TAG11,0.7457,2025-06-15 12:15:44,rule
UTR00006767,U002658,TAG02,0.6258,2026-03-24 04:08:57,model
UTR00006768,U001779,TAG06,0.9883,2026-06-07 02:30:52,rule
UTR00006769,U000131,TAG07,0.9606,2025-04-22 01:34:38,model
UTR00006770,U001533,TAG12,0.7784,2025-03-09 12:39:49,model
UTR00006771,U003515,TAG15,0.9437,2026-06-25 10:14:53,model
UTR00006772,U003427,TAG16,0.9219,2025-09-16 20:49:04,rule
UTR00006773,U001239,TAG07,0.992,2025-12-13 14:30:20,rule
UTR00006774,U004066,TAG15,0.6487,2026-04-19 22:53:10,model
UTR00006775,U001072,TAG13,0.7803,2025-08-25 19:41:13,model
UTR00006776,U003874,TAG01,0.7111,2025-03-11 11:37:02,rule
UTR00006777,U002562,TAG16,0.9445,2025-06-27 15:00:42,model
UTR00006778,U004553,TAG14,0.9621,2026-08-21 15:33:23,rule
UTR00006779,U003575,TAG03,0.6233,2025-04-08 21:42:05,rule
UTR00006780,U003539,TAG15,0.8008,2025-12-04 08:39:03,rule
UTR00006781,U003506,TAG04,0.6011,2025-10-28 00:27:12,rule
UTR00006782,U004510,TAG07,0.6054,2025-09-17 23:54:36,rule
UTR00006783,U001520,TAG02,0.8932,2026-02-11 02:22:05,model
UTR00006784,U004495,TAG15,0.7173,2026-01-18 11:46:36,rule
UTR00006785,U004146,TAG09,0.7976,2026-03-27 01:40:48,rule
UTR00006786,U000844,TAG05,0.9664,2026-07-07 09:29:45,model
UTR00006787,U003353,TAG08,0.9038,2026-02-22 15:07:58,model
UTR00006788,U003145,TAG13,0.6191,2026-07-29 21:13:38,rule
UTR00006789,U001743,TAG15,0.6635,2026-07-19 23:46:35,rule
UTR00006790,U004723,TAG05,0.9333,2025-04-22 22:59:23,rule
UTR00006791,U003360,TAG02,0.9347,2025-10-31 12:01:58,model
UTR00006792,U000717,TAG02,0.5507,2025-01-14 02:33:31,model
UTR00006793,U000802,TAG08,0.8306,2025-06-10 11:18:23,model
UTR00006794,U001258,TAG04,0.6792,2025-06-22 14:00:50,manual
UTR00006795,U004190,TAG12,0.9513,2025-03-08 07:39:10,model
UTR00006796,U002115,TAG12,0.8297,2026-05-29 23:11:20,model
UTR00006797,U003199,TAG02,0.8957,2026-03-01 15:31:41,rule
UTR00006798,U001650,TAG12,0.9595,2025-09-05 18:40:40,model
UTR00006799,U004710,TAG01,0.9398,2025-05-09 22:38:47,rule
UTR00006800,U000538,TAG03,0.597,2026-06-14 23:23:27,rule
UTR00006801,U003609,TAG05,0.5825,2025-01-18 04:02:17,rule
UTR00006802,U001028,TAG04,0.7647,2026-01-20 10:24:08,manual
UTR00006803,U000250,TAG11,0.8923,2026-02-23 09:57:27,rule
UTR00006804,U000964,TAG09,0.9521,2026-02-02 18:12:05,rule
UTR00006805,U001816,TAG06,0.6073,2025-03-31 19:54:06,rule
UTR00006806,U002778,TAG09,0.566,2025-07-13 12:15:43,rule
UTR00006807,U002892,TAG11,0.7259,2025-05-22 13:03:12,model
UTR00006808,U004953,TAG04,0.8194,2025-04-28 03:23:08,manual
UTR00006809,U000281,TAG11,0.9127,2025-07-10 04:44:25,rule
UTR00006810,U002345,TAG04,0.6041,2025-04-27 03:46:48,model
UTR00006811,U001307,TAG16,0.7283,2025-07-17 05:24:06,model
UTR00006812,U002409,TAG03,0.7957,2025-07-04 22:45:23,model
UTR00006813,U002257,TAG08,0.8525,2026-04-07 11:12:29,rule
UTR00006814,U002840,TAG01,0.6338,2025-01-11 20:49:13,rule
UTR00006815,U002431,TAG15,0.6066,2026-08-15 10:10:30,rule
UTR00006816,U003899,TAG12,0.5762,2026-07-16 02:56:21,model
UTR00006817,U004279,TAG12,0.633,2025-05-25 04:55:45,rule
UTR00006818,U004966,TAG13,0.5534,2025-07-28 00:08:30,model
UTR00006819,U002073,TAG07,0.7274,2026-07-30 23:59:13,model
UTR00006820,U003799,TAG06,0.795,2026-02-19 17:37:30,model
UTR00006821,U003199,TAG08,0.8157,2026-01-18 00:10:30,model
UTR00006822,U002123,TAG12,0.5985,2025-07-03 19:19:25,manual
UTR00006823,U001423,TAG10,0.7033,2026-03-27 11:28:05,rule
UTR00006824,U003370,TAG14,0.7074,2026-04-13 23:58:22,rule
UTR00006825,U004195,TAG10,0.748,2025-11-29 09:30:33,rule
UTR00006826,U003495,TAG02,0.5625,2025-04-15 16:43:36,model
UTR00006827,U002944,TAG02,0.8227,2026-02-06 10:48:15,model
UTR00006828,U001134,TAG13,0.8215,2025-07-02 22:37:37,rule
UTR00006829,U001521,TAG02,0.7524,2026-07-16 20:04:53,model
UTR00006830,U004073,TAG12,0.9373,2026-07-10 02:28:39,rule
UTR00006831,U002048,TAG06,0.8761,2025-02-01 04:37:28,rule
UTR00006832,U000707,TAG02,0.7219,2026-04-14 15:51:16,rule
UTR00006833,U000195,TAG15,0.9946,2025-02-02 11:13:28,rule
UTR00006834,U001068,TAG08,0.6596,2026-01-20 03:07:30,rule
UTR00006835,U000484,TAG05,0.6919,2025-05-31 13:02:12,model
UTR00006836,U001208,TAG13,0.5716,2026-04-29 20:37:55,rule
UTR00006837,U000355,TAG11,0.9067,2026-03-02 09:46:56,rule
UTR00006838,U004304,TAG13,0.7533,2026-03-03 21:20:11,model
UTR00006839,U002445,TAG01,0.6531,2025-07-11 00:08:47,rule
UTR00006840,U004015,TAG12,0.7177,2026-04-25 22:00:37,model
UTR00006841,U000302,TAG09,0.7606,2026-03-23 09:43:40,rule
UTR00006842,U003324,TAG09,0.8094,2025-01-23 15:15:28,rule
UTR00006843,U001373,TAG13,0.9534,2025-09-08 20:53:00,model
UTR00006844,U003628,TAG07,0.821,2025-12-01 03:30:53,model
UTR00006845,U001949,TAG13,0.8599,2026-07-07 07:52:50,rule
UTR00006846,U003868,TAG10,0.9443,2025-04-30 20:27:24,model
UTR00006847,U002377,TAG01,0.6222,2026-08-13 17:06:46,model
UTR00006848,U002968,TAG12,0.9653,2025-12-23 17:01:23,rule
UTR00006849,U004082,TAG10,0.6042,2025-06-02 12:40:35,model
UTR00006850,U002758,TAG04,0.8844,2026-05-14 02:21:57,model
UTR00006851,U002707,TAG01,0.5875,2025-08-06 06:16:13,rule
UTR00006852,U003367,TAG01,0.6693,2026-06-09 07:40:25,rule
UTR00006853,U003227,TAG16,0.6886,2025-01-03 02:56:35,rule
UTR00006854,U003864,TAG09,0.8719,2026-08-20 07:33:29,model
UTR00006855,U003401,TAG13,0.771,2025-02-27 09:08:47,rule
UTR00006856,U001177,TAG15,0.5515,2026-06-07 12:00:30,rule
UTR00006857,U003129,TAG16,0.5752,2026-04-06 07:06:17,rule
UTR00006858,U002947,TAG07,0.8252,2025-02-12 11:22:11,model
UTR00006859,U004535,TAG08,0.8145,2025-11-01 13:00:55,rule
UTR00006860,U000123,TAG02,0.9686,2025-02-21 23:57:38,model
UTR00006861,U003522,TAG03,0.8954,2025-07-31 04:11:41,rule
UTR00006862,U003003,TAG04,0.5681,2025-11-18 06:26:00,model
UTR00006863,U002153,TAG03,0.8628,2025-09-16 15:48:56,rule
UTR00006864,U001832,TAG11,0.9749,2026-01-12 14:05:56,rule
UTR00006865,U003693,TAG14,0.8545,2026-03-11 05:30:17,model
UTR00006866,U002295,TAG02,0.9649,2025-01-02 20:21:23,model
UTR00006867,U003110,TAG10,0.9188,2026-07-03 05:31:55,rule
UTR00006868,U001305,TAG08,0.8958,2026-03-15 12:49:09,rule
UTR00006869,U004815,TAG13,0.8712,2025-11-04 03:42:50,rule
UTR00006870,U003160,TAG10,0.6238,2025-06-06 15:56:06,model
UTR00006871,U001563,TAG04,0.8497,2026-04-16 05:23:34,model
UTR00006872,U002292,TAG06,0.945,2026-02-21 03:25:13,rule
UTR00006873,U000920,TAG06,0.9111,2025-12-08 05:55:49,manual
UTR00006874,U000903,TAG07,0.8291,2025-04-07 04:29:24,model
UTR00006875,U001390,TAG04,0.813,2025-11-20 20:19:57,rule
UTR00006876,U002285,TAG05,0.5638,2025-02-27 15:14:11,model
UTR00006877,U003777,TAG16,0.893,2025-06-30 14:37:30,model
UTR00006878,U000236,TAG06,0.9508,2026-08-07 22:39:59,model
UTR00006879,U004155,TAG10,0.7266,2025-12-03 07:23:29,rule
UTR00006880,U003457,TAG10,0.9715,2026-06-05 07:10:12,model
UTR00006881,U000032,TAG15,0.9974,2026-05-18 14:01:41,rule
UTR00006882,U001223,TAG09,0.7075,2025-11-20 17:49:50,model
UTR00006883,U000507,TAG01,0.6901,2025-11-14 10:11:29,rule
UTR00006884,U002304,TAG10,0.74,2026-07-20 09:50:17,rule
UTR00006885,U001623,TAG04,0.6996,2025-02-11 19:40:16,model
UTR00006886,U002650,TAG10,0.8013,2026-03-10 17:55:27,rule
UTR00006887,U003139,TAG13,0.6585,2026-07-31 08:25:29,rule
UTR00006888,U004767,TAG04,0.9092,2025-12-30 06:30:34,model
UTR00006889,U000795,TAG06,0.6711,2025-04-27 18:24:28,model
UTR00006890,U002201,TAG08,0.9,2025-11-29 17:46:11,model
UTR00006891,U004703,TAG09,0.9777,2025-05-13 22:17:45,rule
UTR00006892,U001313,TAG08,0.6049,2026-03-10 18:51:07,rule
UTR00006893,U003140,TAG08,0.5923,2025-03-28 15:46:14,model
UTR00006894,U003355,TAG10,0.5709,2026-01-27 08:39:57,rule
UTR00006895,U001881,TAG05,0.5619,2025-09-07 18:37:21,rule
UTR00006896,U003676,TAG06,0.9467,2025-04-02 23:49:16,rule
UTR00006897,U001400,TAG10,0.6469,2026-05-06 06:42:46,rule
UTR00006898,U002846,TAG15,0.8236,2026-01-25 08:12:09,model
UTR00006899,U002273,TAG16,0.9144,2026-01-05 14:59:05,rule
UTR00006900,U003805,TAG14,0.8896,2026-06-30 16:44:32,model
UTR00006901,U004085,TAG05,0.5654,2025-04-14 08:00:12,model
UTR00006902,U000091,TAG09,0.9949,2025-02-17 12:01:43,model
UTR00006903,U002067,TAG06,0.9922,2026-07-11 19:42:05,rule
UTR00006904,U003402,TAG04,0.6659,2026-04-16 22:48:28,rule
UTR00006905,U000810,TAG02,0.8417,2026-03-20 10:10:55,rule
UTR00006906,U001697,TAG14,0.6381,2025-05-01 21:48:43,rule
UTR00006907,U002249,TAG05,0.9816,2026-02-15 17:16:24,model
UTR00006908,U001605,TAG10,0.6748,2025-04-09 20:28:45,rule
UTR00006909,U001896,TAG08,0.8156,2025-09-01 21:07:01,model
UTR00006910,U000593,TAG08,0.9226,2025-11-19 05:35:02,rule
UTR00006911,U001985,TAG16,0.6988,2025-04-15 07:18:19,model
UTR00006912,U000479,TAG07,0.9843,2025-02-14 12:02:16,rule
UTR00006913,U004530,TAG08,0.6131,2025-09-10 01:02:41,rule
UTR00006914,U003555,TAG07,0.9606,2026-02-21 05:46:11,rule
UTR00006915,U001991,TAG02,0.5508,2025-09-24 04:09:06,model
UTR00006916,U000611,TAG14,0.901,2025-11-12 08:43:34,rule
UTR00006917,U001606,TAG16,0.6245,2025-07-21 14:44:57,rule
UTR00006918,U002323,TAG12,0.7429,2025-03-05 16:53:10,rule
UTR00006919,U000228,TAG08,0.9209,2025-09-19 06:48:58,model
UTR00006920,U001243,TAG09,0.6599,2026-07-04 18:28:22,rule
UTR00006921,U001547,TAG06,0.8325,2026-07-19 08:45:39,model
UTR00006922,U002220,TAG16,0.8904,2025-05-06 02:49:35,model
UTR00006923,U004185,TAG04,0.8803,2026-01-30 21:24:57,rule
UTR00006924,U001229,TAG08,0.932,2026-08-04 04:23:46,rule
UTR00006925,U002389,TAG06,0.7333,2026-04-13 19:39:43,model
UTR00006926,U001907,TAG10,0.7957,2025-03-08 09:16:45,rule
UTR00006927,U001400,TAG03,0.5935,2026-05-07 11:55:37,rule
UTR00006928,U004124,TAG05,0.8186,2025-10-10 14:33:05,rule
UTR00006929,U002724,TAG16,0.9292,2026-06-04 16:58:09,model
UTR00006930,U003471,TAG11,0.9744,2025-10-17 08:29:01,rule
UTR00006931,U001599,TAG10,0.6005,2026-04-25 03:37:38,rule
UTR00006932,U004647,TAG14,0.6222,2026-08-12 01:35:39,model
UTR00006933,U002962,TAG10,0.5747,2025-12-10 05:40:59,rule
UTR00006934,U003595,TAG01,0.7727,2026-02-07 20:36:41,rule
UTR00006935,U002169,TAG12,0.9217,2026-07-17 18:47:45,rule
UTR00006936,U002915,TAG12,0.5741,2025-12-28 07:23:30,model
UTR00006937,U003184,TAG01,0.6189,2026-02-19 00:59:21,manual
UTR00006938,U004825,TAG04,0.8192,2025-09-16 04:28:36,rule
UTR00006939,U004712,TAG15,0.9238,2025-04-21 20:43:43,model
UTR00006940,U003379,TAG13,0.7353,2026-03-03 17:27:03,model
UTR00006941,U000275,TAG14,0.9235,2025-12-20 17:38:42,rule
UTR00006942,U000692,TAG04,0.9447,2025-09-08 02:14:49,rule
UTR00006943,U001339,TAG09,0.8322,2025-08-21 23:16:08,rule
UTR00006944,U004145,TAG04,0.9904,2025-07-24 08:24:12,model
UTR00006945,U003953,TAG02,0.7762,2026-03-16 13:01:08,rule
UTR00006946,U003669,TAG08,0.7335,2025-09-24 10:34:48,model
UTR00006947,U001189,TAG06,0.8911,2025-02-10 19:08:17,rule
UTR00006948,U003557,TAG07,0.8197,2026-03-30 20:25:33,rule
UTR00006949,U004073,TAG12,0.5766,2025-10-29 10:25:56,model
UTR00006950,U001640,TAG04,0.9749,2025-06-20 21:55:05,model
UTR00006951,U001054,TAG10,0.734,2025-12-29 16:14:05,model
UTR00006952,U000216,TAG01,0.6578,2026-06-17 08:12:36,rule
UTR00006953,U001478,TAG04,0.5969,2026-07-19 17:44:47,model
UTR00006954,U004811,TAG12,0.7599,2025-10-22 06:13:55,manual
