view_id,session_id,user_id,page_type,product_id,source_position,viewed_at,stay_seconds,scroll_depth
PV000040405,SES00003810,U003369,home,,search,2025-02-25 22:19:26,82,0.6165
PV000040406,SES00009080,U004354,cart,,recommendation,2025-02-09 04:22:03,26,0.1195
PV000040407,SES00008570,U003425,product,P001463,direct,2025-10-02 06:01:55,229,0.7374
PV000040408,SES00015803,U004673,product,P000129,search,2025-11-09 03:08:40,88,0.7322
PV000040409,SES00007170,U001279,cart,,category,2025-12-01 21:46:16,101,0.5
PV000040410,SES00004777,U002636,product,P000931,search,2025-05-06 03:49:45,188,0.1678
PV000040411,SES00001496,U000041,product,P000175,banner,2026-05-23 10:37:39,126,0.2789
PV000040412,SES00000320,U003305,campaign,,category,2026-02-13 08:57:35,199,0.2361
PV000040413,SES00014207,U002228,campaign,,category,2026-04-17 21:33:40,7,0.3322
PV000040414,SES00002322,U000258,category,,search,2026-02-23 11:14:48,230,0.6871
PV000040415,SES00011829,U004117,product,P000295,recommendation,2025-03-01 06:53:48,240,0.6631
PV000040416,SES00002962,U000940,product,P001305,recommendation,2025-10-26 14:26:32,109,0.8672
PV000040417,SES00009384,U004966,product,P001468,search,2025-08-29 13:08:40,114,0.675
PV000040418,SES00008879,U001926,product,P000509,recommendation,2026-04-22 01:32:03,26,0.2422
PV000040419,SES00001481,U001067,product,P000127,banner,2025-04-08 09:21:09,219,0.2512
PV000040420,SES00013847,U003073,product,P001470,direct,2025-05-22 02:25:54,179,0.759
PV000040421,SES00012825,U000279,home,,search,2026-07-22 20:50:44,50,0.2112
PV000040422,SES00008506,,campaign,,direct,2026-04-01 08:56:55,221,0.621
PV000040423,SES00004565,U004856,product,P000512,category,2025-08-25 21:40:43,138,0.3289
PV000040424,SES00015634,U000957,checkout,,recommendation,2025-01-28 11:13:21,207,0.3838
PV000040425,SES00001938,U003508,product,P000900,direct,2026-07-04 23:11:41,239,0.4672
PV000040426,SES00003051,U001129,home,,search,2026-05-10 15:15:13,201,0.69
PV000040427,SES00003365,U002351,search,,search,2025-07-22 22:56:52,80,0.6341
PV000040428,SES00011476,U002851,product,P000563,search,2025-03-20 19:00:07,146,0.992
PV000040429,SES00012866,U000398,search,,recommendation,2026-07-06 08:24:57,36,0.6494
PV000040430,SES00012286,U000786,product,P001038,direct,2026-01-01 04:18:39,182,0.6344
PV000040431,SES00008939,U002021,campaign,,category,2025-08-15 14:38:22,34,0.1647
PV000040432,SES00018401,U001535,cart,,recommendation,2025-03-21 22:45:15,178,0.6341
PV000040433,SES00001684,U001902,product,P001016,category,2025-10-20 01:41:01,145,0.5213
PV000040434,SES00001823,,campaign,,direct,2026-04-28 18:08:45,56,0.4293
PV000040435,SES00011990,,category,,recommendation,2025-06-03 02:34:17,173,0.3041
PV000040436,SES00011145,U004429,search,,recommendation,2025-11-11 14:14:32,162,0.5126
PV000040437,SES00016191,U000099,product,P000187,search,2026-03-28 03:52:26,157,0.2758
PV000040438,SES00017784,U001881,product,P001145,search,2025-11-13 00:05:29,114,0.29
PV000040439,SES00005286,U002389,campaign,,recommendation,2026-05-06 03:27:55,38,0.1605
PV000040440,SES00013811,U003541,campaign,,search,2025-03-13 01:55:34,173,0.9187
PV000040441,SES00014569,U001431,product,P001048,direct,2026-01-25 13:38:30,226,0.3645
PV000040442,SES00017198,U004057,search,,direct,2026-06-23 17:12:54,29,0.3519
PV000040443,SES00004650,U003495,campaign,,direct,2026-08-14 06:47:08,202,0.7799
PV000040444,SES00003226,U003519,product,P001305,category,2026-02-26 04:23:15,61,0.6893
PV000040445,SES00014143,U004418,product,P000535,direct,2025-01-13 06:22:30,27,0.6995
PV000040446,SES00002723,U003765,home,,search,2025-12-28 23:59:20,25,0.6146
PV000040447,SES00013883,U000578,search,,search,2026-05-24 01:39:49,190,0.3635
PV000040448,SES00015117,U004519,cart,,category,2025-10-07 10:57:26,27,0.5402
PV000040449,SES00010505,U002378,category,,recommendation,2025-01-26 10:47:06,5,0.5525
PV000040450,SES00018517,U000453,search,,search,2026-01-27 11:59:07,223,0.5513
PV000040451,SES00011910,U000479,product,P000998,category,2025-12-25 18:12:21,231,0.1803
PV000040452,SES00010109,U003949,product,P000041,direct,2025-07-31 18:20:32,118,0.4118
PV000040453,SES00005038,U001251,product,P000326,recommendation,2026-08-14 05:03:30,231,0.8198
PV000040454,SES00003526,,product,P001151,category,2025-02-02 06:52:17,232,0.9811
PV000040455,SES00013214,U002395,product,P000444,recommendation,2025-11-07 04:16:32,170,0.0221
PV000040456,SES00006767,U000383,campaign,,search,2025-06-04 16:44:02,179,0.9176
PV000040457,SES00012031,U004380,search,,recommendation,2025-04-26 10:27:08,25,0.2733
PV000040458,SES00002385,U004386,product,P000779,banner,2025-01-11 20:33:14,199,0.3728
PV000040459,SES00007570,U002674,home,,direct,2026-04-29 06:57:03,159,0.2812
PV000040460,SES00006480,U000474,search,,category,2025-05-15 08:55:19,131,0.5095
PV000040461,SES00005919,U003276,search,,recommendation,2025-11-30 00:17:41,138,0.9142
PV000040462,SES00014604,U004241,home,,search,2025-03-06 16:13:12,80,0.7444
PV000040463,SES00005682,U000905,campaign,,direct,2025-03-06 19:33:30,27,0.5785
PV000040464,SES00003717,U000166,product,P000429,banner,2026-05-07 06:27:49,70,0.5562
PV000040465,SES00014186,U004667,product,P000990,category,2025-08-04 17:31:43,235,0.7448
PV000040466,SES00000579,U002583,home,,recommendation,2026-04-09 20:17:29,181,0.4589
PV000040467,SES00008585,U003106,product,P000886,search,2025-02-08 14:11:37,205,0.1239
PV000040468,SES00005367,U002598,home,,direct,2025-12-27 19:56:52,149,0.9752
PV000040469,SES00018181,,product,P000229,category,2026-06-29 16:10:44,11,0.5313
PV000040470,SES00000895,U000164,campaign,,banner,2026-03-23 03:39:36,27,0.2839
PV000040471,SES00010545,U002377,product,P000349,category,2026-01-07 16:59:20,71,0.9372
PV000040472,SES00001427,U002058,search,,recommendation,2025-11-19 09:34:46,53,0.6786
PV000040473,SES00013897,U002312,product,P000314,recommendation,2025-09-18 14:42:29,75,0.8557
PV000040474,SES00012388,U000554,product,P000193,direct,2025-05-14 15:23:26,132,0.6162
PV000040475,SES00017485,U004113,category,,category,2025-09-19 01:18:05,136,0.0822
PV000040476,SES00010100,U004162,product,P000147,search,2026-06-12 07:17:18,190,0.6834
PV000040477,SES00011583,U004246,product,P001421,recommendation,2025-10-05 12:37:02,162,0.3274
PV000040478,SES00001332,U004746,campaign,,direct,2026-05-25 18:25:54,188,0.3218
PV000040479,SES00013560,U004435,category,,recommendation,2025-03-19 20:33:27,91,0.8021
PV000040480,SES00018602,U003626,campaign,,search,2026-04-21 01:19:05,136,0.01
PV000040481,SES00003617,U001422,home,,category,2026-06-12 09:04:22,180,0.1817
PV000040482,SES00019859,U004907,product,P000060,search,2026-06-30 05:28:02,85,0.1254
PV000040483,SES00000830,U001471,campaign,,banner,2025-07-08 04:46:42,170,0.2233
PV000040484,SES00015098,,product,P000164,category,2026-03-01 10:01:51,150,0.7996
PV000040485,SES00016428,U001813,home,,banner,2025-06-06 06:10:26,167,0.4311
PV000040486,SES00003928,U000956,product,P000580,banner,2025-05-08 23:12:00,187,0.4098
PV000040487,SES00005139,U000113,category,,search,2026-04-24 11:53:53,106,0.794
PV000040488,SES00012888,U000739,search,,recommendation,2026-06-03 18:27:20,34,0.0069
PV000040489,SES00001419,U001581,cart,,recommendation,2025-09-25 23:28:22,179,0.67
PV000040490,SES00019312,U001368,campaign,,recommendation,2025-12-08 19:16:46,216,0.9226
PV000040491,SES00000676,U003297,product,P000211,recommendation,2026-03-21 00:26:41,87,0.4271
PV000040492,SES00011050,U003391,product,P000778,direct,2026-03-10 12:07:06,195,0.2958
PV000040493,SES00007061,U004131,category,,search,2025-04-06 20:35:37,143,0.2615
PV000040494,SES00015971,U000683,checkout,,recommendation,2025-08-17 23:49:18,15,0.3655
PV000040495,SES00014685,U003758,home,,category,2026-02-14 02:51:29,49,0.457
PV000040496,SES00005354,U001586,product,P000969,recommendation,2025-09-17 04:30:11,74,0.9574
PV000040497,SES00003543,U002782,home,,recommendation,2025-11-05 13:15:15,24,0.6703
PV000040498,SES00019305,U000369,home,,recommendation,2026-07-10 23:33:50,221,0.4585
PV000040499,SES00009509,U003441,product,P000036,banner,2026-04-27 20:48:03,144,0.2727
PV000040500,SES00007736,U000304,product,P000248,category,2025-12-09 19:05:29,23,0.2658
PV000040501,SES00008386,U004505,home,,recommendation,2026-04-11 08:36:56,231,0.2416
PV000040502,SES00009071,U002235,product,P001112,category,2025-06-16 19:53:31,5,0.5104
PV000040503,SES00018271,U002708,search,,category,2025-07-06 10:42:35,131,0.7002
PV000040504,SES00002885,U003382,product,P000448,category,2025-08-04 21:08:18,135,0.0411
PV000040505,SES00012668,U001115,product,P000496,search,2025-07-02 20:12:16,126,0.2049
PV000040506,SES00013155,U000626,home,,search,2026-01-18 21:42:23,195,0.6561
PV000040507,SES00014174,U002066,product,P001410,banner,2026-03-14 00:01:19,138,0.9844
PV000040508,SES00004136,U004707,home,,recommendation,2026-07-13 22:06:22,18,0.1258
PV000040509,SES00014322,U003996,campaign,,search,2025-07-06 04:15:03,197,0.3916
PV000040510,SES00013203,U000528,product,P000504,recommendation,2026-06-10 12:00:59,150,0.5532
PV000040511,SES00013299,U001108,product,P000964,recommendation,2026-01-09 19:34:14,133,0.0387
PV000040512,SES00007219,U001731,product,P000872,search,2025-10-16 02:46:02,157,0.0329
PV000040513,SES00010732,U000605,home,,category,2025-10-30 06:11:28,17,0.071
PV000040514,SES00019199,U001996,product,P000428,category,2026-08-15 02:44:05,170,0.5126
PV000040515,SES00003597,U001898,category,,search,2026-03-23 11:26:46,45,0.9453
PV000040516,SES00001920,U004555,cart,,search,2025-06-20 02:49:35,123,0.2377
PV000040517,SES00002734,,product,P001008,direct,2025-04-21 09:26:58,16,0.7791
PV000040518,SES00010195,U004670,product,P001088,recommendation,2026-04-15 23:11:58,155,0.8926
PV000040519,SES00017543,U003733,search,,category,2025-05-01 06:31:45,76,0.5151
PV000040520,SES00014168,U001847,category,,recommendation,2025-02-08 05:59:50,182,0.531
PV000040521,SES00018364,U002791,cart,,banner,2025-10-23 15:56:38,103,0.4261
PV000040522,SES00007938,U001907,home,,recommendation,2025-05-18 21:20:14,54,0.7632
PV000040523,SES00013108,U003084,campaign,,recommendation,2026-01-19 16:04:24,228,0.9865
PV000040524,SES00010467,U004083,campaign,,recommendation,2026-08-21 09:35:11,55,0.8972
PV000040525,SES00011820,U002141,product,P000748,recommendation,2025-04-05 16:33:05,204,0.9108
PV000040526,SES00007191,U004482,product,P001233,direct,2025-12-20 12:44:51,131,0.8697
PV000040527,SES00001131,U000367,campaign,,direct,2026-06-10 17:21:03,59,0.4669
PV000040528,SES00007296,U002214,category,,recommendation,2026-03-22 07:07:25,193,0.4738
PV000040529,SES00011215,U004723,product,P000392,recommendation,2026-03-12 09:04:58,6,0.9493
PV000040530,SES00001347,U003421,home,,direct,2026-07-16 21:38:09,23,0.2235
PV000040531,SES00018259,U001986,product,P001151,search,2026-04-17 08:58:31,40,0.8693
PV000040532,SES00011367,U001735,category,,search,2026-02-22 12:31:49,66,0.9156
PV000040533,SES00013003,U001858,category,,direct,2026-07-27 22:57:07,10,0.4705
PV000040534,SES00008032,U000532,cart,,recommendation,2025-02-04 22:36:19,214,0.971
PV000040535,SES00004522,U000989,cart,,recommendation,2025-06-09 00:15:01,231,0.2833
PV000040536,SES00015131,U004052,category,,banner,2025-03-09 16:21:08,202,0.2787
PV000040537,SES00019429,U001785,home,,search,2025-06-19 18:00:33,6,0.1138
PV000040538,SES00019893,U004874,product,P000616,banner,2025-01-24 01:05:17,51,0.3597
PV000040539,SES00013558,U003033,product,P000225,category,2025-12-16 07:56:30,103,0.4965
PV000040540,SES00009538,U002268,cart,,direct,2025-05-25 05:05:40,13,0.9133
PV000040541,SES00006898,U003102,home,,search,2025-05-28 12:28:42,75,0.2257
PV000040542,SES00019435,U000089,product,P000511,recommendation,2026-03-11 09:46:10,221,0.2368
PV000040543,SES00005493,U000603,checkout,,search,2025-11-14 01:02:20,160,0.511
PV000040544,SES00005821,U001731,home,,direct,2026-08-15 06:40:30,46,0.9113
PV000040545,SES00018651,U002108,search,,direct,2026-02-03 14:05:14,126,0.2472
PV000040546,SES00005210,,category,,category,2025-02-24 18:50:19,187,0.0028
PV000040547,SES00004416,,category,,direct,2026-02-03 10:42:00,155,0.423
PV000040548,SES00009590,U002718,category,,recommendation,2025-07-18 23:54:13,86,0.0123
PV000040549,SES00018696,U001442,product,P000266,search,2026-01-03 22:13:57,106,0.8354
PV000040550,SES00010650,U003191,product,P001447,recommendation,2026-05-29 19:30:34,183,0.1465
PV000040551,SES00006119,U001908,home,,category,2025-08-16 18:50:54,10,0.7588
PV000040552,SES00018901,U001491,product,P000687,search,2025-04-24 16:04:06,212,0.7322
PV000040553,SES00012315,U000619,product,P000334,category,2025-08-31 01:55:18,114,0.0855
PV000040554,SES00003040,U004175,product,P001055,direct,2025-11-23 19:15:21,79,0.6138
PV000040555,SES00012175,U004611,product,P001351,banner,2025-07-24 19:52:20,13,0.3825
PV000040556,SES00005653,U003205,category,,recommendation,2025-08-07 10:59:13,139,0.9826
PV000040557,SES00019547,U003884,product,P001290,recommendation,2026-04-04 17:39:23,195,0.1097
PV000040558,SES00005149,U002526,campaign,,search,2025-06-20 08:26:45,41,0.4304
PV000040559,SES00013110,U001877,search,,category,2025-08-03 18:24:19,170,0.4646
PV000040560,SES00013452,U003138,product,P000490,category,2025-08-19 01:19:13,217,0.5221
PV000040561,SES00019668,U003803,checkout,,recommendation,2026-05-28 23:59:49,104,0.8466
PV000040562,SES00017567,U003112,product,P000498,search,2025-09-08 09:20:06,187,0.0947
PV000040563,SES00005886,U001776,search,,search,2025-01-27 07:54:01,23,0.0779
PV000040564,SES00010394,U004397,product,P000233,recommendation,2026-05-30 07:16:28,56,0.7282
PV000040565,SES00008160,U003437,home,,direct,2025-08-29 13:00:37,215,0.1072
PV000040566,SES00007432,U002748,product,P000531,search,2026-01-29 13:49:07,47,0.2598
PV000040567,SES00008810,U000762,category,,direct,2026-05-07 04:53:14,8,0.4387
PV000040568,SES00012546,U004830,search,,recommendation,2026-06-27 14:18:20,9,0.6632
PV000040569,SES00003063,U003125,home,,category,2025-07-25 00:55:31,165,0.43
PV000040570,SES00003778,U003541,search,,search,2025-01-31 13:08:02,75,0.8946
PV000040571,SES00005002,U000823,product,P001209,direct,2025-11-27 07:06:45,100,0.1843
PV000040572,SES00001574,U004641,product,P000528,recommendation,2026-06-30 22:30:38,13,0.7955
PV000040573,SES00003469,U001337,product,P000947,search,2025-03-16 04:25:19,159,0.1503
PV000040574,SES00016591,U004747,product,P000157,search,2026-01-02 08:53:31,85,0.3427
PV000040575,SES00017120,U001464,search,,search,2025-03-05 22:53:46,73,0.0469
PV000040576,SES00009349,U002435,search,,search,2025-09-01 13:48:56,216,0.3657
PV000040577,SES00005956,U002140,category,,search,2026-03-11 11:36:26,167,0.712
PV000040578,SES00017966,U004399,category,,recommendation,2026-01-08 13:17:24,146,0.4844
PV000040579,SES00019562,U002760,home,,recommendation,2025-05-27 18:23:09,172,0.6735
PV000040580,SES00013986,U003162,campaign,,recommendation,2025-07-04 20:38:35,55,0.7689
PV000040581,SES00011316,U000142,product,P001396,recommendation,2026-02-18 13:57:47,211,0.5259
PV000040582,SES00009311,U002910,category,,recommendation,2025-08-17 19:41:02,132,0.3405
PV000040583,SES00014450,U003120,checkout,,category,2025-03-01 07:50:03,11,0.0425
PV000040584,SES00012262,U004662,category,,recommendation,2026-01-06 06:18:44,227,0.0036
PV000040585,SES00002352,U001137,category,,category,2025-10-17 16:19:37,153,0.2179
PV000040586,SES00004562,U004833,product,P001481,search,2025-05-16 12:40:01,117,0.6116
PV000040587,SES00017701,U004379,product,P001371,direct,2026-06-30 11:52:11,56,0.1456
PV000040588,SES00003061,U002645,product,P000299,recommendation,2025-06-24 07:21:19,165,0.5914
PV000040589,SES00006216,U004055,category,,banner,2026-05-15 22:39:38,117,0.9287
PV000040590,SES00002422,U003496,search,,category,2025-09-15 20:16:18,19,0.9447
PV000040591,SES00018957,U002214,home,,banner,2026-02-09 20:14:37,37,0.9373
PV000040592,SES00014136,,product,P000603,recommendation,2025-05-09 09:54:47,49,0.1817
PV000040593,SES00013679,U004195,product,P000600,banner,2025-01-12 15:59:43,90,0.1973
PV000040594,SES00011553,U002684,product,P000244,direct,2025-09-17 12:08:46,205,0.0271
PV000040595,SES00015966,,product,P001040,search,2025-08-07 10:21:16,74,0.3422
PV000040596,SES00017519,U004399,home,,category,2025-07-18 07:43:24,67,0.5415
PV000040597,SES00003382,U004373,cart,,category,2025-08-16 19:22:06,73,0.9679
PV000040598,SES00001683,U003220,home,,category,2025-05-30 13:44:41,38,0.0439
PV000040599,SES00003641,U002033,home,,category,2025-12-12 19:02:52,45,0.4487
PV000040600,SES00004777,U002636,cart,,search,2025-05-06 03:51:48,133,0.8046
PV000040601,SES00019854,U002792,product,P001163,recommendation,2025-03-03 12:21:40,187,0.9284
PV000040602,SES00008883,U001918,search,,category,2025-12-31 21:25:57,186,0.9467
PV000040603,SES00004461,U004333,search,,banner,2025-09-28 17:46:15,44,0.5474
PV000040604,SES00004863,U002293,product,P000081,category,2026-02-12 22:11:16,84,0.0186
PV000040605,SES00005201,U001387,product,P001460,banner,2025-03-06 21:20:39,139,0.9244
PV000040606,SES00015156,U000980,search,,recommendation,2026-06-26 05:42:30,166,0.8896
PV000040607,SES00005964,U003120,product,P000388,recommendation,2026-05-31 21:14:43,13,0.0284
PV000040608,SES00016430,U000069,product,P000912,recommendation,2025-06-08 21:13:33,58,0.0208
PV000040609,SES00009765,U001335,campaign,,banner,2026-03-05 08:34:58,114,0.4343
PV000040610,SES00007550,U002170,campaign,,recommendation,2026-02-03 21:35:06,170,0.6554
PV000040611,SES00009303,U000125,search,,recommendation,2025-07-21 14:21:39,201,0.1885
PV000040612,SES00009462,U004815,search,,search,2026-05-23 14:53:38,98,0.7157
PV000040613,SES00019093,U000373,product,P000847,recommendation,2025-08-25 03:29:03,100,0.1612
PV000040614,SES00007173,U000506,home,,search,2025-05-07 10:55:43,236,0.8557
PV000040615,SES00011537,U002453,cart,,banner,2025-05-01 12:47:59,207,0.4095
PV000040616,SES00007915,U000603,product,P001354,category,2025-02-03 16:15:18,151,0.0699
PV000040617,SES00002441,U002993,search,,direct,2026-06-10 16:39:04,49,0.2656
PV000040618,SES00000827,U000448,search,,category,2025-08-23 22:27:11,78,0.9671
PV000040619,SES00004710,,category,,category,2026-01-17 12:07:09,94,0.7614
PV000040620,SES00014928,U000496,product,P001154,search,2026-02-20 10:16:22,121,0.9603
PV000040621,SES00002884,,product,P001103,banner,2025-02-26 11:15:15,131,0.9781
PV000040622,SES00018521,U003202,category,,search,2026-07-31 14:33:26,211,0.6396
PV000040623,SES00008660,U001726,home,,direct,2025-10-10 10:02:25,171,0.9302
PV000040624,SES00018800,U000251,product,P001350,recommendation,2026-03-30 06:47:09,118,0.8097
