cart_item_id,cart_id,sku_id,quantity,unit_price,added_at,selected
CI00009994,CART0001316,SKU0001423,2,1985.83,2025-09-07 05:07:04,0
CI00009995,CART0003068,SKU0000553,3,2248.6,2026-07-14 17:33:54,0
CI00009996,CART0004104,SKU0000640,4,135.57,2025-03-12 01:35:18,0
CI00009997,CART0004109,SKU0001249,3,900.18,2025-05-25 10:46:07,0
CI00009998,CART0002197,SKU0001149,4,2573.97,2026-07-07 01:07:44,1
CI00009999,CART0004342,SKU0002711,2,506.68,2026-08-07 02:18:10,0
CI00010000,CART0005355,SKU0000061,2,2863.08,2025-10-03 13:33:53,1
CI00010001,CART0003340,SKU0000232,3,3446.34,2025-06-17 12:16:05,1
CI00010002,CART0003397,SKU0000172,1,528.19,2025-11-19 04:24:11,1
CI00010003,CART0002094,SKU0002226,4,1905.95,2026-06-25 03:02:17,1
CI00010004,CART0005930,SKU0000949,4,3211.88,2026-01-08 13:41:19,1
CI00010005,CART0001817,SKU0001862,3,3113.51,2026-05-16 14:05:29,1
CI00010006,CART0001604,SKU0001726,1,1191.51,2025-07-19 19:23:40,0
CI00010007,CART0003689,SKU0002712,4,625.11,2026-01-28 08:33:17,1
CI00010008,CART0001104,SKU0002941,3,1310.19,2025-01-01 19:22:35,0
CI00010009,CART0000667,SKU0002169,4,305.27,2025-04-14 15:22:13,1
CI00010010,CART0004751,SKU0000906,1,413.52,2026-05-20 13:33:29,1
CI00010011,CART0003310,SKU0000978,4,1653.06,2025-10-02 03:24:42,1
CI00010012,CART0001792,SKU0000243,2,1512.17,2025-02-22 01:14:58,0
CI00010013,CART0001910,SKU0002944,1,148.43,2026-06-08 12:11:12,1
CI00010014,CART0003613,SKU0001511,1,1220.05,2025-07-31 10:00:46,0
CI00010015,CART0001616,SKU0002456,2,1160.74,2025-05-06 23:56:16,1
CI00010016,CART0003193,SKU0000709,1,977.03,2025-03-15 13:03:58,1
CI00010017,CART0001531,SKU0001241,3,1684.74,2025-01-19 20:48:58,0
CI00010018,CART0004372,SKU0001395,4,2155.66,2025-01-10 02:20:07,1
CI00010019,CART0005367,SKU0002222,3,1573.41,2024-12-24 05:42:34,1
CI00010020,CART0004307,SKU0001550,3,2753.52,2025-03-27 19:12:22,1
CI00010021,CART0004394,SKU0002059,4,2618.92,2026-05-22 23:22:21,1
CI00010022,CART0001207,SKU0000604,4,2462.12,2026-05-18 19:52:05,1
CI00010023,CART0000629,SKU0001460,3,1789.37,2025-04-26 13:22:40,0
CI00010024,CART0001962,SKU0001466,3,46.16,2025-01-31 11:31:55,1
CI00010025,CART0003850,SKU0000296,2,1469.67,2025-09-16 21:39:03,0
CI00010026,CART0004740,SKU0002095,3,1362.42,2025-08-18 17:32:16,1
CI00010027,CART0003707,SKU0000422,3,1140.64,2025-01-17 05:14:51,1
CI00010028,CART0005862,SKU0002282,2,1030.3,2025-08-28 01:15:32,1
CI00010029,CART0003605,SKU0001562,2,126.58,2025-12-07 05:58:54,1
CI00010030,CART0004623,SKU0001277,2,2796.94,2026-01-06 15:47:31,1
CI00010031,CART0005701,SKU0001512,4,1315.05,2025-11-16 06:01:47,1
CI00010032,CART0001314,SKU0002758,4,1585.9,2025-02-11 13:48:09,0
CI00010033,CART0001785,SKU0002877,2,428.11,2025-08-01 04:09:40,1
CI00010034,CART0002175,SKU0000483,4,788.06,2026-06-22 05:12:50,0
CI00010035,CART0004246,SKU0001953,1,1918.7,2025-09-25 04:31:13,0
CI00010036,CART0003180,SKU0002181,2,1844.33,2026-05-25 09:31:10,1
CI00010037,CART0005682,SKU0001920,4,133.62,2025-02-13 17:56:09,0
CI00010038,CART0001086,SKU0000677,3,2657.92,2025-07-20 16:13:03,0
CI00010039,CART0000450,SKU0002409,3,686.83,2026-06-04 12:34:25,1
CI00010040,CART0001638,SKU0001132,2,1693.88,2026-03-17 01:29:34,1
CI00010041,CART0002718,SKU0000614,4,2849.07,2025-03-09 18:56:39,1
CI00010042,CART0001004,SKU0002748,1,762.68,2025-03-12 23:05:31,0
CI00010043,CART0004160,SKU0002584,1,2177.49,2025-12-27 18:52:39,1
CI00010044,CART0001762,SKU0002054,3,351.4,2025-10-03 16:16:33,0
CI00010045,CART0000244,SKU0000051,1,1099.3,2025-12-06 16:14:31,1
CI00010046,CART0003730,SKU0000326,3,2250.0,2025-02-18 03:17:46,0
CI00010047,CART0004392,SKU0002025,3,2931.01,2025-08-11 08:01:03,1
CI00010048,CART0005679,SKU0001832,2,733.62,2026-04-03 08:35:30,1
CI00010049,CART0002256,SKU0002407,4,1189.51,2025-03-03 19:59:14,1
CI00010050,CART0000789,SKU0000966,1,2026.62,2025-06-30 06:05:51,1
CI00010051,CART0004631,SKU0000540,4,1008.33,2025-06-13 21:56:40,0
CI00010052,CART0005496,SKU0002902,2,1686.8,2025-04-07 22:58:08,1
CI00010053,CART0000828,SKU0001964,3,1327.72,2026-06-09 00:17:30,1
CI00010054,CART0002435,SKU0002078,1,2542.08,2026-03-24 19:51:38,1
CI00010055,CART0004320,SKU0000971,3,1029.84,2025-06-01 15:51:34,1
CI00010056,CART0000224,SKU0002433,3,172.5,2025-11-24 19:07:53,0
CI00010057,CART0003928,SKU0000431,3,2893.42,2026-08-03 14:56:53,1
CI00010058,CART0000839,SKU0002720,3,1310.03,2025-01-31 11:58:08,1
CI00010059,CART0003763,SKU0002071,4,780.25,2025-08-14 16:55:03,1
CI00010060,CART0000269,SKU0001888,1,359.72,2025-04-29 04:50:52,0
CI00010061,CART0003048,SKU0000722,2,985.41,2025-02-25 13:43:33,1
CI00010062,CART0002085,SKU0001844,2,1568.91,2025-05-27 05:14:36,0
CI00010063,CART0003778,SKU0002955,4,565.87,2025-05-10 03:37:04,0
CI00010064,CART0000909,SKU0001517,3,1482.86,2025-08-20 00:37:28,1
CI00010065,CART0003881,SKU0002908,4,1349.22,2025-06-04 14:43:44,1
CI00010066,CART0003103,SKU0001423,1,1985.83,2025-09-30 17:09:28,0
CI00010067,CART0001138,SKU0000307,1,663.57,2026-05-14 21:18:24,1
CI00010068,CART0000853,SKU0000896,2,352.13,2025-12-12 08:18:59,1
CI00010069,CART0003193,SKU0000984,1,2601.33,2025-03-10 13:03:58,0
CI00010070,CART0005300,SKU0000317,3,834.82,2025-02-04 03:03:14,1
CI00010071,CART0004514,SKU0000045,4,3307.18,2025-01-15 12:43:01,0
CI00010072,CART0001847,SKU0000805,1,2449.03,2025-09-05 05:50:22,1
CI00010073,CART0002351,SKU0001292,2,149.52,2026-07-01 21:55:55,1
CI00010074,CART0005086,SKU0001992,3,3354.95,2026-07-21 07:34:02,1
CI00010075,CART0005555,SKU0002497,3,1848.5,2026-05-25 10:57:51,1
CI00010076,CART0002713,SKU0000526,1,1006.18,2026-01-12 21:15:46,0
CI00010077,CART0000599,SKU0002927,2,1176.85,2025-04-30 04:38:18,1
CI00010078,CART0004462,SKU0002334,2,1746.25,2026-07-29 20:31:33,1
CI00010079,CART0001778,SKU0000394,1,1723.74,2025-12-10 13:05:40,1
CI00010080,CART0003958,SKU0000284,2,795.48,2025-09-23 10:13:58,1
CI00010081,CART0005987,SKU0002957,1,1939.0,2025-06-04 20:53:52,1
CI00010082,CART0000855,SKU0002749,1,2828.84,2025-05-14 13:26:35,1
CI00010083,CART0000183,SKU0000205,1,2163.73,2025-02-01 01:34:49,1
CI00010084,CART0001081,SKU0001044,4,1331.23,2025-02-23 12:46:02,0
CI00010085,CART0004401,SKU0001856,1,1208.97,2025-10-26 16:33:56,1
CI00010086,CART0002691,SKU0000188,3,620.03,2025-08-03 17:05:04,1
CI00010087,CART0004930,SKU0000190,4,1762.09,2025-03-22 19:06:33,1
CI00010088,CART0002213,SKU0001423,2,1985.83,2025-05-19 23:41:29,1
CI00010089,CART0000875,SKU0000250,4,2997.66,2025-06-05 05:53:21,1
CI00010090,CART0002697,SKU0002366,4,1983.15,2026-01-31 10:20:40,0
CI00010091,CART0002206,SKU0002324,4,1407.89,2026-01-24 06:30:37,1
CI00010092,CART0005339,SKU0000862,1,1542.19,2026-08-06 02:36:15,1
CI00010093,CART0002187,SKU0000865,4,94.55,2025-11-10 22:47:44,0
CI00010094,CART0001309,SKU0000281,1,482.92,2025-03-06 23:09:51,0
CI00010095,CART0002960,SKU0000691,1,2861.78,2025-06-17 00:53:19,1
CI00010096,CART0000552,SKU0002820,1,3114.58,2025-10-05 03:39:07,1
CI00010097,CART0004752,SKU0002419,4,2146.32,2025-02-25 14:25:51,1
CI00010098,CART0005528,SKU0001692,4,1523.79,2025-06-25 11:05:41,0
CI00010099,CART0000980,SKU0001347,1,1222.27,2026-04-15 09:05:07,1
CI00010100,CART0002310,SKU0001967,2,3481.52,2025-05-17 03:18:30,1
CI00010101,CART0005376,SKU0002618,2,2833.0,2026-07-20 12:33:37,1
CI00010102,CART0002743,SKU0000335,3,706.03,2025-03-29 18:08:49,0
CI00010103,CART0002398,SKU0000061,3,2863.08,2025-01-22 01:10:24,1
CI00010104,CART0001397,SKU0000129,1,2214.08,2025-04-25 21:11:02,1
CI00010105,CART0001028,SKU0002310,4,2007.66,2025-11-09 18:09:26,1
CI00010106,CART0002044,SKU0001741,3,2501.74,2025-01-18 12:43:30,1
CI00010107,CART0005848,SKU0000305,1,1216.44,2025-01-15 01:51:31,0
CI00010108,CART0005131,SKU0000644,4,1782.17,2025-03-02 10:44:44,0
CI00010109,CART0003257,SKU0002700,1,2864.86,2025-06-27 09:39:03,1
CI00010110,CART0000514,SKU0000539,2,958.86,2026-07-19 16:29:25,1
CI00010111,CART0003493,SKU0002446,4,3237.53,2026-05-22 09:27:10,1
CI00010112,CART0000422,SKU0001029,2,3108.95,2025-04-21 02:52:17,1
CI00010113,CART0001615,SKU0002442,4,295.22,2025-08-13 15:16:32,1
CI00010114,CART0002603,SKU0000326,4,2250.0,2026-02-15 13:29:40,0
CI00010115,CART0000214,SKU0001689,2,2246.93,2025-12-07 19:49:30,1
CI00010116,CART0004550,SKU0000103,4,2906.3,2025-03-26 21:23:16,1
CI00010117,CART0005522,SKU0000857,2,2765.76,2026-05-13 06:39:29,1
CI00010118,CART0002647,SKU0001965,3,2326.8,2026-04-29 09:08:58,1
CI00010119,CART0003583,SKU0002247,4,1542.5,2025-08-28 06:35:56,0
CI00010120,CART0002022,SKU0000723,4,2033.59,2026-01-08 21:41:17,0
CI00010121,CART0002137,SKU0001271,1,1710.64,2026-01-17 19:02:23,1
CI00010122,CART0005239,SKU0001182,4,1959.37,2025-02-22 09:28:38,1
CI00010123,CART0001728,SKU0002014,4,1778.68,2025-03-24 17:46:31,1
CI00010124,CART0001842,SKU0002045,4,450.8,2025-04-26 12:43:51,1
CI00010125,CART0003293,SKU0001449,2,1744.01,2025-05-26 14:07:59,1
CI00010126,CART0003485,SKU0000856,1,1433.92,2025-12-20 21:27:14,0
CI00010127,CART0003308,SKU0000178,4,2019.62,2025-03-22 05:54:27,1
CI00010128,CART0002766,SKU0001758,3,729.07,2025-10-06 04:20:03,1
CI00010129,CART0004982,SKU0002228,2,3366.21,2025-06-23 08:43:38,1
CI00010130,CART0004484,SKU0001858,3,3337.26,2026-07-29 11:21:17,1
CI00010131,CART0003871,SKU0002596,3,2867.59,2024-12-29 07:29:58,1
CI00010132,CART0001854,SKU0000201,4,2859.56,2026-01-15 04:52:19,1
CI00010133,CART0000203,SKU0001050,1,2456.54,2025-02-22 23:01:39,0
CI00010134,CART0005878,SKU0002361,2,3286.94,2025-09-27 20:14:33,1
CI00010135,CART0003708,SKU0001230,4,2440.37,2026-03-20 14:25:43,0
CI00010136,CART0000636,SKU0002185,2,2244.05,2026-03-08 02:58:06,1
CI00010137,CART0000815,SKU0001807,2,3326.47,2025-10-19 03:56:31,1
CI00010138,CART0000329,SKU0002038,2,2103.83,2026-06-10 14:21:11,1
CI00010139,CART0001741,SKU0001579,4,1137.82,2026-02-14 07:44:28,1
CI00010140,CART0005967,SKU0002942,3,1374.08,2025-02-13 16:24:46,1
CI00010141,CART0005979,SKU0002008,4,3123.46,2025-05-29 02:15:24,1
CI00010142,CART0003781,SKU0000164,2,2677.51,2026-04-24 20:17:55,1
CI00010143,CART0004274,SKU0001465,3,44.05,2026-03-20 08:54:11,0
CI00010144,CART0001217,SKU0000327,1,2698.53,2025-06-28 16:16:54,1
CI00010145,CART0000074,SKU0000864,4,494.98,2025-04-06 15:47:45,0
CI00010146,CART0001238,SKU0001686,3,2809.81,2026-06-07 13:26:16,1
CI00010147,CART0005092,SKU0001515,4,1469.76,2026-01-28 02:29:23,1
CI00010148,CART0005536,SKU0000362,2,893.83,2025-03-18 03:08:16,1
CI00010149,CART0004960,SKU0001760,2,3069.14,2025-05-24 01:05:27,1
CI00010150,CART0004819,SKU0000448,2,2013.49,2025-08-11 15:36:02,1
CI00010151,CART0002516,SKU0002369,3,1422.62,2026-01-04 02:35:39,0
CI00010152,CART0004614,SKU0002020,3,3038.45,2025-06-06 19:16:53,1
CI00010153,CART0005984,SKU0000416,2,1031.04,2025-09-30 16:00:43,0
CI00010154,CART0003119,SKU0000597,2,1994.51,2025-02-03 06:06:09,1
CI00010155,CART0002712,SKU0002333,2,1695.4,2025-02-24 11:36:11,1
CI00010156,CART0003496,SKU0002619,4,547.91,2025-11-04 14:41:02,1
CI00010157,CART0001863,SKU0002907,4,1464.73,2024-12-23 04:40:38,1
CI00010158,CART0002701,SKU0001158,4,2589.64,2025-11-12 08:36:28,1
CI00010159,CART0003524,SKU0002092,3,2960.38,2026-03-08 17:50:28,1
CI00010160,CART0002495,SKU0001848,1,1692.98,2026-02-23 12:15:00,0
CI00010161,CART0000852,SKU0002099,2,1699.82,2025-07-28 09:40:58,0
CI00010162,CART0002814,SKU0001930,1,1430.74,2025-03-22 13:12:29,1
CI00010163,CART0000184,SKU0002187,2,2375.56,2025-01-08 02:24:57,1
CI00010164,CART0004716,SKU0001243,2,496.39,2025-04-02 00:29:29,0
CI00010165,CART0000348,SKU0002597,1,2656.41,2025-03-21 04:06:50,1
CI00010166,CART0003420,SKU0001348,3,999.3,2025-01-27 17:09:28,1
CI00010167,CART0000528,SKU0000216,1,2399.28,2026-01-15 00:13:56,1
CI00010168,CART0003245,SKU0002133,4,2835.29,2025-09-19 01:12:07,1
CI00010169,CART0004826,SKU0002119,2,2199.46,2025-09-29 01:50:40,1
CI00010170,CART0002143,SKU0002708,3,2873.76,2025-10-08 10:27:13,1
CI00010171,CART0001797,SKU0002000,4,1007.01,2026-01-25 04:08:56,1
CI00010172,CART0004099,SKU0002010,4,2809.41,2025-05-06 07:58:41,1
CI00010173,CART0000068,SKU0002288,4,2924.94,2026-03-08 20:35:13,1
CI00010174,CART0005749,SKU0000344,2,1576.68,2025-07-15 00:51:58,0
CI00010175,CART0005981,SKU0001736,1,187.57,2025-04-04 10:55:25,0
CI00010176,CART0001411,SKU0000307,3,663.57,2025-02-21 11:48:45,1
CI00010177,CART0002881,SKU0002723,1,3563.42,2026-05-10 03:14:07,0
CI00010178,CART0003036,SKU0002437,3,1019.83,2026-06-08 12:39:58,1
CI00010179,CART0003300,SKU0001219,4,337.21,2025-05-02 18:23:10,1
CI00010180,CART0000777,SKU0000856,4,1433.92,2025-07-11 16:40:28,1
CI00010181,CART0000323,SKU0001624,1,1902.3,2026-01-03 12:30:11,1
CI00010182,CART0002161,SKU0002336,4,81.41,2026-05-20 01:18:34,1
CI00010183,CART0004956,SKU0001348,2,999.3,2025-07-15 03:47:05,1
CI00010184,CART0001291,SKU0000725,3,527.45,2025-02-04 21:57:03,0
CI00010185,CART0003283,SKU0000452,4,3039.06,2026-03-06 18:36:11,1
CI00010186,CART0002719,SKU0000920,4,452.93,2025-07-09 16:47:00,1
CI00010187,CART0001108,SKU0000678,1,2680.89,2026-07-21 10:13:11,0
CI00010188,CART0002054,SKU0002028,4,1675.16,2025-12-21 04:45:34,1
CI00010189,CART0002232,SKU0001032,3,1023.69,2025-02-14 18:02:09,1
CI00010190,CART0004129,SKU0000922,2,345.9,2025-04-17 14:57:09,1
CI00010191,CART0000890,SKU0000359,2,1414.99,2025-01-01 16:39:41,1
CI00010192,CART0000545,SKU0001284,1,2406.88,2026-04-17 13:46:39,0
CI00010193,CART0005567,SKU0002193,4,2301.76,2025-01-14 13:23:06,1
CI00010194,CART0002760,SKU0000410,3,1786.88,2025-08-06 11:09:42,1
CI00010195,CART0005826,SKU0002290,1,163.19,2026-05-02 04:07:35,0
CI00010196,CART0004493,SKU0002758,2,1585.9,2025-11-25 01:05:07,0
CI00010197,CART0005609,SKU0000807,1,845.07,2026-01-10 12:47:11,0
CI00010198,CART0005733,SKU0002095,2,1362.42,2026-01-06 20:10:56,1
CI00010199,CART0005714,SKU0000427,4,16.47,2025-09-17 15:46:02,1
CI00010200,CART0002498,SKU0001277,2,2796.94,2025-12-22 10:29:36,1
CI00010201,CART0001120,SKU0002792,3,37.2,2025-01-12 03:14:07,1
CI00010202,CART0001875,SKU0001783,4,2403.9,2025-02-01 17:57:53,1
CI00010203,CART0003574,SKU0002559,4,93.21,2026-04-24 12:30:03,1
CI00010204,CART0003709,SKU0002553,2,470.34,2025-11-03 19:47:29,0
CI00010205,CART0000040,SKU0001440,1,89.92,2026-02-17 21:45:18,1
CI00010206,CART0001112,SKU0002073,1,224.68,2026-02-09 23:07:47,1
CI00010207,CART0002836,SKU0001604,3,2003.23,2025-04-07 23:02:53,1
CI00010208,CART0000598,SKU0002616,2,1359.1,2025-06-09 15:55:35,1
CI00010209,CART0002552,SKU0001845,1,530.52,2025-01-19 03:32:06,1
CI00010210,CART0004839,SKU0001573,3,629.27,2026-06-04 10:29:02,1
CI00010211,CART0000375,SKU0001324,1,1776.19,2025-11-17 05:58:49,1
CI00010212,CART0002564,SKU0000719,4,3391.46,2025-10-04 01:59:28,1
CI00010213,CART0005084,SKU0001484,1,2583.22,2026-02-24 14:15:45,0
CI00010214,CART0002703,SKU0000499,2,520.8,2025-07-23 22:23:58,1
CI00010215,CART0003448,SKU0000189,2,1877.22,2025-03-26 07:50:50,1
CI00010216,CART0001776,SKU0000928,4,2406.41,2025-10-09 23:27:16,0
CI00010217,CART0004466,SKU0001798,3,1036.92,2025-07-29 04:25:28,0
CI00010218,CART0005605,SKU0000791,1,3409.19,2025-03-04 18:45:57,1
CI00010219,CART0001821,SKU0002540,1,401.29,2025-07-26 11:05:53,1
CI00010220,CART0004160,SKU0001691,4,1795.98,2026-01-07 18:52:39,1
CI00010221,CART0005555,SKU0002138,1,82.7,2026-05-25 10:57:51,1
CI00010222,CART0005252,SKU0001749,4,521.16,2025-04-16 06:01:57,1
CI00010223,CART0002986,SKU0001341,4,2144.41,2025-01-19 14:56:09,0
CI00010224,CART0001948,SKU0001441,4,70.45,2026-05-18 21:42:15,0
CI00010225,CART0000486,SKU0001800,4,1352.66,2026-02-05 03:25:12,1
CI00010226,CART0001468,SKU0002891,2,3097.67,2026-01-30 08:18:57,1
CI00010227,CART0003041,SKU0002422,3,1781.88,2025-01-27 23:12:45,1
CI00010228,CART0004474,SKU0002687,3,2271.53,2025-05-12 11:47:50,1
CI00010229,CART0000098,SKU0000408,4,64.25,2025-01-15 12:49:20,0
CI00010230,CART0000955,SKU0001105,3,2332.79,2025-04-06 08:36:11,1
CI00010231,CART0000629,SKU0000365,4,2992.04,2025-04-28 13:22:40,1
CI00010232,CART0001487,SKU0001178,4,3274.08,2025-07-20 06:58:43,1
CI00010233,CART0005084,SKU0000940,3,2519.68,2026-02-17 14:15:45,0
CI00010234,CART0004625,SKU0002570,3,670.67,2025-01-11 20:06:45,0
CI00010235,CART0004357,SKU0002768,3,739.92,2025-10-12 13:57:24,1
CI00010236,CART0005289,SKU0002862,1,2658.54,2026-01-11 10:28:51,1
CI00010237,CART0002496,SKU0000151,1,2102.74,2025-11-29 01:56:54,1
CI00010238,CART0002483,SKU0000660,1,2549.33,2025-08-20 08:24:39,1
CI00010239,CART0004142,SKU0002900,4,1200.93,2026-02-14 20:26:38,1
CI00010240,CART0003134,SKU0001482,4,268.36,2026-04-01 07:06:57,1
CI00010241,CART0005507,SKU0002256,1,3347.14,2026-01-28 19:54:31,0
CI00010242,CART0003626,SKU0001678,1,2089.15,2026-07-07 16:44:54,1
CI00010243,CART0004749,SKU0000999,1,2428.28,2025-09-21 06:13:06,1
CI00010244,CART0004842,SKU0002877,4,428.11,2025-04-21 17:48:02,1
CI00010245,CART0001996,SKU0002568,1,2905.86,2025-08-03 17:40:39,1
CI00010246,CART0003446,SKU0000576,1,1959.27,2025-10-02 18:57:34,0
CI00010247,CART0003569,SKU0002493,4,1828.35,2026-04-05 06:30:46,0
CI00010248,CART0000637,SKU0001018,2,2959.01,2025-10-03 18:51:40,1
CI00010249,CART0000119,SKU0001119,1,2211.89,2025-12-15 06:25:25,1
CI00010250,CART0002230,SKU0002444,2,613.47,2025-10-13 12:06:25,1
CI00010251,CART0001332,SKU0001446,1,1194.23,2026-04-05 22:26:58,1
CI00010252,CART0003682,SKU0000778,3,391.98,2026-05-30 08:13:09,0
CI00010253,CART0002511,SKU0002606,3,2643.02,2025-03-02 11:51:14,0
CI00010254,CART0003742,SKU0001486,4,2068.97,2026-06-15 14:48:14,1
CI00010255,CART0002059,SKU0001747,4,590.58,2025-09-25 07:58:33,1
CI00010256,CART0001551,SKU0000802,3,2485.36,2026-06-16 21:40:13,0
CI00010257,CART0005630,SKU0001185,3,3180.19,2026-04-12 16:23:10,1
CI00010258,CART0001521,SKU0001276,2,1134.6,2025-09-04 04:59:12,1
CI00010259,CART0000208,SKU0000052,4,1067.37,2024-12-27 10:07:54,1
CI00010260,CART0003110,SKU0002955,3,565.87,2025-12-25 16:52:44,1
CI00010261,CART0001430,SKU0001257,1,1054.23,2026-06-04 15:40:47,0
CI00010262,CART0000826,SKU0002019,3,3131.99,2025-01-28 16:46:42,1
CI00010263,CART0004677,SKU0001203,2,3034.64,2024-12-27 02:30:01,1
CI00010264,CART0005871,SKU0001181,1,1769.48,2026-04-16 05:41:05,1
CI00010265,CART0000171,SKU0002642,2,2479.76,2025-05-14 14:09:15,0
CI00010266,CART0001899,SKU0001711,4,1257.43,2025-08-22 05:15:13,0
CI00010267,CART0001128,SKU0000502,2,2565.06,2025-05-09 05:34:19,0
CI00010268,CART0002097,SKU0001276,1,1134.6,2025-11-03 05:35:43,0
CI00010269,CART0003366,SKU0001963,4,1514.59,2025-04-29 10:24:11,0
CI00010270,CART0005705,SKU0002630,1,416.03,2025-10-01 08:11:02,1
CI00010271,CART0003323,SKU0002619,1,547.91,2026-06-26 23:55:56,1
CI00010272,CART0002826,SKU0001364,4,2840.16,2026-05-17 18:51:21,1
CI00010273,CART0005977,SKU0001349,4,2922.28,2025-09-25 00:33:41,1
CI00010274,CART0003807,SKU0002538,4,2334.32,2026-08-11 15:20:25,1
CI00010275,CART0001529,SKU0000275,1,2000.1,2026-05-21 20:23:57,1
CI00010276,CART0002055,SKU0000520,1,596.29,2025-05-12 00:13:40,1
CI00010277,CART0000205,SKU0000187,4,563.77,2025-04-04 00:15:45,1
CI00010278,CART0002057,SKU0000786,3,749.34,2025-02-09 10:31:22,1
CI00010279,CART0001078,SKU0002856,4,1224.66,2026-07-18 05:20:49,0
CI00010280,CART0003403,SKU0002888,4,2984.11,2026-08-04 09:58:26,1
CI00010281,CART0004350,SKU0002977,3,808.0,2026-04-08 03:04:24,1
CI00010282,CART0004949,SKU0002835,1,921.33,2026-03-05 23:06:44,1
CI00010283,CART0003609,SKU0001053,4,1126.89,2025-11-23 02:12:48,1
CI00010284,CART0002362,SKU0000071,3,2526.75,2025-12-09 05:20:21,1
CI00010285,CART0004082,SKU0002377,1,1326.72,2025-05-25 07:14:00,1
CI00010286,CART0001739,SKU0001471,2,2929.25,2025-09-30 14:27:40,1
CI00010287,CART0002766,SKU0002043,1,736.28,2025-09-27 04:20:03,1
CI00010288,CART0005632,SKU0001406,2,3272.64,2025-09-04 03:47:06,1
CI00010289,CART0004197,SKU0000420,1,3237.01,2025-05-03 07:28:17,1
CI00010290,CART0002380,SKU0001872,3,3113.54,2025-07-03 05:31:14,1
CI00010291,CART0000283,SKU0002478,4,3027.87,2026-08-07 13:53:14,1
CI00010292,CART0003043,SKU0000818,4,2642.53,2025-03-30 17:21:06,1
CI00010293,CART0004252,SKU0001543,4,2463.38,2026-01-20 17:41:54,1
CI00010294,CART0005259,SKU0001984,4,2317.63,2025-05-29 20:02:45,1
CI00010295,CART0000330,SKU0001563,2,2088.78,2026-03-16 18:21:28,1
CI00010296,CART0001561,SKU0001980,2,527.74,2026-05-24 20:41:16,0
CI00010297,CART0005986,SKU0001941,1,459.25,2026-01-01 08:35:11,1
CI00010298,CART0004771,SKU0000819,1,2100.48,2026-05-15 18:55:13,0
CI00010299,CART0004395,SKU0002741,4,1330.44,2025-12-22 17:38:40,1
CI00010300,CART0003750,SKU0001237,1,525.04,2025-08-08 16:34:33,0
CI00010301,CART0001238,SKU0000485,1,2008.78,2026-05-31 13:26:16,1
CI00010302,CART0000591,SKU0000753,4,1849.14,2026-03-04 05:13:06,1
CI00010303,CART0002731,SKU0001152,4,735.67,2025-12-02 21:07:38,0
CI00010304,CART0002451,SKU0002967,2,3534.54,2025-04-12 05:35:49,0
CI00010305,CART0005454,SKU0001778,4,2263.22,2025-12-21 10:03:37,0
CI00010306,CART0004187,SKU0000400,4,1569.31,2025-11-27 07:02:24,1
CI00010307,CART0000600,SKU0001720,2,1303.64,2025-01-06 21:33:45,1
CI00010308,CART0004954,SKU0002517,4,312.7,2025-01-26 02:40:16,0
CI00010309,CART0004052,SKU0000238,4,3175.64,2025-08-06 05:26:43,0
CI00010310,CART0001603,SKU0000234,2,1610.93,2025-05-25 22:34:13,1
CI00010311,CART0005351,SKU0000300,1,1532.11,2024-12-14 04:51:10,1
CI00010312,CART0004288,SKU0000716,4,1259.72,2026-05-29 04:20:21,1
CI00010313,CART0002357,SKU0000453,3,467.43,2025-12-05 07:15:44,1
CI00010314,CART0005631,SKU0000632,3,1952.44,2025-07-04 03:58:54,1
CI00010315,CART0001192,SKU0000851,2,437.71,2025-06-25 22:34:00,0
CI00010316,CART0002664,SKU0000985,3,1738.05,2025-03-02 05:37:11,0
CI00010317,CART0003312,SKU0002547,1,2716.97,2026-03-10 21:02:00,1
CI00010318,CART0003422,SKU0002348,2,2438.56,2025-01-30 20:28:03,0
CI00010319,CART0001994,SKU0002977,1,808.0,2025-04-05 23:55:30,1
CI00010320,CART0001277,SKU0000457,3,1622.99,2026-03-20 00:29:27,1
CI00010321,CART0002339,SKU0002868,2,2027.77,2025-11-15 14:56:41,1
CI00010322,CART0005054,SKU0000594,2,3020.9,2025-08-12 03:21:37,1
CI00010323,CART0001148,SKU0002819,3,2583.3,2025-09-24 14:19:58,1
CI00010324,CART0003733,SKU0002723,2,3563.42,2025-02-07 15:17:57,1
CI00010325,CART0001170,SKU0001796,1,753.99,2025-08-21 23:23:37,1
CI00010326,CART0003759,SKU0001059,3,2541.92,2025-08-13 12:25:21,1
CI00010327,CART0003519,SKU0001702,4,1162.52,2025-06-24 06:23:34,1
CI00010328,CART0005001,SKU0002592,3,1678.17,2025-11-03 10:57:41,1
CI00010329,CART0000503,SKU0002373,2,564.11,2025-05-03 06:04:06,1
CI00010330,CART0005240,SKU0002268,3,1657.44,2025-12-07 17:57:17,1
CI00010331,CART0001136,SKU0000551,4,2127.72,2025-11-06 13:16:57,0
CI00010332,CART0001444,SKU0000978,2,1653.06,2025-04-22 01:33:53,1
CI00010333,CART0003852,SKU0000497,3,2843.16,2025-12-31 05:11:42,1
CI00010334,CART0002939,SKU0000117,2,1366.93,2025-05-02 11:26:33,1
CI00010335,CART0003022,SKU0000828,1,1484.69,2026-03-23 12:53:33,0
