search_id,session_id,user_id,keyword,category_id,result_count,clicked,converted,searched_at
SE00009882,SES00007381,U001353,玩具,C038,182,1,0,2026-07-17 23:54:41
SE00009883,SES00002697,U000802,数码家电,C029,565,1,0,2025-07-01 04:48:03
SE00009884,SES00006976,,户外装备,C019,174,1,0,2026-06-25 13:39:20
SE00009885,SES00008539,U004558,智能设备,C040,188,1,0,2025-12-30 22:24:10
SE00009886,SES00009247,U001822,体育用品,C039,133,1,0,2025-02-11 10:43:48
SE00009887,SES00016654,U003708,文创,C029,356,1,0,2025-02-08 10:47:54
SE00009888,SES00016693,U000202,美妆个护,C034,638,1,0,2025-02-17 20:52:46
SE00009889,SES00015245,U004141,休闲食品,C017,572,0,0,2025-09-22 23:54:05
SE00009890,SES00018196,U000119,生鲜果蔬,C033,699,1,0,2025-08-31 16:00:53
SE00009891,SES00006370,U001101,婴童用品,C010,528,0,0,2025-06-17 21:37:51
SE00009892,SES00001215,U003141,运动户外,C012,193,1,0,2025-04-18 11:55:48
SE00009893,SES00008845,U004303,运动户外,C012,188,1,0,2025-12-17 16:59:55
SE00009894,SES00007706,,体育用品,C008,773,1,0,2025-12-09 06:31:10
SE00009895,SES00016512,U001362,饮料冲调,C037,44,1,0,2026-01-18 02:39:23
SE00009896,SES00011303,U000369,体育用品,C027,33,1,1,2026-06-24 12:34:07
SE00009897,SES00000569,U002623,开学季,C024,726,1,0,2025-12-09 10:30:44
SE00009898,SES00015247,U001997,彩妆,C004,359,0,0,2026-01-15 08:24:29
SE00009899,SES00006577,U002619,玩具,C012,611,1,0,2025-08-02 00:00:10
SE00009900,SES00014823,U004411,折扣,C034,26,1,0,2025-03-01 13:22:06
SE00009901,SES00008715,U002419,夏季,C032,451,1,1,2026-08-09 08:29:16
SE00009902,SES00011166,U003615,箱包配饰,C009,157,1,0,2026-03-14 13:44:43
SE00009903,SES00008900,U003237,国货,C008,87,1,0,2026-04-16 16:30:46
SE00009904,SES00008690,U004446,箱包配饰,C028,779,0,0,2026-08-20 06:42:14
SE00009905,SES00014280,U002149,洗护,C002,469,1,0,2025-06-19 14:59:26
SE00009906,SES00016012,U002973,智能设备,C028,601,1,0,2026-02-19 02:32:09
SE00009907,SES00019284,U003925,智能,C005,287,1,0,2025-09-25 20:36:21
SE00009908,SES00015146,U003439,饮料冲调,C017,770,1,0,2025-04-02 04:25:27
SE00009909,SES00015516,U000573,厨具,C038,558,1,0,2025-11-12 02:16:47
SE00009910,SES00004617,U000422,服饰鞋包,C038,774,1,0,2026-07-23 11:02:21
SE00009911,SES00006788,U004789,粮油调味,C025,266,1,0,2025-04-10 22:27:10
SE00009912,SES00007915,U000603,体育用品,C035,143,0,0,2025-02-03 16:16:07
SE00009913,SES00014203,U004569,运动鞋服,C034,758,0,0,2025-08-12 06:18:29
SE00009914,SES00003928,U000956,家具,C035,547,1,1,2025-05-08 23:11:57
SE00009915,SES00014574,U000902,文创,C009,788,0,1,2026-07-15 13:23:44
SE00009916,SES00002926,U000030,家用,C027,204,1,0,2026-04-20 09:48:24
SE00009917,SES00008046,U003920,粮油调味,C009,271,1,0,2025-08-13 17:24:15
SE00009918,SES00014981,U002883,玩具,C009,617,0,0,2026-08-18 02:42:14
SE00009919,SES00017417,U000068,家具,C030,202,0,0,2026-01-10 11:01:58
SE00009920,SES00005810,U001779,生鲜果蔬,C035,227,1,1,2025-01-18 12:56:43
SE00009921,SES00005898,U000754,奶粉辅食,C037,427,1,0,2025-07-08 08:42:31
SE00009922,SES00003964,U000021,母婴玩具,C027,211,1,0,2026-04-15 20:30:48
SE00009923,SES00018020,U000219,母婴玩具,C005,501,1,0,2025-08-20 15:21:27
SE00009924,SES00011640,U003212,电脑办公,C005,466,1,1,2025-11-01 15:00:08
SE00009925,SES00017966,U004399,玩具,C038,779,1,0,2026-01-08 13:18:10
SE00009926,SES00008887,U001264,电脑办公,C018,771,1,0,2025-06-30 00:57:12
SE00009927,SES00000863,U000567,洗护,C004,158,0,0,2025-01-14 15:55:44
SE00009928,SES00003842,U000586,饮料冲调,C008,131,0,0,2026-07-20 22:43:39
SE00009929,SES00007207,U001788,彩妆,C009,539,0,0,2025-06-08 12:07:56
SE00009930,SES00004201,U003073,洗护,C025,785,1,0,2025-03-08 12:49:42
SE00009931,SES00001924,U004817,厨具,C037,276,1,1,2025-06-28 11:36:23
SE00009932,SES00019510,U001386,男装,C025,434,1,0,2025-04-21 19:02:17
SE00009933,SES00004829,,休闲食品,C027,482,1,1,2026-07-23 01:34:10
SE00009934,SES00008365,U004930,国货,C019,465,0,0,2025-12-09 08:06:06
SE00009935,SES00006592,U002798,夏季,C035,365,1,1,2025-06-13 01:38:58
SE00009936,SES00005651,U002494,手机通讯,C015,183,1,0,2026-03-16 01:16:27
SE00009937,SES00016426,U004243,家居生活,C019,472,0,0,2026-08-17 06:23:20
SE00009938,SES00016531,U002101,婴童用品,C008,557,1,0,2025-02-16 10:19:33
SE00009939,SES00010613,U002484,手机通讯,C038,429,0,0,2025-12-23 20:30:50
SE00009940,SES00004430,U002198,个人护理,C015,622,1,1,2025-09-14 23:31:53
SE00009941,SES00018590,U001333,开学季,C004,569,1,0,2025-08-04 00:37:00
SE00009942,SES00001386,U000676,家居生活,C020,226,0,1,2026-07-28 23:07:16
SE00009943,SES00002968,U000415,玩具,C032,465,0,0,2025-08-29 10:34:30
SE00009944,SES00017686,,户外装备,C004,679,1,0,2026-06-14 18:02:10
SE00009945,SES00010873,U002349,箱包配饰,C005,426,1,0,2025-12-15 19:34:48
SE00009946,SES00003576,U003109,国货,C032,797,1,0,2026-06-23 17:50:55
SE00009947,SES00014109,U003749,开学季,C017,356,1,0,2025-08-19 12:39:14
SE00009948,SES00009210,U004062,健身训练,C019,495,1,0,2025-10-31 05:07:42
SE00009949,SES00019561,U004511,食品生鲜,C004,603,1,0,2025-03-16 19:07:14
SE00009950,SES00002824,U002106,新品,C034,75,0,0,2025-09-06 20:20:48
SE00009951,SES00002056,U004781,折扣,C005,217,1,0,2026-08-10 04:56:35
SE00009952,SES00009675,U001227,生鲜果蔬,C030,191,1,0,2025-11-14 20:59:52
SE00009953,SES00002341,U001660,家用,C038,738,1,0,2025-03-09 16:42:38
SE00009954,SES00018991,U003444,服饰鞋包,C040,406,1,0,2026-05-16 23:07:16
SE00009955,SES00011439,U004509,家用电器,C007,789,1,0,2025-02-23 16:28:27
SE00009956,SES00000604,U001241,奶粉辅食,C005,324,0,0,2026-02-08 23:59:20
SE00009957,SES00013465,U001700,女装,C033,120,0,0,2026-01-26 02:32:52
SE00009958,SES00000881,U003978,洗护,C038,196,1,0,2025-10-29 02:07:02
SE00009959,SES00001550,U001835,户外装备,C022,644,0,0,2025-09-05 18:55:21
SE00009960,SES00011905,U001326,家用电器,C022,148,0,0,2025-06-27 23:46:51
SE00009961,SES00016774,,童装童鞋,C023,329,1,0,2026-01-14 23:26:40
SE00009962,SES00017061,U002974,生鲜果蔬,C002,127,0,0,2025-10-08 16:42:06
SE00009963,SES00007387,,家居生活,C009,23,0,0,2025-12-30 07:38:14
SE00009964,SES00018394,U002770,送礼,C015,78,1,0,2025-04-20 04:52:12
SE00009965,SES00016653,U000231,女装,C005,304,1,1,2026-02-08 03:07:33
SE00009966,SES00012544,U000766,童装童鞋,C004,675,1,0,2025-02-23 18:47:46
SE00009967,SES00019454,U002572,个人护理,C022,573,0,0,2025-01-13 13:41:31
SE00009968,SES00015548,U003992,箱包配饰,C030,406,1,0,2025-05-07 05:44:56
SE00009969,SES00019867,U002521,清洁用品,C009,3,1,0,2025-03-03 17:04:55
SE00009970,SES00012865,U001134,清洁用品,C025,664,0,0,2025-03-19 00:57:33
SE00009971,SES00001606,U003434,夏季,C018,43,1,0,2026-01-11 13:11:47
SE00009972,SES00006709,U002420,饮料冲调,C038,370,1,0,2025-11-04 20:52:17
SE00009973,SES00010766,U004278,性价比,C027,633,1,0,2025-02-16 15:36:53
SE00009974,SES00012031,U004380,母婴玩具,C038,266,1,0,2025-04-26 10:27:08
SE00009975,SES00016999,U002638,送礼,C023,204,0,0,2025-04-19 21:02:08
SE00009976,SES00014274,,童装童鞋,C033,51,1,1,2026-04-19 01:07:03
SE00009977,SES00005881,U000471,送礼,C013,66,1,0,2025-02-20 15:30:29
SE00009978,SES00014321,U002564,手机通讯,C028,481,0,0,2025-07-14 07:46:12
SE00009979,SES00013502,U001763,洗护,C027,111,0,0,2025-02-22 16:33:29
SE00009980,SES00006604,U002345,家居生活,C003,578,1,0,2026-05-03 04:08:38
SE00009981,SES00006298,U002156,夏季,C032,606,1,1,2025-08-27 22:00:05
SE00009982,SES00012429,U003958,厨具,C022,554,1,0,2025-12-28 11:57:10
SE00009983,SES00015266,U000672,体育用品,C015,7,0,0,2026-08-16 00:38:15
SE00009984,SES00007971,U004686,彩妆,C012,350,0,1,2025-07-29 09:12:47
SE00009985,SES00009583,U000953,美妆个护,C032,489,1,0,2025-09-18 12:26:01
SE00009986,SES00011198,,手机通讯,C013,611,1,0,2025-07-12 23:47:57
SE00009987,SES00002688,U000979,乐器,C017,55,1,0,2025-08-26 22:56:13
SE00009988,SES00018134,U002156,电脑办公,C024,532,1,0,2026-01-28 08:26:37
SE00009989,SES00015623,U003828,清洁用品,C034,107,1,0,2025-09-15 00:56:35
SE00009990,SES00016631,U003933,电脑办公,C040,360,1,0,2026-08-11 15:45:15
SE00009991,SES00000865,U003436,粮油调味,C040,464,1,0,2025-07-23 09:41:47
SE00009992,SES00009368,U003835,玩具,C015,650,0,0,2025-10-08 01:40:03
SE00009993,SES00008810,U000762,护肤,C002,158,0,0,2026-05-07 04:51:35
SE00009994,SES00013310,U001293,食品生鲜,C025,250,0,0,2026-02-06 13:24:05
SE00009995,SES00010444,U001509,箱包配饰,C020,23,1,0,2026-05-20 06:44:21
SE00009996,SES00004899,U000364,智能设备,C025,144,0,0,2026-04-19 12:41:46
SE00009997,SES00012904,U002254,童装童鞋,C018,412,1,0,2025-12-16 10:26:28
SE00009998,SES00006759,U002424,开学季,C038,435,0,0,2025-10-12 17:19:03
SE00009999,SES00018692,U002077,箱包配饰,C023,668,1,0,2025-11-14 06:22:53
SE00010000,SES00006271,U002188,运动鞋服,C033,504,1,0,2025-03-02 15:34:04
SE00010001,SES00011922,U000186,图书,C012,300,0,0,2026-01-02 18:56:38
SE00010002,SES00012370,U002365,护肤,C033,768,0,0,2026-08-13 08:15:16
SE00010003,SES00008634,U001613,清洁用品,C025,46,0,0,2026-01-30 12:43:54
SE00010004,SES00013303,U004081,手机通讯,C020,146,1,0,2025-02-18 15:52:30
SE00010005,SES00013589,U001445,女装,C014,780,1,0,2025-10-21 18:23:52
SE00010006,SES00014643,U004279,食品生鲜,C017,607,1,0,2025-03-21 08:47:53
SE00010007,SES00009249,U000315,性价比,C004,751,1,0,2026-04-25 05:54:41
SE00010008,SES00017017,U004557,生鲜果蔬,C032,114,0,0,2025-12-15 02:20:39
SE00010009,SES00011111,U000614,童装童鞋,C019,259,1,0,2025-03-13 18:50:47
SE00010010,SES00007608,U002008,开学季,C019,109,0,0,2025-04-03 18:04:40
SE00010011,SES00012907,U004924,女装,C009,263,1,0,2025-01-06 10:19:18
SE00010012,SES00008953,U000359,服饰鞋包,C024,557,1,0,2025-12-23 10:53:55
SE00010013,SES00001804,U003964,运动鞋服,C040,344,1,0,2026-07-13 15:56:00
SE00010014,SES00000725,U001429,夏季,C004,311,1,0,2026-07-15 03:25:13
SE00010015,SES00014401,U000814,母婴玩具,C002,700,1,0,2026-08-15 02:01:51
SE00010016,SES00014908,U000151,新品,C020,370,1,0,2025-06-15 19:24:31
SE00010017,SES00005131,U004789,户外装备,C030,258,0,0,2025-05-01 07:17:06
SE00010018,SES00003683,U004628,户外装备,C034,557,0,0,2026-08-13 03:36:42
SE00010019,SES00010389,U003953,个人护理,C005,792,1,0,2025-03-30 20:42:56
SE00010020,SES00015376,U000113,家居生活,C019,161,1,0,2026-06-06 15:53:29
SE00010021,SES00018692,U002077,食品生鲜,C010,135,1,1,2025-11-14 06:22:24
SE00010022,SES00009134,U001727,智能设备,C020,489,0,0,2026-07-02 11:51:17
SE00010023,SES00007815,U004721,图书,C038,328,0,0,2025-01-26 05:32:17
SE00010024,SES00013411,U004841,箱包配饰,C038,287,1,0,2026-05-14 19:07:50
SE00010025,SES00001844,U000043,家具,C039,592,0,0,2026-07-20 07:07:08
SE00010026,SES00003336,U002324,送礼,C024,587,1,0,2025-09-24 05:47:45
SE00010027,SES00017642,U004724,粮油调味,C015,326,1,0,2026-05-01 23:31:27
SE00010028,SES00011793,U001532,彩妆,C020,698,1,0,2026-05-08 22:31:24
SE00010029,SES00019118,U000968,饮料冲调,C025,700,1,0,2025-12-17 22:41:27
SE00010030,SES00008464,U002918,轻便,C014,676,1,0,2026-04-25 16:52:52
SE00010031,SES00013852,U000616,食品生鲜,C022,210,0,0,2025-11-11 13:40:25
SE00010032,SES00008716,U002812,玩具,C018,663,1,0,2025-07-29 15:52:57
SE00010033,SES00008310,U001283,厨具,C009,115,1,0,2025-12-13 01:47:29
SE00010034,SES00008232,,休闲食品,C030,604,0,1,2025-10-26 12:01:07
SE00010035,SES00001651,U000245,彩妆,C038,57,1,0,2025-01-06 00:33:57
SE00010036,SES00000606,U003486,宠物生活,C004,340,0,0,2025-09-10 10:07:29
SE00010037,SES00005051,U004925,新品,C023,575,0,0,2025-03-07 15:36:00
SE00010038,SES00000517,U003984,智能,C002,13,1,0,2026-04-18 10:49:07
SE00010039,SES00004138,U004929,家纺,C020,552,1,0,2026-04-07 18:14:33
SE00010040,SES00001756,U003290,性价比,C018,30,1,1,2026-07-28 01:45:24
SE00010041,SES00002562,U004259,运动鞋服,C019,588,0,0,2025-05-21 06:58:03
SE00010042,SES00008571,,图书文娱,C003,554,0,0,2026-07-01 07:53:13
SE00010043,SES00005387,U002372,乐器,C004,29,0,0,2025-07-19 05:41:01
SE00010044,SES00006200,U004118,家用电器,C028,8,1,0,2025-09-22 14:25:26
SE00010045,SES00004040,,厨具,C003,652,1,0,2025-05-19 06:23:26
SE00010046,SES00001306,U001993,美妆个护,C032,420,0,0,2026-04-27 20:56:39
SE00010047,SES00012343,U003234,家用,C034,412,1,0,2025-06-07 09:00:48
SE00010048,SES00014552,U003426,家具,C007,117,0,1,2026-08-22 03:58:47
SE00010049,SES00006295,U001102,家居生活,C002,71,1,0,2025-09-10 04:20:30
SE00010050,SES00005249,U003176,数码家电,C014,535,1,0,2025-10-20 19:02:38
SE00010051,SES00015028,U003578,夏季,C039,55,0,0,2025-02-18 21:58:45
SE00010052,SES00009770,U001930,家具,C014,622,1,0,2025-01-05 07:14:38
SE00010053,SES00002335,U004533,折扣,C022,361,0,0,2025-09-22 11:25:54
SE00010054,SES00005432,U004912,轻便,C005,677,0,0,2026-01-09 20:27:32
SE00010055,SES00010345,U001297,智能,C038,766,1,0,2026-03-25 17:33:40
SE00010056,SES00013898,,户外装备,C032,760,0,0,2026-05-21 20:31:03
SE00010057,SES00013210,U003077,家具,C033,612,1,0,2026-08-19 10:15:20
SE00010058,SES00002625,U003550,家用电器,C027,532,1,0,2025-01-16 15:06:52
SE00010059,SES00008357,U000127,女装,C008,267,1,0,2025-12-23 22:29:10
SE00010060,SES00013878,U003482,开学季,C030,302,0,0,2025-06-30 07:38:13
SE00010061,SES00010188,U001285,骑行,C008,693,0,0,2026-05-24 18:30:41
SE00010062,SES00007129,U001106,个人护理,C040,179,0,0,2025-08-20 12:47:13
SE00010063,SES00019336,U001199,运动户外,C034,418,1,0,2025-01-02 18:43:42
SE00010064,SES00019064,U003978,健身训练,C010,475,1,0,2026-03-28 13:17:27
SE00010065,SES00019634,U004396,宠物生活,C003,571,0,0,2026-02-14 20:06:41
SE00010066,SES00006051,U000433,食品生鲜,C023,351,0,0,2025-02-25 23:07:07
SE00010067,SES00019279,U000906,骑行,C009,621,0,0,2025-03-04 23:20:16
SE00010068,SES00014899,U000187,家用电器,C034,665,0,0,2026-02-07 02:47:02
SE00010069,SES00016207,U003050,手机通讯,C019,255,1,0,2026-06-01 12:20:27
SE00010070,SES00005286,U002389,厨具,C004,80,0,0,2026-05-06 03:27:47
SE00010071,SES00014812,U002335,轻便,C002,338,0,0,2025-01-26 19:45:56
SE00010072,SES00007992,U000769,运动户外,C010,539,1,0,2026-04-27 16:37:40
SE00010073,SES00015766,U001863,乐器,C015,10,1,0,2026-01-12 10:39:58
SE00010074,SES00012674,,厨具,C020,81,1,0,2026-07-18 17:07:42
SE00010075,SES00012005,U000562,男装,C013,43,1,0,2025-08-13 21:23:15
SE00010076,SES00018599,U000950,运动鞋服,C024,479,0,0,2025-05-18 05:10:52
SE00010077,SES00005421,U004781,婴童用品,C040,26,1,0,2026-02-27 20:39:37
SE00010078,SES00016564,U001726,户外装备,C020,693,0,0,2025-03-31 19:55:04
SE00010079,SES00003154,U000801,户外装备,C007,549,1,0,2026-06-28 17:54:48
SE00010080,SES00017602,U002854,夏季,C025,617,1,0,2025-01-22 08:54:43
SE00010081,SES00005553,U001281,家具,C029,536,1,0,2025-07-02 14:18:11
SE00010082,SES00009031,U002292,个人护理,C017,52,0,0,2026-03-15 07:58:19
SE00010083,SES00015464,,食品生鲜,C003,727,1,1,2026-03-10 18:07:32
SE00010084,SES00008056,U001236,粮油调味,C034,519,1,0,2025-09-04 12:18:09
SE00010085,SES00007383,U001466,户外装备,C027,444,0,0,2025-12-10 19:12:46
SE00010086,SES00004648,U004788,智能设备,C027,176,0,0,2025-11-10 09:20:34
SE00010087,SES00004937,U001276,玩具,C035,205,0,0,2025-06-16 15:24:44
SE00010088,SES00018822,U001953,运动户外,C039,379,1,0,2026-02-01 05:27:51
SE00010089,SES00000639,U004720,个人护理,C012,624,0,0,2025-06-21 18:13:04
SE00010090,SES00010743,U002275,粮油调味,C003,766,1,0,2026-06-27 05:23:02
SE00010091,SES00008361,U001990,性价比,C035,355,0,0,2025-02-19 04:42:38
SE00010092,SES00009033,U002652,清洁用品,C005,164,1,0,2025-06-22 09:43:56
SE00010093,SES00015614,U001724,婴童用品,C013,181,1,0,2025-05-08 03:29:39
SE00010094,SES00012061,U000966,轻便,C040,646,1,0,2025-04-06 08:12:51
SE00010095,SES00010375,U003414,玩具,C009,69,0,0,2025-08-12 14:11:38
SE00010096,SES00014057,U001449,婴童用品,C028,491,1,0,2026-01-23 18:22:44
SE00010097,SES00010796,U001024,彩妆,C002,29,1,0,2026-07-16 13:16:10
SE00010098,SES00015787,U003714,送礼,C030,72,1,0,2026-05-06 08:55:33
SE00010099,SES00009838,U004592,骑行,C024,515,0,0,2026-04-21 01:52:50
SE00010100,SES00016383,U001940,新品,C039,572,0,0,2025-11-14 18:45:16
SE00010101,SES00019683,U001100,国货,C038,149,0,0,2025-10-23 17:19:50
SE00010102,SES00015566,U001789,体育用品,C038,68,1,0,2026-07-04 21:50:38
SE00010103,SES00015920,U004819,饮料冲调,C002,162,1,0,2025-04-26 07:27:49
SE00010104,SES00014380,U001019,体育用品,C032,572,1,0,2025-05-12 15:45:12
SE00010105,SES00003408,U000188,宠物生活,C029,257,0,0,2025-04-18 21:56:36
SE00010106,SES00010956,U001728,个人护理,C040,478,1,0,2025-12-23 03:50:53
SE00010107,SES00002001,U002549,智能,C012,101,1,1,2025-05-02 13:33:33
SE00010108,SES00010665,U000491,智能,C019,535,1,0,2025-10-09 23:04:20
SE00010109,SES00001793,U001844,休闲食品,C007,90,1,0,2026-04-07 02:06:42
SE00010110,SES00014068,U001639,家纺,C035,473,1,0,2025-04-21 06:26:35
SE00010111,SES00015630,U000589,家用电器,C039,418,0,0,2026-07-24 20:10:21
SE00010112,SES00016482,U002949,图书文娱,C039,656,1,0,2025-08-12 16:36:37
SE00010113,SES00003365,U002351,女装,C037,567,0,0,2025-07-22 22:58:01
SE00010114,SES00018044,U000967,婴童用品,C035,156,1,0,2025-11-21 15:26:18
SE00010115,SES00016628,U002854,男装,C015,171,0,1,2025-02-27 14:11:00
SE00010116,SES00003157,,彩妆,C028,471,0,0,2025-05-24 06:18:40
SE00010117,SES00018067,U001036,智能,C029,145,0,0,2025-05-10 15:03:16
SE00010118,SES00013475,U003959,母婴玩具,C005,745,0,0,2025-04-15 02:04:03
SE00010119,SES00003518,U001369,手机通讯,C032,628,1,0,2025-04-06 21:21:15
SE00010120,SES00007408,U003092,护肤,C030,763,1,0,2025-10-01 18:00:54
SE00010121,SES00011990,,折扣,C014,304,1,0,2025-06-03 02:34:15
SE00010122,SES00006484,U003889,家用电器,C033,94,1,0,2025-07-23 02:01:41
SE00010123,SES00012540,U001728,美妆个护,C033,400,0,0,2025-05-21 20:44:59
SE00010124,SES00006124,U002977,婴童用品,C023,567,0,0,2026-01-28 14:25:07
SE00010125,SES00011504,,休闲食品,C018,656,0,0,2026-01-23 03:07:52
SE00010126,SES00001506,U003409,护肤,C032,594,1,0,2025-05-04 12:59:20
SE00010127,SES00012448,U002883,童装童鞋,C005,726,1,0,2025-08-07 01:02:31
SE00010128,SES00010395,,户外装备,C037,751,1,0,2025-07-24 01:44:59
SE00010129,SES00017130,U002375,个人护理,C025,374,0,1,2025-09-20 11:11:38
SE00010130,SES00004409,U000380,母婴玩具,C019,92,1,0,2025-01-18 02:29:18
SE00010131,SES00006751,U002078,家具,C008,53,0,0,2025-02-13 06:16:52
SE00010132,SES00011252,U000201,休闲食品,C004,748,0,0,2025-03-13 10:56:27
SE00010133,SES00008550,,女装,C019,369,0,0,2025-04-27 21:13:20
SE00010134,SES00016841,,童装童鞋,C013,542,0,0,2025-07-11 01:03:47
SE00010135,SES00016750,U004827,送礼,C012,733,0,0,2025-05-19 14:04:09
SE00010136,SES00010965,U000120,数码家电,C002,525,1,0,2025-10-04 23:19:36
SE00010137,SES00012708,U001014,护肤,C019,349,1,0,2025-06-15 16:12:06
SE00010138,SES00016407,,家用,C003,362,1,0,2026-04-19 20:22:43
SE00010139,SES00016687,U004035,家用,C014,454,1,0,2025-12-06 11:39:57
SE00010140,SES00012907,U004924,婴童用品,C014,746,1,0,2025-01-06 10:20:19
SE00010141,SES00001720,U004059,图书文娱,C033,237,1,0,2026-05-05 18:32:43
SE00010142,SES00000162,U000151,运动户外,C032,545,0,0,2025-04-02 16:41:31
SE00010143,SES00012313,,箱包配饰,C038,405,1,0,2025-10-22 10:21:14
SE00010144,SES00019656,U001781,夏季,C018,660,1,0,2026-01-16 16:27:32
SE00010145,SES00006246,U004965,性价比,C009,85,0,0,2026-05-13 22:00:48
SE00010146,SES00006290,,折扣,C007,181,0,0,2026-08-21 15:02:23
SE00010147,SES00000832,U003830,童装童鞋,C022,715,1,0,2026-02-24 08:04:29
SE00010148,SES00014190,U004468,图书,C013,720,0,0,2026-07-16 23:25:41
SE00010149,SES00012797,U000081,手机通讯,C022,373,0,0,2026-03-22 23:12:38
SE00010150,SES00003398,U000381,奶粉辅食,C009,747,1,0,2025-11-18 18:33:57
SE00010151,SES00006589,U003188,数码家电,C028,346,1,0,2025-06-06 01:56:20
SE00010152,SES00009540,U003639,乐器,C034,706,1,0,2025-10-18 05:51:25
SE00010153,SES00001139,U001254,运动鞋服,C020,340,1,0,2026-06-20 17:16:35
SE00010154,SES00000108,U003566,彩妆,C019,194,0,0,2025-11-20 16:36:41
SE00010155,SES00006109,U000034,轻便,C022,273,0,0,2026-08-20 23:22:21
SE00010156,SES00010070,U003499,运动鞋服,C023,346,0,0,2026-07-25 07:19:56
SE00010157,SES00006046,U004685,运动鞋服,C007,24,1,0,2025-07-04 20:07:43
SE00010158,SES00008990,U001170,个人护理,C018,778,0,0,2025-04-01 16:04:29
SE00010159,SES00017932,,女装,C017,745,1,0,2026-08-04 08:52:17
SE00010160,SES00007033,U002674,折扣,C033,100,1,0,2026-02-27 19:21:12
SE00010161,SES00011839,U000486,护肤,C005,36,1,0,2025-06-02 06:44:42
SE00010162,SES00009043,U003071,生鲜果蔬,C039,612,0,0,2026-06-24 00:05:55
SE00010163,SES00011280,U004353,护肤,C019,156,0,0,2026-03-27 11:10:31
SE00010164,SES00018069,U000893,轻便,C038,617,0,0,2025-05-13 21:21:19
SE00010165,SES00019532,U002773,母婴玩具,C002,21,1,0,2026-07-01 10:19:01
