price_id,sku_id,price,effective_from,effective_to,price_type
PR00005025,SKU0002513,2061.12,2025-10-22,2026-02-17,regular
PR00005026,SKU0002513,1840.94,2026-02-17,,regular
PR00005027,SKU0002514,1569.32,2025-07-13,2025-08-24,regular
PR00005028,SKU0002514,1705.32,2025-08-24,,campaign
PR00005029,SKU0002515,1373.0,2025-04-07,2025-08-22,regular
PR00005030,SKU0002515,1277.15,2025-08-22,,regular
PR00005031,SKU0002516,1543.74,2025-03-24,2025-05-14,regular
PR00005032,SKU0002516,1457.62,2025-05-14,,regular
PR00005033,SKU0002517,325.65,2025-10-31,2025-12-01,regular
PR00005034,SKU0002517,312.7,2025-12-01,,regular
PR00005035,SKU0002518,311.86,2025-05-06,2025-06-07,regular
PR00005036,SKU0002518,336.52,2025-06-07,,campaign
PR00005037,SKU0002519,2148.93,2026-02-08,2026-04-29,regular
PR00005038,SKU0002519,2120.7,2026-04-29,,regular
PR00005039,SKU0002520,2255.29,2025-07-09,2025-10-08,regular
PR00005040,SKU0002520,2399.36,2025-10-08,,campaign
PR00005041,SKU0002521,2736.91,2025-05-20,2025-08-02,regular
PR00005042,SKU0002521,2710.85,2025-08-02,,regular
PR00005043,SKU0002522,2657.91,2025-01-16,2025-05-25,regular
PR00005044,SKU0002522,2747.15,2025-05-25,,regular
PR00005045,SKU0002523,1885.42,2025-12-03,2026-01-10,regular
PR00005046,SKU0002523,1818.11,2026-01-10,,campaign
PR00005047,SKU0002524,1562.97,2025-04-29,2025-06-21,regular
PR00005048,SKU0002524,1471.18,2025-06-21,,regular
PR00005049,SKU0002525,1519.04,2026-03-28,2026-08-12,regular
PR00005050,SKU0002525,1643.93,2026-08-12,,regular
PR00005051,SKU0002526,1470.43,2025-11-23,2026-05-02,regular
PR00005052,SKU0002526,1451.19,2026-05-02,,regular
PR00005053,SKU0002527,438.49,2026-04-04,2026-06-28,regular
PR00005054,SKU0002527,448.56,2026-06-28,,regular
PR00005055,SKU0002528,511.43,2025-02-06,2025-03-28,regular
PR00005056,SKU0002528,456.83,2025-03-28,,campaign
PR00005057,SKU0002529,2633.09,2025-07-28,2025-09-14,regular
PR00005058,SKU0002529,2478.94,2025-09-14,,campaign
PR00005059,SKU0002530,2287.33,2025-06-07,2025-09-05,regular
PR00005060,SKU0002530,2414.31,2025-09-05,,campaign
PR00005061,SKU0002531,1288.0,2025-09-24,2025-12-14,regular
PR00005062,SKU0002531,1381.77,2025-12-14,,regular
PR00005063,SKU0002532,1454.06,2025-06-08,2025-11-16,regular
PR00005064,SKU0002532,1403.29,2025-11-16,,regular
PR00005065,SKU0002533,635.41,2025-05-20,2025-07-04,regular
PR00005066,SKU0002533,671.37,2025-07-04,,regular
PR00005067,SKU0002534,558.47,2026-01-18,2026-03-05,regular
PR00005068,SKU0002534,576.97,2026-03-05,,regular
PR00005069,SKU0002535,3215.77,2025-11-23,2026-02-04,regular
PR00005070,SKU0002535,3382.06,2026-02-04,,regular
PR00005071,SKU0002536,3617.03,2025-04-11,2025-09-12,regular
PR00005072,SKU0002536,3341.25,2025-09-12,,regular
PR00005073,SKU0002537,2309.09,2026-01-18,2026-04-02,regular
PR00005074,SKU0002537,2202.6,2026-04-02,,campaign
PR00005075,SKU0002538,2266.45,2025-01-27,2025-04-09,regular
PR00005076,SKU0002538,2334.32,2025-04-09,,regular
PR00005077,SKU0002539,451.2,2025-09-23,2025-12-20,regular
PR00005078,SKU0002539,419.05,2025-12-20,,regular
PR00005079,SKU0002540,377.0,2025-04-20,2025-06-13,regular
PR00005080,SKU0002540,401.29,2025-06-13,,campaign
PR00005081,SKU0002541,875.52,2025-06-26,2025-08-18,regular
PR00005082,SKU0002541,826.19,2025-08-18,,regular
PR00005083,SKU0002542,957.61,2025-08-16,2025-12-13,regular
PR00005084,SKU0002542,936.03,2025-12-13,,regular
PR00005085,SKU0002543,723.71,2025-02-20,2025-06-09,regular
PR00005086,SKU0002543,786.36,2025-06-09,,regular
PR00005087,SKU0002544,779.45,2025-10-10,2025-12-16,regular
PR00005088,SKU0002544,740.01,2025-12-16,,regular
PR00005089,SKU0002545,2642.48,2026-01-14,2026-05-31,regular
PR00005090,SKU0002545,2592.67,2026-05-31,,regular
PR00005091,SKU0002546,2730.03,2025-11-18,2026-03-02,regular
PR00005092,SKU0002546,2724.14,2026-03-02,,campaign
PR00005093,SKU0002547,2701.01,2025-11-10,2026-02-12,regular
PR00005094,SKU0002547,2716.97,2026-02-12,,regular
PR00005095,SKU0002548,2764.24,2026-02-27,2026-06-14,regular
PR00005096,SKU0002548,2615.87,2026-06-14,,regular
PR00005097,SKU0002549,2534.61,2025-09-21,2026-01-12,regular
PR00005098,SKU0002549,2533.86,2026-01-12,,regular
PR00005099,SKU0002550,2412.66,2025-04-28,2025-07-25,regular
PR00005100,SKU0002550,2371.47,2025-07-25,,regular
PR00005101,SKU0002551,1616.4,2025-07-29,2025-09-29,regular
PR00005102,SKU0002551,1742.78,2025-09-29,,regular
PR00005103,SKU0002552,1925.97,2025-02-13,2025-06-17,regular
PR00005104,SKU0002552,1757.04,2025-06-17,,regular
PR00005105,SKU0002553,438.46,2026-02-15,2026-05-04,regular
PR00005106,SKU0002553,470.34,2026-05-04,,regular
PR00005107,SKU0002554,578.87,2025-07-04,2025-10-13,regular
PR00005108,SKU0002554,520.67,2025-10-13,,regular
PR00005109,SKU0002555,224.97,2025-03-04,2025-05-02,regular
PR00005110,SKU0002555,217.45,2025-05-02,,regular
PR00005111,SKU0002556,228.18,2025-10-28,2026-03-13,regular
PR00005112,SKU0002556,207.05,2026-03-13,,regular
PR00005113,SKU0002557,693.46,2025-02-16,2025-06-02,regular
PR00005114,SKU0002557,623.01,2025-06-02,,regular
PR00005115,SKU0002558,706.51,2025-03-11,2025-07-04,regular
PR00005116,SKU0002558,676.76,2025-07-04,,regular
PR00005117,SKU0002559,90.58,2025-01-07,2025-06-19,regular
PR00005118,SKU0002559,93.21,2025-06-19,,regular
PR00005119,SKU0002560,105.35,2025-08-24,2025-11-13,regular
PR00005120,SKU0002560,96.53,2025-11-13,,regular
PR00005121,SKU0002561,2455.72,2025-03-15,2025-09-03,regular
PR00005122,SKU0002561,2618.1,2025-09-03,,regular
PR00005123,SKU0002562,2150.15,2025-11-21,2026-03-22,regular
PR00005124,SKU0002562,2064.89,2026-03-22,,regular
PR00005125,SKU0002563,3073.44,2025-10-13,2026-01-02,regular
PR00005126,SKU0002563,2891.57,2026-01-02,,regular
PR00005127,SKU0002564,2300.15,2025-04-15,2025-09-02,regular
PR00005128,SKU0002564,2348.31,2025-09-02,,regular
PR00005129,SKU0002565,2972.87,2025-10-14,2026-02-17,regular
PR00005130,SKU0002565,3002.63,2026-02-17,,regular
PR00005131,SKU0002566,3376.4,2025-07-12,2025-09-06,regular
PR00005132,SKU0002566,3203.08,2025-09-06,,regular
PR00005133,SKU0002567,3388.72,2026-02-09,2026-06-29,regular
PR00005134,SKU0002567,3068.49,2026-06-29,,campaign
PR00005135,SKU0002568,3128.87,2025-10-02,2025-11-07,regular
PR00005136,SKU0002568,2905.86,2025-11-07,,regular
PR00005137,SKU0002569,708.9,2025-04-22,2025-09-09,regular
PR00005138,SKU0002569,663.5,2025-09-09,,campaign
PR00005139,SKU0002570,648.99,2025-10-27,2025-12-17,regular
PR00005140,SKU0002570,670.67,2025-12-17,,regular
PR00005141,SKU0002571,3083.28,2026-05-07,2026-08-12,regular
PR00005142,SKU0002571,3033.47,2026-08-12,,regular
PR00005143,SKU0002572,3123.62,2026-03-04,2026-08-21,regular
PR00005144,SKU0002572,3062.16,2026-08-21,,regular
PR00005145,SKU0002573,231.95,2026-03-06,2026-05-05,regular
PR00005146,SKU0002573,209.12,2026-05-05,,campaign
PR00005147,SKU0002574,254.7,2026-01-31,2026-03-04,regular
PR00005148,SKU0002574,232.27,2026-03-04,,regular
PR00005149,SKU0002575,2274.89,2026-04-21,2026-08-01,regular
PR00005150,SKU0002575,2212.86,2026-08-01,,regular
PR00005151,SKU0002576,2068.47,2025-12-22,2026-01-21,regular
PR00005152,SKU0002576,1973.92,2026-01-21,,regular
PR00005153,SKU0002577,2089.91,2025-05-18,2025-10-04,regular
PR00005154,SKU0002577,1919.77,2025-10-04,,regular
PR00005155,SKU0002578,2056.78,2026-03-30,2026-06-12,regular
PR00005156,SKU0002578,1847.6,2026-06-12,,regular
PR00005157,SKU0002579,1766.9,2025-04-10,2025-06-24,regular
PR00005158,SKU0002579,1687.54,2025-06-24,,campaign
PR00005159,SKU0002580,1706.49,2025-07-16,2025-12-22,regular
PR00005160,SKU0002580,1549.61,2025-12-22,,regular
PR00005161,SKU0002581,706.91,2026-04-10,2026-08-05,regular
PR00005162,SKU0002581,686.41,2026-08-05,,regular
PR00005163,SKU0002582,771.31,2025-08-02,2025-11-24,regular
PR00005164,SKU0002582,763.15,2025-11-24,,regular
PR00005165,SKU0002583,2355.12,2025-03-29,2025-09-15,regular
PR00005166,SKU0002583,2232.99,2025-09-15,,regular
PR00005167,SKU0002584,2013.53,2026-01-11,2026-06-16,regular
PR00005168,SKU0002584,2177.49,2026-06-16,,regular
PR00005169,SKU0002585,3156.11,2026-01-23,2026-06-26,regular
PR00005170,SKU0002585,2967.65,2026-06-26,,regular
PR00005171,SKU0002586,2591.51,2025-02-24,2025-04-11,regular
PR00005172,SKU0002586,2741.84,2025-04-11,,regular
PR00005173,SKU0002587,78.22,2026-01-01,2026-04-06,regular
PR00005174,SKU0002587,78.18,2026-04-06,,regular
PR00005175,SKU0002588,101.25,2025-05-07,2025-06-07,regular
PR00005176,SKU0002588,92.91,2025-06-07,,regular
PR00005177,SKU0002589,2819.0,2026-04-11,2026-08-22,regular
PR00005178,SKU0002589,2942.1,2026-08-22,,regular
PR00005179,SKU0002590,3205.1,2026-05-18,2026-08-22,regular
PR00005180,SKU0002590,3079.36,2026-08-22,,campaign
PR00005181,SKU0002591,1681.8,2026-05-06,2026-08-22,regular
PR00005182,SKU0002591,1746.06,2026-08-22,,regular
PR00005183,SKU0002592,1750.08,2025-08-28,2025-10-24,regular
PR00005184,SKU0002592,1678.17,2025-10-24,,regular
PR00005185,SKU0002593,2735.43,2025-01-28,2025-06-02,regular
PR00005186,SKU0002593,2659.77,2025-06-02,,regular
PR00005187,SKU0002594,2689.71,2025-07-28,2026-01-05,regular
PR00005188,SKU0002594,2682.84,2026-01-05,,campaign
PR00005189,SKU0002595,2672.08,2025-03-26,2025-04-30,regular
PR00005190,SKU0002595,2604.86,2025-04-30,,regular
PR00005191,SKU0002596,2919.78,2026-05-16,2026-08-22,regular
PR00005192,SKU0002596,2867.59,2026-08-22,,regular
PR00005193,SKU0002597,2785.85,2025-03-27,2025-07-19,regular
PR00005194,SKU0002597,2656.41,2025-07-19,,campaign
PR00005195,SKU0002598,3078.7,2025-02-12,2025-07-24,regular
PR00005196,SKU0002598,2797.91,2025-07-24,,regular
PR00005197,SKU0002599,2647.38,2026-01-15,2026-03-13,regular
PR00005198,SKU0002599,2434.53,2026-03-13,,regular
PR00005199,SKU0002600,2746.81,2025-06-29,2025-08-27,regular
PR00005200,SKU0002600,2540.76,2025-08-27,,regular
PR00005201,SKU0002601,1014.76,2026-01-22,2026-03-22,regular
PR00005202,SKU0002601,1023.38,2026-03-22,,regular
PR00005203,SKU0002602,1067.67,2025-08-11,2025-11-25,regular
PR00005204,SKU0002602,1019.25,2025-11-25,,regular
PR00005205,SKU0002603,190.6,2025-06-08,2025-07-27,regular
PR00005206,SKU0002603,173.55,2025-07-27,,regular
PR00005207,SKU0002604,220.96,2026-01-09,2026-06-22,regular
PR00005208,SKU0002604,201.37,2026-06-22,,regular
PR00005209,SKU0002605,2530.62,2025-03-06,2025-08-18,regular
PR00005210,SKU0002605,2577.9,2025-08-18,,regular
PR00005211,SKU0002606,2546.84,2025-03-05,2025-08-02,regular
PR00005212,SKU0002606,2643.02,2025-08-02,,regular
PR00005213,SKU0002607,264.92,2025-05-16,2025-06-30,regular
PR00005214,SKU0002607,271.6,2025-06-30,,regular
PR00005215,SKU0002608,264.47,2025-12-22,2026-06-12,regular
PR00005216,SKU0002608,259.81,2026-06-12,,campaign
PR00005217,SKU0002609,851.39,2025-02-18,2025-06-29,regular
PR00005218,SKU0002609,858.94,2025-06-29,,regular
PR00005219,SKU0002610,925.79,2025-11-05,2026-01-08,regular
PR00005220,SKU0002610,829.31,2026-01-08,,regular
PR00005221,SKU0002611,1551.24,2025-08-08,2025-11-01,regular
PR00005222,SKU0002611,1570.33,2025-11-01,,regular
PR00005223,SKU0002612,1502.69,2025-12-04,2026-04-14,regular
PR00005224,SKU0002612,1400.28,2026-04-14,,campaign
PR00005225,SKU0002613,1201.06,2026-05-05,2026-08-22,regular
PR00005226,SKU0002613,1250.88,2026-08-22,,regular
PR00005227,SKU0002614,1188.73,2026-03-03,2026-05-30,regular
PR00005228,SKU0002614,1251.72,2026-05-30,,regular
PR00005229,SKU0002615,1479.89,2026-02-18,2026-04-12,regular
PR00005230,SKU0002615,1605.66,2026-04-12,,campaign
PR00005231,SKU0002616,1318.6,2025-03-31,2025-07-02,regular
PR00005232,SKU0002616,1359.1,2025-07-02,,regular
PR00005233,SKU0002617,3285.38,2025-04-13,2025-06-09,regular
PR00005234,SKU0002617,3490.59,2025-06-09,,regular
PR00005235,SKU0002618,2876.19,2025-08-02,2026-01-22,regular
PR00005236,SKU0002618,2833.0,2026-01-22,,regular
PR00005237,SKU0002619,539.69,2026-02-21,2026-04-19,regular
PR00005238,SKU0002619,547.91,2026-04-19,,regular
PR00005239,SKU0002620,672.28,2025-11-06,2025-12-19,regular
PR00005240,SKU0002620,620.88,2025-12-19,,regular
PR00005241,SKU0002621,194.71,2026-05-08,2026-06-09,regular
PR00005242,SKU0002621,188.62,2026-06-09,,campaign
PR00005243,SKU0002622,200.43,2025-06-01,2025-09-10,regular
PR00005244,SKU0002622,182.93,2025-09-10,,campaign
PR00005245,SKU0002623,1440.47,2026-05-04,2026-08-22,regular
PR00005246,SKU0002623,1464.94,2026-08-22,,campaign
PR00005247,SKU0002624,1651.35,2025-09-27,2026-01-22,regular
PR00005248,SKU0002624,1630.56,2026-01-22,,regular
PR00005249,SKU0002625,796.91,2025-12-26,2026-03-13,regular
PR00005250,SKU0002625,787.23,2026-03-13,,campaign
PR00005251,SKU0002626,797.78,2025-12-02,2026-01-01,regular
PR00005252,SKU0002626,859.62,2026-01-01,,campaign
PR00005253,SKU0002627,1758.11,2025-06-19,2025-12-07,regular
PR00005254,SKU0002627,1636.64,2025-12-07,,regular
PR00005255,SKU0002628,1617.33,2025-09-13,2026-01-07,regular
PR00005256,SKU0002628,1578.76,2026-01-07,,campaign
PR00005257,SKU0002629,415.47,2026-01-14,2026-04-09,regular
PR00005258,SKU0002629,433.5,2026-04-09,,regular
PR00005259,SKU0002630,405.11,2025-09-21,2025-12-23,regular
PR00005260,SKU0002630,416.03,2025-12-23,,regular
PR00005261,SKU0002631,945.65,2025-10-05,2025-11-06,regular
PR00005262,SKU0002631,879.94,2025-11-06,,campaign
PR00005263,SKU0002632,905.3,2025-01-30,2025-07-26,regular
PR00005264,SKU0002632,904.1,2025-07-26,,regular
PR00005265,SKU0002633,905.42,2025-09-26,2026-01-23,regular
PR00005266,SKU0002633,932.81,2026-01-23,,regular
PR00005267,SKU0002634,855.79,2025-08-21,2025-11-15,regular
PR00005268,SKU0002634,873.2,2025-11-15,,campaign
PR00005269,SKU0002635,2133.18,2026-04-13,2026-05-26,regular
PR00005270,SKU0002635,2008.39,2026-05-26,,campaign
PR00005271,SKU0002636,2028.17,2026-05-08,2026-08-22,regular
PR00005272,SKU0002636,1877.61,2026-08-22,,campaign
PR00005273,SKU0002637,1785.86,2025-12-06,2026-01-21,regular
PR00005274,SKU0002637,1877.09,2026-01-21,,regular
PR00005275,SKU0002638,1766.77,2025-09-26,2026-03-11,regular
PR00005276,SKU0002638,1814.5,2026-03-11,,regular
PR00005277,SKU0002639,3819.88,2026-05-03,2026-08-22,regular
PR00005278,SKU0002639,3579.73,2026-08-22,,regular
PR00005279,SKU0002640,3553.25,2026-05-24,2026-08-18,regular
PR00005280,SKU0002640,3189.61,2026-08-18,,regular
PR00005281,SKU0002641,2582.44,2025-07-19,2025-10-05,regular
PR00005282,SKU0002641,2545.57,2025-10-05,,campaign
PR00005283,SKU0002642,2330.8,2025-01-13,2025-07-06,regular
PR00005284,SKU0002642,2479.76,2025-07-06,,regular
PR00005285,SKU0002643,874.93,2026-03-09,2026-08-04,regular
PR00005286,SKU0002643,804.72,2026-08-04,,regular
PR00005287,SKU0002644,874.17,2025-09-27,2025-11-09,regular
PR00005288,SKU0002644,870.78,2025-11-09,,regular
PR00005289,SKU0002645,2563.31,2025-11-16,2026-04-03,regular
PR00005290,SKU0002645,2732.72,2026-04-03,,campaign
PR00005291,SKU0002646,2844.07,2025-06-13,2025-11-06,regular
PR00005292,SKU0002646,2640.06,2025-11-06,,regular
PR00005293,SKU0002647,3320.49,2025-09-12,2025-12-25,regular
PR00005294,SKU0002647,2972.95,2025-12-25,,regular
PR00005295,SKU0002648,2920.02,2025-01-24,2025-04-26,regular
PR00005296,SKU0002648,2869.13,2025-04-26,,campaign
PR00005297,SKU0002649,2766.17,2025-09-22,2025-12-21,regular
PR00005298,SKU0002649,2568.51,2025-12-21,,campaign
PR00005299,SKU0002650,2079.86,2025-10-26,2025-11-29,regular
PR00005300,SKU0002650,2037.14,2025-11-29,,regular
PR00005301,SKU0002651,2222.96,2025-01-17,2025-04-03,regular
PR00005302,SKU0002651,2357.3,2025-04-03,,regular
PR00005303,SKU0002652,2014.92,2026-01-23,2026-04-24,regular
PR00005304,SKU0002652,2147.27,2026-04-24,,regular
PR00005305,SKU0002653,748.87,2026-03-15,2026-07-03,regular
PR00005306,SKU0002653,812.34,2026-07-03,,regular
PR00005307,SKU0002654,844.44,2025-04-05,2025-09-20,regular
PR00005308,SKU0002654,890.53,2025-09-20,,regular
PR00005309,SKU0002655,1831.53,2025-09-20,2026-02-16,regular
PR00005310,SKU0002655,1757.44,2026-02-16,,regular
PR00005311,SKU0002656,1587.92,2025-06-01,2025-07-06,regular
PR00005312,SKU0002656,1645.68,2025-07-06,,campaign
PR00005313,SKU0002657,2072.28,2026-01-20,2026-05-07,regular
PR00005314,SKU0002657,2195.41,2026-05-07,,regular
PR00005315,SKU0002658,1794.36,2026-04-16,2026-08-22,regular
PR00005316,SKU0002658,1881.36,2026-08-22,,campaign
PR00005317,SKU0002659,1766.1,2026-04-05,2026-08-22,regular
PR00005318,SKU0002659,1669.94,2026-08-22,,regular
PR00005319,SKU0002660,2190.06,2025-10-08,2025-12-04,regular
PR00005320,SKU0002660,1962.15,2025-12-04,,regular
PR00005321,SKU0002661,1302.41,2026-01-31,2026-04-06,regular
PR00005322,SKU0002661,1198.62,2026-04-06,,regular
PR00005323,SKU0002662,1057.09,2025-11-19,2026-04-01,regular
PR00005324,SKU0002662,1134.95,2026-04-01,,campaign
PR00005325,SKU0002663,110.33,2025-12-08,2026-04-02,regular
PR00005326,SKU0002663,104.14,2026-04-02,,regular
PR00005327,SKU0002664,94.74,2025-09-24,2026-02-12,regular
PR00005328,SKU0002664,95.52,2026-02-12,,regular
PR00005329,SKU0002665,1199.02,2025-07-13,2025-10-24,regular
PR00005330,SKU0002665,1258.88,2025-10-24,,regular
PR00005331,SKU0002666,1265.5,2025-03-23,2025-08-30,regular
PR00005332,SKU0002666,1327.65,2025-08-30,,regular
PR00005333,SKU0002667,904.35,2026-04-25,2026-05-31,regular
PR00005334,SKU0002667,879.99,2026-05-31,,regular
PR00005335,SKU0002668,689.52,2026-01-13,2026-06-09,regular
PR00005336,SKU0002668,738.69,2026-06-09,,regular
PR00005337,SKU0002669,2681.22,2025-06-03,2025-08-21,regular
PR00005338,SKU0002669,2906.51,2025-08-21,,regular
PR00005339,SKU0002670,3042.49,2025-09-30,2025-11-21,regular
PR00005340,SKU0002670,2742.84,2025-11-21,,campaign
PR00005341,SKU0002671,3352.54,2025-11-12,2026-02-17,regular
PR00005342,SKU0002671,3024.16,2026-02-17,,regular
PR00005343,SKU0002672,3145.63,2025-01-03,2025-02-12,regular
PR00005344,SKU0002672,2830.55,2025-02-12,,regular
PR00005345,SKU0002673,1558.12,2025-10-17,2025-11-30,regular
PR00005346,SKU0002673,1684.93,2025-11-30,,regular
PR00005347,SKU0002674,1918.01,2025-08-21,2025-10-23,regular
PR00005348,SKU0002674,1766.92,2025-10-23,,regular
PR00005349,SKU0002675,2542.58,2025-03-13,2025-04-13,regular
PR00005350,SKU0002675,2401.29,2025-04-13,,regular
PR00005351,SKU0002676,2533.51,2025-04-07,2025-07-01,regular
PR00005352,SKU0002676,2539.36,2025-07-01,,regular
PR00005353,SKU0002677,566.01,2025-02-17,2025-08-04,regular
PR00005354,SKU0002677,607.73,2025-08-04,,regular
PR00005355,SKU0002678,497.69,2026-05-07,2026-08-22,regular
PR00005356,SKU0002678,523.96,2026-08-22,,regular
PR00005357,SKU0002679,2644.44,2025-01-13,2025-03-02,regular
PR00005358,SKU0002679,2430.08,2025-03-02,,regular
PR00005359,SKU0002680,2513.59,2025-01-07,2025-03-10,regular
PR00005360,SKU0002680,2726.57,2025-03-10,,regular
PR00005361,SKU0002681,3137.14,2026-02-12,2026-08-03,regular
PR00005362,SKU0002681,3184.0,2026-08-03,,campaign
PR00005363,SKU0002682,3476.43,2025-06-15,2025-11-11,regular
PR00005364,SKU0002682,3276.19,2025-11-11,,campaign
PR00005365,SKU0002683,3406.4,2025-11-06,2026-01-20,regular
PR00005366,SKU0002683,3556.08,2026-01-20,,regular
PR00005367,SKU0002684,3272.16,2025-03-29,2025-05-08,regular
PR00005368,SKU0002684,3439.88,2025-05-08,,regular
PR00005369,SKU0002685,23.81,2025-10-23,2026-01-31,regular
PR00005370,SKU0002685,22.45,2026-01-31,,regular
PR00005371,SKU0002686,25.89,2025-06-14,2025-09-12,regular
PR00005372,SKU0002686,25.46,2025-09-12,,regular
PR00005373,SKU0002687,2136.26,2025-09-22,2026-03-04,regular
PR00005374,SKU0002687,2271.53,2026-03-04,,campaign
PR00005375,SKU0002688,1965.21,2025-04-09,2025-08-14,regular
PR00005376,SKU0002688,2116.73,2025-08-14,,regular
PR00005377,SKU0002689,1373.63,2025-10-08,2025-11-21,regular
PR00005378,SKU0002689,1431.56,2025-11-21,,campaign
PR00005379,SKU0002690,1538.62,2025-09-04,2026-01-27,regular
PR00005380,SKU0002690,1640.08,2026-01-27,,campaign
PR00005381,SKU0002691,1030.17,2026-03-14,2026-08-01,regular
PR00005382,SKU0002691,1071.88,2026-08-01,,campaign
PR00005383,SKU0002692,1262.2,2026-03-23,2026-08-06,regular
PR00005384,SKU0002692,1232.11,2026-08-06,,regular
PR00005385,SKU0002693,1765.28,2025-12-23,2026-03-19,regular
PR00005386,SKU0002693,1818.13,2026-03-19,,regular
PR00005387,SKU0002694,1691.89,2025-11-21,2026-01-01,regular
PR00005388,SKU0002694,1779.83,2026-01-01,,campaign
PR00005389,SKU0002695,3043.96,2026-02-20,2026-07-22,regular
PR00005390,SKU0002695,3084.7,2026-07-22,,regular
PR00005391,SKU0002696,2933.86,2026-04-26,2026-06-25,regular
PR00005392,SKU0002696,2928.37,2026-06-25,,regular
PR00005393,SKU0002697,1272.72,2026-01-21,2026-05-23,regular
PR00005394,SKU0002697,1156.17,2026-05-23,,campaign
PR00005395,SKU0002698,1132.31,2025-07-13,2025-12-27,regular
PR00005396,SKU0002698,1053.71,2025-12-27,,regular
PR00005397,SKU0002699,3052.22,2025-07-04,2025-10-19,regular
PR00005398,SKU0002699,3013.15,2025-10-19,,regular
PR00005399,SKU0002700,3079.32,2025-11-06,2026-02-22,regular
PR00005400,SKU0002700,2864.86,2026-02-22,,regular
PR00005401,SKU0002701,3065.6,2026-03-12,2026-05-24,regular
PR00005402,SKU0002701,2973.05,2026-05-24,,campaign
PR00005403,SKU0002702,3407.48,2025-10-23,2026-04-20,regular
PR00005404,SKU0002702,3159.43,2026-04-20,,regular
PR00005405,SKU0002703,351.34,2025-06-18,2025-08-10,regular
PR00005406,SKU0002703,348.41,2025-08-10,,regular
PR00005407,SKU0002704,338.29,2025-11-25,2026-05-11,regular
PR00005408,SKU0002704,318.54,2026-05-11,,campaign
PR00005409,SKU0002705,1892.41,2025-08-30,2026-02-04,regular
