favorite_id,user_id,product_id,favorited_at,source_page
FAV00007408,U003317,P000902,2026-07-25 10:50:11,search
FAV00007409,U003549,P001366,2026-05-13 23:31:07,product
FAV00007410,U002679,P000456,2026-04-05 03:20:59,campaign
FAV00007411,U004614,P001371,2025-04-18 10:21:11,product
FAV00007412,U000028,P000633,2026-07-27 17:33:24,campaign
FAV00007413,U001405,P000791,2025-12-19 03:30:34,recommendation
FAV00007414,U003700,P000683,2025-12-02 11:32:47,product
FAV00007415,U001184,P000241,2025-02-06 20:33:27,product
FAV00007416,U002338,P000524,2025-05-09 12:39:34,campaign
FAV00007417,U002619,P000339,2026-03-19 02:47:31,product
FAV00007418,U001683,P001192,2026-02-20 20:55:34,search
FAV00007419,U000862,P000702,2025-09-30 20:43:18,product
FAV00007420,U004730,P000870,2025-06-25 04:14:05,search
FAV00007421,U004611,P000507,2025-11-30 13:28:30,recommendation
FAV00007422,U000378,P001241,2025-07-13 06:45:40,product
FAV00007423,U003838,P001072,2025-01-27 01:59:21,product
FAV00007424,U003092,P001263,2025-11-22 07:42:57,product
FAV00007425,U000962,P000809,2026-08-18 23:36:56,product
FAV00007426,U004226,P001328,2026-01-31 05:14:37,product
FAV00007427,U001339,P001424,2025-03-21 09:10:20,product
FAV00007428,U003389,P000803,2026-05-03 03:16:19,product
FAV00007429,U003743,P000438,2026-02-20 08:59:06,search
FAV00007430,U001229,P000978,2025-11-22 22:53:28,product
FAV00007431,U002400,P000349,2026-03-03 21:37:45,campaign
FAV00007432,U003224,P000431,2025-05-28 16:20:38,campaign
FAV00007433,U000622,P001125,2026-06-04 03:24:14,product
FAV00007434,U002483,P001411,2025-11-04 02:07:48,product
FAV00007435,U001922,P000746,2025-03-17 00:59:05,product
FAV00007436,U000270,P000680,2025-01-09 01:54:50,recommendation
FAV00007437,U001240,P000269,2025-03-10 11:02:23,product
FAV00007438,U002807,P001493,2026-03-31 11:41:20,recommendation
FAV00007439,U003491,P000669,2025-06-14 06:02:30,product
FAV00007440,U001109,P001109,2025-03-07 05:58:32,search
FAV00007441,U000821,P001412,2025-04-13 00:43:17,product
FAV00007442,U003720,P000720,2025-10-26 19:50:12,recommendation
FAV00007443,U004727,P001321,2026-01-19 14:57:49,product
FAV00007444,U004132,P001279,2025-02-26 07:56:24,product
FAV00007445,U002427,P001011,2025-10-09 22:58:40,product
FAV00007446,U002119,P000554,2025-02-15 23:54:57,recommendation
FAV00007447,U002334,P001448,2025-09-23 11:35:23,product
FAV00007448,U000822,P000359,2026-01-25 09:42:36,search
FAV00007449,U004295,P000327,2025-09-23 19:48:30,product
FAV00007450,U003235,P001105,2025-10-22 13:47:01,product
FAV00007451,U002520,P000088,2026-07-08 05:32:45,product
FAV00007452,U003355,P001322,2025-09-27 20:58:33,product
FAV00007453,U003835,P000423,2025-07-21 10:31:07,recommendation
FAV00007454,U000031,P000767,2026-07-08 19:00:26,product
FAV00007455,U004355,P001495,2025-07-28 10:17:39,product
FAV00007456,U003649,P000494,2025-12-08 03:20:04,product
FAV00007457,U003312,P001249,2025-05-19 08:55:20,recommendation
FAV00007458,U002524,P000150,2025-01-30 23:45:47,product
FAV00007459,U004038,P001219,2026-08-20 00:18:43,product
FAV00007460,U002414,P000058,2025-02-19 18:40:48,product
FAV00007461,U000292,P001360,2026-01-09 16:20:34,product
FAV00007462,U001918,P000655,2026-02-04 04:37:27,recommendation
FAV00007463,U001151,P001158,2025-03-20 06:22:44,product
FAV00007464,U000842,P000586,2025-08-02 13:49:07,search
FAV00007465,U000619,P000574,2025-10-17 22:14:32,product
FAV00007466,U004923,P000729,2025-11-29 09:07:53,product
FAV00007467,U003365,P000773,2025-01-01 01:36:22,product
FAV00007468,U002596,P001115,2026-06-22 03:50:54,product
FAV00007469,U003829,P000185,2026-07-26 10:57:29,product
FAV00007470,U000255,P000802,2026-07-20 17:03:06,product
FAV00007471,U003819,P000818,2026-05-19 13:03:43,product
FAV00007472,U003354,P000073,2025-04-08 13:42:08,search
FAV00007473,U002356,P001213,2025-03-08 19:47:31,product
FAV00007474,U003811,P000072,2025-08-04 15:04:54,product
FAV00007475,U003233,P000885,2026-06-21 17:45:06,product
FAV00007476,U000600,P000287,2026-03-04 09:20:30,product
FAV00007477,U004094,P000286,2025-05-01 23:12:49,product
FAV00007478,U001185,P000708,2025-10-10 23:33:42,product
FAV00007479,U000996,P000092,2026-03-26 04:49:03,product
FAV00007480,U002903,P000581,2025-03-29 01:51:36,product
FAV00007481,U002047,P000999,2026-02-15 10:44:16,campaign
FAV00007482,U000527,P000805,2026-03-10 01:05:02,product
FAV00007483,U000562,P001197,2025-02-19 10:24:14,product
FAV00007484,U000301,P000751,2025-10-10 12:13:15,search
FAV00007485,U004080,P001083,2025-08-11 19:11:02,product
FAV00007486,U003671,P000971,2026-03-18 00:07:46,search
FAV00007487,U001679,P001491,2025-06-05 20:14:33,search
FAV00007488,U001108,P001360,2026-05-12 06:18:16,search
FAV00007489,U003649,P000995,2025-08-10 11:29:56,search
FAV00007490,U003995,P000799,2026-07-04 07:07:33,product
FAV00007491,U000218,P001028,2025-04-10 06:52:07,product
FAV00007492,U002932,P000565,2025-05-31 21:50:38,search
FAV00007493,U003374,P000115,2026-03-01 14:59:01,recommendation
FAV00007494,U003288,P001030,2026-05-17 18:15:38,product
FAV00007495,U003399,P000896,2025-10-31 19:02:47,product
FAV00007496,U003332,P000526,2025-11-13 18:55:16,campaign
FAV00007497,U001443,P000503,2026-03-13 17:56:12,product
FAV00007498,U001578,P000132,2025-06-09 05:25:29,product
FAV00007499,U001294,P001311,2025-07-04 12:24:29,recommendation
FAV00007500,U001750,P001029,2026-07-30 14:54:23,campaign
FAV00007501,U001789,P001253,2026-05-30 21:40:03,product
FAV00007502,U003675,P001312,2026-02-01 16:54:19,product
FAV00007503,U001027,P000568,2026-08-19 08:53:45,product
FAV00007504,U004808,P001254,2026-01-17 11:01:56,search
FAV00007505,U001692,P000682,2026-05-02 22:11:17,search
FAV00007506,U004283,P000883,2025-03-18 08:34:05,search
FAV00007507,U003706,P001048,2025-06-12 23:15:15,search
FAV00007508,U003145,P000093,2025-03-20 00:34:19,campaign
FAV00007509,U000726,P000176,2026-01-25 03:54:14,recommendation
FAV00007510,U001287,P001160,2025-07-16 12:03:47,search
FAV00007511,U002693,P000816,2025-07-17 11:16:53,product
FAV00007512,U002965,P000960,2026-05-02 18:31:35,search
FAV00007513,U002138,P000737,2026-07-15 23:47:37,product
FAV00007514,U004292,P001053,2025-11-05 06:52:41,product
FAV00007515,U001289,P001230,2025-08-12 15:27:21,recommendation
FAV00007516,U003004,P000076,2025-09-03 05:25:18,campaign
FAV00007517,U003422,P000546,2025-09-11 07:25:10,product
FAV00007518,U002427,P000180,2025-09-20 18:05:42,recommendation
FAV00007519,U003049,P001318,2025-08-06 10:19:44,recommendation
FAV00007520,U002424,P000896,2025-10-04 19:23:29,recommendation
FAV00007521,U004804,P001193,2026-03-02 16:08:57,recommendation
FAV00007522,U001693,P001402,2026-04-06 00:05:54,product
FAV00007523,U003531,P001179,2025-09-05 15:32:36,product
FAV00007524,U001280,P000469,2026-01-17 12:14:48,product
FAV00007525,U003546,P000868,2025-01-17 19:23:54,recommendation
FAV00007526,U003745,P001462,2026-07-18 10:10:06,product
FAV00007527,U000684,P001007,2025-06-04 21:42:48,product
FAV00007528,U004772,P000039,2025-06-06 16:03:32,recommendation
FAV00007529,U003404,P000457,2025-07-14 20:45:18,product
FAV00007530,U003781,P000133,2025-08-28 17:21:42,product
FAV00007531,U000408,P000102,2025-12-07 23:17:01,recommendation
FAV00007532,U004178,P000973,2025-08-15 01:52:11,search
FAV00007533,U000956,P000360,2025-05-17 23:23:43,product
FAV00007534,U000913,P000385,2025-01-14 08:46:00,product
FAV00007535,U003248,P000449,2026-05-03 02:20:48,product
FAV00007536,U000264,P001268,2025-08-30 02:00:01,product
FAV00007537,U000920,P000844,2025-01-07 13:02:37,search
FAV00007538,U004877,P000093,2025-05-31 20:50:10,search
FAV00007539,U001181,P000500,2025-04-06 21:09:30,recommendation
FAV00007540,U003015,P001301,2025-03-22 23:39:44,product
FAV00007541,U001107,P001291,2026-07-28 16:21:48,campaign
FAV00007542,U002894,P000199,2025-08-23 08:43:59,product
FAV00007543,U004348,P000105,2025-01-08 05:59:04,campaign
FAV00007544,U004394,P001158,2026-01-22 20:52:18,product
FAV00007545,U003654,P000508,2025-09-11 20:48:21,product
FAV00007546,U004242,P000973,2026-04-21 03:25:15,product
FAV00007547,U003884,P000365,2025-12-11 06:28:27,campaign
FAV00007548,U002297,P001301,2026-08-04 06:23:43,product
FAV00007549,U001583,P001361,2026-07-11 00:47:25,product
FAV00007550,U001659,P000782,2025-02-25 18:31:32,product
FAV00007551,U004294,P000089,2025-09-04 03:59:33,product
FAV00007552,U000579,P000414,2025-12-19 11:09:37,product
FAV00007553,U004230,P001104,2025-01-14 01:06:24,product
FAV00007554,U002723,P000559,2025-08-26 06:32:42,product
FAV00007555,U000670,P001305,2025-02-10 07:45:12,product
FAV00007556,U000378,P001374,2025-03-07 07:26:05,product
FAV00007557,U001598,P000183,2026-07-01 17:46:07,recommendation
FAV00007558,U000713,P001431,2026-06-06 22:51:56,product
FAV00007559,U000181,P000507,2025-05-02 14:53:40,recommendation
FAV00007560,U004757,P000932,2025-11-20 16:06:10,product
FAV00007561,U000873,P001436,2025-09-06 04:53:10,product
FAV00007562,U000003,P001222,2025-08-23 16:30:13,search
FAV00007563,U004407,P000387,2026-05-12 18:54:08,product
FAV00007564,U004091,P000651,2025-03-21 01:00:17,product
FAV00007565,U001404,P000992,2025-03-06 16:53:30,product
FAV00007566,U001641,P001340,2026-08-19 14:46:06,product
FAV00007567,U000299,P000296,2026-05-05 04:55:39,recommendation
FAV00007568,U001305,P000097,2026-08-05 12:18:32,product
FAV00007569,U004257,P000467,2026-03-10 08:47:54,recommendation
FAV00007570,U003705,P000155,2025-09-14 01:56:08,recommendation
FAV00007571,U003654,P000938,2026-07-28 04:48:10,product
FAV00007572,U002941,P000986,2025-06-04 20:32:49,campaign
FAV00007573,U004511,P000530,2026-06-06 18:31:39,recommendation
FAV00007574,U003866,P001256,2025-05-17 06:11:04,product
FAV00007575,U002852,P000858,2025-02-27 00:47:57,recommendation
FAV00007576,U004230,P001423,2025-03-25 22:12:09,recommendation
FAV00007577,U002941,P000352,2025-07-27 21:48:25,recommendation
FAV00007578,U002687,P000058,2025-07-04 13:44:15,product
FAV00007579,U004988,P000025,2026-02-02 15:53:23,product
FAV00007580,U003697,P000733,2025-01-28 23:46:13,product
FAV00007581,U002376,P000903,2025-01-30 00:46:52,product
FAV00007582,U001080,P001241,2026-06-02 09:25:21,recommendation
FAV00007583,U000121,P000126,2025-06-22 10:21:06,product
FAV00007584,U002989,P001075,2026-07-17 20:52:46,product
FAV00007585,U004157,P000453,2026-06-15 00:39:10,search
FAV00007586,U001005,P001335,2025-03-01 06:03:45,campaign
FAV00007587,U002011,P000418,2025-01-17 22:33:51,campaign
FAV00007588,U000527,P000711,2026-02-06 07:50:13,product
FAV00007589,U004910,P000295,2025-11-01 05:25:40,search
FAV00007590,U000786,P001110,2026-04-06 22:17:37,search
FAV00007591,U001243,P000844,2025-06-22 08:36:33,search
FAV00007592,U004249,P000516,2026-06-13 06:04:49,campaign
FAV00007593,U000846,P001052,2025-05-27 18:52:55,recommendation
FAV00007594,U001719,P001219,2026-08-15 08:27:39,recommendation
FAV00007595,U000042,P000464,2025-12-07 12:37:29,product
FAV00007596,U001743,P000773,2025-04-28 17:34:40,search
FAV00007597,U003537,P000540,2025-04-11 08:28:47,product
FAV00007598,U003403,P001346,2025-06-14 15:27:09,recommendation
FAV00007599,U002386,P000477,2025-03-27 16:11:46,search
FAV00007600,U003180,P001500,2025-11-19 01:08:30,campaign
FAV00007601,U000182,P000941,2026-04-25 20:18:39,recommendation
FAV00007602,U000475,P000665,2026-08-09 01:08:41,product
FAV00007603,U003880,P000598,2026-05-26 19:10:47,product
FAV00007604,U003702,P001219,2026-01-13 06:48:41,product
FAV00007605,U003150,P000663,2026-06-12 03:47:46,recommendation
FAV00007606,U003503,P000526,2026-08-15 22:34:06,product
FAV00007607,U001726,P001228,2025-11-24 05:44:03,search
FAV00007608,U004415,P000974,2025-09-02 07:46:06,product
FAV00007609,U004594,P001492,2025-06-04 05:51:06,product
FAV00007610,U001521,P000226,2026-01-12 15:19:40,search
FAV00007611,U004710,P000342,2026-07-10 20:01:19,product
FAV00007612,U003873,P000394,2025-04-10 05:18:42,product
FAV00007613,U002344,P000513,2025-10-21 03:08:22,search
FAV00007614,U004622,P001079,2025-05-31 21:43:11,recommendation
FAV00007615,U001322,P000521,2025-01-19 14:04:31,search
FAV00007616,U002772,P001074,2025-03-25 01:26:46,product
FAV00007617,U000941,P000699,2025-02-13 10:43:21,recommendation
FAV00007618,U002620,P000295,2025-04-08 20:42:45,product
FAV00007619,U003476,P001110,2025-01-22 16:38:26,product
FAV00007620,U001602,P001034,2025-02-06 00:35:23,product
FAV00007621,U004624,P001165,2025-04-27 06:56:52,product
FAV00007622,U001046,P000944,2026-03-07 21:07:52,campaign
FAV00007623,U004191,P000768,2025-03-31 19:06:24,campaign
FAV00007624,U003740,P001010,2026-03-29 13:28:38,product
FAV00007625,U003235,P000813,2026-01-03 18:58:33,campaign
FAV00007626,U003838,P001174,2026-01-04 05:13:51,recommendation
FAV00007627,U004431,P000756,2026-06-29 07:14:25,product
FAV00007628,U000279,P001335,2026-07-05 00:55:26,product
FAV00007629,U003210,P000048,2025-08-09 15:08:32,recommendation
FAV00007630,U000244,P001145,2026-03-17 08:32:47,product
FAV00007631,U003012,P000763,2025-03-02 12:27:10,product
FAV00007632,U002354,P001051,2026-01-16 14:53:52,product
FAV00007633,U000563,P000358,2025-05-07 11:58:37,recommendation
FAV00007634,U004336,P000602,2025-12-03 20:41:23,product
FAV00007635,U003309,P001133,2025-06-29 08:38:45,product
FAV00007636,U004441,P000057,2026-06-26 07:17:46,recommendation
FAV00007637,U004076,P000384,2026-03-19 07:38:23,product
FAV00007638,U004143,P000414,2025-03-28 09:29:34,product
FAV00007639,U004838,P001372,2025-11-27 15:48:51,recommendation
FAV00007640,U000836,P000235,2025-03-28 00:17:55,search
FAV00007641,U000240,P000092,2025-09-18 19:51:42,recommendation
FAV00007642,U004966,P000439,2026-03-30 01:12:30,product
FAV00007643,U003175,P001420,2025-03-16 16:08:03,search
FAV00007644,U002478,P001113,2026-05-08 09:48:01,recommendation
FAV00007645,U004754,P001378,2025-09-26 18:27:00,product
FAV00007646,U002909,P000545,2025-11-12 09:47:54,product
FAV00007647,U003294,P000570,2026-01-22 17:12:41,search
FAV00007648,U003318,P000729,2025-10-22 11:09:40,product
FAV00007649,U003193,P000209,2025-04-28 04:04:43,campaign
FAV00007650,U000560,P000261,2025-10-31 23:21:43,product
FAV00007651,U004154,P000131,2026-08-06 01:33:21,product
FAV00007652,U003991,P000260,2025-10-02 07:43:38,product
FAV00007653,U004657,P000109,2025-06-25 07:34:23,recommendation
FAV00007654,U000997,P001459,2025-04-24 16:52:31,product
FAV00007655,U003397,P000696,2026-07-23 03:29:42,campaign
FAV00007656,U003890,P001495,2025-07-22 06:04:37,recommendation
FAV00007657,U004788,P000942,2025-03-07 14:30:55,product
FAV00007658,U003375,P000237,2026-05-19 09:33:15,product
FAV00007659,U002764,P000908,2025-10-21 22:01:48,product
FAV00007660,U003390,P001149,2025-06-01 19:45:56,product
FAV00007661,U001207,P000439,2025-08-08 09:20:31,product
FAV00007662,U003198,P000045,2025-10-23 11:13:38,campaign
FAV00007663,U004567,P000608,2025-10-06 19:59:22,product
FAV00007664,U001846,P000104,2026-06-23 20:43:35,search
FAV00007665,U003882,P001359,2026-01-16 16:11:04,product
FAV00007666,U000337,P000670,2025-07-29 14:50:56,product
FAV00007667,U001410,P001354,2026-07-09 12:45:13,recommendation
FAV00007668,U003060,P001210,2026-05-07 07:02:16,product
FAV00007669,U000525,P000103,2025-02-23 23:53:54,product
FAV00007670,U000769,P000112,2025-05-05 18:55:01,campaign
FAV00007671,U004719,P000862,2025-01-23 18:59:39,product
FAV00007672,U000675,P000984,2025-04-29 11:00:59,product
FAV00007673,U001542,P001305,2025-08-26 19:27:55,product
FAV00007674,U000249,P000186,2025-03-26 23:06:26,product
FAV00007675,U002821,P001236,2026-06-22 00:26:05,product
FAV00007676,U001723,P000447,2025-05-02 08:10:52,product
FAV00007677,U003933,P000020,2025-01-26 19:41:04,product
FAV00007678,U002092,P000381,2026-03-28 00:11:30,search
FAV00007679,U001666,P000075,2025-10-19 10:17:09,search
FAV00007680,U004075,P000025,2026-04-01 18:01:23,search
FAV00007681,U004658,P001284,2026-07-12 10:06:31,product
FAV00007682,U000601,P001387,2026-05-03 11:53:24,recommendation
FAV00007683,U002877,P000580,2025-06-27 00:12:15,recommendation
FAV00007684,U002453,P000973,2025-10-19 12:32:47,product
FAV00007685,U002381,P001052,2026-02-12 00:47:42,product
FAV00007686,U002699,P000988,2026-07-27 19:52:45,product
FAV00007687,U000863,P001396,2025-04-21 07:43:37,product
FAV00007688,U001928,P000317,2025-06-19 00:31:18,product
FAV00007689,U002584,P000642,2025-07-13 23:18:00,product
FAV00007690,U003007,P000067,2026-06-17 03:57:33,product
FAV00007691,U002141,P001263,2025-10-24 07:58:30,recommendation
FAV00007692,U002122,P000237,2026-04-15 23:58:28,product
FAV00007693,U004849,P001133,2025-12-12 03:49:21,search
FAV00007694,U002564,P001193,2026-07-19 01:48:40,product
FAV00007695,U004283,P000387,2025-04-11 21:44:16,product
FAV00007696,U002224,P000164,2025-05-04 12:41:05,campaign
FAV00007697,U001210,P001433,2025-08-02 11:47:38,product
FAV00007698,U002149,P000713,2026-01-04 15:48:09,product
FAV00007699,U002717,P001279,2025-12-25 13:04:54,product
FAV00007700,U001197,P001435,2025-03-12 02:43:35,product
FAV00007701,U004745,P001298,2025-06-15 12:42:27,product
FAV00007702,U001904,P000386,2026-08-09 04:41:28,product
FAV00007703,U004344,P000419,2026-03-25 09:00:15,search
FAV00007704,U002850,P001448,2025-12-03 07:33:00,product
FAV00007705,U000190,P000891,2026-07-20 10:20:45,product
FAV00007706,U003072,P000060,2026-01-23 17:28:43,product
FAV00007707,U003052,P001049,2026-01-12 07:54:25,recommendation
FAV00007708,U002402,P001069,2025-01-08 14:33:45,product
FAV00007709,U003171,P000574,2025-04-30 12:49:29,campaign
FAV00007710,U001784,P000438,2026-07-07 07:44:11,campaign
FAV00007711,U004028,P000711,2026-06-15 17:37:44,product
FAV00007712,U004211,P000464,2025-01-28 23:26:44,product
FAV00007713,U000506,P000871,2025-03-02 06:52:30,product
FAV00007714,U000432,P000212,2025-04-22 18:44:23,product
FAV00007715,U000437,P000729,2026-07-10 04:15:25,product
FAV00007716,U002977,P000146,2026-07-27 15:39:29,campaign
FAV00007717,U002108,P000584,2025-10-11 15:53:20,product
FAV00007718,U000505,P000297,2025-02-23 07:32:44,product
FAV00007719,U003161,P000701,2025-03-19 05:17:20,campaign
FAV00007720,U002782,P001449,2025-09-12 22:37:19,product
FAV00007721,U004374,P001232,2025-12-08 15:41:10,recommendation
FAV00007722,U000794,P000689,2026-01-18 21:11:58,search
FAV00007723,U002804,P001476,2025-01-04 18:19:00,recommendation
FAV00007724,U002759,P000924,2026-03-26 07:26:49,product
FAV00007725,U001598,P001225,2025-12-16 08:22:46,search
FAV00007726,U004365,P000414,2026-08-16 08:48:08,search
FAV00007727,U003811,P000909,2026-02-22 14:14:58,campaign
FAV00007728,U003680,P000420,2025-10-02 05:48:05,search
FAV00007729,U002953,P000326,2025-09-21 12:45:51,search
FAV00007730,U001987,P000566,2025-03-03 14:02:12,product
FAV00007731,U004127,P001255,2025-06-02 17:45:51,product
FAV00007732,U004274,P001167,2025-11-28 07:32:16,product
FAV00007733,U003856,P000947,2026-02-23 04:19:24,campaign
FAV00007734,U000181,P000749,2025-06-26 08:30:09,product
FAV00007735,U000457,P001202,2025-01-29 15:50:59,product
FAV00007736,U001809,P000923,2026-03-08 09:56:50,product
FAV00007737,U000249,P001060,2026-01-05 19:33:11,product
FAV00007738,U002676,P000414,2026-05-02 07:35:31,recommendation
FAV00007739,U000630,P000151,2025-03-07 11:32:28,recommendation
FAV00007740,U000779,P000397,2025-10-16 03:13:07,product
