point_transaction_id,user_id,change_type,point_delta,occurred_at,reference_no
PT00008696,U000075,redeem,-42,2026-07-18 08:55:03,MOCK0007261
PT00008697,U002007,redeem,-136,2025-10-25 20:57:15,MOCK0008594
PT00008698,U001405,order_reward,202,2026-05-23 06:02:33,MOCK0011824
PT00008699,U000597,redeem,-282,2025-12-17 06:01:46,MOCK0010224
PT00008700,U004310,redeem,-773,2025-09-02 22:51:46,MOCK0004923
PT00008701,U004620,order_reward,254,2026-02-14 18:14:38,MOCK0011555
PT00008702,U000929,order_reward,381,2025-01-22 20:35:12,MOCK0011662
PT00008703,U001920,redeem,-305,2025-05-17 06:44:08,MOCK0005139
PT00008704,U002602,refund_deduct,-427,2025-03-19 20:36:27,MOCK0001849
PT00008705,U003616,order_reward,92,2025-06-17 19:09:20,MOCK0008771
PT00008706,U001145,campaign_reward,31,2026-06-14 05:55:52,MOCK0000307
PT00008707,U003883,redeem,-457,2026-02-11 05:47:16,MOCK0010042
PT00008708,U004786,order_reward,271,2026-02-10 01:48:53,MOCK0009170
PT00008709,U003184,order_reward,703,2026-08-16 06:17:15,MOCK0009964
PT00008710,U000612,order_reward,399,2026-05-20 06:49:18,MOCK0009472
PT00008711,U003803,order_reward,364,2026-04-28 18:57:31,MOCK0000001
PT00008712,U004165,refund_deduct,-277,2025-03-20 23:34:51,MOCK0002282
PT00008713,U004571,order_reward,39,2026-05-24 12:55:46,MOCK0002352
PT00008714,U003104,refund_deduct,-337,2025-09-05 00:40:25,MOCK0008186
PT00008715,U002526,campaign_reward,76,2025-08-31 15:17:53,MOCK0005355
PT00008716,U002050,order_reward,309,2025-10-11 17:20:53,MOCK0005375
PT00008717,U002407,order_reward,112,2026-08-13 12:46:54,MOCK0011604
PT00008718,U000053,campaign_reward,40,2025-07-24 21:41:06,MOCK0004720
PT00008719,U000321,expire,-309,2026-08-03 21:00:54,MOCK0010748
PT00008720,U001396,order_reward,222,2025-06-19 20:53:52,MOCK0005118
PT00008721,U001321,refund_deduct,-743,2025-11-14 00:48:15,MOCK0010195
PT00008722,U004966,redeem,-377,2025-05-17 23:56:43,MOCK0006571
PT00008723,U000292,order_reward,105,2026-07-22 18:45:52,MOCK0007513
PT00008724,U003515,order_reward,601,2025-05-02 01:15:41,MOCK0009060
PT00008725,U000118,order_reward,415,2026-08-20 02:31:22,MOCK0010953
PT00008726,U002673,order_reward,497,2025-04-21 16:54:04,MOCK0007116
PT00008727,U002376,order_reward,558,2025-02-21 06:42:04,MOCK0005726
PT00008728,U004963,expire,-632,2026-02-06 23:02:20,MOCK0009591
PT00008729,U000898,order_reward,242,2025-06-27 23:15:58,MOCK0007752
PT00008730,U002696,order_reward,529,2026-03-07 06:25:10,MOCK0010354
PT00008731,U004751,order_reward,104,2025-11-23 03:15:46,MOCK0006220
PT00008732,U003211,redeem,-541,2026-05-23 09:50:39,MOCK0005901
PT00008733,U004602,campaign_reward,188,2025-12-07 04:39:11,MOCK0000671
PT00008734,U002514,order_reward,746,2025-03-20 03:52:56,MOCK0009842
PT00008735,U002391,order_reward,205,2025-07-31 17:09:31,MOCK0009183
PT00008736,U000628,campaign_reward,293,2026-05-27 19:11:51,MOCK0011071
PT00008737,U003218,campaign_reward,142,2026-07-05 16:39:28,MOCK0004680
PT00008738,U004275,order_reward,540,2025-06-12 14:54:23,MOCK0000606
PT00008739,U004186,expire,-199,2025-12-08 21:35:53,MOCK0005065
PT00008740,U003519,order_reward,749,2025-04-22 18:42:35,MOCK0010862
PT00008741,U001281,order_reward,734,2026-04-04 03:37:37,MOCK0010368
PT00008742,U000190,order_reward,172,2025-03-13 16:06:15,MOCK0005636
PT00008743,U003264,campaign_reward,730,2025-09-24 15:06:57,MOCK0006895
PT00008744,U000071,order_reward,722,2025-03-25 21:07:23,MOCK0004688
PT00008745,U001433,campaign_reward,319,2026-02-12 21:15:48,MOCK0005033
PT00008746,U004828,refund_deduct,-369,2026-04-26 09:20:32,MOCK0006114
PT00008747,U004491,order_reward,400,2025-01-11 08:23:21,MOCK0002086
PT00008748,U001284,order_reward,567,2025-09-14 13:25:24,MOCK0003264
PT00008749,U004268,redeem,-52,2026-06-04 12:47:16,MOCK0001339
PT00008750,U000227,order_reward,369,2026-02-25 07:11:34,MOCK0010106
PT00008751,U003526,order_reward,146,2026-07-24 01:43:34,MOCK0010621
PT00008752,U004038,order_reward,792,2026-04-17 04:46:07,MOCK0001419
PT00008753,U001427,refund_deduct,-157,2025-06-12 04:22:10,MOCK0001992
PT00008754,U004528,refund_deduct,-753,2025-01-30 02:59:12,MOCK0001950
PT00008755,U003451,order_reward,365,2026-05-17 04:26:33,MOCK0003389
PT00008756,U003876,refund_deduct,-635,2026-08-10 04:13:45,MOCK0006127
PT00008757,U004176,campaign_reward,790,2026-08-06 10:09:07,MOCK0006460
PT00008758,U000780,order_reward,115,2025-06-14 20:57:49,MOCK0009969
PT00008759,U004839,order_reward,570,2026-04-26 21:46:29,MOCK0010202
PT00008760,U003007,order_reward,776,2026-03-27 04:26:00,MOCK0001621
PT00008761,U002769,order_reward,90,2026-03-07 13:57:47,MOCK0008751
PT00008762,U002957,order_reward,80,2026-05-12 07:04:43,MOCK0000289
PT00008763,U002628,order_reward,313,2026-06-15 00:55:03,MOCK0011322
PT00008764,U001005,order_reward,432,2025-03-21 06:56:16,MOCK0008645
PT00008765,U000266,order_reward,492,2026-07-03 16:22:04,MOCK0008901
PT00008766,U002387,order_reward,534,2026-06-28 18:42:41,MOCK0001779
PT00008767,U001961,campaign_reward,369,2025-12-27 09:21:44,MOCK0005006
PT00008768,U003464,order_reward,701,2025-09-23 16:31:13,MOCK0006233
PT00008769,U003870,redeem,-369,2025-08-24 19:14:38,MOCK0009467
PT00008770,U002056,order_reward,273,2025-06-06 10:13:18,MOCK0003742
PT00008771,U003996,redeem,-391,2026-02-08 23:25:40,MOCK0005577
PT00008772,U002675,campaign_reward,262,2025-10-15 09:50:48,MOCK0005173
PT00008773,U003531,expire,-262,2025-07-05 09:58:48,MOCK0004247
PT00008774,U000219,campaign_reward,708,2026-02-26 01:03:42,MOCK0003081
PT00008775,U004732,campaign_reward,612,2026-04-16 22:48:40,MOCK0010866
PT00008776,U004287,order_reward,215,2025-03-23 23:11:20,MOCK0010695
PT00008777,U004038,order_reward,764,2025-03-27 20:48:53,MOCK0011024
PT00008778,U003589,order_reward,403,2025-03-19 21:05:15,MOCK0010438
PT00008779,U003774,order_reward,205,2026-03-17 03:27:03,MOCK0005152
PT00008780,U003396,refund_deduct,-544,2026-04-05 23:44:33,MOCK0010649
PT00008781,U003659,refund_deduct,-101,2025-07-30 11:17:55,MOCK0002438
PT00008782,U002069,order_reward,671,2025-04-07 21:16:29,MOCK0011347
PT00008783,U000467,campaign_reward,198,2025-12-20 13:42:11,MOCK0003166
PT00008784,U001962,order_reward,124,2026-06-15 00:05:28,MOCK0006117
PT00008785,U002098,expire,-26,2025-09-18 06:19:25,MOCK0008653
PT00008786,U000886,order_reward,415,2025-02-12 22:42:03,MOCK0000220
PT00008787,U000946,refund_deduct,-717,2025-09-21 13:18:43,MOCK0008860
PT00008788,U001184,refund_deduct,-238,2026-08-22 22:19:25,MOCK0005020
PT00008789,U002363,campaign_reward,6,2025-03-14 09:33:54,MOCK0005201
PT00008790,U000392,redeem,-35,2026-07-20 22:59:21,MOCK0010511
PT00008791,U004877,order_reward,20,2026-04-05 15:19:18,MOCK0001430
PT00008792,U004276,order_reward,603,2025-03-01 07:52:09,MOCK0006429
PT00008793,U003245,refund_deduct,-684,2025-08-24 10:22:04,MOCK0003013
PT00008794,U002932,order_reward,209,2026-01-28 22:25:49,MOCK0011123
PT00008795,U001228,order_reward,106,2025-02-13 14:38:13,MOCK0007830
PT00008796,U000142,redeem,-44,2026-01-19 00:10:44,MOCK0000785
PT00008797,U003584,expire,-213,2026-05-01 04:57:32,MOCK0011641
PT00008798,U000657,redeem,-402,2025-09-28 02:54:27,MOCK0009833
PT00008799,U003928,order_reward,17,2026-05-27 10:11:33,MOCK0006895
PT00008800,U000363,campaign_reward,372,2026-05-11 18:18:43,MOCK0004068
PT00008801,U003586,order_reward,209,2026-03-06 14:58:00,MOCK0011378
PT00008802,U001706,refund_deduct,-471,2025-06-02 10:16:49,MOCK0004458
PT00008803,U004711,order_reward,219,2025-02-24 04:16:46,MOCK0011886
PT00008804,U002183,expire,-682,2025-04-29 01:21:37,MOCK0002610
PT00008805,U001904,expire,-179,2026-07-03 21:00:07,MOCK0008769
PT00008806,U003080,order_reward,674,2025-07-14 12:28:30,MOCK0010418
PT00008807,U001966,campaign_reward,523,2026-07-15 10:13:27,MOCK0004890
PT00008808,U003293,order_reward,676,2025-12-03 08:06:25,MOCK0010233
PT00008809,U002247,order_reward,477,2026-03-07 06:42:04,MOCK0005585
PT00008810,U000525,order_reward,219,2025-08-08 19:29:11,MOCK0001939
PT00008811,U002248,refund_deduct,-130,2025-05-28 14:33:55,MOCK0006202
PT00008812,U002942,expire,-346,2025-07-04 20:55:14,MOCK0005823
PT00008813,U000035,order_reward,345,2026-07-09 03:13:49,MOCK0004401
PT00008814,U004092,refund_deduct,-746,2025-02-19 03:44:08,MOCK0000855
PT00008815,U001995,expire,-29,2025-03-17 23:47:32,MOCK0009324
PT00008816,U001484,order_reward,669,2025-06-30 06:16:06,MOCK0005045
PT00008817,U001134,order_reward,231,2026-04-23 03:22:14,MOCK0010452
PT00008818,U002556,order_reward,600,2025-01-25 01:05:22,MOCK0002720
PT00008819,U004778,order_reward,339,2026-07-11 13:13:09,MOCK0005697
PT00008820,U000720,order_reward,224,2025-12-31 11:49:44,MOCK0009376
PT00008821,U001758,order_reward,88,2026-06-28 12:17:50,MOCK0003793
PT00008822,U002893,redeem,-15,2026-04-30 03:05:21,MOCK0002790
PT00008823,U004057,order_reward,158,2026-03-04 23:36:43,MOCK0010520
PT00008824,U003578,order_reward,171,2025-01-01 02:51:25,MOCK0010598
PT00008825,U003093,campaign_reward,599,2026-08-12 18:51:45,MOCK0010146
PT00008826,U002586,order_reward,599,2025-04-26 11:30:00,MOCK0004276
PT00008827,U003093,order_reward,531,2025-06-15 18:33:34,MOCK0008096
PT00008828,U004707,order_reward,114,2026-02-18 03:53:30,MOCK0000075
PT00008829,U002496,campaign_reward,230,2025-02-16 15:35:58,MOCK0000604
PT00008830,U001391,expire,-178,2025-11-24 06:00:24,MOCK0009984
PT00008831,U004643,refund_deduct,-249,2025-01-21 04:46:33,MOCK0000239
PT00008832,U004475,order_reward,600,2025-05-14 06:24:10,MOCK0001255
PT00008833,U002065,order_reward,170,2025-05-02 16:25:19,MOCK0011439
PT00008834,U004937,campaign_reward,349,2025-05-02 03:23:01,MOCK0009916
PT00008835,U000311,order_reward,232,2025-04-07 19:21:02,MOCK0008625
PT00008836,U003902,campaign_reward,721,2026-06-16 03:15:38,MOCK0005069
PT00008837,U004424,refund_deduct,-144,2026-07-28 19:34:06,MOCK0005684
PT00008838,U004740,order_reward,28,2025-07-03 23:46:39,MOCK0010114
PT00008839,U004512,expire,-391,2025-11-29 10:52:33,MOCK0000833
PT00008840,U000287,order_reward,109,2026-06-26 21:08:08,MOCK0009745
PT00008841,U000397,redeem,-309,2026-05-05 05:07:10,MOCK0004201
PT00008842,U002988,redeem,-221,2025-02-12 09:48:21,MOCK0009142
PT00008843,U001109,campaign_reward,688,2025-05-13 17:28:46,MOCK0005091
PT00008844,U000803,refund_deduct,-764,2025-03-04 19:27:15,MOCK0005884
PT00008845,U001791,redeem,-388,2026-03-16 10:38:40,MOCK0011804
PT00008846,U001814,campaign_reward,627,2025-09-11 11:08:32,MOCK0008932
PT00008847,U004738,campaign_reward,275,2026-05-23 22:10:51,MOCK0006650
PT00008848,U003647,order_reward,159,2025-02-19 12:56:55,MOCK0005715
PT00008849,U001692,order_reward,411,2025-07-04 07:40:50,MOCK0008660
PT00008850,U002776,order_reward,735,2026-07-23 02:54:57,MOCK0000124
PT00008851,U002861,campaign_reward,723,2025-01-29 04:37:30,MOCK0004825
PT00008852,U003439,order_reward,492,2026-01-30 15:35:55,MOCK0000890
PT00008853,U003165,refund_deduct,-552,2025-02-01 12:11:18,MOCK0001788
PT00008854,U002431,redeem,-283,2026-03-30 22:43:12,MOCK0001714
PT00008855,U003723,order_reward,431,2026-03-21 04:10:02,MOCK0011075
PT00008856,U001032,redeem,-577,2025-12-28 12:21:05,MOCK0001076
PT00008857,U003966,order_reward,10,2025-02-11 14:48:18,MOCK0000368
PT00008858,U004356,campaign_reward,547,2026-06-13 07:40:00,MOCK0005350
PT00008859,U002054,campaign_reward,555,2025-02-04 06:02:35,MOCK0006144
PT00008860,U003436,order_reward,419,2025-04-19 07:26:39,MOCK0005865
PT00008861,U004314,order_reward,66,2025-06-22 15:42:10,MOCK0007546
PT00008862,U004223,redeem,-202,2026-07-24 04:23:35,MOCK0009580
PT00008863,U003348,order_reward,785,2025-05-05 19:20:25,MOCK0010562
PT00008864,U004603,order_reward,671,2026-08-05 16:06:26,MOCK0010039
PT00008865,U004523,expire,-89,2025-01-30 14:45:15,MOCK0008808
PT00008866,U001462,campaign_reward,635,2025-03-27 08:43:18,MOCK0008740
PT00008867,U000100,order_reward,646,2026-07-31 06:03:22,MOCK0001433
PT00008868,U000158,order_reward,25,2025-10-04 23:40:25,MOCK0002500
PT00008869,U004816,order_reward,510,2026-07-10 02:46:56,MOCK0002894
PT00008870,U003505,redeem,-701,2026-07-13 18:31:43,MOCK0009239
PT00008871,U004334,refund_deduct,-591,2026-05-09 06:27:19,MOCK0007086
PT00008872,U001663,campaign_reward,566,2025-05-09 07:41:26,MOCK0000879
PT00008873,U000315,order_reward,659,2026-04-17 19:25:48,MOCK0003823
PT00008874,U004703,order_reward,283,2025-06-13 08:15:56,MOCK0006329
PT00008875,U002566,refund_deduct,-245,2025-12-11 12:44:02,MOCK0007908
PT00008876,U000293,order_reward,799,2025-09-09 12:10:57,MOCK0007288
PT00008877,U000764,refund_deduct,-461,2025-11-28 09:23:48,MOCK0008880
PT00008878,U001875,campaign_reward,757,2026-08-17 21:55:43,MOCK0002778
PT00008879,U003967,order_reward,328,2026-01-23 01:51:37,MOCK0005092
PT00008880,U001293,order_reward,505,2025-06-15 00:39:17,MOCK0009028
PT00008881,U004202,order_reward,137,2025-12-24 11:31:19,MOCK0006474
PT00008882,U003214,campaign_reward,18,2025-10-22 09:26:58,MOCK0006642
PT00008883,U001610,refund_deduct,-207,2025-01-16 01:19:40,MOCK0002600
PT00008884,U001929,order_reward,94,2026-03-28 22:24:31,MOCK0002954
PT00008885,U003324,campaign_reward,535,2025-11-14 00:53:01,MOCK0009684
PT00008886,U004757,redeem,-15,2026-01-17 16:05:08,MOCK0004812
PT00008887,U003601,order_reward,684,2025-06-11 14:33:17,MOCK0005555
PT00008888,U004420,order_reward,426,2026-02-12 18:25:47,MOCK0004838
PT00008889,U000210,campaign_reward,387,2025-05-26 20:43:11,MOCK0003688
PT00008890,U003126,campaign_reward,723,2026-01-03 19:38:58,MOCK0004596
PT00008891,U001321,campaign_reward,204,2025-01-25 07:19:22,MOCK0004400
PT00008892,U004713,campaign_reward,216,2025-05-31 15:31:39,MOCK0008452
PT00008893,U001690,order_reward,13,2026-04-30 18:57:33,MOCK0006548
PT00008894,U003684,order_reward,782,2025-11-07 23:53:48,MOCK0002778
PT00008895,U001264,order_reward,526,2025-03-24 03:26:12,MOCK0008753
PT00008896,U002673,redeem,-449,2026-04-26 15:39:39,MOCK0002736
PT00008897,U000710,order_reward,525,2025-02-06 04:28:03,MOCK0000111
PT00008898,U001606,redeem,-419,2025-11-10 22:16:35,MOCK0007003
PT00008899,U004419,order_reward,38,2025-12-09 22:43:54,MOCK0007732
PT00008900,U000969,campaign_reward,472,2026-08-08 01:49:53,MOCK0006521
PT00008901,U000168,order_reward,789,2025-04-08 20:18:06,MOCK0011919
PT00008902,U003505,redeem,-422,2025-05-12 05:40:55,MOCK0004936
PT00008903,U004806,redeem,-470,2025-01-15 02:33:12,MOCK0010651
PT00008904,U002125,campaign_reward,416,2026-02-08 23:23:16,MOCK0001284
PT00008905,U001321,campaign_reward,208,2025-07-20 09:45:03,MOCK0011413
PT00008906,U004684,redeem,-389,2026-08-04 05:59:59,MOCK0002407
PT00008907,U004463,order_reward,93,2025-11-30 23:59:22,MOCK0010743
PT00008908,U004521,order_reward,527,2026-06-05 23:25:05,MOCK0009437
PT00008909,U001938,order_reward,735,2025-10-28 06:44:36,MOCK0009900
PT00008910,U001934,campaign_reward,718,2025-02-16 11:21:13,MOCK0003588
PT00008911,U003675,refund_deduct,-245,2025-02-06 19:07:22,MOCK0003114
PT00008912,U000564,order_reward,93,2026-03-21 22:38:35,MOCK0005200
PT00008913,U000016,campaign_reward,167,2025-09-08 02:16:03,MOCK0000079
PT00008914,U002146,refund_deduct,-170,2026-02-24 11:36:27,MOCK0006886
PT00008915,U003372,refund_deduct,-195,2026-07-11 23:38:52,MOCK0007362
PT00008916,U000162,refund_deduct,-413,2026-03-08 05:28:22,MOCK0009387
PT00008917,U001831,order_reward,271,2026-01-23 07:52:50,MOCK0003954
PT00008918,U004021,order_reward,195,2026-02-14 06:51:52,MOCK0006633
PT00008919,U004823,redeem,-510,2025-06-12 18:29:59,MOCK0009942
PT00008920,U002777,refund_deduct,-516,2025-02-18 08:24:57,MOCK0005993
PT00008921,U002069,order_reward,380,2026-04-07 04:07:33,MOCK0011022
PT00008922,U003286,redeem,-127,2025-10-08 18:57:06,MOCK0010754
PT00008923,U003724,refund_deduct,-271,2026-05-06 09:04:58,MOCK0011835
PT00008924,U002193,order_reward,53,2025-10-09 09:12:08,MOCK0001062
PT00008925,U004973,campaign_reward,587,2026-04-26 03:52:37,MOCK0001640
PT00008926,U004432,order_reward,511,2026-07-24 18:02:39,MOCK0006026
PT00008927,U003790,order_reward,66,2026-07-07 02:11:28,MOCK0005561
PT00008928,U002762,refund_deduct,-414,2025-07-19 09:04:45,MOCK0010539
PT00008929,U002345,expire,-546,2025-08-29 13:38:14,MOCK0005034
PT00008930,U000713,campaign_reward,752,2026-07-30 22:09:18,MOCK0000455
PT00008931,U002086,campaign_reward,638,2026-01-23 04:46:56,MOCK0000576
PT00008932,U003037,order_reward,89,2025-05-11 16:24:34,MOCK0004100
PT00008933,U002576,order_reward,263,2025-02-28 01:27:29,MOCK0009333
PT00008934,U002657,order_reward,202,2026-05-28 12:58:15,MOCK0006753
PT00008935,U004877,expire,-349,2025-02-16 00:45:28,MOCK0008099
PT00008936,U003956,order_reward,244,2026-07-06 16:50:41,MOCK0002462
PT00008937,U002440,expire,-642,2026-01-04 12:53:18,MOCK0005947
PT00008938,U001156,expire,-121,2025-02-15 21:36:08,MOCK0009828
PT00008939,U002491,order_reward,68,2026-06-29 12:06:50,MOCK0002676
PT00008940,U000130,order_reward,398,2025-10-10 22:05:56,MOCK0007184
PT00008941,U003697,order_reward,511,2026-02-15 03:29:00,MOCK0000623
PT00008942,U002428,redeem,-301,2026-05-12 08:48:26,MOCK0005630
PT00008943,U003703,redeem,-770,2025-05-03 16:15:00,MOCK0001557
PT00008944,U003321,order_reward,481,2026-04-07 23:27:23,MOCK0005576
PT00008945,U000077,order_reward,418,2025-08-30 09:17:35,MOCK0010344
PT00008946,U001179,order_reward,721,2025-11-19 13:11:59,MOCK0002122
PT00008947,U002347,refund_deduct,-158,2025-12-22 19:49:28,MOCK0003066
PT00008948,U001025,order_reward,28,2025-09-16 05:52:00,MOCK0009377
PT00008949,U004180,campaign_reward,64,2025-07-21 16:36:05,MOCK0010004
PT00008950,U003430,expire,-423,2026-07-12 15:29:28,MOCK0007420
PT00008951,U001362,expire,-667,2025-05-09 07:23:53,MOCK0002624
PT00008952,U004783,order_reward,701,2026-07-20 16:28:17,MOCK0000761
PT00008953,U002141,order_reward,786,2025-02-27 16:27:00,MOCK0004975
PT00008954,U001614,order_reward,280,2026-02-21 01:35:35,MOCK0005354
PT00008955,U003574,order_reward,208,2025-09-29 00:39:54,MOCK0000351
PT00008956,U003005,order_reward,346,2026-05-20 05:20:27,MOCK0011781
PT00008957,U003152,order_reward,268,2025-10-02 04:11:21,MOCK0001682
PT00008958,U004494,order_reward,97,2025-06-05 22:00:28,MOCK0003093
PT00008959,U002182,campaign_reward,147,2026-04-24 08:45:45,MOCK0001081
PT00008960,U003509,order_reward,398,2026-05-31 18:50:44,MOCK0001810
PT00008961,U001259,order_reward,201,2025-03-22 00:29:59,MOCK0007343
PT00008962,U003949,order_reward,298,2025-05-10 18:55:26,MOCK0009095
PT00008963,U002020,order_reward,436,2026-01-19 16:05:38,MOCK0001216
PT00008964,U004199,refund_deduct,-481,2025-04-14 06:04:16,MOCK0003063
PT00008965,U001787,order_reward,189,2025-06-17 19:58:21,MOCK0006120
PT00008966,U000215,order_reward,21,2026-05-10 11:04:20,MOCK0005906
PT00008967,U004392,campaign_reward,730,2025-09-01 14:41:10,MOCK0009281
PT00008968,U004450,campaign_reward,307,2025-06-14 13:54:33,MOCK0003613
PT00008969,U001763,order_reward,310,2025-09-08 04:03:52,MOCK0000239
PT00008970,U004916,refund_deduct,-249,2026-05-29 04:50:45,MOCK0009727
PT00008971,U003186,redeem,-126,2026-01-27 06:44:45,MOCK0000534
PT00008972,U001421,order_reward,764,2026-08-10 12:27:21,MOCK0000059
PT00008973,U004918,order_reward,75,2026-03-26 18:17:56,MOCK0007181
PT00008974,U001993,expire,-80,2026-07-23 08:31:25,MOCK0007423
PT00008975,U004200,redeem,-612,2025-10-30 05:46:15,MOCK0007922
PT00008976,U000534,campaign_reward,61,2025-06-15 09:49:16,MOCK0001666
PT00008977,U001871,order_reward,188,2025-12-11 23:34:09,MOCK0010120
PT00008978,U003489,order_reward,210,2025-11-15 03:39:10,MOCK0006731
PT00008979,U003028,refund_deduct,-438,2025-12-22 10:01:04,MOCK0001569
PT00008980,U000577,expire,-697,2026-06-16 06:19:01,MOCK0005047
PT00008981,U001794,order_reward,398,2025-04-27 21:13:20,MOCK0006255
PT00008982,U001652,redeem,-131,2025-01-12 07:17:42,MOCK0010372
PT00008983,U004323,order_reward,421,2026-07-06 18:05:07,MOCK0005313
PT00008984,U000345,refund_deduct,-166,2025-01-21 14:14:54,MOCK0004488
PT00008985,U004393,order_reward,331,2025-09-11 05:01:47,MOCK0007260
PT00008986,U002188,expire,-659,2026-06-29 07:44:28,MOCK0007943
PT00008987,U004896,redeem,-99,2025-12-04 21:05:54,MOCK0008867
PT00008988,U002681,redeem,-661,2026-06-26 10:45:33,MOCK0003741
PT00008989,U001258,refund_deduct,-295,2025-09-15 17:36:15,MOCK0001242
PT00008990,U004661,order_reward,138,2025-09-06 21:53:57,MOCK0002680
PT00008991,U004336,order_reward,634,2025-11-16 08:16:58,MOCK0006064
PT00008992,U004972,refund_deduct,-281,2025-05-31 00:54:24,MOCK0009636
PT00008993,U000547,campaign_reward,409,2026-08-22 15:18:40,MOCK0010936
PT00008994,U003399,order_reward,484,2025-11-02 20:01:30,MOCK0003983
PT00008995,U004769,redeem,-558,2025-07-20 04:41:16,MOCK0001681
PT00008996,U000039,order_reward,29,2026-07-01 23:22:23,MOCK0007232
PT00008997,U003283,refund_deduct,-62,2025-06-07 22:12:11,MOCK0008488
PT00008998,U000033,refund_deduct,-371,2026-05-06 12:42:11,MOCK0008281
PT00008999,U003195,order_reward,538,2025-04-09 05:25:57,MOCK0008348
PT00009000,U001069,campaign_reward,269,2025-06-04 20:04:49,MOCK0008515
