receipt_id,coupon_id,user_id,received_at,receipt_status,source
CR00006232,CP00033,U001808,2025-04-11 01:06:44,unused,member_center
CR00006233,CP00180,U001158,2026-06-02 08:36:54,expired,campaign
CR00006234,CP00115,U001496,2025-07-26 02:15:36,used,push
CR00006235,CP00111,U004449,2025-10-23 09:41:57,unused,member_center
CR00006236,CP00139,U004998,2025-11-24 22:00:29,expired,push
CR00006237,CP00070,U000949,2025-06-19 11:11:11,expired,new_user
CR00006238,CP00069,U001030,2026-08-22 11:20:49,used,campaign
CR00006239,CP00147,U004555,2025-03-28 13:10:45,expired,new_user
CR00006240,CP00098,U000763,2025-07-08 01:48:37,unused,campaign
CR00006241,CP00152,U003070,2026-01-16 07:33:54,used,campaign
CR00006242,CP00127,U003372,2025-04-24 17:45:49,used,push
CR00006243,CP00132,U004396,2026-06-10 19:53:44,unused,campaign
CR00006244,CP00106,U003732,2025-01-20 17:51:24,used,member_center
CR00006245,CP00031,U000716,2026-05-12 02:48:44,used,member_center
CR00006246,CP00180,U000299,2026-05-30 18:01:13,used,campaign
CR00006247,CP00127,U000199,2025-04-20 19:59:07,unused,member_center
CR00006248,CP00101,U002940,2025-06-03 09:50:38,expired,push
CR00006249,CP00178,U003320,2025-09-28 00:24:24,used,push
CR00006250,CP00040,U003496,2025-04-24 08:27:26,expired,member_center
CR00006251,CP00135,U003064,2025-11-08 03:21:06,used,push
CR00006252,CP00035,U000002,2026-02-11 09:12:05,unused,push
CR00006253,CP00136,U004743,2026-01-25 22:09:45,used,new_user
CR00006254,CP00166,U000551,2026-08-18 22:23:08,expired,push
CR00006255,CP00172,U002328,2026-02-01 15:36:43,unused,campaign
CR00006256,CP00052,U002798,2026-03-15 18:43:56,expired,campaign
CR00006257,CP00099,U003146,2025-04-17 22:20:35,expired,member_center
CR00006258,CP00116,U002433,2026-06-05 01:29:30,used,campaign
CR00006259,CP00139,U002768,2025-11-21 00:21:54,expired,member_center
CR00006260,CP00080,U003856,2026-01-04 22:31:31,unused,push
CR00006261,CP00053,U001298,2025-04-09 20:02:02,unused,push
CR00006262,CP00005,U002487,2025-10-09 16:37:59,used,member_center
CR00006263,CP00110,U000233,2025-10-12 12:25:45,unused,member_center
CR00006264,CP00146,U002269,2025-12-17 23:27:20,used,member_center
CR00006265,CP00131,U000775,2025-09-06 07:12:08,used,new_user
CR00006266,CP00028,U002277,2025-11-15 10:32:36,expired,campaign
CR00006267,CP00166,U002762,2026-08-09 22:05:07,expired,push
CR00006268,CP00088,U000480,2026-06-16 20:22:26,expired,member_center
CR00006269,CP00161,U003481,2026-04-02 16:20:15,expired,member_center
CR00006270,CP00020,U004279,2025-03-29 17:36:33,expired,campaign
CR00006271,CP00159,U004822,2026-02-25 08:02:49,used,member_center
CR00006272,CP00006,U003954,2025-07-31 23:43:09,unused,new_user
CR00006273,CP00105,U000693,2025-07-15 03:51:35,used,campaign
CR00006274,CP00037,U004052,2026-04-26 21:47:08,expired,campaign
CR00006275,CP00010,U000811,2025-11-11 09:00:19,used,push
CR00006276,CP00176,U002469,2025-05-25 23:35:53,used,member_center
CR00006277,CP00062,U000978,2026-04-17 00:52:23,expired,campaign
CR00006278,CP00055,U002286,2026-02-07 09:19:37,unused,push
CR00006279,CP00029,U004203,2025-09-29 18:30:20,unused,campaign
CR00006280,CP00077,U003742,2025-02-02 12:17:07,used,member_center
CR00006281,CP00043,U002843,2025-03-18 13:41:44,expired,member_center
CR00006282,CP00031,U001325,2026-05-16 03:19:34,expired,campaign
CR00006283,CP00170,U000074,2025-06-11 07:52:02,unused,member_center
CR00006284,CP00084,U000647,2025-10-12 16:36:36,unused,member_center
CR00006285,CP00151,U001916,2025-06-15 12:09:50,expired,member_center
CR00006286,CP00109,U004643,2026-04-19 11:17:19,used,member_center
CR00006287,CP00060,U004797,2025-04-14 19:18:42,unused,new_user
CR00006288,CP00113,U004162,2025-12-11 13:52:20,used,member_center
CR00006289,CP00097,U002980,2025-03-28 18:06:51,used,new_user
CR00006290,CP00027,U003748,2026-03-29 21:50:01,used,campaign
CR00006291,CP00142,U002567,2026-04-21 09:40:09,used,campaign
CR00006292,CP00007,U004421,2026-05-05 22:24:36,used,campaign
CR00006293,CP00105,U000494,2025-06-25 18:34:49,expired,campaign
CR00006294,CP00007,U001532,2026-05-08 18:05:55,used,campaign
CR00006295,CP00109,U001981,2026-04-28 13:15:03,used,push
CR00006296,CP00084,U004176,2025-10-09 04:14:13,expired,campaign
CR00006297,CP00039,U004366,2026-02-12 01:50:21,unused,member_center
CR00006298,CP00149,U003605,2025-12-25 04:05:45,used,campaign
CR00006299,CP00169,U003158,2025-06-10 19:50:05,used,campaign
CR00006300,CP00062,U000691,2026-04-17 04:26:58,unused,campaign
CR00006301,CP00132,U004318,2026-06-07 15:11:40,expired,push
CR00006302,CP00155,U000291,2026-08-21 13:24:33,unused,push
CR00006303,CP00112,U001683,2025-12-11 11:38:43,unused,new_user
CR00006304,CP00180,U002708,2026-05-30 11:46:36,used,campaign
CR00006305,CP00001,U001886,2025-07-13 00:02:51,used,campaign
CR00006306,CP00048,U004091,2026-08-20 22:45:57,used,push
CR00006307,CP00015,U003172,2026-04-17 23:37:29,used,push
CR00006308,CP00077,U000261,2025-01-30 03:42:50,used,member_center
CR00006309,CP00118,U000910,2025-12-17 13:57:26,expired,push
CR00006310,CP00100,U003494,2026-08-18 18:20:14,unused,member_center
CR00006311,CP00146,U000420,2025-12-15 20:36:45,unused,campaign
CR00006312,CP00033,U000011,2025-03-26 19:58:17,used,member_center
CR00006313,CP00038,U003434,2026-06-13 05:02:41,unused,push
CR00006314,CP00111,U003380,2025-10-09 23:53:41,expired,campaign
CR00006315,CP00046,U004739,2026-08-08 12:51:55,used,campaign
CR00006316,CP00063,U002460,2026-01-20 12:45:15,used,new_user
CR00006317,CP00149,U000487,2025-12-30 19:15:54,expired,push
CR00006318,CP00122,U004332,2025-01-29 22:51:10,used,new_user
CR00006319,CP00067,U003707,2025-08-11 23:58:44,used,new_user
CR00006320,CP00044,U002383,2025-09-01 04:19:17,expired,push
CR00006321,CP00040,U000806,2025-03-30 17:27:20,used,campaign
CR00006322,CP00123,U003114,2025-07-12 21:56:55,used,push
CR00006323,CP00113,U003683,2025-12-20 14:57:29,unused,campaign
CR00006324,CP00051,U000575,2025-11-30 12:19:45,used,member_center
CR00006325,CP00180,U004832,2026-06-26 08:43:42,unused,push
CR00006326,CP00073,U000431,2026-05-26 13:29:47,used,member_center
CR00006327,CP00155,U004557,2026-08-21 16:41:40,expired,campaign
CR00006328,CP00156,U002358,2025-03-31 15:49:17,used,member_center
CR00006329,CP00180,U003266,2026-06-03 17:54:09,expired,campaign
CR00006330,CP00067,U003420,2025-08-12 14:31:31,unused,member_center
CR00006331,CP00015,U000295,2026-04-10 14:01:20,expired,member_center
CR00006332,CP00040,U003265,2025-03-31 15:40:01,used,campaign
CR00006333,CP00163,U004870,2026-06-12 22:24:02,expired,campaign
CR00006334,CP00079,U000077,2026-01-23 09:43:52,used,campaign
CR00006335,CP00176,U004690,2025-05-29 00:32:37,expired,new_user
CR00006336,CP00138,U003372,2025-05-05 11:08:56,used,new_user
CR00006337,CP00160,U000187,2026-06-09 17:32:21,expired,member_center
CR00006338,CP00135,U003912,2025-11-20 23:37:51,expired,push
CR00006339,CP00090,U000674,2025-05-02 10:43:00,unused,member_center
CR00006340,CP00049,U000643,2025-04-03 00:43:48,used,member_center
CR00006341,CP00080,U004080,2025-12-31 18:05:41,used,push
CR00006342,CP00148,U003612,2025-07-26 13:53:37,used,new_user
CR00006343,CP00152,U003539,2026-01-06 16:53:22,unused,campaign
CR00006344,CP00008,U000170,2025-06-14 09:40:54,expired,campaign
CR00006345,CP00175,U001377,2026-08-19 17:18:57,used,member_center
CR00006346,CP00119,U000606,2026-06-01 13:25:44,unused,new_user
CR00006347,CP00011,U003760,2026-01-07 06:55:32,used,campaign
CR00006348,CP00174,U002944,2025-09-06 08:48:18,used,campaign
CR00006349,CP00026,U000933,2025-03-15 07:33:12,used,member_center
CR00006350,CP00085,U001183,2025-04-02 22:48:46,used,new_user
CR00006351,CP00075,U001889,2025-02-17 03:03:49,unused,campaign
CR00006352,CP00033,U001539,2025-03-27 06:09:09,expired,member_center
CR00006353,CP00124,U000065,2026-05-31 08:49:23,expired,campaign
CR00006354,CP00036,U002647,2026-08-11 01:57:28,used,campaign
CR00006355,CP00020,U004968,2025-03-31 08:28:47,unused,campaign
CR00006356,CP00109,U001662,2026-04-28 21:03:31,expired,campaign
CR00006357,CP00125,U000134,2025-12-25 02:44:01,expired,member_center
CR00006358,CP00136,U004873,2026-01-26 00:36:58,expired,new_user
CR00006359,CP00179,U003256,2026-03-14 23:55:29,expired,member_center
CR00006360,CP00067,U000605,2025-08-05 13:16:53,used,member_center
CR00006361,CP00145,U001428,2025-12-27 16:22:54,unused,push
CR00006362,CP00084,U001205,2025-10-12 01:46:35,used,new_user
CR00006363,CP00082,U000158,2026-03-18 20:31:14,unused,member_center
CR00006364,CP00143,U002091,2025-02-08 03:22:12,used,push
CR00006365,CP00045,U000463,2026-07-18 11:47:18,unused,campaign
CR00006366,CP00175,U004545,2026-08-16 15:06:30,used,campaign
CR00006367,CP00026,U000679,2025-03-11 11:24:11,expired,new_user
CR00006368,CP00108,U004644,2026-07-29 11:19:40,unused,new_user
CR00006369,CP00143,U004799,2025-03-04 15:55:41,used,campaign
CR00006370,CP00003,U002585,2025-09-18 06:02:32,expired,new_user
CR00006371,CP00167,U000055,2025-06-17 07:28:38,used,campaign
CR00006372,CP00061,U003677,2025-09-24 09:21:58,unused,member_center
CR00006373,CP00079,U003452,2026-01-12 15:09:36,used,member_center
CR00006374,CP00149,U004187,2025-12-17 09:08:18,used,push
CR00006375,CP00056,U003300,2026-06-21 02:33:31,used,push
CR00006376,CP00050,U004097,2025-08-20 09:54:38,expired,campaign
CR00006377,CP00022,U003454,2026-03-24 08:40:52,unused,push
CR00006378,CP00087,U003306,2025-08-31 08:59:24,unused,campaign
CR00006379,CP00053,U000956,2025-05-09 17:30:44,used,member_center
CR00006380,CP00028,U001299,2025-11-15 15:01:11,used,member_center
CR00006381,CP00009,U003057,2025-06-09 15:15:17,expired,push
CR00006382,CP00074,U002497,2025-12-25 08:50:33,expired,new_user
CR00006383,CP00080,U001954,2026-01-05 03:25:33,expired,campaign
CR00006384,CP00029,U003224,2025-10-11 09:18:21,unused,campaign
CR00006385,CP00150,U004822,2025-12-17 11:07:34,used,member_center
CR00006386,CP00105,U001952,2025-06-16 22:55:29,expired,push
CR00006387,CP00161,U001106,2026-04-09 08:30:12,expired,campaign
CR00006388,CP00168,U003147,2026-02-12 09:07:28,expired,campaign
CR00006389,CP00146,U001703,2025-12-16 15:46:53,unused,member_center
CR00006390,CP00083,U003726,2026-04-05 03:06:58,used,campaign
CR00006391,CP00104,U003971,2025-10-18 20:12:12,expired,campaign
CR00006392,CP00077,U003556,2025-01-27 09:37:31,used,campaign
CR00006393,CP00011,U003736,2026-01-09 16:42:54,used,new_user
CR00006394,CP00066,U001402,2026-03-29 07:30:14,unused,push
CR00006395,CP00005,U000202,2025-11-08 05:06:47,unused,campaign
CR00006396,CP00009,U002937,2025-07-05 10:49:16,expired,member_center
CR00006397,CP00115,U000438,2025-07-24 11:13:50,expired,new_user
CR00006398,CP00148,U000646,2025-07-24 05:10:06,unused,campaign
CR00006399,CP00160,U001107,2026-06-06 04:54:26,unused,push
CR00006400,CP00053,U001361,2025-04-14 15:39:00,unused,push
CR00006401,CP00069,U002889,2026-08-22 07:48:45,expired,push
CR00006402,CP00046,U004560,2026-08-13 13:33:04,used,push
CR00006403,CP00079,U001192,2026-01-26 04:32:35,used,campaign
CR00006404,CP00062,U004884,2026-04-17 10:32:42,expired,member_center
CR00006405,CP00144,U002560,2026-06-18 16:08:02,expired,new_user
CR00006406,CP00047,U000078,2026-08-02 10:47:38,expired,member_center
CR00006407,CP00061,U003774,2025-09-27 18:26:20,used,member_center
CR00006408,CP00161,U002292,2026-03-28 07:32:24,expired,new_user
CR00006409,CP00097,U003044,2025-04-02 14:22:57,expired,push
CR00006410,CP00058,U000281,2026-07-19 10:24:52,expired,new_user
CR00006411,CP00108,U002370,2026-08-01 00:18:53,unused,campaign
CR00006412,CP00025,U001288,2025-08-12 02:28:10,used,campaign
CR00006413,CP00024,U002124,2026-08-18 12:05:47,used,member_center
CR00006414,CP00031,U001224,2026-05-11 16:44:46,expired,campaign
CR00006415,CP00094,U000702,2025-04-11 22:34:49,expired,campaign
CR00006416,CP00059,U003144,2026-08-21 15:58:40,unused,new_user
CR00006417,CP00179,U001719,2026-03-15 13:58:27,unused,new_user
CR00006418,CP00076,U003188,2025-03-03 06:44:18,used,push
CR00006419,CP00142,U001767,2026-04-24 14:02:07,expired,campaign
CR00006420,CP00138,U000401,2025-05-09 23:19:17,used,campaign
CR00006421,CP00071,U000849,2025-02-04 20:28:12,used,campaign
CR00006422,CP00113,U004670,2025-12-08 22:51:44,used,member_center
CR00006423,CP00155,U000367,2026-08-22 10:57:52,unused,campaign
CR00006424,CP00143,U003242,2025-02-18 15:53:25,expired,campaign
CR00006425,CP00038,U004868,2026-05-26 09:46:16,unused,push
CR00006426,CP00173,U004487,2025-07-04 20:31:49,used,campaign
CR00006427,CP00040,U004731,2025-03-22 11:14:59,used,member_center
CR00006428,CP00103,U004333,2025-09-07 09:12:14,expired,member_center
CR00006429,CP00112,U004919,2025-12-02 15:28:39,expired,member_center
CR00006430,CP00123,U004192,2025-07-30 03:20:54,unused,new_user
CR00006431,CP00172,U004644,2026-03-05 11:22:49,unused,new_user
CR00006432,CP00151,U003066,2025-06-21 16:10:56,expired,member_center
CR00006433,CP00048,U002406,2026-08-18 10:40:08,unused,push
CR00006434,CP00032,U002360,2026-02-01 13:29:11,unused,push
CR00006435,CP00124,U003039,2026-06-29 12:24:29,used,member_center
CR00006436,CP00042,U002510,2026-01-15 03:51:27,used,new_user
CR00006437,CP00108,U004681,2026-07-31 08:37:51,unused,push
CR00006438,CP00015,U000012,2026-04-07 03:38:36,expired,new_user
CR00006439,CP00046,U002473,2026-08-14 04:32:30,used,push
CR00006440,CP00125,U004738,2026-01-10 18:43:54,used,campaign
CR00006441,CP00091,U004856,2026-07-02 20:19:50,unused,push
CR00006442,CP00035,U003609,2026-02-18 22:00:18,used,new_user
CR00006443,CP00138,U002731,2025-05-03 09:17:49,used,campaign
CR00006444,CP00007,U002215,2026-05-18 04:18:32,expired,campaign
CR00006445,CP00031,U001452,2026-05-14 11:41:19,used,campaign
CR00006446,CP00095,U004242,2025-01-22 05:10:30,unused,campaign
CR00006447,CP00087,U000389,2025-08-31 02:28:46,expired,campaign
CR00006448,CP00087,U002619,2025-09-03 10:53:12,unused,new_user
CR00006449,CP00078,U002625,2026-08-19 18:16:33,used,campaign
CR00006450,CP00155,U002334,2026-08-21 20:08:50,expired,campaign
CR00006451,CP00141,U004062,2025-12-24 06:39:50,used,member_center
CR00006452,CP00125,U003492,2025-12-29 18:09:43,unused,campaign
CR00006453,CP00094,U004024,2025-04-02 15:14:20,used,new_user
CR00006454,CP00175,U002993,2026-08-09 10:11:34,unused,campaign
CR00006455,CP00148,U002436,2025-07-24 18:27:05,expired,campaign
CR00006456,CP00043,U004756,2025-03-19 10:25:30,expired,member_center
CR00006457,CP00146,U002437,2025-12-17 08:34:05,expired,campaign
CR00006458,CP00070,U001320,2025-06-25 17:35:39,unused,new_user
CR00006459,CP00148,U004504,2025-07-25 01:50:18,unused,new_user
CR00006460,CP00035,U002620,2026-01-25 09:04:24,used,member_center
CR00006461,CP00136,U000747,2026-01-23 06:32:55,unused,member_center
CR00006462,CP00180,U003939,2026-07-07 09:55:43,expired,new_user
CR00006463,CP00150,U002362,2025-12-19 01:28:11,unused,campaign
CR00006464,CP00101,U003904,2025-05-20 10:08:26,unused,push
CR00006465,CP00158,U003481,2025-08-22 19:58:17,expired,push
CR00006466,CP00062,U001061,2026-04-12 18:52:46,expired,campaign
CR00006467,CP00061,U003913,2025-09-13 12:29:46,unused,campaign
CR00006468,CP00107,U000823,2026-07-03 14:28:19,used,push
CR00006469,CP00160,U004197,2026-06-17 03:22:35,unused,new_user
CR00006470,CP00007,U000300,2026-05-02 09:21:49,unused,push
CR00006471,CP00019,U001871,2026-05-05 14:37:14,expired,campaign
CR00006472,CP00126,U000049,2026-08-17 03:36:41,expired,new_user
CR00006473,CP00145,U002554,2025-12-26 16:31:04,used,campaign
CR00006474,CP00074,U002559,2025-12-09 19:09:12,expired,push
CR00006475,CP00032,U002145,2026-01-24 08:17:16,expired,member_center
CR00006476,CP00107,U003861,2026-07-14 14:11:33,unused,campaign
CR00006477,CP00157,U000711,2025-04-02 17:06:18,used,push
CR00006478,CP00106,U002596,2025-01-25 09:23:46,used,push
CR00006479,CP00109,U000264,2026-04-20 03:21:06,expired,campaign
CR00006480,CP00117,U003792,2025-09-16 16:05:45,used,new_user
CR00006481,CP00025,U001397,2025-08-18 21:02:49,used,new_user
CR00006482,CP00157,U003015,2025-05-08 20:45:24,unused,campaign
CR00006483,CP00022,U003173,2026-03-31 03:58:07,used,new_user
CR00006484,CP00126,U003956,2026-08-18 11:55:19,used,new_user
CR00006485,CP00073,U001761,2026-05-17 00:39:56,used,campaign
CR00006486,CP00049,U002750,2025-04-18 10:13:23,expired,new_user
CR00006487,CP00136,U000166,2026-01-29 16:03:22,unused,new_user
CR00006488,CP00098,U000037,2025-07-17 20:38:01,unused,member_center
CR00006489,CP00142,U003144,2026-04-21 15:01:10,unused,campaign
CR00006490,CP00116,U002383,2026-06-10 07:30:28,expired,push
CR00006491,CP00145,U000281,2025-12-17 02:31:23,used,new_user
CR00006492,CP00046,U001761,2026-08-21 08:57:13,used,push
CR00006493,CP00013,U002027,2026-08-12 08:23:58,used,member_center
CR00006494,CP00001,U003278,2025-07-26 23:05:01,used,member_center
CR00006495,CP00165,U004669,2026-05-23 10:48:46,used,member_center
CR00006496,CP00172,U002540,2026-02-25 18:33:43,used,campaign
CR00006497,CP00142,U004776,2026-04-25 18:09:16,expired,member_center
CR00006498,CP00080,U003635,2026-01-01 02:22:37,used,member_center
CR00006499,CP00011,U001642,2026-01-03 01:00:22,unused,campaign
CR00006500,CP00150,U002328,2025-12-12 12:18:55,unused,campaign
CR00006501,CP00148,U002065,2025-07-23 02:27:24,used,campaign
CR00006502,CP00160,U000623,2026-06-03 04:43:59,expired,member_center
CR00006503,CP00139,U000863,2025-11-17 12:02:23,expired,push
CR00006504,CP00062,U000118,2026-04-17 00:57:10,used,push
CR00006505,CP00160,U004833,2026-06-15 05:33:24,expired,campaign
CR00006506,CP00055,U002971,2026-02-16 16:24:19,unused,campaign
CR00006507,CP00084,U004655,2025-10-04 10:06:45,used,new_user
CR00006508,CP00141,U003869,2025-12-28 11:13:33,used,campaign
CR00006509,CP00140,U004650,2025-06-14 01:33:16,expired,campaign
CR00006510,CP00042,U000753,2026-01-07 00:53:36,expired,new_user
CR00006511,CP00068,U002529,2026-06-09 15:50:14,used,member_center
CR00006512,CP00136,U004628,2026-01-31 11:05:15,unused,campaign
CR00006513,CP00117,U000485,2025-09-13 15:21:37,used,push
CR00006514,CP00146,U000397,2025-12-15 01:07:40,expired,push
CR00006515,CP00026,U000099,2025-03-11 08:16:14,used,campaign
CR00006516,CP00136,U002477,2026-01-27 19:25:15,unused,member_center
CR00006517,CP00035,U002491,2026-02-03 09:06:09,expired,member_center
CR00006518,CP00039,U000892,2026-02-01 13:27:09,unused,member_center
CR00006519,CP00048,U003274,2026-08-12 04:30:20,unused,campaign
CR00006520,CP00072,U001494,2025-05-07 11:37:41,expired,campaign
CR00006521,CP00146,U003582,2025-12-10 02:09:46,expired,push
CR00006522,CP00073,U003412,2026-05-23 21:45:57,used,campaign
CR00006523,CP00020,U003462,2025-03-11 00:22:21,used,push
CR00006524,CP00073,U001832,2026-05-18 11:03:51,used,campaign
CR00006525,CP00091,U001020,2026-06-25 07:07:02,used,member_center
CR00006526,CP00093,U001724,2026-07-17 07:25:39,expired,member_center
CR00006527,CP00176,U002266,2025-05-25 14:56:14,used,new_user
CR00006528,CP00060,U003229,2025-04-12 00:35:29,unused,member_center
CR00006529,CP00047,U001443,2026-08-15 12:43:03,expired,campaign
CR00006530,CP00138,U001643,2025-05-06 00:38:41,used,push
CR00006531,CP00146,U001857,2025-12-14 22:56:12,expired,campaign
CR00006532,CP00001,U002350,2025-07-21 04:02:56,unused,campaign
CR00006533,CP00057,U001231,2025-06-10 12:26:28,used,new_user
CR00006534,CP00010,U000834,2025-11-20 07:02:35,used,member_center
CR00006535,CP00065,U000505,2025-05-05 00:25:02,unused,campaign
CR00006536,CP00072,U004991,2025-04-23 12:25:57,expired,campaign
CR00006537,CP00140,U002475,2025-06-09 16:13:55,used,campaign
CR00006538,CP00067,U001830,2025-08-10 15:59:47,unused,push
CR00006539,CP00172,U002609,2026-03-04 21:16:18,unused,push
