shipment_id,order_id,warehouse_id,carrier_name,tracking_no,shipped_at,delivered_at,shipment_status,package_count
SHP00008593,O00009872,W010,圆通速递,MOCK000000008593,2026-06-24 00:46:30,,in_transit,3
SHP00008594,O00009873,W011,京东物流,MOCK000000008594,2025-01-30 02:34:19,2025-02-01 02:34:19,delivered,1
SHP00008595,O00009875,W012,韵达快递,MOCK000000008595,2025-05-08 07:05:15,2025-05-10 07:05:15,delivered,2
SHP00008596,O00009876,W009,韵达快递,MOCK000000008596,2025-06-19 19:15:54,2025-06-25 19:15:54,delivered,4
SHP00008597,O00009877,W015,韵达快递,MOCK000000008597,2025-10-05 04:33:01,2025-10-06 04:33:01,delivered,3
SHP00008598,O00009879,W005,韵达快递,MOCK000000008598,2026-01-03 05:18:28,2026-01-09 05:18:28,delivered,3
SHP00008599,O00009880,W002,顺丰速运,MOCK000000008599,2025-10-03 22:34:30,2025-10-09 22:34:30,delivered,3
SHP00008600,O00009881,W012,圆通速递,MOCK000000008600,2025-05-19 17:36:34,2025-05-22 17:36:34,delivered,1
SHP00008601,O00009882,W004,京东物流,MOCK000000008601,2026-01-21 17:32:38,2026-01-26 17:32:38,delivered,3
SHP00008602,O00009883,W005,顺丰速运,MOCK000000008602,2025-12-23 04:22:48,2025-12-26 04:22:48,delivered,4
SHP00008603,O00009885,W008,韵达快递,MOCK000000008603,2025-03-14 01:58:32,2025-03-19 01:58:32,delivered,2
SHP00008604,O00009886,W009,中通快递,MOCK000000008604,2025-12-06 15:20:44,2025-12-08 15:20:44,delivered,2
SHP00008605,O00009889,W002,圆通速递,MOCK000000008605,2026-04-19 19:46:20,2026-04-25 19:46:20,delivered,4
SHP00008606,O00009891,W008,圆通速递,MOCK000000008606,2026-06-28 07:08:52,2026-07-03 07:08:52,delivered,4
SHP00008607,O00009892,W016,京东物流,MOCK000000008607,2025-06-19 13:07:13,,in_transit,2
SHP00008608,O00009893,W016,顺丰速运,MOCK000000008608,2026-06-29 23:47:47,2026-07-01 23:47:47,delivered,1
SHP00008609,O00009894,W002,韵达快递,MOCK000000008609,2026-02-09 03:03:42,2026-02-11 03:03:42,delivered,2
SHP00008610,O00009895,W007,韵达快递,MOCK000000008610,2025-01-03 02:47:00,,in_transit,3
SHP00008611,O00009897,W002,中通快递,MOCK000000008611,2025-06-07 11:28:31,2025-06-13 11:28:31,delivered,4
SHP00008612,O00009899,W015,中通快递,MOCK000000008612,2025-05-05 06:20:19,2025-05-11 06:20:19,delivered,4
SHP00008613,O00009900,W001,京东物流,MOCK000000008613,2025-09-23 18:16:32,2025-09-25 18:16:32,delivered,4
SHP00008614,O00009901,W009,韵达快递,MOCK000000008614,2026-05-25 19:30:53,,in_transit,4
SHP00008615,O00009902,W001,韵达快递,MOCK000000008615,2025-04-27 16:49:48,2025-05-03 16:49:48,delivered,2
SHP00008616,O00009903,W001,韵达快递,MOCK000000008616,2025-10-19 17:41:34,2025-10-25 17:41:34,delivered,3
SHP00008617,O00009904,W005,圆通速递,MOCK000000008617,2026-07-10 07:27:14,,in_transit,4
SHP00008618,O00009905,W014,顺丰速运,MOCK000000008618,2025-01-26 11:12:03,2025-01-31 11:12:03,delivered,1
SHP00008619,O00009906,W003,京东物流,MOCK000000008619,2026-05-29 03:14:20,2026-06-04 03:14:20,delivered,2
SHP00008620,O00009907,W009,顺丰速运,MOCK000000008620,2025-08-14 09:24:15,2025-08-16 09:24:15,delivered,4
SHP00008621,O00009908,W002,中通快递,MOCK000000008621,2025-09-07 02:49:01,2025-09-11 02:49:01,delivered,3
SHP00008622,O00009909,W011,圆通速递,MOCK000000008622,2026-08-08 00:16:18,2026-08-13 00:16:18,delivered,2
SHP00008623,O00009910,W011,圆通速递,MOCK000000008623,2025-08-13 16:28:07,2025-08-18 16:28:07,delivered,3
SHP00008624,O00009911,W009,圆通速递,MOCK000000008624,2025-10-13 11:10:04,2025-10-15 11:10:04,delivered,2
SHP00008625,O00009913,W014,圆通速递,MOCK000000008625,2026-07-27 23:51:30,2026-07-29 23:51:30,delivered,3
SHP00008626,O00009914,W006,京东物流,MOCK000000008626,2025-04-27 04:48:57,2025-04-29 04:48:57,delivered,1
SHP00008627,O00009915,W004,圆通速递,MOCK000000008627,2025-09-15 03:34:23,2025-09-16 03:34:23,delivered,1
SHP00008628,O00009917,W009,京东物流,MOCK000000008628,2025-05-31 20:21:50,2025-06-05 20:21:50,delivered,4
SHP00008629,O00009918,W016,中通快递,MOCK000000008629,2025-02-21 00:45:42,2025-02-26 00:45:42,delivered,2
SHP00008630,O00009921,W015,中通快递,MOCK000000008630,2026-03-19 23:46:28,,in_transit,4
SHP00008631,O00009922,W016,顺丰速运,MOCK000000008631,2025-10-04 06:35:52,2025-10-06 06:35:52,delivered,4
SHP00008632,O00009923,W004,圆通速递,MOCK000000008632,2026-04-12 05:56:52,2026-04-17 05:56:52,delivered,1
SHP00008633,O00009924,W008,京东物流,MOCK000000008633,2025-02-17 09:47:56,2025-02-22 09:47:56,delivered,2
SHP00008634,O00009925,W005,中通快递,MOCK000000008634,2025-04-13 21:32:46,2025-04-19 21:32:46,delivered,4
SHP00008635,O00009926,W013,京东物流,MOCK000000008635,2025-12-25 23:51:31,2025-12-27 23:51:31,delivered,1
SHP00008636,O00009927,W003,京东物流,MOCK000000008636,2026-05-16 11:23:19,2026-05-18 11:23:19,delivered,3
SHP00008637,O00009928,W016,顺丰速运,MOCK000000008637,2025-11-15 08:10:23,,in_transit,4
SHP00008638,O00009929,W014,圆通速递,MOCK000000008638,2025-12-10 06:01:36,2025-12-13 06:01:36,delivered,4
SHP00008639,O00009930,W011,顺丰速运,MOCK000000008639,2025-08-10 10:32:46,,in_transit,3
SHP00008640,O00009931,W015,京东物流,MOCK000000008640,2025-10-15 12:55:22,,in_transit,3
SHP00008641,O00009932,W014,京东物流,MOCK000000008641,2025-07-13 22:29:35,2025-07-15 22:29:35,delivered,1
SHP00008642,O00009933,W007,韵达快递,MOCK000000008642,2025-10-21 05:19:37,2025-10-22 05:19:37,delivered,3
SHP00008643,O00009935,W015,中通快递,MOCK000000008643,2026-02-18 03:51:36,2026-02-20 03:51:36,delivered,1
SHP00008644,O00009936,W004,京东物流,MOCK000000008644,2025-03-19 22:51:32,,in_transit,1
SHP00008645,O00009937,W004,韵达快递,MOCK000000008645,2026-05-22 19:05:46,2026-05-28 19:05:46,delivered,3
SHP00008646,O00009938,W006,顺丰速运,MOCK000000008646,2025-07-06 15:23:44,2025-07-11 15:23:44,delivered,2
SHP00008647,O00009939,W010,京东物流,MOCK000000008647,2026-02-14 11:19:55,,in_transit,2
SHP00008648,O00009940,W004,韵达快递,MOCK000000008648,2025-10-31 16:13:14,2025-11-02 16:13:14,delivered,4
SHP00008649,O00009941,W015,顺丰速运,MOCK000000008649,2025-12-10 19:27:20,2025-12-15 19:27:20,delivered,4
SHP00008650,O00009942,W009,中通快递,MOCK000000008650,2025-04-14 20:59:49,,in_transit,2
SHP00008651,O00009943,W008,圆通速递,MOCK000000008651,2026-05-05 09:00:56,,in_transit,3
SHP00008652,O00009945,W016,中通快递,MOCK000000008652,2026-06-28 14:22:04,2026-07-02 14:22:04,delivered,1
SHP00008653,O00009946,W007,京东物流,MOCK000000008653,2025-01-19 14:57:25,2025-01-25 14:57:25,delivered,4
SHP00008654,O00009947,W013,圆通速递,MOCK000000008654,2026-06-12 00:49:16,2026-06-13 00:49:16,delivered,3
SHP00008655,O00009948,W014,圆通速递,MOCK000000008655,2026-04-22 01:33:17,2026-04-25 01:33:17,delivered,3
SHP00008656,O00009949,W005,圆通速递,MOCK000000008656,2025-11-08 04:35:10,2025-11-13 04:35:10,delivered,4
SHP00008657,O00009950,W004,顺丰速运,MOCK000000008657,2025-07-19 02:01:19,,in_transit,3
SHP00008658,O00009951,W013,韵达快递,MOCK000000008658,2026-05-23 00:12:16,,in_transit,3
SHP00008659,O00009952,W015,顺丰速运,MOCK000000008659,2026-05-17 20:45:43,2026-05-21 20:45:43,delivered,3
SHP00008660,O00009953,W008,京东物流,MOCK000000008660,2025-05-12 17:04:53,2025-05-15 17:04:53,delivered,1
SHP00008661,O00009954,W014,京东物流,MOCK000000008661,2026-04-11 17:46:25,,in_transit,1
SHP00008662,O00009955,W007,京东物流,MOCK000000008662,2026-07-22 01:23:30,2026-07-25 01:23:30,delivered,1
SHP00008663,O00009956,W009,圆通速递,MOCK000000008663,2026-04-23 22:29:10,2026-04-25 22:29:10,delivered,1
SHP00008664,O00009957,W010,京东物流,MOCK000000008664,2026-08-14 19:39:15,2026-08-15 19:39:15,delivered,3
SHP00008665,O00009958,W009,京东物流,MOCK000000008665,2026-07-10 15:19:39,2026-07-15 15:19:39,delivered,2
SHP00008666,O00009959,W011,圆通速递,MOCK000000008666,2025-08-07 04:22:41,,in_transit,3
SHP00008667,O00009960,W012,中通快递,MOCK000000008667,2025-06-12 14:19:17,,in_transit,4
SHP00008668,O00009961,W007,圆通速递,MOCK000000008668,2026-03-18 22:21:02,2026-03-23 22:21:02,delivered,4
SHP00008669,O00009962,W008,圆通速递,MOCK000000008669,2026-01-09 17:24:34,2026-01-10 17:24:34,delivered,1
SHP00008670,O00009963,W011,韵达快递,MOCK000000008670,2025-06-13 07:15:19,2025-06-17 07:15:19,delivered,1
SHP00008671,O00009964,W013,韵达快递,MOCK000000008671,2025-11-17 02:27:57,2025-11-22 02:27:57,delivered,3
SHP00008672,O00009965,W007,圆通速递,MOCK000000008672,2025-11-27 20:12:37,2025-12-03 20:12:37,delivered,4
SHP00008673,O00009966,W009,中通快递,MOCK000000008673,2025-12-10 01:41:16,2025-12-13 01:41:16,delivered,1
SHP00008674,O00009967,W010,中通快递,MOCK000000008674,2026-06-08 15:56:40,2026-06-13 15:56:40,delivered,1
SHP00008675,O00009968,W013,韵达快递,MOCK000000008675,2026-08-13 02:37:17,2026-08-19 02:37:17,delivered,4
SHP00008676,O00009969,W003,圆通速递,MOCK000000008676,2025-09-25 16:53:19,2025-09-27 16:53:19,delivered,2
SHP00008677,O00009970,W007,中通快递,MOCK000000008677,2026-05-18 20:37:59,2026-05-24 20:37:59,delivered,2
SHP00008678,O00009971,W001,圆通速递,MOCK000000008678,2026-08-17 15:31:29,2026-08-18 15:31:29,delivered,3
SHP00008679,O00009972,W009,顺丰速运,MOCK000000008679,2025-12-28 21:42:38,2026-01-02 21:42:38,delivered,1
SHP00008680,O00009973,W016,圆通速递,MOCK000000008680,2025-07-16 18:17:39,2025-07-22 18:17:39,delivered,3
SHP00008681,O00009974,W013,圆通速递,MOCK000000008681,2026-04-19 13:53:44,2026-04-22 13:53:44,delivered,1
SHP00008682,O00009975,W006,韵达快递,MOCK000000008682,2026-01-14 22:29:14,2026-01-19 22:29:14,delivered,1
SHP00008683,O00009976,W008,圆通速递,MOCK000000008683,2025-03-10 20:08:34,2025-03-13 20:08:34,delivered,3
SHP00008684,O00009977,W015,圆通速递,MOCK000000008684,2025-06-06 03:28:31,2025-06-09 03:28:31,delivered,1
SHP00008685,O00009978,W010,圆通速递,MOCK000000008685,2026-03-27 23:19:10,2026-03-30 23:19:10,delivered,4
SHP00008686,O00009979,W013,圆通速递,MOCK000000008686,2025-02-04 16:08:19,2025-02-09 16:08:19,delivered,3
SHP00008687,O00009980,W006,京东物流,MOCK000000008687,2025-03-06 13:51:02,2025-03-08 13:51:02,delivered,3
SHP00008688,O00009982,W011,顺丰速运,MOCK000000008688,2025-08-09 23:30:31,2025-08-10 23:30:31,delivered,4
SHP00008689,O00009984,W014,京东物流,MOCK000000008689,2025-10-22 15:14:38,2025-10-27 15:14:38,delivered,2
SHP00008690,O00009985,W015,中通快递,MOCK000000008690,2025-09-10 19:00:31,2025-09-13 19:00:31,delivered,2
SHP00008691,O00009986,W005,圆通速递,MOCK000000008691,2025-10-07 12:06:26,2025-10-12 12:06:26,delivered,4
SHP00008692,O00009987,W015,圆通速递,MOCK000000008692,2025-06-08 09:37:26,2025-06-09 09:37:26,delivered,1
SHP00008693,O00009988,W007,京东物流,MOCK000000008693,2026-06-23 09:26:42,2026-06-29 09:26:42,delivered,2
SHP00008694,O00009989,W005,京东物流,MOCK000000008694,2026-08-06 12:09:08,,in_transit,4
SHP00008695,O00009990,W008,顺丰速运,MOCK000000008695,2025-03-04 04:34:32,2025-03-05 04:34:32,delivered,3
SHP00008696,O00009991,W006,中通快递,MOCK000000008696,2025-02-15 12:06:42,,in_transit,4
SHP00008697,O00009992,W010,中通快递,MOCK000000008697,2025-06-06 15:44:27,2025-06-07 15:44:27,delivered,1
SHP00008698,O00009993,W004,京东物流,MOCK000000008698,2026-01-15 21:20:41,2026-01-19 21:20:41,delivered,4
SHP00008699,O00009994,W011,京东物流,MOCK000000008699,2026-04-01 16:03:05,2026-04-04 16:03:05,delivered,2
SHP00008700,O00009995,W014,圆通速递,MOCK000000008700,2025-10-07 15:46:16,,in_transit,2
SHP00008701,O00009997,W013,京东物流,MOCK000000008701,2026-06-03 19:53:15,2026-06-08 19:53:15,delivered,2
SHP00008702,O00009998,W015,中通快递,MOCK000000008702,2026-03-10 20:25:52,2026-03-12 20:25:52,delivered,3
SHP00008703,O00009999,W010,顺丰速运,MOCK000000008703,2026-07-17 01:49:51,2026-07-23 01:49:51,delivered,2
SHP00008704,O00010000,W002,圆通速递,MOCK000000008704,2025-10-09 03:09:16,,in_transit,4
SHP00008705,O00010001,W013,韵达快递,MOCK000000008705,2025-11-15 14:56:06,2025-11-17 14:56:06,delivered,1
SHP00008706,O00010002,W003,圆通速递,MOCK000000008706,2025-04-02 00:07:11,2025-04-08 00:07:11,delivered,3
SHP00008707,O00010003,W003,圆通速递,MOCK000000008707,2025-07-07 01:15:41,2025-07-12 01:15:41,delivered,3
SHP00008708,O00010004,W015,圆通速递,MOCK000000008708,2026-03-21 12:06:02,2026-03-23 12:06:02,delivered,2
SHP00008709,O00010005,W014,顺丰速运,MOCK000000008709,2025-11-04 21:01:28,2025-11-05 21:01:28,delivered,4
SHP00008710,O00010006,W011,顺丰速运,MOCK000000008710,2026-05-14 05:42:26,,in_transit,3
SHP00008711,O00010007,W006,韵达快递,MOCK000000008711,2025-01-23 19:57:37,2025-01-25 19:57:37,delivered,4
SHP00008712,O00010008,W009,京东物流,MOCK000000008712,2026-06-05 05:46:16,2026-06-10 05:46:16,delivered,4
SHP00008713,O00010009,W007,圆通速递,MOCK000000008713,2025-03-02 22:59:57,2025-03-07 22:59:57,delivered,4
SHP00008714,O00010010,W002,中通快递,MOCK000000008714,2025-08-24 03:02:24,,in_transit,4
SHP00008715,O00010011,W007,韵达快递,MOCK000000008715,2025-06-07 09:09:15,2025-06-11 09:09:15,delivered,3
SHP00008716,O00010013,W010,圆通速递,MOCK000000008716,2025-08-06 05:54:15,2025-08-09 05:54:15,delivered,1
SHP00008717,O00010014,W013,顺丰速运,MOCK000000008717,2025-08-03 09:30:42,2025-08-06 09:30:42,delivered,4
SHP00008718,O00010015,W015,中通快递,MOCK000000008718,2026-07-21 22:31:03,2026-07-27 22:31:03,delivered,3
SHP00008719,O00010016,W013,顺丰速运,MOCK000000008719,2026-05-29 00:31:46,2026-06-02 00:31:46,delivered,1
SHP00008720,O00010018,W012,中通快递,MOCK000000008720,2025-02-26 03:15:56,2025-02-28 03:15:56,delivered,1
SHP00008721,O00010019,W007,顺丰速运,MOCK000000008721,2025-02-22 11:53:00,2025-02-26 11:53:00,delivered,3
SHP00008722,O00010020,W012,京东物流,MOCK000000008722,2026-06-26 16:00:02,2026-06-30 16:00:02,delivered,1
SHP00008723,O00010021,W008,圆通速递,MOCK000000008723,2026-01-06 12:36:18,,in_transit,1
SHP00008724,O00010022,W015,圆通速递,MOCK000000008724,2026-07-23 23:02:17,2026-07-24 23:02:17,delivered,1
SHP00008725,O00010023,W003,顺丰速运,MOCK000000008725,2025-04-06 20:49:00,2025-04-10 20:49:00,delivered,2
SHP00008726,O00010024,W013,中通快递,MOCK000000008726,2026-04-07 11:05:50,,in_transit,1
SHP00008727,O00010025,W006,韵达快递,MOCK000000008727,2026-01-24 00:59:13,2026-01-25 00:59:13,delivered,2
SHP00008728,O00010026,W015,圆通速递,MOCK000000008728,2025-12-14 08:43:40,2025-12-17 08:43:40,delivered,4
SHP00008729,O00010027,W003,京东物流,MOCK000000008729,2025-11-16 22:53:03,2025-11-22 22:53:03,delivered,1
SHP00008730,O00010028,W015,中通快递,MOCK000000008730,2025-11-24 14:25:27,2025-11-28 14:25:27,delivered,4
SHP00008731,O00010029,W012,京东物流,MOCK000000008731,2026-08-07 04:54:07,2026-08-13 04:54:07,delivered,1
SHP00008732,O00010030,W007,京东物流,MOCK000000008732,2026-03-07 02:28:23,2026-03-09 02:28:23,delivered,4
SHP00008733,O00010031,W009,圆通速递,MOCK000000008733,2026-02-05 16:52:04,,in_transit,2
SHP00008734,O00010032,W004,韵达快递,MOCK000000008734,2025-05-02 00:59:23,2025-05-08 00:59:23,delivered,3
SHP00008735,O00010033,W003,中通快递,MOCK000000008735,2026-06-13 16:52:32,2026-06-14 16:52:32,delivered,1
SHP00008736,O00010035,W003,韵达快递,MOCK000000008736,2025-01-09 22:58:41,,in_transit,1
SHP00008737,O00010036,W015,京东物流,MOCK000000008737,2025-12-12 15:37:05,2025-12-16 15:37:05,delivered,3
SHP00008738,O00010037,W002,京东物流,MOCK000000008738,2026-01-04 02:59:57,2026-01-08 02:59:57,delivered,2
SHP00008739,O00010039,W014,顺丰速运,MOCK000000008739,2026-03-29 14:35:07,2026-04-04 14:35:07,delivered,3
SHP00008740,O00010040,W005,圆通速递,MOCK000000008740,2025-09-04 07:28:41,2025-09-06 07:28:41,delivered,2
SHP00008741,O00010041,W004,韵达快递,MOCK000000008741,2025-12-12 05:13:16,,in_transit,2
SHP00008742,O00010042,W006,圆通速递,MOCK000000008742,2026-05-20 23:55:14,2026-05-24 23:55:14,delivered,2
SHP00008743,O00010043,W001,中通快递,MOCK000000008743,2025-04-14 04:09:26,2025-04-17 04:09:26,delivered,2
SHP00008744,O00010044,W010,顺丰速运,MOCK000000008744,2025-05-26 10:59:44,2025-05-30 10:59:44,delivered,1
SHP00008745,O00010045,W015,顺丰速运,MOCK000000008745,2025-07-27 04:19:05,2025-07-28 04:19:05,delivered,1
SHP00008746,O00010046,W012,韵达快递,MOCK000000008746,2025-06-11 03:52:57,2025-06-13 03:52:57,delivered,1
SHP00008747,O00010048,W005,圆通速递,MOCK000000008747,2026-05-04 13:44:56,2026-05-07 13:44:56,delivered,4
SHP00008748,O00010049,W002,京东物流,MOCK000000008748,2025-07-05 11:42:16,2025-07-10 11:42:16,delivered,2
SHP00008749,O00010051,W012,京东物流,MOCK000000008749,2026-08-02 05:25:24,2026-08-03 05:25:24,delivered,1
SHP00008750,O00010054,W002,韵达快递,MOCK000000008750,2026-01-18 18:39:22,2026-01-20 18:39:22,delivered,1
SHP00008751,O00010055,W009,圆通速递,MOCK000000008751,2025-03-02 21:59:25,,in_transit,1
SHP00008752,O00010056,W002,圆通速递,MOCK000000008752,2025-11-16 14:59:25,2025-11-19 14:59:25,delivered,3
SHP00008753,O00010057,W008,中通快递,MOCK000000008753,2025-09-18 15:41:46,2025-09-24 15:41:46,delivered,1
SHP00008754,O00010058,W007,京东物流,MOCK000000008754,2025-09-13 16:21:05,2025-09-16 16:21:05,delivered,3
SHP00008755,O00010059,W005,京东物流,MOCK000000008755,2026-06-24 08:38:43,2026-06-26 08:38:43,delivered,4
SHP00008756,O00010060,W014,中通快递,MOCK000000008756,2025-10-12 09:47:10,2025-10-15 09:47:10,delivered,2
SHP00008757,O00010061,W002,京东物流,MOCK000000008757,2025-11-26 22:39:39,2025-11-29 22:39:39,delivered,1
SHP00008758,O00010062,W002,京东物流,MOCK000000008758,2026-04-01 18:40:08,2026-04-06 18:40:08,delivered,1
SHP00008759,O00010064,W002,韵达快递,MOCK000000008759,2025-12-08 10:08:00,2025-12-09 10:08:00,delivered,4
SHP00008760,O00010065,W007,京东物流,MOCK000000008760,2025-07-11 04:27:47,2025-07-14 04:27:47,delivered,1
SHP00008761,O00010066,W014,圆通速递,MOCK000000008761,2025-10-10 02:14:53,2025-10-11 02:14:53,delivered,2
SHP00008762,O00010067,W008,中通快递,MOCK000000008762,2025-05-23 04:58:25,,in_transit,2
SHP00008763,O00010068,W006,圆通速递,MOCK000000008763,2025-11-06 09:20:13,2025-11-07 09:20:13,delivered,1
SHP00008764,O00010070,W008,圆通速递,MOCK000000008764,2026-02-18 23:41:41,2026-02-23 23:41:41,delivered,2
SHP00008765,O00010072,W001,圆通速递,MOCK000000008765,2026-07-25 19:22:19,2026-07-31 19:22:19,delivered,3
SHP00008766,O00010073,W005,京东物流,MOCK000000008766,2025-03-22 23:41:17,2025-03-26 23:41:17,delivered,4
SHP00008767,O00010074,W005,顺丰速运,MOCK000000008767,2025-05-29 00:31:37,2025-06-04 00:31:37,delivered,2
SHP00008768,O00010075,W004,中通快递,MOCK000000008768,2025-04-20 00:17:20,2025-04-23 00:17:20,delivered,4
SHP00008769,O00010076,W015,顺丰速运,MOCK000000008769,2025-07-03 06:44:54,,in_transit,1
SHP00008770,O00010077,W012,京东物流,MOCK000000008770,2025-04-20 07:11:17,2025-04-24 07:11:17,delivered,2
SHP00008771,O00010078,W001,中通快递,MOCK000000008771,2025-07-03 18:42:55,,in_transit,3
SHP00008772,O00010079,W012,中通快递,MOCK000000008772,2026-05-13 10:58:19,2026-05-15 10:58:19,delivered,1
SHP00008773,O00010080,W016,中通快递,MOCK000000008773,2025-03-26 13:26:35,2025-03-30 13:26:35,delivered,2
SHP00008774,O00010081,W003,中通快递,MOCK000000008774,2026-08-06 09:31:20,,in_transit,2
SHP00008775,O00010082,W005,圆通速递,MOCK000000008775,2026-01-14 05:55:17,2026-01-17 05:55:17,delivered,3
SHP00008776,O00010083,W015,京东物流,MOCK000000008776,2026-05-28 09:18:40,,in_transit,4
SHP00008777,O00010084,W011,顺丰速运,MOCK000000008777,2026-05-20 10:58:08,2026-05-24 10:58:08,delivered,4
SHP00008778,O00010085,W004,韵达快递,MOCK000000008778,2025-03-12 21:24:26,,in_transit,1
SHP00008779,O00010086,W010,京东物流,MOCK000000008779,2026-02-15 04:33:07,2026-02-17 04:33:07,delivered,3
SHP00008780,O00010088,W014,京东物流,MOCK000000008780,2026-01-14 06:09:39,2026-01-15 06:09:39,delivered,3
SHP00008781,O00010090,W010,圆通速递,MOCK000000008781,2025-06-13 18:57:01,2025-06-19 18:57:01,delivered,2
SHP00008782,O00010091,W008,韵达快递,MOCK000000008782,2025-12-10 12:04:17,2025-12-11 12:04:17,delivered,4
SHP00008783,O00010092,W014,圆通速递,MOCK000000008783,2026-01-17 05:40:25,2026-01-20 05:40:25,delivered,3
SHP00008784,O00010094,W004,中通快递,MOCK000000008784,2026-06-05 16:29:57,2026-06-06 16:29:57,delivered,2
SHP00008785,O00010095,W005,圆通速递,MOCK000000008785,2026-08-20 08:19:37,,in_transit,3
