cart_id,user_id,updated_at,cart_status,platform
CART0005090,U001125,2026-06-24 10:33:40,converted,app
CART0005091,U004985,2025-08-30 17:15:19,active,app
CART0005092,U000472,2026-02-10 02:29:23,active,web
CART0005093,U000945,2026-01-09 22:03:52,converted,app
CART0005094,U002749,2026-06-15 19:40:11,converted,app
CART0005095,U002212,2025-10-25 08:31:42,converted,web
CART0005096,U003563,2026-08-09 22:58:33,converted,app
CART0005097,U001160,2025-03-15 10:30:33,abandoned,app
CART0005098,U002421,2026-02-27 08:53:12,abandoned,web
CART0005099,U003309,2026-04-19 06:40:12,active,app
CART0005100,U002885,2025-09-18 23:34:09,converted,app
CART0005101,U001843,2025-04-01 05:30:56,converted,web
CART0005102,U001479,2026-02-16 22:39:30,active,app
CART0005103,U004736,2025-07-23 09:54:12,active,app
CART0005104,U000439,2026-02-01 20:15:15,converted,mini_program
CART0005105,U003965,2026-05-07 07:55:29,active,app
CART0005106,U002588,2026-02-07 16:40:03,active,app
CART0005107,U003613,2025-11-14 10:54:34,active,app
CART0005108,U004681,2025-03-10 08:53:56,converted,mini_program
CART0005109,U000747,2025-01-26 04:20:38,active,app
CART0005110,U004546,2025-10-04 02:58:02,converted,app
CART0005111,U000902,2025-03-30 12:46:53,converted,app
CART0005112,U000416,2025-08-08 04:34:15,converted,app
CART0005113,U004910,2025-06-05 04:33:47,active,app
CART0005114,U003776,2026-05-05 19:17:24,active,mini_program
CART0005115,U001526,2026-05-11 22:14:38,converted,app
CART0005116,U002672,2025-01-06 04:51:04,active,app
CART0005117,U001613,2026-07-17 14:37:33,converted,app
CART0005118,U000218,2025-09-28 15:04:19,active,app
CART0005119,U004288,2026-06-15 10:13:36,active,web
CART0005120,U000997,2025-09-11 08:44:01,converted,web
CART0005121,U004766,2025-09-26 04:04:16,active,app
CART0005122,U002808,2026-07-20 19:09:39,converted,app
CART0005123,U001727,2025-12-18 00:49:15,active,app
CART0005124,U004675,2025-07-02 14:26:03,active,app
CART0005125,U002313,2025-01-19 06:47:48,abandoned,app
CART0005126,U000068,2026-06-02 13:27:37,abandoned,web
CART0005127,U002726,2025-05-04 04:39:44,abandoned,app
CART0005128,U000404,2026-03-25 18:49:58,abandoned,mini_program
CART0005129,U000321,2025-09-15 22:54:19,converted,app
CART0005130,U001966,2025-07-22 02:52:57,converted,app
CART0005131,U001364,2025-03-13 10:44:44,converted,mini_program
CART0005132,U002512,2025-09-23 05:53:43,active,app
CART0005133,U003642,2026-06-21 19:49:14,active,app
CART0005134,U004496,2025-05-16 02:45:16,converted,mini_program
CART0005135,U004404,2025-04-26 17:28:23,active,app
CART0005136,U001767,2026-02-16 01:18:40,converted,web
CART0005137,U001669,2026-01-23 04:07:57,converted,app
CART0005138,U003062,2025-03-12 19:29:19,active,app
CART0005139,U002425,2026-06-09 21:16:38,active,app
CART0005140,U003162,2026-04-20 22:49:29,converted,app
CART0005141,U004969,2025-08-11 10:49:43,active,app
CART0005142,U001257,2025-12-18 05:48:30,converted,app
CART0005143,U003064,2026-07-15 03:12:16,active,app
CART0005144,U002035,2026-06-03 17:08:25,converted,app
CART0005145,U004668,2025-10-27 02:10:38,active,mini_program
CART0005146,U000525,2025-09-09 11:28:38,active,app
CART0005147,U000512,2026-04-30 03:41:34,converted,app
CART0005148,U002813,2025-10-02 03:01:32,active,app
CART0005149,U003854,2026-06-03 20:05:17,abandoned,mini_program
CART0005150,U001655,2026-08-16 14:56:17,converted,web
CART0005151,U004327,2025-08-03 12:05:47,abandoned,app
CART0005152,U004771,2025-11-25 11:20:04,abandoned,web
CART0005153,U004227,2025-08-07 06:25:48,abandoned,app
CART0005154,U004573,2026-07-24 15:00:55,active,mini_program
CART0005155,U002866,2025-07-29 04:34:37,active,app
CART0005156,U000415,2025-08-29 03:08:09,active,app
CART0005157,U001499,2025-02-24 14:55:19,active,app
CART0005158,U001832,2026-03-11 20:28:26,active,app
CART0005159,U004530,2025-02-06 02:42:09,converted,app
CART0005160,U003545,2025-08-15 10:41:12,converted,app
CART0005161,U000752,2026-03-19 10:22:46,converted,app
CART0005162,U000358,2025-02-25 03:39:13,converted,app
CART0005163,U000171,2025-07-17 20:43:03,active,app
CART0005164,U001098,2025-12-31 22:48:21,converted,app
CART0005165,U004904,2026-08-21 12:28:45,converted,app
CART0005166,U002213,2026-04-26 23:38:29,abandoned,web
CART0005167,U002751,2026-02-14 01:28:07,converted,app
CART0005168,U004348,2025-07-29 07:36:27,abandoned,app
CART0005169,U003921,2026-07-19 13:27:04,active,app
CART0005170,U004813,2025-07-18 20:06:04,converted,app
CART0005171,U004409,2026-07-26 16:04:49,active,app
CART0005172,U004935,2025-04-16 12:20:52,active,app
CART0005173,U004206,2025-04-12 23:47:02,active,app
CART0005174,U003780,2025-06-11 23:10:48,converted,app
CART0005175,U002753,2025-10-26 17:03:14,active,app
CART0005176,U003394,2025-10-08 17:33:45,converted,app
CART0005177,U004180,2026-03-05 19:03:33,abandoned,app
CART0005178,U002881,2026-02-20 01:47:57,converted,mini_program
CART0005179,U000863,2025-10-07 10:49:22,abandoned,web
CART0005180,U003074,2025-03-24 10:32:55,active,web
CART0005181,U001711,2025-01-14 23:06:45,abandoned,app
CART0005182,U004956,2025-05-28 19:26:52,converted,app
CART0005183,U003863,2026-07-04 11:05:51,active,app
CART0005184,U002450,2026-02-11 00:44:52,active,app
CART0005185,U001842,2025-03-11 00:23:09,active,app
CART0005186,U003876,2026-07-13 08:31:37,converted,mini_program
CART0005187,U003299,2025-05-16 08:11:24,active,app
CART0005188,U004069,2025-06-08 00:23:14,converted,app
CART0005189,U001250,2025-12-15 16:35:15,converted,app
CART0005190,U001903,2025-06-16 16:24:22,active,web
CART0005191,U004461,2025-01-31 12:36:51,abandoned,app
CART0005192,U004439,2025-05-17 22:28:56,converted,app
CART0005193,U002110,2026-04-23 03:27:37,abandoned,mini_program
CART0005194,U000725,2025-04-02 14:48:08,converted,app
CART0005195,U002898,2025-04-13 05:09:18,converted,web
CART0005196,U001696,2025-10-09 23:14:17,abandoned,app
CART0005197,U002319,2025-05-07 14:42:32,abandoned,app
CART0005198,U004465,2025-05-03 19:23:51,active,app
CART0005199,U000524,2025-11-28 04:23:15,active,app
CART0005200,U002245,2025-02-22 04:31:11,active,app
CART0005201,U001347,2025-02-13 23:17:27,abandoned,mini_program
CART0005202,U004170,2025-05-13 06:20:21,active,app
CART0005203,U001336,2026-07-20 01:32:25,converted,app
CART0005204,U004355,2025-03-04 10:18:10,active,app
CART0005205,U003924,2025-08-15 09:40:24,converted,app
CART0005206,U002691,2025-03-18 16:32:48,active,app
CART0005207,U004151,2025-07-20 19:31:28,active,mini_program
CART0005208,U002677,2026-01-20 06:50:05,converted,mini_program
CART0005209,U004499,2025-07-27 10:38:22,abandoned,app
CART0005210,U004890,2026-06-20 17:03:15,converted,app
CART0005211,U001675,2025-04-19 07:13:48,active,web
CART0005212,U000690,2026-06-27 03:21:56,active,app
CART0005213,U003391,2025-09-25 21:23:35,converted,mini_program
CART0005214,U003565,2025-11-09 22:16:24,converted,mini_program
CART0005215,U003367,2025-01-17 16:07:48,abandoned,app
CART0005216,U003129,2025-11-23 06:40:49,abandoned,app
CART0005217,U004226,2025-10-23 22:24:37,active,mini_program
CART0005218,U002353,2025-05-10 12:53:45,converted,mini_program
CART0005219,U004738,2025-09-10 14:28:12,active,mini_program
CART0005220,U004909,2025-12-09 10:05:14,converted,app
CART0005221,U001511,2026-06-10 12:02:53,active,web
CART0005222,U002370,2026-05-22 05:57:20,active,web
CART0005223,U004189,2026-03-27 20:33:53,abandoned,app
CART0005224,U004536,2025-09-25 00:10:26,converted,app
CART0005225,U002622,2026-06-08 20:53:31,active,mini_program
CART0005226,U003649,2026-07-14 13:41:16,converted,app
CART0005227,U001336,2026-01-01 12:29:04,active,mini_program
CART0005228,U004308,2025-01-12 16:08:23,converted,mini_program
CART0005229,U004868,2026-05-09 04:33:44,active,app
CART0005230,U002589,2025-04-09 05:25:13,converted,app
CART0005231,U001342,2026-07-08 22:51:33,active,web
CART0005232,U001813,2026-04-16 21:36:47,converted,web
CART0005233,U000242,2026-02-25 11:08:21,active,app
CART0005234,U003829,2025-09-03 12:24:59,converted,app
CART0005235,U000372,2025-02-04 23:39:04,abandoned,app
CART0005236,U001194,2026-02-16 23:27:17,active,web
CART0005237,U001283,2025-10-28 00:06:39,converted,app
CART0005238,U002478,2026-05-01 08:08:38,converted,app
CART0005239,U002804,2025-03-22 09:28:38,abandoned,app
CART0005240,U002790,2025-12-29 17:57:17,converted,app
CART0005241,U002319,2026-01-17 11:08:56,abandoned,app
CART0005242,U002754,2025-03-08 12:23:52,active,app
CART0005243,U004116,2025-07-24 08:13:15,abandoned,app
CART0005244,U000088,2025-01-05 00:23:59,converted,app
CART0005245,U003167,2026-02-09 14:19:58,converted,app
CART0005246,U004656,2026-05-04 06:41:17,converted,app
CART0005247,U004527,2025-03-18 12:18:47,active,app
CART0005248,U001901,2025-01-15 13:07:53,converted,mini_program
CART0005249,U004577,2025-02-05 13:06:13,converted,app
CART0005250,U004474,2025-01-20 19:12:14,converted,app
CART0005251,U003655,2025-03-27 02:14:30,converted,app
CART0005252,U003764,2025-05-15 06:01:57,abandoned,app
CART0005253,U000976,2026-06-16 23:10:04,active,mini_program
CART0005254,U002447,2026-02-27 16:17:53,active,app
CART0005255,U002890,2026-03-26 09:43:54,active,web
CART0005256,U003409,2025-07-04 19:10:06,active,app
CART0005257,U001641,2026-07-26 17:56:45,active,app
CART0005258,U003958,2026-03-09 02:18:53,abandoned,app
CART0005259,U002441,2025-06-15 20:02:45,active,app
CART0005260,U002694,2026-07-16 15:36:38,active,mini_program
CART0005261,U002676,2025-04-22 20:48:12,abandoned,app
CART0005262,U004232,2026-01-25 11:19:16,converted,app
CART0005263,U002752,2026-04-27 20:27:35,active,app
CART0005264,U000973,2025-02-14 19:52:16,active,app
CART0005265,U000623,2025-07-27 02:59:26,active,mini_program
CART0005266,U002376,2026-07-12 07:21:16,abandoned,web
CART0005267,U000681,2026-02-08 18:11:01,abandoned,app
CART0005268,U002448,2025-09-08 13:35:08,converted,mini_program
CART0005269,U001935,2025-07-19 19:20:40,abandoned,app
CART0005270,U003339,2025-11-10 05:19:35,converted,app
CART0005271,U004534,2025-10-12 05:11:05,active,app
CART0005272,U004816,2025-02-17 04:48:52,active,app
CART0005273,U003538,2025-01-22 19:10:48,abandoned,app
CART0005274,U000645,2026-05-03 23:29:15,active,app
CART0005275,U003638,2025-10-22 03:42:05,converted,app
CART0005276,U001935,2026-01-01 17:13:02,active,app
CART0005277,U004232,2025-10-23 06:10:15,abandoned,app
CART0005278,U002840,2025-12-30 14:44:40,converted,app
CART0005279,U004132,2026-06-01 16:10:03,active,app
CART0005280,U001495,2026-05-03 01:13:17,converted,web
CART0005281,U002597,2026-01-30 23:06:40,converted,app
CART0005282,U002003,2026-07-23 14:22:04,active,app
CART0005283,U003950,2025-02-06 03:29:16,converted,app
CART0005284,U002379,2025-01-05 05:26:32,converted,app
CART0005285,U001347,2025-11-02 06:13:24,abandoned,app
CART0005286,U000463,2025-09-09 06:01:10,converted,web
CART0005287,U004811,2026-03-22 08:18:25,converted,app
CART0005288,U000445,2025-03-30 07:02:05,active,app
CART0005289,U004201,2026-01-29 10:28:51,active,app
CART0005290,U002907,2026-07-15 14:29:18,active,mini_program
CART0005291,U000778,2025-04-26 04:34:17,abandoned,app
CART0005292,U002170,2025-06-20 10:29:02,abandoned,app
CART0005293,U003908,2025-07-23 11:36:44,converted,web
CART0005294,U000237,2026-06-26 21:35:13,converted,app
CART0005295,U004312,2026-04-05 09:12:15,abandoned,app
CART0005296,U004804,2025-11-20 06:07:57,active,mini_program
CART0005297,U001080,2026-08-22 04:42:40,converted,app
CART0005298,U001480,2026-04-29 07:00:07,converted,mini_program
CART0005299,U000474,2025-03-01 16:48:57,abandoned,app
CART0005300,U004448,2025-02-26 03:03:14,active,mini_program
CART0005301,U001578,2026-03-07 09:50:11,converted,mini_program
CART0005302,U000023,2026-03-17 18:30:17,converted,web
CART0005303,U003336,2026-04-25 20:05:47,active,app
CART0005304,U002512,2025-03-31 11:49:36,converted,app
CART0005305,U002064,2026-05-21 07:31:31,converted,app
CART0005306,U001817,2026-05-15 07:29:47,converted,app
CART0005307,U000498,2025-12-28 17:00:39,converted,app
CART0005308,U000569,2025-07-31 15:41:38,abandoned,app
CART0005309,U000976,2026-03-11 11:13:49,active,mini_program
CART0005310,U004363,2026-01-23 22:13:06,converted,mini_program
CART0005311,U001574,2025-01-30 11:58:06,converted,app
CART0005312,U000169,2026-05-12 18:20:25,active,app
CART0005313,U002782,2025-11-05 12:50:05,active,app
CART0005314,U004581,2026-01-30 14:21:04,abandoned,app
CART0005315,U001867,2025-04-15 10:30:18,active,web
CART0005316,U001477,2025-12-04 01:35:21,abandoned,app
CART0005317,U000454,2025-08-31 08:40:05,converted,app
CART0005318,U003993,2025-02-14 03:19:12,converted,app
CART0005319,U001441,2025-09-04 12:28:46,active,mini_program
CART0005320,U004636,2026-05-06 17:00:29,abandoned,web
CART0005321,U001675,2026-03-22 01:52:25,converted,mini_program
CART0005322,U001300,2025-06-19 06:12:46,converted,mini_program
CART0005323,U002437,2025-06-29 10:53:00,converted,web
CART0005324,U001733,2025-09-13 17:13:44,active,mini_program
CART0005325,U001755,2026-07-31 04:20:09,converted,app
CART0005326,U004735,2025-12-24 10:09:36,converted,app
CART0005327,U004992,2026-01-18 15:09:59,converted,app
CART0005328,U001083,2026-08-13 17:02:06,active,web
CART0005329,U003093,2025-09-05 19:39:57,active,mini_program
CART0005330,U001558,2025-11-03 13:06:24,converted,app
CART0005331,U001116,2026-01-26 19:10:43,active,app
CART0005332,U003347,2025-10-30 09:19:57,converted,app
CART0005333,U002718,2026-05-01 01:16:23,active,app
CART0005334,U004356,2025-11-24 13:58:27,converted,app
CART0005335,U004334,2025-03-13 01:42:17,active,app
CART0005336,U002346,2025-07-27 23:58:13,converted,mini_program
CART0005337,U002330,2025-03-19 02:11:03,converted,app
CART0005338,U004472,2025-06-23 20:27:22,active,mini_program
CART0005339,U004819,2026-08-12 02:36:15,converted,web
CART0005340,U003784,2025-04-15 17:04:14,active,web
CART0005341,U001107,2025-01-05 13:46:34,active,app
CART0005342,U001930,2025-01-08 00:15:15,converted,app
CART0005343,U000603,2026-05-28 00:44:05,converted,mini_program
CART0005344,U001501,2025-03-13 17:11:39,converted,app
CART0005345,U002264,2026-03-06 03:16:43,converted,app
CART0005346,U000081,2026-05-15 20:03:38,active,app
CART0005347,U003606,2026-07-21 13:20:11,converted,app
CART0005348,U003319,2026-02-09 08:43:52,abandoned,app
CART0005349,U004552,2025-07-07 06:07:15,active,app
CART0005350,U003838,2026-06-02 22:27:04,active,app
CART0005351,U003364,2025-01-02 04:51:10,converted,app
CART0005352,U003893,2025-06-08 00:15:11,active,mini_program
CART0005353,U001718,2025-06-18 21:57:01,active,app
CART0005354,U000119,2026-01-06 09:38:17,active,app
CART0005355,U003973,2025-10-18 13:33:53,converted,app
CART0005356,U002847,2025-01-20 18:54:08,active,app
CART0005357,U001785,2026-03-09 17:58:17,converted,mini_program
CART0005358,U003883,2026-05-11 05:37:39,active,app
CART0005359,U003112,2025-12-30 16:29:04,active,app
CART0005360,U002816,2026-08-19 18:21:31,active,app
CART0005361,U000968,2025-09-23 17:16:39,active,app
CART0005362,U002216,2026-02-07 22:50:14,active,app
CART0005363,U000281,2026-08-17 13:43:06,abandoned,app
CART0005364,U002072,2025-02-27 15:57:18,converted,app
CART0005365,U003218,2026-01-09 09:08:02,abandoned,app
CART0005366,U002053,2025-04-19 07:52:46,converted,app
CART0005367,U000740,2025-01-01 05:42:34,active,app
CART0005368,U001832,2025-05-15 07:47:54,active,app
CART0005369,U003234,2025-04-25 22:33:12,active,app
CART0005370,U004294,2026-07-05 15:22:24,abandoned,mini_program
CART0005371,U000710,2025-03-21 17:41:23,active,app
CART0005372,U004188,2025-06-08 08:53:04,active,app
CART0005373,U001072,2025-09-05 09:26:04,active,app
CART0005374,U000281,2025-01-30 04:54:01,converted,app
CART0005375,U000406,2026-02-25 18:57:27,abandoned,app
CART0005376,U001230,2026-08-19 12:33:37,converted,mini_program
CART0005377,U003601,2026-05-06 17:39:33,converted,app
CART0005378,U002164,2026-02-12 21:47:10,active,mini_program
CART0005379,U003271,2025-04-02 01:45:33,converted,web
CART0005380,U001029,2025-06-14 13:34:45,abandoned,app
CART0005381,U004696,2025-01-13 16:35:53,converted,mini_program
CART0005382,U004739,2025-06-30 11:24:57,active,app
CART0005383,U000098,2026-03-05 15:57:15,active,app
CART0005384,U003470,2026-06-23 13:17:02,abandoned,web
CART0005385,U003807,2025-08-21 10:01:02,converted,mini_program
CART0005386,U004023,2025-10-10 01:37:48,converted,mini_program
CART0005387,U001630,2025-12-18 15:49:02,converted,app
CART0005388,U000911,2025-01-30 18:34:12,abandoned,mini_program
CART0005389,U000029,2026-03-15 09:57:50,active,app
CART0005390,U001511,2026-07-27 10:40:36,converted,app
CART0005391,U003742,2025-03-12 02:14:31,converted,mini_program
CART0005392,U003826,2025-01-08 13:14:23,active,app
CART0005393,U002817,2026-04-22 18:30:04,abandoned,app
CART0005394,U000217,2025-10-15 13:36:16,active,web
CART0005395,U003270,2026-03-04 16:19:16,active,mini_program
CART0005396,U003235,2025-05-30 12:56:08,abandoned,mini_program
CART0005397,U001212,2025-05-16 12:13:56,converted,app
CART0005398,U004340,2026-03-15 04:47:08,converted,web
CART0005399,U001791,2025-05-03 21:21:40,converted,web
CART0005400,U002540,2025-05-01 11:47:33,converted,app
CART0005401,U003960,2025-03-20 18:47:47,abandoned,mini_program
CART0005402,U000722,2026-08-03 03:37:56,converted,mini_program
CART0005403,U000861,2025-03-10 13:30:54,abandoned,mini_program
CART0005404,U001365,2025-01-02 12:30:15,converted,app
CART0005405,U003448,2025-01-19 00:57:58,active,app
CART0005406,U004684,2026-07-30 22:49:47,converted,mini_program
CART0005407,U000480,2025-09-12 22:21:49,converted,app
CART0005408,U003704,2026-04-13 21:25:46,converted,app
CART0005409,U001268,2025-02-07 05:15:51,converted,web
CART0005410,U004209,2025-06-08 14:35:46,converted,web
CART0005411,U002989,2025-09-16 12:37:24,abandoned,app
CART0005412,U003606,2025-03-01 18:39:01,converted,mini_program
CART0005413,U003692,2025-12-04 06:03:20,converted,app
CART0005414,U002434,2025-12-16 01:26:29,converted,mini_program
CART0005415,U003491,2026-06-06 12:55:13,converted,app
CART0005416,U004999,2025-03-30 18:22:31,active,mini_program
CART0005417,U000944,2025-07-26 11:04:42,active,app
CART0005418,U004587,2025-09-16 10:02:41,active,app
CART0005419,U003709,2025-10-28 08:01:24,active,mini_program
CART0005420,U003534,2025-06-05 00:09:09,active,app
CART0005421,U002239,2025-03-17 20:08:30,active,app
CART0005422,U003053,2025-05-12 04:26:21,converted,web
CART0005423,U004090,2026-06-05 18:12:00,converted,web
CART0005424,U004178,2025-03-25 17:40:04,active,app
CART0005425,U002450,2026-04-28 06:09:03,active,app
CART0005426,U002540,2026-05-14 11:11:29,converted,app
CART0005427,U004026,2025-07-18 11:56:05,converted,app
