ad_stat_id,ad_campaign_id,stat_date,impressions,clicks,conversions,ad_cost,attributed_revenue,roi
ADS00004489,AD00089,2025-03-05,36446,1071,99,2235.65,51548.32,23.0574
ADS00004490,AD00090,2026-08-19,18304,355,24,1063.06,4709.81,4.4304
ADS00004491,AD00091,2025-05-14,120291,9067,893,42916.75,582963.09,13.5836
ADS00004492,AD00092,2025-03-26,76453,926,80,896.47,10998.07,12.2682
ADS00004493,AD00093,2026-08-21,114608,8806,313,9086.21,28410.36,3.1268
ADS00004494,AD00094,2025-09-30,77211,3708,355,12629.79,114919.14,9.0991
ADS00004495,AD00095,2025-01-20,76377,5686,828,6327.94,63685.29,10.0641
ADS00004496,AD00096,2026-07-13,38411,2446,229,3742.41,99400.71,26.5606
ADS00004497,AD00097,2025-06-08,18353,1094,65,3764.53,19677.0,5.2269
ADS00004498,AD00098,2025-05-24,115353,3576,85,9986.79,29842.68,2.9882
ADS00004499,AD00099,2026-03-30,20504,974,98,2581.04,64416.38,24.9575
ADS00004500,AD00100,2025-08-31,119802,4380,174,8795.6,63021.84,7.1652
ADS00004501,AD00001,2025-06-27,47947,1621,140,6499.4,14179.31,2.1816
ADS00004502,AD00002,2025-06-24,91035,872,15,2023.64,2580.15,1.275
ADS00004503,AD00003,2025-09-11,137314,5700,753,17671.11,398573.92,22.5551
ADS00004504,AD00004,2026-05-21,11208,360,28,1011.64,2558.4,2.529
ADS00004505,AD00005,2026-02-13,72470,2624,130,3853.88,68630.41,17.8081
ADS00004506,AD00006,2025-04-04,138165,4768,453,17607.35,190050.25,10.7938
ADS00004507,AD00007,2026-07-22,162510,8571,289,26500.74,46865.82,1.7685
ADS00004508,AD00008,2026-08-21,147030,2869,71,7787.06,32951.86,4.2316
ADS00004509,AD00009,2026-07-02,98324,1839,88,7652.71,27198.82,3.5541
ADS00004510,AD00010,2026-07-17,81753,2890,43,12392.84,10025.27,0.809
ADS00004511,AD00011,2025-05-27,47233,1110,70,4859.72,36513.74,7.5135
ADS00004512,AD00012,2026-07-04,57143,3027,62,1368.13,33785.14,24.6944
ADS00004513,AD00013,2026-02-28,30578,2046,178,4122.98,62266.4,15.1023
ADS00004514,AD00014,2026-07-09,158399,2240,276,8998.99,45328.12,5.037
ADS00004515,AD00015,2026-06-19,73812,4996,591,20531.55,297218.46,14.4762
ADS00004516,AD00016,2025-02-17,35918,769,104,2606.92,57286.18,21.9747
ADS00004517,AD00017,2025-04-09,95835,4622,345,14689.6,215625.02,14.6788
ADS00004518,AD00018,2026-05-12,66069,752,17,1854.53,2812.79,1.5167
ADS00004519,AD00019,2025-08-14,141396,4703,157,18483.07,61586.16,3.332
ADS00004520,AD00020,2026-05-29,111304,3461,197,9123.44,101252.6,11.0981
ADS00004521,AD00021,2025-09-25,130549,7678,1132,24059.95,99025.56,4.1158
ADS00004522,AD00022,2026-05-07,18970,741,92,1952.61,35563.14,18.2131
ADS00004523,AD00023,2025-04-05,15788,864,82,3875.75,43324.9,11.1785
ADS00004524,AD00024,2026-06-22,176852,8182,1007,29991.43,250043.57,8.3372
ADS00004525,AD00025,2025-01-19,16095,977,61,521.02,31275.35,60.0272
ADS00004526,AD00026,2026-02-10,27026,2109,41,8997.15,10431.96,1.1595
ADS00004527,AD00027,2025-12-19,99011,6226,822,28411.29,147517.62,5.1922
ADS00004528,AD00028,2025-06-08,97871,1300,135,2168.13,38961.84,17.9703
ADS00004529,AD00029,2025-11-29,33058,966,60,2245.93,24389.21,10.8593
ADS00004530,AD00030,2025-03-03,160881,8528,468,31235.87,66295.92,2.1224
ADS00004531,AD00031,2025-05-22,77486,1331,135,2969.2,14000.4,4.7152
ADS00004532,AD00032,2026-08-15,130218,5256,562,15338.93,357946.38,23.3358
ADS00004533,AD00033,2026-02-19,167026,7791,571,2481.68,137087.06,55.2396
ADS00004534,AD00034,2025-06-04,163341,7385,859,5490.7,291479.98,53.0861
ADS00004535,AD00035,2026-02-14,74633,2966,373,7908.22,154928.29,19.5908
ADS00004536,AD00036,2025-03-12,33575,1025,135,2918.9,70430.29,24.1291
ADS00004537,AD00037,2026-05-28,140497,10085,1374,18506.54,212320.73,11.4727
ADS00004538,AD00038,2026-04-20,70713,647,68,3016.65,25262.94,8.3745
ADS00004539,AD00039,2026-06-06,143178,10810,795,13921.34,356757.17,25.6266
ADS00004540,AD00040,2025-10-17,90550,1268,156,698.45,29372.51,42.0538
ADS00004541,AD00041,2025-08-16,51874,2787,277,1339.45,99777.99,74.4918
ADS00004542,AD00042,2026-03-26,138133,1957,51,4249.54,26237.81,6.1743
ADS00004543,AD00043,2025-02-07,136535,7246,562,32169.69,136810.94,4.2528
ADS00004544,AD00044,2026-02-01,115504,4029,427,13864.21,26971.62,1.9454
ADS00004545,AD00045,2026-01-09,143069,3425,306,14535.94,44554.59,3.0651
ADS00004546,AD00046,2025-06-24,86347,3528,89,4889.77,12249.38,2.5051
ADS00004547,AD00047,2025-03-01,95294,3875,237,3343.26,149129.74,44.6061
ADS00004548,AD00048,2025-08-27,106534,2050,189,8301.13,98365.2,11.8496
ADS00004549,AD00049,2026-02-06,53089,3892,365,16494.94,75514.69,4.5781
ADS00004550,AD00050,2025-03-27,105994,5689,292,8490.66,80177.25,9.443
ADS00004551,AD00051,2025-03-30,175438,12208,1108,33469.2,710922.18,21.2411
ADS00004552,AD00052,2025-10-22,123851,9173,1137,13816.38,211261.53,15.2907
ADS00004553,AD00053,2026-02-07,164774,4000,114,11866.87,29737.04,2.5059
ADS00004554,AD00054,2025-08-31,101005,4999,229,22775.09,95204.98,4.1802
ADS00004555,AD00055,2025-06-19,162902,11736,314,27719.08,95220.51,3.4352
ADS00004556,AD00056,2026-08-09,62772,985,138,1389.8,11109.46,7.9936
ADS00004557,AD00057,2025-01-09,17133,1072,127,3937.85,44594.32,11.3245
ADS00004558,AD00058,2025-07-12,92408,794,49,2983.01,3915.9,1.3127
ADS00004559,AD00059,2026-05-15,143025,8917,769,29330.81,183639.75,6.261
ADS00004560,AD00060,2025-05-02,66125,2864,374,6885.4,253874.82,36.8715
ADS00004561,AD00061,2026-05-06,27301,738,63,2742.84,33171.87,12.094
ADS00004562,AD00062,2026-03-30,90616,6774,390,8824.0,88966.93,10.0824
ADS00004563,AD00063,2025-06-29,41958,2260,324,9902.08,113929.21,11.5056
ADS00004564,AD00064,2025-03-29,63004,2494,345,8719.54,196746.58,22.5639
ADS00004565,AD00065,2026-03-11,177258,11122,601,9351.62,403601.67,43.1585
ADS00004566,AD00066,2026-02-15,15137,1150,51,1565.62,33392.68,21.3287
ADS00004567,AD00067,2025-09-02,166222,10355,1522,5807.89,652668.85,112.3762
ADS00004568,AD00068,2026-07-08,67366,3643,237,11530.11,106270.03,9.2167
ADS00004569,AD00069,2025-09-01,118441,2502,138,7145.82,61324.46,8.5819
ADS00004570,AD00070,2026-06-16,44082,3457,444,6802.63,81376.18,11.9625
ADS00004571,AD00071,2026-08-12,54986,1613,190,1500.35,96456.28,64.2892
ADS00004572,AD00072,2025-10-28,96713,1204,19,4720.0,7772.13,1.6466
ADS00004573,AD00073,2025-05-09,126173,1026,88,842.96,54129.33,64.2134
ADS00004574,AD00074,2025-06-25,164771,5892,270,22689.31,81693.85,3.6005
ADS00004575,AD00075,2026-04-22,24302,430,17,398.85,7605.43,19.0684
ADS00004576,AD00076,2025-03-21,117268,3758,57,5709.53,11311.77,1.9812
ADS00004577,AD00077,2025-09-19,17583,1181,56,3912.15,15953.97,4.0781
ADS00004578,AD00078,2025-03-02,142333,8822,793,21038.52,378420.57,17.987
ADS00004579,AD00079,2026-02-28,147002,5292,628,1957.69,287403.45,146.8074
ADS00004580,AD00080,2025-08-07,80749,4752,588,4511.73,397645.69,88.136
ADS00004581,AD00081,2025-06-12,29497,2067,99,5900.83,43335.64,7.344
ADS00004582,AD00082,2026-07-18,160684,11158,1309,20645.93,661691.99,32.0495
ADS00004583,AD00083,2025-12-27,9134,421,23,1069.58,11123.22,10.3996
ADS00004584,AD00084,2025-09-14,140046,5846,227,7283.21,27096.45,3.7204
ADS00004585,AD00085,2026-08-22,112366,6027,637,4348.51,297288.76,68.3657
ADS00004586,AD00086,2025-12-03,123211,1298,171,5081.26,72910.1,14.3488
ADS00004587,AD00087,2025-02-10,67687,2336,289,9225.26,153194.63,16.606
ADS00004588,AD00088,2025-05-07,152870,7888,788,2990.54,451528.11,150.9855
ADS00004589,AD00089,2025-02-02,10480,280,20,425.02,2739.71,6.4461
ADS00004590,AD00090,2026-08-20,171434,5214,737,24077.81,225106.5,9.3491
ADS00004591,AD00091,2025-04-28,40496,1483,199,4950.59,23359.93,4.7186
ADS00004592,AD00092,2025-02-06,94049,7046,147,24471.26,95099.92,3.8862
ADS00004593,AD00093,2026-08-14,35837,485,27,253.01,9208.33,36.3951
ADS00004594,AD00094,2025-10-04,112024,3805,407,3724.24,56800.74,15.2516
ADS00004595,AD00095,2025-02-07,138155,8868,238,12144.01,82305.76,6.7775
ADS00004596,AD00096,2026-07-30,164704,12560,548,4625.5,202289.45,43.7335
ADS00004597,AD00097,2025-06-01,72829,873,15,3903.4,2647.05,0.6781
ADS00004598,AD00098,2025-06-22,10262,593,62,2080.36,18192.15,8.7447
ADS00004599,AD00099,2026-04-16,178229,2982,52,6199.38,13351.93,2.1538
ADS00004600,AD00100,2025-08-17,3060,64,6,210.91,1576.08,7.4728
ADS00004601,AD00001,2025-06-12,61149,3734,153,15526.94,64941.79,4.1825
ADS00004602,AD00002,2025-06-29,69858,873,20,2147.31,5256.96,2.4482
ADS00004603,AD00003,2025-09-27,117899,8277,703,26712.85,61938.93,2.3187
ADS00004604,AD00004,2026-06-08,178399,6371,236,19500.49,23379.04,1.1989
ADS00004605,AD00005,2025-12-02,29842,594,12,455.59,5178.69,11.367
ADS00004606,AD00006,2025-02-10,85670,903,78,4003.4,28948.33,7.2309
ADS00004607,AD00007,2026-08-11,96481,1106,118,1241.17,33757.77,27.1983
ADS00004608,AD00008,2026-08-21,44187,1196,83,1787.72,21880.74,12.2395
ADS00004609,AD00009,2026-06-05,124566,8053,814,5438.89,310664.43,57.1191
ADS00004610,AD00010,2026-07-22,115029,7740,915,6619.05,613983.69,92.7601
ADS00004611,AD00011,2025-06-17,85979,6526,362,17736.12,139123.82,7.8441
ADS00004612,AD00012,2026-06-23,177936,4060,357,13561.22,91982.86,6.7828
ADS00004613,AD00013,2026-02-22,34110,1238,147,1132.4,35858.18,31.6656
ADS00004614,AD00014,2026-07-08,162311,6479,266,7022.82,176091.0,25.0741
ADS00004615,AD00015,2026-07-21,58664,647,62,2637.7,9926.01,3.7631
ADS00004616,AD00016,2025-03-26,15025,715,85,1047.58,10259.58,9.7936
ADS00004617,AD00017,2025-04-07,163103,5996,660,7864.95,446265.59,56.7411
ADS00004618,AD00018,2026-05-24,57221,2856,235,7680.77,134871.51,17.5596
ADS00004619,AD00019,2025-08-07,130014,5743,524,17932.86,56414.32,3.1459
ADS00004620,AD00020,2026-06-10,150191,7462,649,6586.52,51102.21,7.7586
ADS00004621,AD00021,2025-09-09,3293,41,1,69.1,78.59,1.1373
ADS00004622,AD00022,2026-04-26,37631,2711,117,10071.64,29696.21,2.9485
ADS00004623,AD00023,2025-04-11,141732,3777,513,9026.27,246327.95,27.2901
ADS00004624,AD00024,2026-06-21,58726,1812,39,1829.88,6058.21,3.3107
ADS00004625,AD00025,2025-02-08,43344,1310,106,879.4,51753.81,58.8513
ADS00004626,AD00026,2026-02-25,82403,4338,494,2179.22,54860.64,25.1744
ADS00004627,AD00027,2025-12-20,132743,2452,330,6717.89,41766.19,6.2172
ADS00004628,AD00028,2025-05-07,34837,1108,104,1434.13,41088.97,28.6508
ADS00004629,AD00029,2025-11-09,120759,8640,1036,33903.93,467819.84,13.7984
ADS00004630,AD00030,2025-02-21,87353,1909,142,770.9,28520.94,36.9969
ADS00004631,AD00031,2025-04-30,130171,3905,495,14695.06,182554.53,12.4229
ADS00004632,AD00032,2026-08-18,155303,8240,772,17895.19,110952.96,6.2002
ADS00004633,AD00033,2026-02-22,79940,3876,85,7704.27,42112.47,5.4661
ADS00004634,AD00034,2025-06-08,178073,13950,1265,17684.57,568946.14,32.1719
ADS00004635,AD00035,2026-01-28,12696,896,53,2373.55,12848.79,5.4133
ADS00004636,AD00036,2025-02-24,131261,9209,1376,38574.74,413177.23,10.7111
ADS00004637,AD00037,2026-07-07,19742,702,56,413.5,6990.46,16.9056
ADS00004638,AD00038,2026-04-13,26746,447,57,685.96,5007.4,7.2998
ADS00004639,AD00039,2026-06-13,177622,12616,1821,40465.38,910918.64,22.5111
ADS00004640,AD00040,2025-10-18,59435,2286,159,8573.67,60460.82,7.0519
ADS00004641,AD00041,2025-08-18,71019,4041,405,13017.05,106776.41,8.2028
ADS00004642,AD00042,2026-03-17,123402,5586,332,23828.26,89563.06,3.7587
ADS00004643,AD00043,2025-02-15,44742,865,126,3509.96,36392.41,10.3683
ADS00004644,AD00044,2026-03-23,119904,4421,391,4522.3,122376.12,27.0606
ADS00004645,AD00045,2026-01-14,14570,344,45,439.32,24603.07,56.0026
ADS00004646,AD00046,2025-06-29,35323,2617,98,3829.58,11971.45,3.126
ADS00004647,AD00047,2025-03-13,42397,1717,204,6331.42,44125.76,6.9693
ADS00004648,AD00048,2025-08-29,155022,1384,119,3738.06,56307.82,15.0634
ADS00004649,AD00049,2026-01-31,24527,1748,189,1580.32,51477.04,32.5738
ADS00004650,AD00050,2025-04-29,179309,3817,537,12791.07,294452.09,23.0201
ADS00004651,AD00051,2025-03-29,83881,3958,151,5207.16,80928.38,15.5418
ADS00004652,AD00052,2025-10-15,60175,729,62,1785.83,32296.35,18.0848
ADS00004653,AD00053,2026-01-28,107291,3830,240,14355.37,111379.51,7.7587
ADS00004654,AD00054,2025-08-26,43406,2528,38,2864.81,7361.54,2.5696
ADS00004655,AD00055,2025-06-09,44596,588,38,1423.73,18625.22,13.082
ADS00004656,AD00056,2026-08-05,154120,5925,317,23175.65,100997.71,4.3579
ADS00004657,AD00057,2025-01-29,78694,1223,62,976.42,33833.02,34.6501
ADS00004658,AD00058,2025-07-11,131000,1468,191,6865.88,61840.85,9.007
ADS00004659,AD00059,2026-06-22,99123,7336,518,5085.72,297862.77,58.5685
ADS00004660,AD00060,2025-05-09,94628,1533,83,6986.42,19852.53,2.8416
ADS00004661,AD00061,2026-06-01,176582,4534,265,5007.39,167008.69,33.3524
ADS00004662,AD00062,2026-03-28,9797,432,45,1090.27,16109.77,14.7759
ADS00004663,AD00063,2025-07-04,175263,12104,364,10811.24,239846.39,22.1849
ADS00004664,AD00064,2025-04-01,47527,2518,69,4295.22,18061.63,4.2051
ADS00004665,AD00065,2026-02-19,48840,1142,98,1533.83,29022.26,18.9214
ADS00004666,AD00066,2026-02-12,168653,2711,346,4467.39,216659.78,48.4981
ADS00004667,AD00067,2025-07-26,142810,10882,817,45312.79,439607.98,9.7016
ADS00004668,AD00068,2026-07-15,117536,4088,293,4483.54,135128.3,30.1388
ADS00004669,AD00069,2025-09-30,117747,9357,1210,14500.17,738359.94,50.9208
ADS00004670,AD00070,2026-07-04,78824,5525,213,24892.08,97804.51,3.9291
ADS00004671,AD00071,2026-08-07,151640,11249,717,50929.26,483265.13,9.4889
ADS00004672,AD00072,2025-10-04,74439,1730,86,6326.35,17075.71,2.6991
ADS00004673,AD00073,2025-05-11,100360,4638,266,2687.62,163395.95,60.7958
ADS00004674,AD00074,2025-06-20,55833,937,62,2071.84,31975.04,15.4332
ADS00004675,AD00075,2026-05-11,149661,1930,130,7490.81,87265.79,11.6497
ADS00004676,AD00076,2025-02-27,50318,559,16,666.57,1028.0,1.5422
ADS00004677,AD00077,2025-07-28,129100,4591,216,20573.23,41584.48,2.0213
ADS00004678,AD00078,2025-02-06,15427,217,3,887.93,498.13,0.561
ADS00004679,AD00079,2026-02-12,131911,3505,210,1220.91,36384.54,29.8012
ADS00004680,AD00080,2025-08-24,114110,5317,137,9671.9,14115.35,1.4594
ADS00004681,AD00081,2025-06-27,161143,4937,717,5224.4,410851.18,78.6408
ADS00004682,AD00082,2026-08-08,130344,1297,67,2422.77,31793.08,13.1226
ADS00004683,AD00083,2025-12-29,16802,752,63,1348.95,22993.43,17.0454
ADS00004684,AD00084,2025-09-25,174203,10822,931,45927.34,476002.4,10.3642
ADS00004685,AD00085,2026-08-14,92659,6612,323,5013.18,171341.34,34.1782
ADS00004686,AD00086,2025-11-20,157275,2427,110,9728.38,42503.7,4.369
ADS00004687,AD00087,2025-02-04,134425,7590,1007,35471.21,449866.04,12.6826
ADS00004688,AD00088,2025-04-14,21647,416,37,389.82,16227.65,41.6286
ADS00004689,AD00089,2025-02-20,68493,3070,421,1273.05,177618.51,139.522
ADS00004690,AD00090,2026-08-22,115634,4919,688,4664.54,165608.11,35.5036
ADS00004691,AD00091,2025-06-02,124877,8337,181,25817.19,44322.9,1.7168
ADS00004692,AD00092,2025-02-25,119436,6175,477,23042.56,104727.49,4.545
ADS00004693,AD00093,2026-08-14,169993,3763,515,12735.1,299650.0,23.5295
ADS00004694,AD00094,2025-09-21,4008,193,27,449.6,11238.31,24.9962
ADS00004695,AD00095,2025-03-23,156626,7635,830,22138.42,378813.6,17.1111
ADS00004696,AD00096,2026-08-03,94484,815,76,382.27,38455.99,100.599
ADS00004697,AD00097,2025-05-21,92429,1955,67,3076.7,15748.15,5.1185
ADS00004698,AD00098,2025-06-08,119306,8488,644,36094.95,154646.02,4.2844
ADS00004699,AD00099,2026-04-22,131663,7272,286,21865.61,53697.54,2.4558
ADS00004700,AD00100,2025-08-25,12126,273,18,757.64,1916.02,2.5289
ADS00004701,AD00001,2025-07-04,29044,1776,146,8510.02,47573.09,5.5902
ADS00004702,AD00002,2025-06-30,138370,7604,1032,21503.9,558581.92,25.9758
ADS00004703,AD00003,2025-09-20,153697,11941,259,19403.66,90831.37,4.6811
ADS00004704,AD00004,2026-05-14,71200,3129,465,14068.16,85798.79,6.0988
ADS00004705,AD00005,2026-02-03,98370,3643,462,15367.77,162228.91,10.5564
ADS00004706,AD00006,2025-03-27,172329,3789,388,10138.8,236960.54,23.3717
ADS00004707,AD00007,2026-07-31,156840,3384,427,1537.74,128428.44,83.5177
ADS00004708,AD00008,2026-08-22,59200,1712,119,3540.16,21983.26,6.2097
ADS00004709,AD00009,2026-07-23,80072,2029,38,8128.91,18123.62,2.2295
ADS00004710,AD00010,2026-08-15,76308,1256,170,4110.37,27693.74,6.7375
ADS00004711,AD00011,2025-06-08,32904,746,36,2555.11,7501.88,2.936
ADS00004712,AD00012,2026-06-22,87037,1441,188,3971.25,41005.87,10.3257
ADS00004713,AD00013,2026-03-29,176661,9856,728,25584.26,433579.69,16.9471
ADS00004714,AD00014,2026-07-07,25621,685,37,1515.03,13474.76,8.8941
ADS00004715,AD00015,2026-06-17,46929,2805,84,10519.52,25613.72,2.4349
ADS00004716,AD00016,2025-02-13,27612,863,45,3788.46,29281.23,7.7291
ADS00004717,AD00017,2025-05-14,173603,6464,443,28422.18,226067.02,7.9539
ADS00004718,AD00018,2026-05-24,37590,2764,141,6768.7,10004.14,1.478
ADS00004719,AD00019,2025-08-13,26341,422,35,1114.94,21170.56,18.9881
ADS00004720,AD00020,2026-04-16,152357,6253,875,23064.51,440307.73,19.0903
ADS00004721,AD00021,2025-09-13,123748,5066,576,8219.11,299087.81,36.3893
ADS00004722,AD00022,2026-06-05,13615,688,46,2585.98,7122.28,2.7542
ADS00004723,AD00023,2025-04-18,82660,3302,337,7744.22,134564.62,17.3761
ADS00004724,AD00024,2026-07-31,133106,7204,800,18663.66,377117.71,20.206
ADS00004725,AD00025,2025-01-22,112949,8233,703,4198.01,103144.55,24.5699
ADS00004726,AD00026,2026-03-09,149742,8530,638,36075.24,157197.8,4.3575
ADS00004727,AD00027,2025-11-19,133114,3840,99,13953.51,38887.47,2.7869
ADS00004728,AD00028,2025-07-02,69216,4336,170,10029.84,113479.95,11.3142
ADS00004729,AD00029,2025-11-29,169897,12576,1277,26352.56,307833.61,11.6814
ADS00004730,AD00030,2025-03-10,34403,2054,48,6057.6,4176.07,0.6894
ADS00004731,AD00031,2025-04-17,19073,1372,111,2352.05,67536.43,28.7139
ADS00004732,AD00032,2026-08-20,152644,4045,249,3735.2,166825.28,44.663
ADS00004733,AD00033,2026-02-22,15001,419,38,1681.74,2943.46,1.7502
ADS00004734,AD00034,2025-06-29,146241,1449,127,6701.02,83273.29,12.427
ADS00004735,AD00035,2026-02-04,119995,3836,451,4339.44,66357.03,15.2916
ADS00004736,AD00036,2025-03-20,147075,6363,907,8299.31,402242.51,48.467
ADS00004737,AD00037,2026-05-17,65969,3964,490,16656.28,330692.62,19.8539
ADS00004738,AD00038,2026-04-25,36469,1622,33,705.56,13290.59,18.8369
ADS00004739,AD00039,2026-06-03,157890,11403,1255,41326.31,725914.03,17.5654
ADS00004740,AD00040,2025-09-30,109734,8732,142,33042.85,84974.64,2.5716
ADS00004741,AD00041,2025-08-08,96348,2161,239,5579.85,29927.98,5.3636
ADS00004742,AD00042,2026-04-09,135333,2868,282,2404.07,25037.17,10.4145
ADS00004743,AD00043,2025-03-26,83209,5704,327,4823.78,146714.32,30.4148
ADS00004744,AD00044,2026-02-26,172499,5589,452,10494.37,192444.88,18.3379
ADS00004745,AD00045,2026-01-09,7221,74,9,265.97,5197.9,19.5432
ADS00004746,AD00046,2025-08-26,162413,10524,337,47848.58,116533.15,2.4355
ADS00004747,AD00047,2025-03-05,49534,2252,124,7916.22,13264.68,1.6756
ADS00004748,AD00048,2025-09-01,95483,6561,403,19854.52,53398.35,2.6895
ADS00004749,AD00049,2026-02-19,136921,10312,1242,25122.26,278454.69,11.084
ADS00004750,AD00050,2025-04-13,73303,3545,352,6493.36,230547.8,35.5052
ADS00004751,AD00051,2025-03-26,33194,2348,54,864.53,5911.36,6.8377
ADS00004752,AD00052,2025-10-27,14968,674,32,1024.88,2198.98,2.1456
ADS00004753,AD00053,2026-01-25,98289,4348,481,10374.12,79551.22,7.6682
ADS00004754,AD00054,2025-07-05,9992,284,20,1351.76,6067.36,4.4885
ADS00004755,AD00055,2025-05-23,63947,4633,593,17580.73,214753.84,12.2153
ADS00004756,AD00056,2026-07-27,135662,9240,265,31471.85,143237.77,4.5513
ADS00004757,AD00057,2025-01-28,121534,5059,88,4264.1,7633.85,1.7903
ADS00004758,AD00058,2025-06-30,49800,2524,283,6690.42,84272.74,12.596
ADS00004759,AD00059,2026-05-28,102070,5398,381,15395.23,202341.44,13.1431
ADS00004760,AD00060,2025-05-15,109781,3185,379,9279.62,213376.4,22.9941
ADS00004761,AD00061,2026-05-12,83938,5615,415,25706.38,30362.25,1.1811
ADS00004762,AD00062,2026-04-04,34938,1452,111,2719.07,7683.09,2.8256
ADS00004763,AD00063,2025-06-24,12900,209,8,145.05,5322.13,36.6917
ADS00004764,AD00064,2025-04-17,49277,960,74,1225.14,32061.37,26.1696
ADS00004765,AD00065,2026-02-08,155710,3672,517,16554.67,37102.94,2.2412
ADS00004766,AD00066,2026-02-13,108800,1239,19,3090.23,7496.22,2.4258
ADS00004767,AD00067,2025-07-20,8787,417,42,1112.03,5489.56,4.9365
ADS00004768,AD00068,2026-07-30,12766,624,80,2074.4,20167.27,9.722
ADS00004769,AD00069,2025-09-30,137333,6333,420,6760.15,222159.39,32.8631
ADS00004770,AD00070,2026-06-22,129900,4399,113,8195.58,55006.02,6.7117
ADS00004771,AD00071,2026-07-10,30684,2274,138,3295.65,49324.14,14.9664
ADS00004772,AD00072,2025-11-01,79402,2911,222,7551.03,142661.43,18.893
ADS00004773,AD00073,2025-05-24,56630,1818,262,7249.01,55733.44,7.6884
ADS00004774,AD00074,2025-06-28,12861,799,110,974.16,23471.85,24.0945
ADS00004775,AD00075,2026-06-12,91661,1396,198,2721.19,110312.42,40.5383
ADS00004776,AD00076,2025-03-13,70039,4792,231,18657.19,44737.64,2.3979
ADS00004777,AD00077,2025-07-10,56095,4144,526,8454.6,349289.6,41.3136
ADS00004778,AD00078,2025-02-21,30873,406,54,1634.65,35611.4,21.7853
ADS00004779,AD00079,2026-01-02,71542,635,63,1145.81,12472.33,10.8852
ADS00004780,AD00080,2025-08-08,21482,1016,39,4660.44,24761.01,5.313
ADS00004781,AD00081,2025-07-10,112969,3375,256,6258.84,18124.75,2.8959
ADS00004782,AD00082,2026-07-18,155262,7431,707,28271.8,427835.96,15.133
ADS00004783,AD00083,2026-01-04,85105,5856,669,4252.75,171313.55,40.283
ADS00004784,AD00084,2025-09-28,52765,702,26,3338.68,10246.73,3.0691
ADS00004785,AD00085,2026-08-21,145114,8927,1139,14371.73,716594.79,49.8614
ADS00004786,AD00086,2025-10-27,59544,4227,618,19125.81,254603.75,13.3121
ADS00004787,AD00087,2025-02-02,84951,6448,816,20464.02,467236.71,22.8321
ADS00004788,AD00088,2025-04-25,46571,3228,94,8169.79,50576.79,6.1907
ADS00004789,AD00089,2025-03-08,165261,12134,1139,44944.14,737862.35,16.4173
ADS00004790,AD00090,2026-08-15,65272,1680,233,3859.35,110428.28,28.6132
ADS00004791,AD00091,2025-05-05,39444,1681,198,7195.88,104765.95,14.5592
