movement_id,sku_id,warehouse_id,movement_type,quantity_delta,occurred_at,reference_no,source_system
IM00008504,SKU0001432,W015,sale_out,-46,2025-04-03 21:19:28,REF00000227,warehouse
IM00008505,SKU0000642,W014,sale_out,-46,2025-09-25 11:17:34,REF00007868,order
IM00008506,SKU0000639,W003,return_in,20,2025-10-13 04:24:35,REF00001277,purchase
IM00008507,SKU0000715,W006,sale_out,-28,2025-04-12 17:35:32,REF00000176,order
IM00008508,SKU0000636,W005,transfer_in,60,2025-01-16 18:19:59,REF00004049,system
IM00008509,SKU0001103,W003,purchase_in,14,2026-03-20 11:01:19,REF00009595,order
IM00008510,SKU0002517,W011,sale_out,-17,2026-02-10 16:08:38,REF00004289,warehouse
IM00008511,SKU0000460,W004,transfer_out,-35,2026-04-23 19:19:52,REF00005607,purchase
IM00008512,SKU0000945,W016,return_in,62,2025-02-09 05:30:17,REF00009592,order
IM00008513,SKU0002740,W009,sale_out,-27,2026-06-08 10:36:02,REF00003340,purchase
IM00008514,SKU0002401,W001,sale_out,-53,2025-11-21 07:27:48,REF00010288,order
IM00008515,SKU0001083,W008,purchase_in,39,2025-01-11 23:56:53,REF00006829,warehouse
IM00008516,SKU0002667,W004,purchase_in,34,2026-06-10 15:41:45,REF00004852,order
IM00008517,SKU0001408,W004,purchase_in,80,2025-01-01 18:04:32,REF00001506,purchase
IM00008518,SKU0001337,W007,sale_out,-58,2025-08-15 22:45:05,REF00004555,order
IM00008519,SKU0001585,W008,sale_out,-8,2026-07-18 04:31:04,REF00004811,order
IM00008520,SKU0001126,W011,transfer_in,70,2026-04-12 07:57:43,REF00001992,system
IM00008521,SKU0002158,W004,sale_out,-25,2025-08-02 14:29:45,REF00007635,order
IM00008522,SKU0001791,W008,transfer_in,77,2025-09-16 20:19:13,REF00001216,order
IM00008523,SKU0000200,W008,transfer_out,-14,2025-11-13 17:09:57,REF00004537,order
IM00008524,SKU0000003,W016,sale_out,-51,2026-03-03 13:27:11,REF00006717,system
IM00008525,SKU0002979,W014,purchase_in,75,2026-07-21 11:05:24,REF00013819,order
IM00008526,SKU0000644,W009,sale_out,-33,2025-05-22 12:49:32,REF00012426,purchase
IM00008527,SKU0000748,W008,sale_out,-64,2025-07-13 18:22:31,REF00002512,purchase
IM00008528,SKU0002979,W014,transfer_in,28,2025-12-05 18:12:34,REF00006328,order
IM00008529,SKU0001328,W014,sale_out,-26,2026-07-25 00:43:55,REF00006499,purchase
IM00008530,SKU0002326,W003,purchase_in,26,2026-06-15 13:47:23,REF00003753,order
IM00008531,SKU0002778,W008,purchase_in,48,2025-01-22 06:03:19,REF00007026,order
IM00008532,SKU0000896,W009,sale_out,-13,2026-08-10 09:54:55,REF00005750,order
IM00008533,SKU0002006,W006,return_in,48,2026-08-01 01:57:14,REF00012867,order
IM00008534,SKU0001174,W004,purchase_in,75,2025-02-25 14:30:36,REF00013938,purchase
IM00008535,SKU0000336,W006,purchase_in,16,2025-09-08 22:03:15,REF00011964,order
IM00008536,SKU0000562,W006,sale_out,-19,2025-08-18 03:35:04,REF00009909,purchase
IM00008537,SKU0000310,W012,sale_out,-29,2025-04-19 23:40:28,REF00012184,order
IM00008538,SKU0000653,W011,sale_out,-8,2026-06-06 12:22:35,REF00000161,purchase
IM00008539,SKU0001133,W007,purchase_in,16,2025-07-13 06:51:52,REF00006668,order
IM00008540,SKU0000180,W006,sale_out,-33,2025-03-15 19:17:31,REF00007050,warehouse
IM00008541,SKU0002291,W007,return_in,19,2026-04-16 16:56:41,REF00000117,purchase
IM00008542,SKU0001627,W011,sale_out,-4,2025-06-20 09:40:17,REF00004674,purchase
IM00008543,SKU0001523,W009,return_in,28,2025-05-12 07:21:53,REF00013120,system
IM00008544,SKU0002228,W003,sale_out,-64,2026-02-20 20:18:24,REF00011369,warehouse
IM00008545,SKU0000322,W002,transfer_out,-28,2025-09-30 23:25:18,REF00003209,purchase
IM00008546,SKU0001484,W002,sale_out,-27,2026-05-09 16:20:10,REF00002829,order
IM00008547,SKU0000606,W009,return_in,46,2026-03-29 09:36:56,REF00008489,order
IM00008548,SKU0000340,W008,purchase_in,5,2026-02-22 02:20:29,REF00006256,system
IM00008549,SKU0001377,W008,sale_out,-74,2026-03-08 09:08:52,REF00006533,order
IM00008550,SKU0001626,W016,purchase_in,60,2025-03-22 22:13:42,REF00003336,order
IM00008551,SKU0001759,W016,purchase_in,35,2025-06-19 19:58:24,REF00013827,purchase
IM00008552,SKU0002983,W009,sale_out,-4,2025-11-18 20:20:01,REF00014554,order
IM00008553,SKU0001493,W008,sale_out,-38,2026-08-10 12:49:52,REF00010518,warehouse
IM00008554,SKU0001819,W007,return_in,52,2026-04-30 19:48:00,REF00007171,order
IM00008555,SKU0002276,W001,purchase_in,61,2025-06-10 06:15:39,REF00014742,order
IM00008556,SKU0002922,W016,sale_out,-2,2025-03-04 19:34:57,REF00006767,system
IM00008557,SKU0000912,W016,sale_out,-51,2026-07-08 22:37:30,REF00011304,warehouse
IM00008558,SKU0000725,W001,sale_out,-15,2026-07-31 17:24:40,REF00008477,order
IM00008559,SKU0001971,W005,adjustment,38,2026-02-18 17:11:04,REF00014839,purchase
IM00008560,SKU0002427,W003,sale_out,-37,2026-06-01 11:45:44,REF00012593,order
IM00008561,SKU0000980,W002,sale_out,-26,2025-08-07 21:58:10,REF00007622,order
IM00008562,SKU0002546,W013,sale_out,-70,2025-11-06 21:57:33,REF00013515,purchase
IM00008563,SKU0002708,W012,transfer_out,-79,2026-04-17 05:28:20,REF00003715,warehouse
IM00008564,SKU0002791,W009,sale_out,-75,2026-07-08 09:37:14,REF00005968,warehouse
IM00008565,SKU0001997,W010,sale_out,-74,2026-08-17 09:34:32,REF00000474,warehouse
IM00008566,SKU0001875,W001,sale_out,-16,2025-08-27 22:50:57,REF00010402,purchase
IM00008567,SKU0001854,W015,purchase_in,13,2025-11-27 17:58:00,REF00012411,system
IM00008568,SKU0002737,W004,sale_out,-69,2026-07-22 03:32:40,REF00008255,order
IM00008569,SKU0000580,W010,return_in,11,2025-07-16 20:59:50,REF00000228,order
IM00008570,SKU0002387,W001,sale_out,-66,2025-05-26 14:01:14,REF00013980,system
IM00008571,SKU0000413,W008,sale_out,-56,2025-02-10 23:44:35,REF00010908,purchase
IM00008572,SKU0002904,W014,purchase_in,20,2026-01-15 10:26:42,REF00004815,purchase
IM00008573,SKU0002700,W015,purchase_in,73,2025-10-07 22:19:19,REF00004609,purchase
IM00008574,SKU0002667,W004,sale_out,-27,2025-08-12 02:50:44,REF00000884,order
IM00008575,SKU0002643,W010,transfer_out,-51,2026-05-13 13:38:30,REF00008314,purchase
IM00008576,SKU0002652,W006,adjustment,31,2025-03-17 19:43:18,REF00001441,order
IM00008577,SKU0000398,W008,sale_out,-51,2025-11-13 14:19:47,REF00002089,system
IM00008578,SKU0000712,W006,sale_out,-79,2025-12-01 22:31:06,REF00013196,system
IM00008579,SKU0002651,W014,sale_out,-31,2025-09-24 09:13:19,REF00012441,order
IM00008580,SKU0000634,W011,transfer_out,-52,2025-09-06 14:35:13,REF00012940,warehouse
IM00008581,SKU0000969,W007,transfer_in,70,2025-05-18 16:19:33,REF00005394,order
IM00008582,SKU0002580,W005,transfer_in,22,2025-04-20 12:12:40,REF00013553,order
IM00008583,SKU0001848,W010,adjustment,21,2025-09-29 04:27:58,REF00013420,warehouse
IM00008584,SKU0002298,W004,purchase_in,32,2025-05-19 21:24:31,REF00010509,order
IM00008585,SKU0002520,W011,return_in,10,2026-06-22 04:05:29,REF00014353,order
IM00008586,SKU0000611,W001,sale_out,-46,2026-01-03 16:25:41,REF00010744,system
IM00008587,SKU0001047,W003,sale_out,-58,2026-03-01 16:55:54,REF00005766,system
IM00008588,SKU0000978,W007,transfer_out,-37,2025-02-05 08:31:03,REF00009701,order
IM00008589,SKU0000709,W005,sale_out,-64,2026-04-07 18:48:44,REF00004204,order
IM00008590,SKU0000900,W013,sale_out,-48,2026-02-21 04:54:50,REF00003914,warehouse
IM00008591,SKU0000747,W006,sale_out,-15,2025-06-01 23:08:02,REF00007585,order
IM00008592,SKU0000745,W013,purchase_in,2,2026-05-21 09:39:06,REF00010239,order
IM00008593,SKU0002107,W011,sale_out,-34,2025-08-08 10:53:13,REF00009126,system
IM00008594,SKU0000153,W001,return_in,40,2025-12-03 13:26:28,REF00004913,system
IM00008595,SKU0000220,W001,sale_out,-23,2025-04-07 14:34:33,REF00006025,order
IM00008596,SKU0002538,W014,transfer_out,-47,2026-06-19 22:00:31,REF00014568,system
IM00008597,SKU0000468,W010,return_in,9,2025-03-21 01:49:39,REF00004103,order
IM00008598,SKU0001615,W003,sale_out,-72,2026-01-27 16:33:35,REF00013739,order
IM00008599,SKU0000248,W010,purchase_in,36,2025-10-03 03:06:52,REF00002430,order
IM00008600,SKU0002458,W015,sale_out,-32,2026-07-13 10:38:01,REF00004106,order
IM00008601,SKU0002339,W014,sale_out,-57,2025-07-02 21:36:31,REF00014619,purchase
IM00008602,SKU0000426,W009,sale_out,-2,2025-06-02 18:48:09,REF00010165,order
IM00008603,SKU0000356,W007,sale_out,-3,2026-02-02 19:31:36,REF00002806,order
IM00008604,SKU0000819,W011,sale_out,-71,2025-10-30 00:04:51,REF00013369,warehouse
IM00008605,SKU0000166,W004,purchase_in,36,2025-11-22 04:29:49,REF00007038,purchase
IM00008606,SKU0000611,W001,adjustment,30,2026-06-26 03:16:53,REF00002302,purchase
IM00008607,SKU0002190,W001,adjustment,33,2025-03-26 01:15:50,REF00008812,system
IM00008608,SKU0002260,W016,purchase_in,54,2025-02-26 00:17:51,REF00014716,order
IM00008609,SKU0000274,W014,sale_out,-17,2025-04-01 18:55:23,REF00001803,warehouse
IM00008610,SKU0000981,W004,purchase_in,78,2026-01-19 14:19:58,REF00013430,order
IM00008611,SKU0002564,W003,sale_out,-57,2025-06-05 10:39:21,REF00002351,order
IM00008612,SKU0002274,W002,sale_out,-21,2026-02-11 02:11:15,REF00002090,purchase
IM00008613,SKU0002861,W011,transfer_out,-46,2025-11-28 07:20:48,REF00005696,order
IM00008614,SKU0002930,W014,transfer_out,-38,2025-12-08 22:40:35,REF00012108,purchase
IM00008615,SKU0000763,W003,purchase_in,74,2025-01-23 06:25:19,REF00014157,order
IM00008616,SKU0001882,W007,transfer_out,-18,2025-06-03 04:45:12,REF00010174,system
IM00008617,SKU0000388,W006,return_in,45,2025-09-02 06:06:32,REF00010173,purchase
IM00008618,SKU0001283,W006,sale_out,-19,2025-08-22 02:25:41,REF00013140,warehouse
IM00008619,SKU0000189,W009,purchase_in,60,2025-01-04 06:13:22,REF00004627,purchase
IM00008620,SKU0002971,W006,sale_out,-30,2025-03-20 19:07:08,REF00000243,order
IM00008621,SKU0002794,W011,sale_out,-67,2026-02-10 15:10:26,REF00013828,order
IM00008622,SKU0001721,W001,sale_out,-9,2025-07-25 06:20:59,REF00012897,warehouse
IM00008623,SKU0001483,W008,sale_out,-5,2026-01-12 06:24:40,REF00004004,order
IM00008624,SKU0000800,W001,sale_out,-41,2026-07-24 21:44:47,REF00001670,system
IM00008625,SKU0001022,W012,transfer_in,11,2025-09-24 16:40:40,REF00007550,purchase
IM00008626,SKU0000776,W005,sale_out,-51,2025-11-28 00:30:46,REF00008599,order
IM00008627,SKU0000178,W008,sale_out,-32,2026-04-17 07:09:47,REF00014718,order
IM00008628,SKU0001852,W006,transfer_in,1,2026-04-24 15:09:11,REF00010671,system
IM00008629,SKU0002891,W009,sale_out,-34,2025-10-17 06:26:22,REF00011596,warehouse
IM00008630,SKU0000363,W003,sale_out,-32,2025-08-09 20:04:44,REF00011963,warehouse
IM00008631,SKU0002745,W008,sale_out,-74,2025-06-09 03:23:17,REF00004447,order
IM00008632,SKU0003000,W005,sale_out,-12,2025-01-10 04:01:30,REF00014534,warehouse
IM00008633,SKU0001191,W005,return_in,16,2026-06-18 21:15:57,REF00002784,warehouse
IM00008634,SKU0001381,W011,sale_out,-77,2025-02-11 02:25:31,REF00006829,warehouse
IM00008635,SKU0001209,W002,sale_out,-34,2025-08-21 08:47:06,REF00003543,purchase
IM00008636,SKU0000810,W005,return_in,42,2025-06-13 01:31:00,REF00011547,warehouse
IM00008637,SKU0001204,W009,transfer_in,67,2025-12-07 01:38:23,REF00010201,system
IM00008638,SKU0002535,W010,sale_out,-23,2026-01-05 08:17:31,REF00013003,warehouse
IM00008639,SKU0002070,W014,purchase_in,6,2026-02-02 05:25:07,REF00002909,order
IM00008640,SKU0002874,W012,adjustment,6,2026-03-11 20:19:17,REF00010710,system
IM00008641,SKU0000827,W007,transfer_out,-48,2026-01-07 11:50:55,REF00002661,purchase
IM00008642,SKU0002891,W009,return_in,11,2026-05-18 08:22:45,REF00005736,order
IM00008643,SKU0001070,W007,return_in,37,2026-01-04 09:37:57,REF00011242,system
IM00008644,SKU0000363,W003,purchase_in,15,2026-05-26 01:00:01,REF00013374,order
IM00008645,SKU0000549,W016,sale_out,-47,2026-02-09 07:44:53,REF00009900,order
IM00008646,SKU0000817,W002,sale_out,-14,2025-02-16 15:16:28,REF00007951,order
IM00008647,SKU0001671,W011,purchase_in,32,2025-01-10 09:13:13,REF00007130,order
IM00008648,SKU0001434,W003,return_in,39,2026-06-28 01:43:44,REF00008501,purchase
IM00008649,SKU0002050,W003,transfer_out,-51,2025-08-27 10:42:33,REF00003472,order
IM00008650,SKU0001527,W004,return_in,62,2025-03-13 15:03:31,REF00002011,warehouse
IM00008651,SKU0000369,W013,sale_out,-35,2025-08-04 13:55:12,REF00012638,system
IM00008652,SKU0000876,W010,purchase_in,8,2026-03-27 04:12:41,REF00006452,order
IM00008653,SKU0000714,W007,sale_out,-57,2026-06-07 10:10:36,REF00010635,system
IM00008654,SKU0002954,W009,sale_out,-16,2025-08-04 02:37:17,REF00011401,purchase
IM00008655,SKU0000771,W011,purchase_in,15,2025-05-10 01:46:00,REF00013303,order
IM00008656,SKU0001753,W015,sale_out,-76,2026-05-11 20:59:58,REF00000533,system
IM00008657,SKU0000988,W005,sale_out,-39,2026-06-19 21:07:31,REF00009827,system
IM00008658,SKU0000803,W007,sale_out,-42,2025-03-20 18:52:58,REF00008260,system
IM00008659,SKU0001839,W003,purchase_in,17,2026-06-25 20:02:15,REF00009161,order
IM00008660,SKU0000621,W003,purchase_in,53,2026-05-04 14:50:00,REF00012847,order
IM00008661,SKU0000374,W006,adjustment,79,2025-02-19 22:26:45,REF00009803,order
IM00008662,SKU0001878,W014,sale_out,-30,2025-08-02 18:09:23,REF00003919,warehouse
IM00008663,SKU0002726,W001,sale_out,-66,2026-02-24 01:19:11,REF00014407,system
IM00008664,SKU0000731,W001,transfer_in,29,2025-10-17 02:58:13,REF00008211,warehouse
IM00008665,SKU0000014,W009,sale_out,-23,2025-05-25 00:13:45,REF00008321,order
IM00008666,SKU0002492,W014,transfer_in,57,2026-05-08 01:43:01,REF00003530,order
IM00008667,SKU0001782,W007,adjustment,44,2026-05-27 00:04:34,REF00004075,order
IM00008668,SKU0002708,W012,sale_out,-51,2026-06-05 01:25:03,REF00003582,warehouse
IM00008669,SKU0000962,W004,sale_out,-50,2025-04-05 15:26:07,REF00013674,system
IM00008670,SKU0000715,W006,sale_out,-38,2026-02-18 23:40:42,REF00009906,system
IM00008671,SKU0001886,W002,sale_out,-46,2026-02-02 00:55:45,REF00010642,warehouse
IM00008672,SKU0002552,W007,sale_out,-69,2025-08-26 01:33:19,REF00004185,warehouse
IM00008673,SKU0001691,W008,purchase_in,11,2026-02-21 01:24:37,REF00003557,order
IM00008674,SKU0000524,W014,return_in,42,2026-06-24 10:52:48,REF00000232,order
IM00008675,SKU0000257,W007,adjustment,16,2025-12-30 09:47:54,REF00014598,order
IM00008676,SKU0000708,W011,adjustment,53,2025-06-17 07:31:21,REF00012897,system
IM00008677,SKU0000266,W015,sale_out,-71,2025-11-24 19:19:59,REF00011147,warehouse
IM00008678,SKU0000540,W010,purchase_in,68,2025-07-17 21:29:50,REF00012746,order
IM00008679,SKU0000900,W013,sale_out,-79,2026-07-23 12:15:03,REF00014752,order
IM00008680,SKU0001344,W004,return_in,51,2025-03-30 05:31:48,REF00008975,purchase
IM00008681,SKU0001290,W008,sale_out,-4,2025-10-20 00:10:19,REF00005780,warehouse
IM00008682,SKU0002788,W015,sale_out,-70,2025-11-25 07:43:23,REF00007888,purchase
IM00008683,SKU0002673,W015,purchase_in,80,2026-05-03 12:18:44,REF00010211,system
IM00008684,SKU0001763,W001,sale_out,-46,2025-08-12 06:48:15,REF00006442,order
IM00008685,SKU0001064,W009,sale_out,-18,2025-07-29 03:21:32,REF00001726,purchase
IM00008686,SKU0001093,W005,return_in,32,2026-06-09 23:41:10,REF00013839,warehouse
IM00008687,SKU0002886,W007,adjustment,44,2025-02-08 10:06:42,REF00003634,order
IM00008688,SKU0001162,W014,return_in,59,2026-07-08 01:46:16,REF00009506,order
IM00008689,SKU0000764,W001,purchase_in,15,2026-04-25 05:43:13,REF00000791,order
IM00008690,SKU0000648,W005,purchase_in,50,2025-06-06 13:53:01,REF00010525,order
IM00008691,SKU0001442,W008,sale_out,-28,2026-01-22 01:39:00,REF00008116,system
IM00008692,SKU0001681,W003,purchase_in,12,2025-06-08 04:24:50,REF00000286,order
IM00008693,SKU0000968,W011,purchase_in,61,2025-09-22 07:47:56,REF00001666,order
IM00008694,SKU0002548,W009,sale_out,-68,2025-11-15 07:53:14,REF00000928,order
IM00008695,SKU0001199,W002,sale_out,-16,2026-04-18 23:38:28,REF00012496,order
IM00008696,SKU0000437,W006,purchase_in,11,2025-11-21 22:02:38,REF00001653,warehouse
IM00008697,SKU0000361,W002,sale_out,-23,2025-06-18 18:16:39,REF00001512,order
IM00008698,SKU0000872,W008,return_in,33,2026-01-24 11:28:54,REF00013718,order
IM00008699,SKU0002125,W007,sale_out,-20,2025-04-12 23:37:40,REF00010980,system
IM00008700,SKU0002112,W012,sale_out,-60,2026-02-02 10:19:57,REF00006903,system
IM00008701,SKU0002554,W001,purchase_in,24,2026-04-15 01:24:50,REF00012863,order
IM00008702,SKU0001698,W013,purchase_in,25,2026-06-01 14:48:23,REF00010682,warehouse
IM00008703,SKU0002926,W003,return_in,54,2025-06-10 02:24:28,REF00010471,purchase
IM00008704,SKU0000140,W003,sale_out,-17,2025-06-29 09:26:51,REF00013780,warehouse
IM00008705,SKU0002150,W016,sale_out,-8,2026-07-07 19:28:48,REF00003583,warehouse
IM00008706,SKU0002813,W005,sale_out,-65,2025-05-14 06:47:22,REF00009689,order
IM00008707,SKU0000276,W013,sale_out,-44,2025-09-11 08:25:07,REF00011965,purchase
IM00008708,SKU0000233,W011,transfer_in,66,2025-03-27 20:04:27,REF00005224,purchase
IM00008709,SKU0002367,W003,sale_out,-17,2025-06-09 23:26:50,REF00013817,warehouse
IM00008710,SKU0000254,W001,purchase_in,24,2025-04-25 18:22:31,REF00013313,warehouse
IM00008711,SKU0002940,W008,sale_out,-27,2026-05-13 02:09:07,REF00005870,order
IM00008712,SKU0000736,W004,purchase_in,28,2025-09-09 22:27:04,REF00003917,system
IM00008713,SKU0000745,W013,transfer_in,49,2025-11-17 11:07:32,REF00012180,purchase
IM00008714,SKU0002391,W007,sale_out,-32,2025-03-05 10:01:13,REF00010688,warehouse
IM00008715,SKU0002194,W002,purchase_in,73,2025-08-28 23:11:58,REF00014188,order
IM00008716,SKU0002277,W012,sale_out,-18,2025-08-30 01:19:53,REF00012797,order
IM00008717,SKU0002864,W007,sale_out,-58,2026-05-26 11:55:50,REF00012242,system
IM00008718,SKU0002060,W002,transfer_in,58,2025-08-16 17:26:29,REF00003328,warehouse
IM00008719,SKU0001528,W014,purchase_in,79,2026-01-26 10:14:44,REF00003677,system
IM00008720,SKU0002980,W009,sale_out,-78,2026-07-15 18:22:41,REF00007556,purchase
IM00008721,SKU0000006,W005,transfer_in,47,2025-08-28 23:33:43,REF00001293,warehouse
IM00008722,SKU0001256,W016,return_in,50,2025-03-25 13:32:34,REF00003090,warehouse
IM00008723,SKU0002072,W009,purchase_in,74,2025-09-17 01:06:56,REF00013546,purchase
IM00008724,SKU0001236,W012,sale_out,-63,2025-08-28 13:53:11,REF00004215,order
IM00008725,SKU0001853,W009,sale_out,-58,2026-06-30 19:06:20,REF00013085,order
IM00008726,SKU0000902,W006,purchase_in,49,2026-02-19 16:30:47,REF00007007,system
IM00008727,SKU0002822,W001,sale_out,-75,2026-01-15 23:14:18,REF00007167,order
IM00008728,SKU0000848,W006,sale_out,-80,2025-05-27 02:50:16,REF00011464,system
IM00008729,SKU0000660,W011,sale_out,-39,2026-07-08 10:01:33,REF00014774,order
IM00008730,SKU0001738,W015,purchase_in,19,2026-07-18 06:50:05,REF00006877,order
IM00008731,SKU0000637,W001,sale_out,-14,2025-01-02 21:30:46,REF00012988,order
IM00008732,SKU0002376,W003,return_in,29,2025-10-06 09:33:14,REF00006397,purchase
IM00008733,SKU0001520,W014,sale_out,-3,2026-02-03 11:40:43,REF00011597,order
IM00008734,SKU0000804,W001,sale_out,-17,2026-07-17 00:59:29,REF00011526,order
IM00008735,SKU0002869,W009,purchase_in,54,2025-12-27 16:41:19,REF00005093,warehouse
IM00008736,SKU0001063,W009,adjustment,24,2025-02-25 09:21:06,REF00012055,order
IM00008737,SKU0000237,W005,sale_out,-6,2026-04-13 23:11:40,REF00007375,order
IM00008738,SKU0002932,W013,return_in,42,2025-11-24 13:02:54,REF00007967,purchase
IM00008739,SKU0002292,W015,transfer_out,-1,2025-12-07 04:08:47,REF00006714,order
IM00008740,SKU0001238,W001,sale_out,-39,2026-02-28 01:11:04,REF00001151,order
IM00008741,SKU0002436,W005,purchase_in,36,2025-11-19 20:35:43,REF00000487,order
IM00008742,SKU0002708,W012,transfer_in,50,2026-01-26 17:47:20,REF00002525,order
IM00008743,SKU0000390,W016,sale_out,-46,2025-10-05 09:35:07,REF00000178,order
IM00008744,SKU0002610,W002,sale_out,-77,2025-03-16 14:25:04,REF00012467,order
IM00008745,SKU0002091,W003,sale_out,-60,2025-11-16 19:47:03,REF00008885,system
IM00008746,SKU0000057,W014,sale_out,-43,2025-11-07 05:19:55,REF00000991,order
IM00008747,SKU0002306,W015,purchase_in,75,2026-04-23 12:07:52,REF00010340,purchase
IM00008748,SKU0002532,W009,sale_out,-60,2025-11-08 20:36:51,REF00006540,purchase
IM00008749,SKU0002622,W003,sale_out,-39,2025-05-29 01:01:10,REF00011912,order
IM00008750,SKU0000265,W010,return_in,14,2025-01-22 08:56:30,REF00009573,order
IM00008751,SKU0001136,W006,sale_out,-20,2026-04-21 23:06:56,REF00010518,purchase
IM00008752,SKU0002952,W006,sale_out,-80,2026-05-22 06:05:44,REF00006961,order
IM00008753,SKU0000739,W001,return_in,16,2026-07-17 17:37:03,REF00010471,system
IM00008754,SKU0001428,W010,sale_out,-46,2025-02-14 09:29:36,REF00014974,warehouse
IM00008755,SKU0000866,W008,sale_out,-36,2026-05-10 07:35:27,REF00000170,system
IM00008756,SKU0001676,W003,transfer_in,19,2026-04-09 00:31:08,REF00003199,order
IM00008757,SKU0002606,W009,return_in,19,2026-04-08 21:24:30,REF00013046,purchase
IM00008758,SKU0000183,W016,purchase_in,74,2025-08-16 06:08:58,REF00001577,purchase
IM00008759,SKU0000014,W009,sale_out,-76,2026-05-02 06:39:41,REF00009133,warehouse
IM00008760,SKU0001300,W008,sale_out,-7,2025-03-05 01:40:22,REF00000174,warehouse
IM00008761,SKU0002063,W008,transfer_out,-78,2026-01-02 14:32:23,REF00008199,order
