order_id,user_id,store_id,channel_id,ordered_at,order_status,item_amount,discount_amount,shipping_fee,payable_amount,paid_amount,region,province,city
O00010771,U003261,S0080,CH03,2026-01-21 15:47:09,completed,176.56,15.73,0,160.83,160.83,华东,山东,青岛
O00010772,U003070,S0010,CH01,2026-05-20 23:13:23,completed,2524.09,348.63,0,2175.46,2175.46,华北,北京,北京
O00010773,U000150,S0013,CH01,2026-05-22 02:08:15,completed,15084.62,585.43,0,14499.19,14499.19,华北,山西,太原
O00010774,U004686,S0077,CH02,2026-03-17 06:11:11,completed,973.74,128.79,0,844.95,844.95,华东,浙江,杭州
O00010775,U000828,S0073,CH01,2026-06-18 23:11:53,shipped,424.88,61.92,0,362.96,362.96,华东,上海,上海
O00010776,U003375,S0041,CH01,2026-05-09 05:55:44,shipped,3652.48,364.91,0,3287.57,3287.57,华东,江苏,南京
O00010777,U001155,S0022,CH04,2026-03-25 05:19:57,completed,4938.72,564.46,0,4374.26,4374.26,华东,江苏,南京
O00010778,U001548,S0056,CH03,2026-01-29 01:28:39,completed,765.01,40.14,0,724.87,724.87,华东,山东,青岛
O00010779,U001673,S0071,CH01,2025-05-28 10:35:12,completed,3184.24,41.09,0,3143.15,3143.15,西南,贵州,贵阳
O00010780,U000959,S0019,CH01,2026-03-15 19:03:39,pending_payment,3582.15,638.76,0,2943.39,0,西南,重庆,重庆
O00010781,U003474,S0041,CH01,2025-12-05 02:30:37,paid,7307.26,928.21,0,6379.05,6379.05,华东,山东,青岛
O00010782,U000815,S0030,CH02,2025-09-16 04:25:09,paid,369.54,15.68,0,353.86,353.86,华中,湖北,武汉
O00010783,U000038,S0039,CH05,2025-01-21 09:29:09,completed,9470.04,694.29,0,8775.75,8775.75,华南,广西,南宁
O00010784,U003899,S0049,CH09,2025-01-16 20:05:46,shipped,1633.47,270.18,0,1363.29,1363.29,华南,福建,厦门
O00010785,U004341,S0003,CH01,2025-05-05 03:05:13,completed,5041.67,565.88,0,4475.79,4475.79,华东,山东,青岛
O00010786,U001657,S0026,CH05,2025-11-05 10:24:46,cancelled,1018.44,89.89,0,928.55,0,华东,山东,青岛
O00010787,U002518,S0074,CH01,2026-07-20 17:58:57,completed,620.19,25.37,0,594.82,594.82,华东,江苏,南京
O00010788,U004282,S0080,CH03,2025-01-13 04:31:48,completed,91.07,14.09,8,84.98,84.98,华中,湖北,武汉
O00010789,U001734,S0033,CH06,2025-09-22 12:47:02,shipped,1255.99,102.66,0,1153.33,1153.33,西南,重庆,重庆
O00010790,U001056,S0043,CH01,2025-04-19 14:32:39,completed,1520.25,180.19,0,1340.06,1340.06,华南,广西,南宁
O00010791,U004362,S0036,CH01,2025-02-28 03:36:31,completed,2320.24,203.56,0,2116.68,2116.68,华中,湖南,长沙
O00010792,U002276,S0034,CH01,2025-03-01 14:32:19,completed,1899.67,118.63,0,1781.04,1781.04,西南,云南,昆明
O00010793,U000482,S0044,CH03,2026-01-15 04:31:57,shipped,2133.06,283.53,0,1849.53,1849.53,华东,山东,青岛
O00010794,U004032,S0073,CH08,2025-02-18 11:02:55,cancelled,194.87,0.11,0,194.76,0,华南,广东,深圳
O00010795,U004508,S0041,CH09,2025-12-24 08:43:21,completed,1499.71,254.67,0,1245.04,1245.04,华南,广西,南宁
O00010796,U003983,S0074,CH01,2025-07-01 00:38:45,completed,9962.14,1168.3,0,8793.84,8793.84,华南,广东,深圳
O00010797,U004929,S0021,CH01,2026-02-13 11:41:43,completed,256.44,11.9,0,244.54,244.54,华北,北京,北京
O00010798,U002460,S0021,CH08,2025-09-19 13:11:26,shipped,3112.06,327.63,0,2784.43,2784.43,华南,广东,广州
O00010799,U000652,S0068,CH07,2025-03-31 23:01:49,refunded,483.81,86.1,0,397.71,397.71,华东,山东,青岛
O00010800,U004067,S0005,CH04,2025-04-09 01:24:01,completed,1697.19,249.78,0,1447.41,1447.41,华东,山东,青岛
O00010801,U004528,S0040,CH08,2025-07-22 22:51:21,completed,1896.78,334.96,0,1561.82,1561.82,华东,山东,青岛
O00010802,U000109,S0074,CH04,2025-11-26 09:55:29,completed,3612.6,317.86,0,3294.74,3294.74,华北,天津,天津
O00010803,U001414,S0005,CH05,2025-06-01 09:51:15,completed,3809.9,438.22,0,3371.68,3371.68,华东,上海,上海
O00010804,U004924,S0054,CH08,2025-12-04 14:46:46,completed,6659.34,465.6,0,6193.74,6193.74,华东,江苏,南京
O00010805,U004389,S0029,CH03,2025-06-01 19:33:42,paid,3254.47,345.17,0,2909.3,2909.3,华中,湖南,长沙
O00010806,U001172,S0066,CH04,2025-07-09 11:53:23,completed,1034.71,50.01,0,984.7,984.7,西南,贵州,贵阳
O00010807,U001949,S0062,CH07,2026-05-07 03:05:07,completed,4118.14,314.5,0,3803.64,3803.64,西南,云南,昆明
O00010808,U003247,S0024,CH09,2025-12-20 02:42:28,completed,3488.42,289.21,0,3199.21,3199.21,华南,广西,南宁
O00010809,U002173,S0004,CH09,2026-08-07 07:54:14,completed,2600.8,6.0,0,2594.8,2594.8,华北,北京,北京
O00010810,U000007,S0060,CH06,2026-07-21 07:06:31,completed,2456.19,349.84,0,2106.35,2106.35,华东,山东,青岛
O00010811,U002279,S0030,CH03,2025-11-07 19:03:54,paid,1079.0,134.15,0,944.85,944.85,华南,广西,南宁
O00010812,U003657,S0014,CH04,2026-04-11 22:55:34,completed,726.6,14.64,0,711.96,711.96,华南,广东,广州
O00010813,U002999,S0043,CH07,2025-01-01 15:05:15,shipped,2485.79,238.18,0,2247.61,2247.61,华南,福建,厦门
O00010814,U003886,S0048,CH01,2026-07-21 09:49:59,completed,1152.07,110.02,0,1042.05,1042.05,华东,浙江,杭州
O00010815,U004448,S0018,CH01,2026-02-15 22:26:59,completed,3234.38,462.62,0,2771.76,2771.76,华中,湖北,武汉
O00010816,U004503,S0027,CH04,2026-08-13 21:46:07,completed,2635.39,56.49,0,2578.9,2578.9,华东,江苏,南京
O00010817,U003540,S0028,CH06,2026-03-17 02:21:26,paid,1643.21,272.05,0,1371.16,1371.16,华南,福建,厦门
O00010818,U001239,S0079,CH03,2026-06-18 14:30:00,completed,2132.56,59.11,0,2073.45,2073.45,西南,重庆,重庆
O00010819,U004971,S0077,CH05,2026-04-07 17:28:04,shipped,3673.8,187.18,0,3486.62,3486.62,西南,重庆,重庆
O00010820,U002672,S0075,CH03,2025-08-20 14:39:51,completed,1354.71,226.22,0,1128.49,1128.49,华北,天津,天津
O00010821,U003803,S0072,CH07,2025-02-19 00:56:43,completed,905.69,11.17,0,894.52,894.52,华北,山西,太原
O00010822,U003388,S0069,CH10,2025-11-27 22:44:21,refunded,2311.57,273.11,0,2038.46,2038.46,西南,四川,成都
O00010823,U001043,S0049,CH09,2025-07-21 14:06:11,completed,6059.47,979.27,0,5080.2,5080.2,华东,山东,青岛
O00010824,U003969,S0070,CH03,2025-05-16 11:00:13,completed,5554.19,448.13,0,5106.06,5106.06,华中,湖南,长沙
O00010825,U004183,S0043,CH04,2025-07-28 01:51:05,completed,1328.71,178.8,0,1149.91,1149.91,西南,重庆,重庆
O00010826,U002663,S0071,CH01,2025-04-23 19:31:48,shipped,7262.93,604.05,0,6658.88,6658.88,华北,河北,石家庄
O00010827,U003359,S0069,CH10,2025-03-04 15:35:01,shipped,3209.28,357.87,0,2851.41,2851.41,华东,浙江,杭州
O00010828,U002795,S0030,CH01,2025-09-16 17:57:11,completed,11780.1,267.33,0,11512.77,11512.77,华北,北京,北京
O00010829,U002229,S0073,CH03,2025-12-05 22:13:03,cancelled,11966.1,363.11,0,11602.99,0,华北,河北,石家庄
O00010830,U001568,S0024,CH06,2025-05-21 03:58:31,completed,1216.58,81.24,0,1135.34,1135.34,华东,上海,上海
O00010831,U004966,S0003,CH02,2025-09-18 11:21:44,completed,5736.77,575.99,0,5160.78,5160.78,西南,贵州,贵阳
O00010832,U004503,S0078,CH07,2025-04-10 01:30:37,cancelled,8943.11,908.96,0,8034.15,0,华东,江苏,南京
O00010833,U003831,S0013,CH10,2026-07-07 09:48:05,completed,2401.17,270.56,0,2130.61,2130.61,华北,河北,石家庄
O00010834,U004894,S0040,CH03,2026-07-21 08:41:03,completed,12757.8,1338.63,0,11419.17,11419.17,华中,湖北,武汉
O00010835,U003538,S0024,CH08,2026-02-08 08:09:02,completed,3034.32,506.96,0,2527.36,2527.36,华中,湖南,长沙
O00010836,U001063,S0017,CH01,2025-04-13 17:11:52,completed,9008.64,742.37,0,8266.27,8266.27,华中,江西,南昌
O00010837,U003108,S0062,CH03,2025-06-06 01:57:17,completed,506.91,30.58,0,476.33,476.33,华北,北京,北京
O00010838,U003385,S0029,CH01,2025-05-28 20:52:31,shipped,6157.75,399.76,0,5757.99,5757.99,华东,浙江,杭州
O00010839,U002608,S0034,CH01,2025-10-07 21:24:24,paid,2655.5,337.51,0,2317.99,2317.99,华中,河南,郑州
O00010840,U002526,S0065,CH06,2026-07-23 13:11:49,completed,3007.53,470.21,0,2537.32,2537.32,华东,浙江,杭州
O00010841,U000460,S0026,CH01,2026-05-18 12:35:47,completed,1592.42,205.84,0,1386.58,1386.58,华南,广东,广州
O00010842,U002595,S0048,CH01,2025-10-15 09:55:42,completed,11554.28,1629.28,0,9925.0,9925.0,华南,福建,厦门
O00010843,U000750,S0054,CH11,2025-09-12 23:59:14,completed,2408.2,124.5,0,2283.7,2283.7,华中,江西,南昌
O00010844,U000903,S0026,CH08,2026-02-04 16:55:38,shipped,3272.75,128.63,0,3144.12,3144.12,华南,广东,深圳
O00010845,U004825,S0016,CH01,2025-01-06 10:24:06,paid,795.45,65.32,0,730.13,730.13,西南,重庆,重庆
O00010846,U003668,S0077,CH01,2026-07-31 11:50:59,completed,2753.89,284.17,0,2469.72,2469.72,华南,广东,深圳
O00010847,U003850,S0052,CH04,2025-08-25 17:28:53,completed,1475.86,256.43,0,1219.43,1219.43,华南,福建,厦门
O00010848,U001877,S0033,CH04,2025-06-13 00:08:29,completed,5672.16,510.18,0,5161.98,5161.98,华南,广西,南宁
O00010849,U001006,S0002,CH09,2026-02-23 23:19:42,completed,2778.76,277.09,0,2501.67,2501.67,华中,河南,郑州
O00010850,U003269,S0049,CH03,2025-07-16 08:14:15,completed,1933.08,23.48,0,1909.6,1909.6,华东,山东,青岛
O00010851,U001967,S0012,CH06,2025-07-29 14:26:52,completed,1662.27,117.39,0,1544.88,1544.88,华东,江苏,南京
O00010852,U001194,S0013,CH08,2026-08-01 05:35:22,completed,1583.27,238.95,0,1344.32,1344.32,华南,广西,南宁
O00010853,U003310,S0071,CH05,2025-05-06 20:47:55,completed,2405.19,236.94,0,2168.25,2168.25,华东,江苏,南京
O00010854,U000507,S0025,CH02,2025-09-02 23:38:03,shipped,2625.61,264.43,0,2361.18,2361.18,华南,广东,广州
O00010855,U002499,S0040,CH04,2025-03-29 13:49:22,refunded,8675.36,1214.31,0,7461.05,7461.05,华东,江苏,南京
O00010856,U001279,S0054,CH01,2025-01-14 22:32:06,shipped,3171.7,396.65,0,2775.05,2775.05,华北,河北,石家庄
O00010857,U001573,S0066,CH01,2025-07-25 21:06:58,completed,1475.58,187.94,0,1287.64,1287.64,华东,上海,上海
O00010858,U002124,S0005,CH08,2026-04-06 00:54:35,paid,3630.3,211.83,0,3418.47,3418.47,华中,江西,南昌
O00010859,U000514,S0080,CH06,2026-02-24 11:44:33,completed,96.0,11.26,6,90.74,90.74,华中,江西,南昌
O00010860,U004593,S0063,CH04,2026-04-14 23:49:09,completed,2231.55,94.21,0,2137.34,2137.34,华南,广东,深圳
O00010861,U004527,S0080,CH03,2026-04-22 03:01:15,shipped,286.17,20.94,0,265.23,265.23,华中,湖北,武汉
O00010862,U001623,S0003,CH11,2026-05-31 06:29:32,cancelled,1376.3,17.97,0,1358.33,0,华北,北京,北京
O00010863,U002997,S0077,CH07,2026-03-02 01:45:28,completed,973.74,76.51,0,897.23,897.23,华南,广东,深圳
O00010864,U002516,S0067,CH02,2026-07-15 06:46:47,completed,2316.6,118.1,0,2198.5,2198.5,华北,河北,石家庄
O00010865,U002678,S0017,CH09,2026-07-24 12:52:21,completed,6354.94,329.62,0,6025.32,6025.32,华中,江西,南昌
O00010866,U000496,S0010,CH05,2026-08-03 10:26:06,completed,3841.25,604.47,0,3236.78,3236.78,华北,天津,天津
O00010867,U003926,S0027,CH08,2026-04-25 22:01:01,shipped,2295.96,315.54,0,1980.42,1980.42,西南,重庆,重庆
O00010868,U002486,S0032,CH04,2025-03-20 06:06:59,completed,1815.09,117.56,0,1697.53,1697.53,华南,广西,南宁
O00010869,U004981,S0053,CH03,2026-03-18 11:11:30,completed,2293.42,179.75,0,2113.67,2113.67,华北,山西,太原
O00010870,U000639,S0046,CH08,2025-02-03 21:38:44,completed,8466.51,1033.07,0,7433.44,7433.44,华南,广东,广州
O00010871,U004541,S0047,CH05,2025-04-08 06:33:54,completed,2390.38,79.85,0,2310.53,2310.53,华南,广东,广州
O00010872,U001897,S0046,CH01,2025-06-05 14:47:26,pending_payment,3925.34,214.95,0,3710.39,0,华东,浙江,杭州
O00010873,U000365,S0072,CH02,2025-03-24 05:16:05,paid,6866.71,549.04,0,6317.67,6317.67,华中,湖北,武汉
O00010874,U000150,S0004,CH06,2026-08-10 22:16:28,completed,1614.94,255.98,0,1358.96,1358.96,华北,山西,太原
O00010875,U003356,S0021,CH04,2025-01-13 19:06:50,completed,2772.74,383.16,0,2389.58,2389.58,华中,江西,南昌
O00010876,U002789,S0025,CH03,2025-03-10 00:00:45,completed,338.11,47.53,0,290.58,290.58,华中,湖南,长沙
O00010877,U000802,S0029,CH05,2025-08-05 06:37:44,shipped,370.61,14.62,0,355.99,355.99,华东,山东,青岛
O00010878,U001252,S0065,CH12,2026-06-03 10:06:20,completed,1181.24,86.61,0,1094.63,1094.63,华东,山东,青岛
O00010879,U000768,S0002,CH01,2025-03-18 10:16:29,cancelled,2115.68,201.97,0,1913.71,0,华南,广东,广州
O00010880,U003347,S0012,CH05,2025-12-27 05:02:29,cancelled,1896.64,197.65,0,1698.99,0,西南,四川,成都
O00010881,U003476,S0043,CH05,2026-05-19 17:32:51,completed,2145.72,106.54,0,2039.18,2039.18,华东,浙江,杭州
O00010882,U002244,S0055,CH10,2025-04-01 03:11:09,shipped,2444.54,430.73,0,2013.81,2013.81,华北,天津,天津
O00010883,U002997,S0045,CH01,2026-01-25 06:44:31,completed,2920.84,186.2,0,2734.64,2734.64,华南,广东,深圳
O00010884,U004087,S0057,CH01,2026-07-11 07:21:02,completed,1696.65,22.9,0,1673.75,1673.75,西南,云南,昆明
O00010885,U004573,S0006,CH02,2025-07-22 02:12:10,cancelled,1269.83,205.68,0,1064.15,0,华东,江苏,南京
O00010886,U001029,S0072,CH01,2025-07-16 11:55:19,completed,1110.13,90.88,0,1019.25,1019.25,华东,上海,上海
O00010887,U002298,S0008,CH08,2026-04-23 21:59:10,completed,2430.54,211.07,0,2219.47,2219.47,华东,江苏,南京
O00010888,U004866,S0033,CH09,2025-11-23 16:09:25,completed,3113.02,92.62,0,3020.4,3020.4,华南,广东,广州
O00010889,U002644,S0064,CH04,2026-04-15 09:28:48,shipped,2921.19,381.36,0,2539.83,2539.83,西南,云南,昆明
O00010890,U001620,S0025,CH04,2025-04-07 21:46:59,completed,1798.6,35.2,0,1763.4,1763.4,华东,浙江,杭州
O00010891,U002571,S0040,CH06,2025-01-09 10:17:18,shipped,5328.72,677.59,0,4651.13,4651.13,华南,广东,广州
O00010892,U004864,S0050,CH06,2025-12-27 10:16:24,completed,7726.25,897.46,0,6828.79,6828.79,西南,重庆,重庆
O00010893,U003977,S0070,CH01,2025-12-20 02:10:41,cancelled,2079.47,310.08,0,1769.39,0,华南,广东,深圳
O00010894,U001145,S0022,CH04,2025-08-15 10:09:47,completed,385.28,17.3,0,367.98,367.98,华南,广东,广州
O00010895,U003491,S0044,CH02,2025-08-13 00:20:53,completed,12642.93,670.55,0,11972.38,11972.38,华中,湖北,武汉
O00010896,U002198,S0008,CH08,2025-11-29 09:57:34,completed,9986.34,951.78,0,9034.56,9034.56,华东,浙江,杭州
O00010897,U004886,S0074,CH05,2026-04-04 12:18:13,completed,1126.09,155.71,0,970.38,970.38,华北,天津,天津
O00010898,U004031,S0079,CH05,2025-04-10 23:48:30,completed,4818.4,218.5,0,4599.9,4599.9,西南,四川,成都
O00010899,U003860,S0059,CH11,2025-04-26 16:28:24,completed,3863.5,396.35,0,3467.15,3467.15,华东,上海,上海
O00010900,U000444,S0049,CH04,2025-08-04 12:28:56,completed,1974.58,171.25,0,1803.33,1803.33,华东,山东,青岛
O00010901,U000598,S0037,CH03,2025-12-15 03:00:16,completed,1902.32,234.44,0,1667.88,1667.88,西南,贵州,贵阳
O00010902,U004616,S0048,CH06,2026-04-04 16:56:19,shipped,2828.15,8.64,0,2819.51,2819.51,华中,江西,南昌
O00010903,U004733,S0040,CH01,2025-06-22 21:49:12,cancelled,2387.96,410.24,0,1977.72,0,华北,天津,天津
O00010904,U001798,S0034,CH03,2026-02-16 20:57:29,completed,923.58,119.24,0,804.34,804.34,华南,广东,深圳
O00010905,U000920,S0040,CH03,2026-04-09 02:52:35,completed,6058.39,680.98,0,5377.41,5377.41,华东,浙江,杭州
O00010906,U001618,S0012,CH05,2025-03-14 01:50:06,cancelled,1158.4,145.66,0,1012.74,0,西南,重庆,重庆
O00010907,U003881,S0017,CH08,2025-08-23 00:40:08,completed,5108.62,351.81,0,4756.81,4756.81,华中,湖南,长沙
O00010908,U001550,S0064,CH04,2026-04-02 04:43:48,cancelled,1885.17,110.0,0,1775.17,0,华东,江苏,南京
O00010909,U000288,S0023,CH09,2025-02-24 13:27:11,completed,2397.79,120.41,0,2277.38,2277.38,华中,湖北,武汉
O00010910,U002527,S0015,CH04,2026-02-28 18:46:49,completed,5532.38,905.93,0,4626.45,4626.45,华东,浙江,杭州
O00010911,U003856,S0079,CH02,2025-01-22 12:29:28,completed,4915.45,585.0,0,4330.45,4330.45,华南,广西,南宁
O00010912,U002623,S0070,CH04,2025-02-21 16:38:20,shipped,3072.89,350.07,0,2722.82,2722.82,华北,山西,太原
O00010913,U002691,S0023,CH01,2026-06-13 13:03:00,completed,3136.58,64.96,0,3071.62,3071.62,华中,湖北,武汉
O00010914,U004598,S0050,CH10,2026-06-23 05:26:21,shipped,6753.93,736.85,0,6017.08,6017.08,华东,江苏,南京
O00010915,U000958,S0073,CH02,2026-06-14 10:49:36,completed,7359.88,948.9,0,6410.98,6410.98,华中,湖北,武汉
O00010916,U004485,S0046,CH01,2026-03-23 06:26:59,shipped,442.3,28.99,0,413.31,413.31,华南,福建,厦门
O00010917,U000337,S0080,CH01,2025-01-16 15:58:00,completed,4148.62,92.39,0,4056.23,4056.23,华东,浙江,杭州
O00010918,U002163,S0017,CH01,2025-09-03 09:47:33,cancelled,5226.6,400.27,0,4826.33,0,华北,北京,北京
O00010919,U004356,S0056,CH08,2026-02-20 18:31:24,completed,6462.66,623.59,0,5839.07,5839.07,西南,贵州,贵阳
O00010920,U002690,S0078,CH04,2025-03-15 01:04:08,completed,2659.32,299.48,0,2359.84,2359.84,华北,河北,石家庄
O00010921,U003987,S0066,CH09,2025-01-15 05:24:43,paid,3618.51,438.6,0,3179.91,3179.91,华东,浙江,杭州
O00010922,U000372,S0016,CH03,2025-05-10 14:29:35,cancelled,829.21,115.95,0,713.26,0,华北,天津,天津
O00010923,U000960,S0062,CH05,2025-01-31 23:18:21,completed,5181.32,500.18,0,4681.14,4681.14,华南,福建,厦门
O00010924,U001191,S0070,CH01,2025-11-15 03:57:50,completed,10266.49,1722.95,0,8543.54,8543.54,华东,浙江,杭州
O00010925,U003080,S0023,CH05,2025-07-12 07:43:26,completed,1129.84,35.15,0,1094.69,1094.69,华北,河北,石家庄
O00010926,U002353,S0068,CH11,2025-04-30 02:07:02,completed,1603.38,277.0,0,1326.38,1326.38,华北,河北,石家庄
O00010927,U003741,S0015,CH02,2026-01-12 12:22:27,completed,4964.98,526.58,0,4438.4,4438.4,华南,广东,广州
O00010928,U004671,S0055,CH02,2025-01-25 13:55:54,completed,12347.3,1484.11,0,10863.19,10863.19,华中,湖南,长沙
O00010929,U003925,S0038,CH01,2025-06-13 03:23:01,completed,4041.22,562.57,0,3478.65,3478.65,华南,广西,南宁
O00010930,U003803,S0054,CH07,2025-02-05 02:00:39,completed,3895.99,311.71,0,3584.28,3584.28,华北,山西,太原
O00010931,U003260,S0005,CH08,2026-04-21 12:31:34,completed,6758.42,406.53,0,6351.89,6351.89,西南,四川,成都
O00010932,U004434,S0065,CH02,2025-04-24 12:02:16,completed,3971.25,227.19,0,3744.06,3744.06,西南,贵州,贵阳
O00010933,U003121,S0040,CH03,2025-01-01 00:12:54,cancelled,2649.82,292.65,0,2357.17,0,华东,上海,上海
O00010934,U000148,S0076,CH03,2025-03-03 06:29:47,paid,3472.05,242.56,0,3229.49,3229.49,华北,山西,太原
O00010935,U004195,S0023,CH09,2025-08-12 22:38:19,refunded,3786.86,517.06,0,3269.8,3269.8,华中,江西,南昌
O00010936,U004063,S0049,CH02,2025-08-11 19:36:19,shipped,1887.66,141.94,0,1745.72,1745.72,西南,云南,昆明
O00010937,U003857,S0037,CH09,2026-01-25 12:26:38,paid,2449.11,42.64,0,2406.47,2406.47,华南,广东,广州
O00010938,U002212,S0071,CH07,2025-11-30 05:10:49,completed,1176.35,194.36,0,981.99,981.99,华中,湖北,武汉
O00010939,U003257,S0040,CH02,2025-02-01 16:44:47,completed,2200.41,359.87,0,1840.54,1840.54,华东,浙江,杭州
O00010940,U000020,S0006,CH10,2025-11-21 00:57:03,refunded,5159.24,679.04,0,4480.2,4480.2,华南,广西,南宁
O00010941,U002587,S0045,CH01,2026-04-14 02:14:25,completed,2333.6,77.22,0,2256.38,2256.38,华北,河北,石家庄
O00010942,U001956,S0067,CH03,2025-12-07 10:59:07,completed,1831.22,177.76,0,1653.46,1653.46,华南,广西,南宁
O00010943,U001635,S0004,CH04,2026-07-12 07:58:44,cancelled,10501.26,360.83,0,10140.43,0,华南,广东,深圳
O00010944,U001723,S0067,CH07,2026-07-18 00:17:11,completed,6067.65,291.91,0,5775.74,5775.74,华南,广东,广州
O00010945,U003211,S0035,CH01,2025-06-03 01:28:55,completed,834.36,83.1,0,751.26,751.26,华北,山西,太原
O00010946,U004578,S0006,CH01,2026-07-02 08:32:46,completed,1138.99,20.99,0,1118.0,1118.0,华中,湖北,武汉
O00010947,U000831,S0043,CH04,2026-04-19 15:05:37,refunded,5353.42,519.79,0,4833.63,4833.63,华南,广东,深圳
O00010948,U002941,S0038,CH05,2025-05-03 16:21:50,paid,3452.56,221.33,0,3231.23,3231.23,华北,山西,太原
O00010949,U002125,S0011,CH11,2026-05-21 20:09:45,completed,1404.18,217.11,0,1187.07,1187.07,华南,广西,南宁
O00010950,U000197,S0029,CH07,2025-06-30 02:52:36,completed,911.08,1.74,0,909.34,909.34,华南,广东,深圳
O00010951,U003557,S0055,CH01,2025-08-07 02:15:21,cancelled,7611.87,712.29,0,6899.58,0,华东,江苏,南京
O00010952,U004118,S0060,CH01,2025-12-01 13:48:29,completed,2942.45,170.62,0,2771.83,2771.83,华东,浙江,杭州
O00010953,U003658,S0047,CH11,2026-01-10 04:11:15,completed,13831.1,677.99,0,13153.11,13153.11,西南,贵州,贵阳
O00010954,U002013,S0014,CH01,2025-10-07 15:04:39,completed,7898.44,367.25,0,7531.19,7531.19,华北,山西,太原
O00010955,U000777,S0045,CH07,2025-12-18 09:39:28,completed,2275.58,153.69,0,2121.89,2121.89,华东,浙江,杭州
O00010956,U000227,S0043,CH05,2025-07-24 22:58:34,completed,9660.47,1028.79,0,8631.68,8631.68,华东,江苏,南京
O00010957,U003395,S0025,CH01,2025-11-09 07:18:25,shipped,8064.14,1330.13,0,6734.01,6734.01,西南,四川,成都
O00010958,U003689,S0065,CH01,2026-05-17 17:15:13,refunded,3111.02,292.63,0,2818.39,2818.39,华东,山东,青岛
