session_id,user_id,device_id,channel_id,started_at,ended_at,duration_seconds,landing_page,converted
SES00014821,U003959,D0006344,CH08,2026-06-18 21:30:57,2026-06-18 21:33:59,182,product,0
SES00014822,U004349,D0003523,CH02,2025-10-14 08:03:55,2025-10-14 08:10:47,412,product,0
SES00014823,U004411,D0002725,CH09,2025-03-01 13:20:11,2025-03-01 13:22:33,142,search,0
SES00014824,U000716,D0004721,CH07,2026-02-26 11:28:56,2026-02-26 11:34:58,362,product,0
SES00014825,U001923,D0003367,CH08,2026-02-20 02:19:22,2026-02-20 02:23:31,249,home,0
SES00014826,U003774,D0000661,CH03,2025-04-22 09:30:43,2025-04-22 09:32:45,122,product,1
SES00014827,,D0002316,CH02,2025-06-26 21:22:46,2025-06-26 21:27:18,272,home,0
SES00014828,U001441,D0005270,CH12,2025-01-03 22:06:00,2025-01-03 22:06:56,56,live,0
SES00014829,U004026,D0000389,CH07,2025-06-14 09:21:37,2025-06-14 09:22:09,32,search,0
SES00014830,U000559,D0003723,CH02,2025-06-27 10:35:08,2025-06-27 10:39:23,255,home,0
SES00014831,U002602,D0002061,CH06,2025-06-22 05:45:21,2025-06-22 05:46:10,49,home,0
SES00014832,,D0002308,CH10,2025-10-09 14:37:28,2025-10-09 14:39:09,101,product,0
SES00014833,U004986,D0002659,CH09,2025-12-12 06:20:10,2025-12-12 06:21:53,103,search,0
SES00014834,U000680,D0001714,CH07,2026-02-23 14:30:14,2026-02-23 14:31:14,60,home,0
SES00014835,U004341,D0000811,CH03,2025-10-19 21:52:07,2025-10-19 21:54:49,162,search,0
SES00014836,U004680,D0001810,CH08,2026-05-01 22:12:53,2026-05-01 22:15:35,162,live,0
SES00014837,U000692,D0001951,CH03,2025-02-08 05:56:25,2025-02-08 05:58:35,130,home,1
SES00014838,U001255,D0000229,CH08,2025-10-13 08:28:32,2025-10-13 08:34:00,328,product,1
SES00014839,U004218,D0003781,CH05,2025-06-05 16:43:49,2025-06-05 16:44:56,67,home,1
SES00014840,U002249,D0005796,CH01,2025-04-15 06:01:56,2025-04-15 06:08:46,410,home,0
SES00014841,U001067,D0006023,CH03,2026-06-18 01:35:47,2026-06-18 01:36:18,31,search,1
SES00014842,U002686,D0004291,CH02,2026-03-31 22:52:00,2026-03-31 22:55:57,237,product,0
SES00014843,U000702,D0005438,CH02,2026-02-07 22:50:32,2026-02-07 22:51:20,48,product,0
SES00014844,U003600,D0005838,CH04,2026-02-19 23:56:42,2026-02-19 23:59:05,143,home,0
SES00014845,U003172,D0006069,CH03,2026-08-21 17:15:48,2026-08-21 17:17:41,113,product,0
SES00014846,U003808,D0004956,CH06,2026-01-27 05:28:23,2026-01-27 05:28:47,24,campaign,0
SES00014847,U001942,D0005567,CH01,2025-01-02 11:17:22,2025-01-02 11:19:28,126,product,1
SES00014848,U001243,D0004313,CH10,2025-12-24 08:57:41,2025-12-24 08:58:24,43,search,0
SES00014849,U002399,D0002286,CH09,2025-02-21 16:20:12,2025-02-21 16:23:47,215,home,0
SES00014850,U002010,D0003708,CH12,2026-01-01 20:07:50,2026-01-01 20:08:31,41,home,1
SES00014851,,D0003648,CH08,2025-05-04 20:53:35,2025-05-04 20:54:59,84,product,0
SES00014852,U000568,D0002499,CH03,2025-02-11 11:00:50,2025-02-11 11:02:41,111,search,0
SES00014853,U000537,D0003555,CH02,2025-05-16 07:03:52,2025-05-16 07:07:55,243,home,1
SES00014854,U002880,D0005154,CH03,2025-12-18 01:18:50,2025-12-18 01:20:24,94,product,0
SES00014855,,D0006939,CH01,2025-07-15 21:45:32,2025-07-15 21:47:34,122,home,0
SES00014856,U003920,D0000130,CH03,2025-12-26 04:05:05,2025-12-26 04:05:36,31,home,0
SES00014857,U001796,D0004103,CH01,2025-12-17 02:36:56,2025-12-17 02:41:26,270,product,0
SES00014858,U001103,D0002229,CH03,2026-06-16 01:31:53,2026-06-16 01:35:56,243,home,0
SES00014859,U001199,D0006707,CH05,2026-05-26 19:47:42,2026-05-26 19:54:30,408,home,0
SES00014860,U000834,D0002515,CH04,2025-09-29 06:45:09,2025-09-29 06:45:24,15,home,0
SES00014861,U002120,D0006637,CH03,2025-07-08 16:21:17,2025-07-08 16:23:39,142,search,0
SES00014862,U003533,D0006164,CH02,2025-09-05 18:27:04,2025-09-05 18:27:39,35,home,1
SES00014863,U004487,D0004748,CH04,2026-01-24 05:53:15,2026-01-24 05:54:55,100,home,0
SES00014864,,D0006436,CH06,2025-08-12 15:13:37,2025-08-12 15:16:40,183,search,0
SES00014865,U001548,D0005100,CH01,2026-08-18 04:33:51,2026-08-18 04:35:16,85,home,0
SES00014866,,D0002458,CH04,2026-02-27 21:35:21,2026-02-27 21:38:42,201,product,0
SES00014867,U001665,D0006081,CH04,2026-07-28 04:31:09,2026-07-28 04:35:31,262,search,0
SES00014868,U002870,D0002292,CH05,2025-12-22 04:29:02,2025-12-22 04:32:16,194,product,1
SES00014869,U001912,D0001744,CH12,2025-08-11 19:33:04,2025-08-11 19:38:52,348,live,0
SES00014870,U000788,D0002123,CH07,2025-08-12 12:25:13,2025-08-12 12:35:37,624,home,0
SES00014871,U003428,D0006332,CH09,2025-10-16 14:40:03,2025-10-16 14:41:47,104,product,0
SES00014872,U000313,D0002679,CH04,2026-05-13 14:02:22,2026-05-13 14:03:29,67,product,0
SES00014873,U002456,D0005859,CH09,2025-05-19 14:35:54,2025-05-19 14:45:32,578,home,0
SES00014874,U002922,D0006851,CH03,2026-08-22 20:14:37,2026-08-22 20:17:38,181,home,0
SES00014875,U001331,D0002259,CH02,2025-03-10 20:11:12,2025-03-10 20:13:21,129,product,0
SES00014876,U000146,D0000940,CH09,2025-03-31 07:03:42,2025-03-31 07:06:34,172,live,0
SES00014877,U002637,D0005204,CH09,2025-07-02 14:20:40,2025-07-02 14:21:20,40,search,1
SES00014878,U003402,D0006101,CH09,2025-08-01 05:13:37,2025-08-01 05:14:55,78,search,0
SES00014879,,D0003585,CH07,2026-07-30 05:29:55,2026-07-30 05:30:51,56,home,0
SES00014880,,D0005107,CH02,2025-08-12 21:39:00,2025-08-12 21:43:38,278,home,0
SES00014881,U004920,D0005412,CH07,2025-05-30 18:01:34,2025-05-30 18:05:58,264,campaign,0
SES00014882,U001640,D0002044,CH08,2025-05-27 16:08:40,2025-05-27 16:13:29,289,product,0
SES00014883,U001463,D0001710,CH02,2025-01-15 03:14:26,2025-01-15 03:23:55,569,home,1
SES00014884,U001279,D0004858,CH01,2026-06-20 10:04:09,2026-06-20 10:12:01,472,campaign,0
SES00014885,U000111,D0006220,CH03,2025-01-28 07:15:00,2025-01-28 07:17:37,157,product,0
SES00014886,U000428,D0005671,CH01,2025-09-01 23:47:01,2025-09-01 23:57:04,603,search,0
SES00014887,U001020,D0003029,CH01,2025-04-01 09:49:22,2025-04-01 09:50:21,59,campaign,0
SES00014888,U003081,D0005344,CH04,2026-07-15 02:49:15,2026-07-15 03:04:08,893,product,0
SES00014889,U000685,D0001195,CH02,2025-04-26 11:58:20,2025-04-26 12:00:11,111,search,0
SES00014890,U002123,D0003101,CH04,2026-07-25 18:08:29,2026-07-25 18:19:21,652,home,0
SES00014891,U002405,D0002822,CH08,2025-04-11 06:52:27,2025-04-11 06:59:39,432,home,0
SES00014892,U000509,D0001180,CH06,2025-08-21 20:43:46,2025-08-21 20:45:27,101,search,1
SES00014893,U003212,D0002253,CH05,2025-08-24 10:16:19,2025-08-24 10:17:51,92,home,1
SES00014894,U004585,D0003498,CH04,2025-11-08 15:25:14,2025-11-08 15:33:07,473,campaign,0
SES00014895,,D0005474,CH09,2026-02-14 12:03:42,2026-02-14 12:05:59,137,campaign,0
SES00014896,U000450,D0001625,CH01,2025-10-16 04:17:51,2025-10-16 04:18:21,30,home,1
SES00014897,U001231,D0005470,CH03,2026-04-27 10:26:41,2026-04-27 10:31:43,302,home,0
SES00014898,,D0002505,CH02,2025-03-30 07:35:10,2025-03-30 07:37:25,135,home,0
SES00014899,U000187,D0003444,CH01,2026-02-07 02:45:12,2026-02-07 02:48:23,191,live,0
SES00014900,U002589,D0000377,CH01,2025-09-27 07:09:01,2025-09-27 07:11:33,152,home,0
SES00014901,U004001,D0005077,CH01,2026-05-24 03:41:42,2026-05-24 03:45:33,231,product,0
SES00014902,U004824,D0006947,CH08,2026-02-03 10:49:06,2026-02-03 10:54:20,314,search,0
SES00014903,U000904,D0002076,CH02,2026-01-26 22:16:49,2026-01-26 22:19:12,143,product,0
SES00014904,U004681,D0006199,CH01,2025-06-16 11:55:16,2025-06-16 11:57:19,123,campaign,0
SES00014905,,D0000421,CH07,2025-04-11 14:09:41,2025-04-11 14:10:59,78,search,0
SES00014906,U001114,D0001277,CH01,2026-02-12 03:16:22,2026-02-12 03:20:40,258,product,0
SES00014907,U000925,D0006018,CH08,2025-06-14 15:39:27,2025-06-14 15:40:54,87,search,0
SES00014908,U000151,D0005591,CH01,2025-06-15 19:23:19,2025-06-15 19:27:16,237,product,1
SES00014909,,D0002570,CH01,2025-05-28 18:04:56,2025-05-28 18:06:51,115,home,0
SES00014910,U001039,D0002457,CH02,2025-08-12 14:42:28,2025-08-12 14:43:34,66,campaign,0
SES00014911,U002465,D0002155,CH09,2026-04-13 05:45:03,2026-04-13 05:52:40,457,product,0
SES00014912,U002135,D0000907,CH10,2026-01-17 18:11:52,2026-01-17 18:13:56,124,campaign,0
SES00014913,U000449,D0002340,CH05,2026-05-01 02:06:55,2026-05-01 02:08:40,105,search,0
SES00014914,U001620,D0006396,CH03,2026-05-09 12:47:58,2026-05-09 12:48:27,29,product,0
SES00014915,U003487,D0004794,CH09,2026-01-02 16:11:21,2026-01-02 16:13:02,101,product,0
SES00014916,U003422,D0001685,CH03,2026-02-07 17:44:43,2026-02-07 17:50:04,321,home,0
SES00014917,U004768,D0000070,CH01,2025-11-29 18:44:38,2025-11-29 18:47:45,187,product,0
SES00014918,U004676,D0004667,CH08,2026-05-12 15:15:31,2026-05-12 15:27:29,718,home,0
SES00014919,U003213,D0001742,CH01,2025-12-21 00:36:36,2025-12-21 00:37:56,80,search,0
SES00014920,U000877,D0003939,CH02,2026-04-12 01:26:08,2026-04-12 01:29:48,220,product,1
SES00014921,U000061,D0000916,CH04,2026-04-16 10:19:25,2026-04-16 10:22:31,186,search,0
SES00014922,U000272,D0002031,CH03,2025-11-17 23:46:16,2025-11-17 23:53:48,452,campaign,0
SES00014923,U001754,D0000087,CH09,2026-02-02 20:20:12,2026-02-02 20:23:06,174,live,0
SES00014924,U001304,D0002615,CH04,2026-08-02 18:34:09,2026-08-02 18:36:00,111,search,0
SES00014925,U000014,D0001678,CH02,2025-06-04 02:36:09,2025-06-04 02:37:49,100,campaign,1
SES00014926,U003468,D0002586,CH01,2025-12-13 06:37:36,2025-12-13 06:40:06,150,home,0
SES00014927,U000915,D0001249,CH11,2026-08-14 11:57:33,2026-08-14 12:00:12,159,home,0
SES00014928,U000496,D0003295,CH06,2026-02-20 10:15:44,2026-02-20 10:19:01,197,product,0
SES00014929,U004127,D0006154,CH10,2025-08-01 08:01:56,2025-08-01 08:04:12,136,home,0
SES00014930,U004331,D0002496,CH01,2025-08-30 09:30:06,2025-08-30 09:31:41,95,campaign,0
SES00014931,U004014,D0006939,CH10,2025-03-29 01:50:42,2025-03-29 01:52:28,106,home,0
SES00014932,U000276,D0001488,CH06,2025-02-07 20:20:34,2025-02-07 20:24:03,209,product,0
SES00014933,U004259,D0002485,CH01,2025-08-28 23:17:23,2025-08-28 23:17:38,15,home,0
SES00014934,U002307,D0001143,CH08,2025-02-16 04:46:39,2025-02-16 04:51:03,264,campaign,0
SES00014935,U003815,D0006440,CH09,2026-06-24 15:37:42,2026-06-24 15:39:20,98,home,0
SES00014936,U004814,D0003029,CH02,2025-06-06 11:51:49,2025-06-06 11:55:53,244,home,0
SES00014937,U002006,D0005473,CH04,2025-02-26 02:38:35,2025-02-26 02:40:26,111,search,0
SES00014938,U003608,D0005091,CH07,2026-03-23 11:59:19,2026-03-23 12:01:25,126,search,1
SES00014939,U000017,D0005658,CH01,2025-11-21 04:22:30,2025-11-21 04:36:16,826,campaign,0
SES00014940,U003931,D0004523,CH04,2025-10-22 18:07:16,2025-10-22 18:08:24,68,home,0
SES00014941,U002986,D0001459,CH01,2026-04-16 00:40:29,2026-04-16 00:48:13,464,live,0
SES00014942,U002371,D0003080,CH07,2026-01-22 05:41:00,2026-01-22 05:44:14,194,product,0
SES00014943,U000444,D0002425,CH07,2026-07-22 11:48:47,2026-07-22 11:51:52,185,product,0
SES00014944,U004609,D0003463,CH08,2025-07-04 19:01:44,2025-07-04 19:03:19,95,campaign,0
SES00014945,U004062,D0003851,CH09,2025-09-26 12:41:19,2025-09-26 12:43:20,121,product,1
SES00014946,U001649,D0001007,CH09,2025-01-13 13:05:59,2025-01-13 13:08:48,169,product,0
SES00014947,U000208,D0005384,CH02,2025-03-16 05:50:34,2025-03-16 05:52:02,88,product,0
SES00014948,,D0002876,CH11,2025-05-18 23:45:34,2025-05-18 23:46:26,52,campaign,0
SES00014949,U002163,D0005916,CH02,2026-02-13 00:56:41,2026-02-13 00:57:58,77,product,0
SES00014950,,D0006403,CH01,2025-01-26 08:22:27,2025-01-26 08:24:14,107,home,0
SES00014951,,D0004521,CH10,2025-11-30 17:33:00,2025-11-30 17:34:25,85,campaign,0
SES00014952,U001123,D0003886,CH03,2026-03-26 18:53:46,2026-03-26 18:56:15,149,live,1
SES00014953,U001801,D0004027,CH02,2025-11-18 20:54:06,2025-11-18 20:57:15,189,search,0
SES00014954,U002930,D0005274,CH01,2025-05-17 02:49:18,2025-05-17 02:50:09,51,product,0
SES00014955,U003062,D0001315,CH07,2025-02-22 08:24:47,2025-02-22 08:26:59,132,home,0
SES00014956,U004450,D0006447,CH11,2025-10-14 11:11:27,2025-10-14 11:17:30,363,search,1
SES00014957,U001501,D0000893,CH02,2026-07-24 00:12:46,2026-07-24 00:17:11,265,home,0
SES00014958,U001524,D0004656,CH08,2025-03-15 19:24:13,2025-03-15 19:25:25,72,search,0
SES00014959,U003886,D0005238,CH07,2025-02-22 16:14:30,2025-02-22 16:19:18,288,search,0
SES00014960,U000672,D0003274,CH04,2025-05-19 14:28:59,2025-05-19 14:30:30,91,campaign,0
SES00014961,,D0006348,CH02,2025-01-25 03:33:50,2025-01-25 03:37:56,246,product,0
SES00014962,U003487,D0004084,CH07,2025-06-15 07:03:15,2025-06-15 07:11:43,508,live,1
SES00014963,U004706,D0005048,CH07,2026-03-31 21:57:37,2026-03-31 22:00:15,158,campaign,0
SES00014964,U000538,D0000996,CH03,2025-03-15 14:34:44,2025-03-15 14:36:28,104,home,0
SES00014965,U002078,D0002227,CH03,2025-03-23 15:30:17,2025-03-23 15:31:08,51,search,0
SES00014966,U004535,D0004096,CH07,2026-05-17 12:59:17,2026-05-17 13:02:44,207,product,0
SES00014967,U002058,D0006014,CH07,2025-06-09 01:19:27,2025-06-09 01:21:31,124,search,0
SES00014968,,D0001400,CH10,2025-11-08 15:23:53,2025-11-08 15:28:05,252,home,0
SES00014969,U000342,D0003264,CH01,2025-07-13 16:25:32,2025-07-13 16:25:40,8,search,0
SES00014970,,D0001607,CH03,2025-01-06 13:48:59,2025-01-06 13:54:18,319,product,0
SES00014971,U001911,D0002801,CH08,2025-05-11 01:23:13,2025-05-11 01:24:25,72,product,0
SES00014972,U001931,D0006779,CH03,2025-02-13 15:55:50,2025-02-13 16:00:32,282,product,1
SES00014973,U004940,D0005655,CH08,2026-02-28 23:22:05,2026-02-28 23:22:36,31,home,0
SES00014974,U003208,D0006340,CH12,2025-07-03 15:35:35,2025-07-03 15:39:38,243,product,1
SES00014975,U000265,D0000667,CH05,2025-08-05 07:05:30,2025-08-05 07:07:06,96,home,1
SES00014976,U001656,D0004735,CH08,2025-03-09 22:35:43,2025-03-09 22:37:10,87,home,0
SES00014977,,D0002395,CH08,2026-02-15 04:29:37,2026-02-15 04:31:45,128,search,0
SES00014978,U000019,D0006371,CH01,2026-06-26 03:37:58,2026-06-26 03:49:34,696,live,1
SES00014979,U002881,D0005929,CH03,2025-09-05 10:30:09,2025-09-05 10:31:08,59,product,0
SES00014980,U002903,D0004382,CH03,2025-11-11 02:31:12,2025-11-11 02:32:39,87,product,1
SES00014981,U002883,D0003610,CH03,2026-08-18 02:40:07,2026-08-18 02:45:32,325,product,0
SES00014982,U002155,D0006403,CH10,2026-07-05 21:20:10,2026-07-05 21:23:48,218,home,1
SES00014983,U004167,D0006197,CH05,2025-06-03 11:50:00,2025-06-03 11:51:38,98,home,0
SES00014984,U000463,D0005237,CH03,2026-06-18 19:57:49,2026-06-18 20:01:40,231,search,1
SES00014985,U002266,D0004048,CH02,2025-08-08 13:52:31,2025-08-08 13:53:59,88,home,0
SES00014986,U004962,D0001246,CH01,2025-02-14 04:04:11,2025-02-14 04:06:49,158,search,1
SES00014987,U001795,D0001448,CH02,2025-08-21 09:22:02,2025-08-21 09:22:46,44,home,0
SES00014988,,D0004119,CH07,2025-02-22 04:34:44,2025-02-22 04:39:55,311,home,0
SES00014989,,D0004131,CH02,2026-03-10 19:40:24,2026-03-10 19:42:25,121,home,0
SES00014990,,D0005383,CH05,2025-09-26 08:05:23,2025-09-26 08:06:40,77,campaign,0
SES00014991,,D0003140,CH04,2026-05-01 17:59:24,2026-05-01 18:00:33,69,product,0
SES00014992,U000135,D0000914,CH01,2025-09-11 12:21:11,2025-09-11 12:36:46,935,campaign,0
SES00014993,U004339,D0003277,CH02,2025-02-16 11:14:12,2025-02-16 11:14:42,30,search,0
SES00014994,U002133,D0002967,CH03,2025-09-19 22:37:12,2025-09-19 23:01:37,1465,live,0
SES00014995,U003871,D0004431,CH07,2026-06-09 15:39:05,2026-06-09 15:45:17,372,search,1
SES00014996,U002964,D0005074,CH04,2026-03-13 11:28:28,2026-03-13 11:29:27,59,home,0
SES00014997,U003466,D0004162,CH11,2025-10-30 21:47:31,2025-10-30 21:51:38,247,search,0
SES00014998,,D0003379,CH08,2026-07-31 09:51:22,2026-07-31 09:52:17,55,live,0
SES00014999,U000363,D0000808,CH01,2025-07-30 08:13:56,2025-07-30 08:15:16,80,home,0
SES00015000,U003601,D0003054,CH02,2025-07-07 07:19:12,2025-07-07 07:23:11,239,search,0
SES00015001,U002277,D0005416,CH02,2026-06-28 23:13:15,2026-06-28 23:17:47,272,campaign,1
SES00015002,U002058,D0002702,CH08,2025-03-09 13:36:28,2025-03-09 13:42:43,375,home,1
SES00015003,U004411,D0000885,CH04,2026-01-02 21:56:49,2026-01-02 21:58:30,101,product,0
SES00015004,U002298,D0003892,CH01,2026-01-07 05:28:05,2026-01-07 05:31:09,184,campaign,0
SES00015005,U001091,D0006444,CH05,2025-10-10 13:13:46,2025-10-10 13:17:43,237,search,0
SES00015006,U003845,D0005309,CH02,2026-07-20 19:22:55,2026-07-20 19:24:15,80,home,0
SES00015007,U003728,D0001949,CH08,2025-03-06 18:11:23,2025-03-06 18:14:57,214,home,0
SES00015008,U000004,D0004089,CH09,2026-03-03 18:47:18,2026-03-03 18:49:46,148,home,1
SES00015009,U003578,D0001965,CH03,2025-02-21 21:00:06,2025-02-21 21:04:34,268,search,0
SES00015010,U003137,D0005189,CH08,2025-02-01 19:11:15,2025-02-01 19:14:08,173,product,0
SES00015011,U002194,D0000686,CH01,2025-07-02 17:24:21,2025-07-02 17:29:43,322,product,0
SES00015012,U000202,D0006833,CH10,2025-08-30 15:19:19,2025-08-30 15:22:22,183,home,0
SES00015013,U002980,D0000585,CH05,2025-01-21 18:12:47,2025-01-21 18:13:16,29,search,0
SES00015014,U000477,D0005715,CH02,2025-02-05 11:38:34,2025-02-05 11:42:29,235,product,0
SES00015015,U004177,D0000759,CH07,2025-04-29 00:38:24,2025-04-29 00:43:26,302,product,0
SES00015016,U002312,D0006683,CH09,2025-01-01 17:19:02,2025-01-01 17:24:02,300,product,0
SES00015017,U004827,D0005566,CH05,2026-06-17 07:13:25,2026-06-17 07:17:43,258,search,0
SES00015018,U000323,D0003080,CH01,2026-03-25 16:25:59,2026-03-25 16:26:36,37,home,0
SES00015019,U000168,D0003000,CH02,2026-06-12 05:20:52,2026-06-12 05:22:55,123,search,0
SES00015020,,D0003544,CH08,2025-05-19 06:16:19,2025-05-19 06:19:27,188,product,0
SES00015021,,D0003395,CH06,2026-04-12 14:08:58,2026-04-12 14:11:19,141,search,0
SES00015022,U001618,D0004805,CH03,2025-02-12 21:12:10,2025-02-12 21:14:02,112,live,0
SES00015023,,D0000448,CH01,2026-04-25 00:38:51,2026-04-25 00:40:25,94,home,1
SES00015024,U002591,D0002698,CH05,2025-05-02 03:45:22,2025-05-02 03:50:54,332,product,0
SES00015025,U003836,D0000077,CH09,2025-11-25 13:40:52,2025-11-25 13:45:24,272,campaign,0
SES00015026,U000785,D0006189,CH08,2025-04-11 02:41:25,2025-04-11 02:43:06,101,home,0
SES00015027,U000017,D0001811,CH05,2025-01-15 08:18:27,2025-01-15 08:23:18,291,product,0
SES00015028,U003578,D0003035,CH07,2025-02-18 21:58:12,2025-02-18 22:07:19,547,campaign,0
SES00015029,,D0001853,CH06,2025-02-08 06:35:44,2025-02-08 06:37:20,96,campaign,1
SES00015030,U004010,D0004070,CH03,2025-01-06 06:52:08,2025-01-06 06:53:09,61,product,1
SES00015031,U003402,D0005166,CH06,2025-02-04 04:46:36,2025-02-04 04:53:17,401,home,0
SES00015032,U004197,D0005126,CH01,2025-08-25 13:24:12,2025-08-25 13:25:55,103,home,0
SES00015033,U000578,D0003777,CH07,2026-08-09 01:01:00,2026-08-09 01:08:37,457,product,0
SES00015034,U004591,D0002823,CH05,2025-10-06 16:50:30,2025-10-06 16:51:20,50,home,0
SES00015035,U004187,D0000289,CH05,2025-06-26 00:08:59,2025-06-26 00:09:56,57,campaign,1
SES00015036,U004778,D0006934,CH04,2025-09-07 20:55:29,2025-09-07 20:57:13,104,home,0
SES00015037,U001012,D0006761,CH08,2026-07-16 02:16:23,2026-07-16 02:19:49,206,home,0
SES00015038,U001806,D0005352,CH10,2025-01-26 18:25:54,2025-01-26 18:27:28,94,search,1
SES00015039,U004493,D0006814,CH10,2025-03-21 23:22:59,2025-03-21 23:25:36,157,campaign,0
SES00015040,,D0002177,CH09,2025-07-15 17:38:09,2025-07-15 17:38:57,48,campaign,1
SES00015041,U001118,D0004535,CH04,2025-10-16 03:00:53,2025-10-16 03:11:33,640,product,0
SES00015042,,D0003529,CH01,2026-06-12 07:13:39,2026-06-12 07:14:32,53,product,0
SES00015043,U001635,D0005313,CH03,2025-05-25 15:36:57,2025-05-25 15:38:28,91,home,0
SES00015044,U000221,D0002946,CH06,2026-03-09 19:02:08,2026-03-09 19:03:22,74,campaign,0
SES00015045,U002158,D0000275,CH01,2026-04-16 18:26:41,2026-04-16 18:27:16,35,search,0
SES00015046,U000179,D0000214,CH04,2025-07-26 01:13:50,2025-07-26 01:14:37,47,search,0
SES00015047,U004182,D0005392,CH04,2026-04-18 16:42:29,2026-04-18 16:44:12,103,home,0
SES00015048,U004916,D0001522,CH01,2025-12-09 12:11:47,2025-12-09 12:12:36,49,live,1
SES00015049,U001890,D0004412,CH09,2025-09-14 10:58:03,2025-09-14 11:03:53,350,product,0
SES00015050,U003860,D0004601,CH02,2025-11-01 19:14:37,2025-11-01 19:19:32,295,search,1
SES00015051,U004672,D0003930,CH04,2026-06-20 16:16:25,2026-06-20 16:17:59,94,home,1
SES00015052,U000086,D0002892,CH02,2025-11-17 13:12:37,2025-11-17 13:13:27,50,search,1
SES00015053,U002664,D0005117,CH04,2026-01-29 21:28:17,2026-01-29 21:29:07,50,home,0
SES00015054,U003175,D0001625,CH01,2025-02-12 18:28:50,2025-02-12 18:30:09,79,live,0
SES00015055,U004274,D0000734,CH01,2025-09-17 22:21:26,2025-09-17 22:25:44,258,search,0
SES00015056,U000316,D0005775,CH07,2025-02-11 11:20:56,2025-02-11 11:23:11,135,product,0
SES00015057,U001586,D0006298,CH02,2025-03-23 01:46:01,2025-03-23 01:48:04,123,home,0
SES00015058,U002170,D0006638,CH02,2025-12-18 02:22:26,2025-12-18 02:25:34,188,home,1
SES00015059,U003258,D0001479,CH08,2025-10-23 01:15:30,2025-10-23 01:17:10,100,search,1
SES00015060,U004709,D0006967,CH09,2026-01-26 11:26:59,2026-01-26 11:33:06,367,home,0
SES00015061,U001991,D0006948,CH01,2025-08-22 06:33:35,2025-08-22 06:35:27,112,search,0
SES00015062,U002223,D0000799,CH01,2025-09-08 11:36:58,2025-09-08 11:39:29,151,search,0
SES00015063,U001652,D0001766,CH03,2025-04-16 03:24:03,2025-04-16 03:26:02,119,home,0
SES00015064,U004021,D0003714,CH01,2025-06-29 19:12:25,2025-06-29 19:20:11,466,search,0
SES00015065,U002535,D0000650,CH07,2026-05-10 08:23:46,2026-05-10 08:25:10,84,product,0
SES00015066,U000307,D0005434,CH02,2025-07-04 10:28:34,2025-07-04 10:30:20,106,home,0
SES00015067,U001541,D0003401,CH04,2026-08-03 21:23:31,2026-08-03 21:26:19,168,campaign,0
SES00015068,U004490,D0001972,CH02,2025-06-15 03:48:21,2025-06-15 03:50:05,104,home,0
SES00015069,U003483,D0004314,CH08,2025-08-22 10:25:22,2025-08-22 10:27:08,106,home,0
SES00015070,U004228,D0005287,CH03,2025-03-24 01:44:09,2025-03-24 01:46:11,122,home,0
SES00015071,U004912,D0006537,CH03,2026-04-13 23:44:17,2026-04-13 23:49:29,312,home,0
SES00015072,U002770,D0002518,CH01,2025-08-26 14:04:05,2025-08-26 14:07:18,193,search,0
SES00015073,U004302,D0003736,CH03,2025-11-02 01:10:58,2025-11-02 01:13:24,146,home,1
