metric_id,stat_date,product_id,store_id,impressions,page_views,unique_visitors,buyers,paid_orders,gmv,refund_orders,favorite_additions
DPM000017756,2026-06-29,P000784,S0064,7881,2112,1203,33,34,51952.11,2,132
DPM000017757,2025-10-29,P001400,S0040,13325,1460,879,34,38,73169.24,4,86
DPM000017758,2025-10-19,P000875,S0075,11021,3707,2108,47,48,30999.58,5,305
DPM000017759,2026-05-02,P000594,S0034,2928,433,334,36,36,93121.83,1,25
DPM000017760,2026-05-13,P000952,S0072,23014,1102,611,15,14,32278.23,1,16
DPM000017761,2026-03-09,P000400,S0080,23406,1325,1083,85,81,83693.84,9,52
DPM000017762,2026-05-02,P000123,S0043,15401,3682,3221,184,153,238048.68,15,48
DPM000017763,2026-02-03,P001448,S0008,14581,2136,1447,138,122,359456.75,3,3
DPM000017764,2026-07-12,P001299,S0019,3405,345,243,1,1,2435.14,0,8
DPM000017765,2026-06-17,P001420,S0060,6469,429,323,38,44,83113.49,2,28
DPM000017766,2026-06-16,P001298,S0018,20621,4479,3807,201,214,485548.2,15,138
DPM000017767,2026-08-03,P000550,S0070,8394,759,418,19,22,20953.42,0,13
DPM000017768,2025-12-20,P001077,S0037,5718,926,568,43,44,2446.59,5,77
DPM000017769,2026-01-26,P001276,S0076,24505,1122,787,15,13,22240.43,1,57
DPM000017770,2026-02-02,P000485,S0005,5334,561,366,16,16,14690.38,1,20
DPM000017771,2026-01-11,P001447,S0007,18676,5492,4333,491,458,194870.46,29,78
DPM000017772,2025-11-12,P000155,S0075,20563,4964,4007,90,83,134375.31,6,69
DPM000017773,2026-08-15,P001026,S0066,9723,2984,2452,273,260,672687.69,4,204
DPM000017774,2026-01-10,P001249,S0049,16493,2078,1646,23,19,29056.51,2,71
DPM000017775,2025-10-01,P001239,S0039,19831,1021,679,38,30,82778.07,3,39
DPM000017776,2026-02-15,P000011,S0011,17722,5112,3318,86,96,244605.34,1,292
DPM000017777,2026-05-03,P000211,S0051,20291,2165,1443,17,18,19235.55,0,165
DPM000017778,2025-10-16,P000428,S0028,5548,527,464,25,26,49577.71,1,34
DPM000017779,2025-12-02,P000496,S0016,16028,1382,996,10,8,28350.16,1,70
DPM000017780,2025-11-22,P000369,S0049,21824,2047,1542,147,161,246069.0,0,127
DPM000017781,2026-01-25,P001148,S0028,5508,968,546,55,59,52772.81,1,67
DPM000017782,2026-06-06,P001349,S0069,21464,4537,2560,218,244,373295.83,29,225
DPM000017783,2026-06-14,P000802,S0002,20885,6000,5181,86,101,239584.12,3,337
DPM000017784,2026-01-21,P000492,S0012,1622,434,371,19,18,44877.77,0,29
DPM000017785,2026-03-21,P001464,S0024,17711,5566,3222,84,92,122130.52,8,215
DPM000017786,2025-12-07,P001323,S0043,17251,3392,2711,28,29,96602.99,1,131
DPM000017787,2025-11-11,P000387,S0067,16887,5570,4604,410,461,997467.72,24,93
DPM000017788,2026-08-04,P001350,S0070,18015,5031,3483,165,160,643997.74,2,324
DPM000017789,2026-04-14,P000260,S0020,24815,5534,3715,266,308,181796.65,2,200
DPM000017790,2025-12-18,P000763,S0043,10026,1153,856,98,91,223553.99,2,20
DPM000017791,2026-01-09,P000741,S0021,10014,1058,832,56,47,17145.9,4,84
DPM000017792,2026-04-17,P000369,S0049,11944,2957,2375,135,140,299491.34,3,134
DPM000017793,2026-06-12,P001358,S0078,3906,632,473,7,7,18847.9,0,1
DPM000017794,2025-12-17,P000951,S0071,6194,1990,1246,103,95,88347.24,8,111
DPM000017795,2025-09-01,P000648,S0008,9933,2754,1800,39,42,115711.95,0,114
DPM000017796,2025-09-09,P001263,S0063,11363,474,365,21,18,28989.52,2,1
DPM000017797,2026-07-26,P001159,S0039,4685,861,624,8,8,23302.92,1,57
DPM000017798,2025-10-18,P001193,S0073,16813,3865,3345,40,38,63820.78,4,56
DPM000017799,2026-06-25,P000837,S0037,6706,839,567,56,51,120617.07,6,49
DPM000017800,2025-10-16,P000313,S0073,13532,3642,2556,292,256,914410.64,27,131
DPM000017801,2025-12-11,P000238,S0078,5231,1827,1525,167,171,416000.85,18,91
DPM000017802,2025-11-26,P001258,S0058,13655,3103,2624,274,277,350873.8,16,252
DPM000017803,2025-11-06,P000024,S0024,10196,2234,1317,132,142,317483.89,8,161
DPM000017804,2026-06-06,P000904,S0024,502,55,46,2,2,8403.89,1,4
DPM000017805,2026-05-23,P000384,S0064,16090,3758,2821,122,132,24949.45,9,36
DPM000017806,2026-03-15,P001251,S0051,11642,3033,1941,22,24,6347.79,0,42
DPM000017807,2026-05-03,P000571,S0011,20225,4635,2615,42,50,106842.03,3,73
DPM000017808,2026-05-06,P000229,S0069,14729,3360,1852,19,22,42762.92,0,76
DPM000017809,2026-04-04,P000748,S0028,24249,1424,1183,6,5,12552.44,1,0
DPM000017810,2026-05-15,P001005,S0045,12436,3511,2113,139,130,371668.62,15,29
DPM000017811,2026-04-10,P001040,S0080,1818,254,154,14,13,29129.71,0,16
DPM000017812,2025-12-30,P001131,S0011,18688,3394,1997,124,113,173763.56,2,131
DPM000017813,2026-02-25,P000719,S0079,7202,933,719,29,29,87622.74,0,47
DPM000017814,2026-08-15,P000073,S0073,15434,4301,3308,191,156,149694.83,4,275
DPM000017815,2025-12-18,P000158,S0078,7998,1081,779,4,4,6493.59,0,73
DPM000017816,2026-04-03,P000611,S0051,10539,3632,2382,57,58,1307.87,2,252
DPM000017817,2026-04-27,P000695,S0055,15233,4377,3370,237,267,132964.71,23,202
DPM000017818,2026-07-10,P000668,S0028,20138,2321,1362,58,56,136447.71,2,100
DPM000017819,2026-08-17,P001403,S0043,1787,144,119,10,11,5053.3,0,3
DPM000017820,2026-04-25,P000132,S0052,12431,564,467,30,26,28164.88,1,39
DPM000017821,2026-06-09,P000747,S0027,13855,1912,1322,39,31,71712.44,0,150
DPM000017822,2025-09-25,P001110,S0070,6324,2089,1777,26,23,26210.89,0,35
DPM000017823,2025-08-23,P001412,S0052,1425,467,265,3,2,5803.61,1,28
DPM000017824,2025-11-15,P000629,S0069,24002,5683,4482,468,474,504050.15,43,374
DPM000017825,2025-11-01,P000383,S0063,8890,2469,1987,56,62,204546.4,2,29
DPM000017826,2026-01-24,P001286,S0006,14881,2477,1526,124,137,409229.55,12,118
DPM000017827,2026-04-13,P001310,S0030,11393,676,449,14,13,5830.09,1,1
DPM000017828,2025-12-28,P000768,S0048,6745,2080,1333,35,29,22821.52,1,129
DPM000017829,2025-10-08,P000189,S0029,10946,1177,883,27,23,23459.64,1,27
DPM000017830,2026-04-05,P000891,S0011,7095,2394,1724,180,191,3985.79,6,117
DPM000017831,2025-09-25,P000965,S0005,20616,6953,5647,347,301,504670.83,7,417
DPM000017832,2026-01-02,P000412,S0012,8311,2033,1154,100,99,56606.5,1,22
DPM000017833,2025-11-13,P001262,S0062,8343,2094,1225,119,99,165144.61,4,153
DPM000017834,2026-04-17,P000247,S0007,1382,84,59,6,6,4454.74,1,5
DPM000017835,2026-03-05,P000718,S0078,21142,4529,2634,172,151,372792.72,6,360
DPM000017836,2025-12-24,P000369,S0049,21130,4975,4293,29,25,38276.11,1,234
DPM000017837,2026-02-20,P000075,S0075,18312,2390,2096,58,60,66799.74,1,87
DPM000017838,2026-08-07,P000581,S0021,16634,4503,3641,41,35,7349.29,0,331
DPM000017839,2025-11-23,P000645,S0005,7319,1058,651,73,85,87615.28,9,74
DPM000017840,2026-06-20,P001037,S0077,17702,3097,2366,32,27,6838.65,2,17
DPM000017841,2026-04-01,P001328,S0048,14728,3450,3071,297,303,443954.59,0,65
DPM000017842,2026-06-19,P000679,S0039,11273,2206,1571,14,14,24127.39,1,180
DPM000017843,2026-02-27,P000738,S0018,3982,1271,903,51,53,62942.19,4,31
DPM000017844,2026-07-01,P000609,S0049,16490,3297,2821,336,318,883573.66,32,163
DPM000017845,2025-11-27,P000875,S0075,21131,2561,2233,43,47,26871.38,0,176
DPM000017846,2025-10-29,P000444,S0044,11010,2279,1428,32,32,16965.61,2,181
DPM000017847,2026-06-12,P000148,S0068,768,197,171,3,2,3825.14,0,0
DPM000017848,2026-03-01,P000641,S0001,6825,2022,1330,95,76,243615.4,8,143
DPM000017849,2026-04-07,P001168,S0048,24489,8259,6091,270,219,18821.32,9,275
DPM000017850,2025-12-30,P000811,S0011,14379,4781,3064,181,182,404408.25,14,87
DPM000017851,2025-11-12,P001471,S0031,11893,2512,2071,106,107,232509.37,5,38
DPM000017852,2025-12-09,P000207,S0047,12473,963,550,32,28,105354.28,1,37
DPM000017853,2025-09-12,P000648,S0008,21989,902,789,14,12,27574.34,0,26
DPM000017854,2025-09-06,P000743,S0023,11553,2284,1865,192,214,668099.06,3,93
DPM000017855,2026-05-09,P001263,S0063,13689,4681,4053,110,129,163665.41,4,352
DPM000017856,2026-05-03,P000523,S0043,21180,1436,1040,60,62,7175.8,4,31
DPM000017857,2025-10-29,P000656,S0016,3003,285,214,13,12,13630.78,1,9
DPM000017858,2026-06-15,P001125,S0005,208,22,12,1,0,0.0,0,1
DPM000017859,2025-12-31,P000480,S0080,22452,6050,5433,537,476,1332165.47,41,492
DPM000017860,2025-10-07,P000184,S0024,3183,189,121,13,12,28028.61,0,4
DPM000017861,2026-06-02,P000621,S0061,21445,2223,1251,147,164,297466.99,18,27
DPM000017862,2026-07-05,P000376,S0056,12424,3550,2097,14,13,36080.65,0,43
DPM000017863,2025-12-05,P001356,S0076,19495,2353,2073,31,33,25795.1,2,33
DPM000017864,2025-11-20,P000574,S0014,13092,881,548,33,27,83564.37,1,11
DPM000017865,2025-10-26,P000577,S0017,23821,7182,5624,522,445,1273205.0,29,445
DPM000017866,2025-09-18,P000067,S0067,16982,3407,2556,54,53,114025.42,3,228
DPM000017867,2025-10-24,P000796,S0076,1135,145,119,1,0,0.0,1,12
DPM000017868,2026-05-30,P000656,S0016,20937,6156,4954,123,116,120334.02,7,260
DPM000017869,2026-03-28,P001434,S0074,13209,3548,2896,58,62,125438.21,3,141
DPM000017870,2026-01-18,P000798,S0078,4398,676,452,7,7,682.09,1,49
DPM000017871,2025-11-25,P001483,S0043,16290,4492,2665,59,70,219504.66,5,104
DPM000017872,2025-12-05,P000415,S0015,1605,536,382,6,7,14255.6,0,21
DPM000017873,2026-08-03,P001004,S0044,7990,2587,2261,137,145,593951.85,15,127
DPM000017874,2026-05-17,P001265,S0065,13384,1222,1067,108,113,287178.84,14,23
DPM000017875,2026-03-12,P000544,S0064,16927,4607,3192,308,363,141076.63,10,186
DPM000017876,2025-12-30,P000526,S0046,1915,150,101,11,9,13419.32,0,1
DPM000017877,2025-10-14,P000928,S0048,16421,1839,1569,46,45,57412.83,5,145
DPM000017878,2025-10-29,P001370,S0010,14025,4380,2979,114,102,308381.59,8,142
DPM000017879,2026-07-25,P000089,S0009,13563,1852,1406,158,179,341637.88,11,90
DPM000017880,2025-09-28,P000658,S0018,10960,1403,1155,90,85,206841.29,9,26
DPM000017881,2026-03-30,P000649,S0009,9367,1829,1313,143,152,403924.21,12,135
DPM000017882,2025-09-13,P001494,S0054,9873,2470,1866,113,92,177953.15,4,46
DPM000017883,2026-05-20,P000625,S0065,18631,4374,3101,88,80,66606.42,10,54
DPM000017884,2026-06-19,P000047,S0047,10801,2406,1362,41,47,82637.26,5,116
DPM000017885,2025-09-20,P001117,S0077,3986,466,371,31,26,31391.82,1,38
DPM000017886,2026-07-20,P000640,S0080,24589,3660,2041,111,128,217311.22,16,221
DPM000017887,2026-03-06,P001432,S0072,21920,3831,2160,135,118,270820.62,13,205
DPM000017888,2025-12-09,P001345,S0065,7616,1541,1016,65,75,119331.55,2,109
DPM000017889,2025-09-13,P001030,S0070,9117,2651,1886,125,148,295661.29,9,63
DPM000017890,2026-07-23,P000010,S0010,8951,2459,1748,205,224,116215.03,5,101
DPM000017891,2026-01-19,P000280,S0040,14059,1643,1099,34,34,30821.64,0,1
DPM000017892,2025-08-27,P001300,S0020,24549,1582,1185,53,45,168952.79,3,115
DPM000017893,2026-06-29,P001487,S0047,8794,1228,1035,67,63,41076.96,6,43
DPM000017894,2025-12-12,P001168,S0048,16936,4868,2952,64,62,3742.77,0,203
DPM000017895,2026-03-17,P001038,S0078,1538,223,163,5,5,2555.45,0,14
DPM000017896,2025-09-04,P001385,S0025,16823,4004,2231,174,194,818381.62,6,41
DPM000017897,2025-10-24,P001069,S0029,8827,2631,1490,178,201,13256.96,8,17
DPM000017898,2026-04-12,P001110,S0070,20591,651,533,9,9,12353.61,0,46
DPM000017899,2026-03-25,P001056,S0016,4952,1078,743,17,16,15543.2,2,21
DPM000017900,2026-01-05,P000100,S0020,23685,7477,6131,298,278,338138.18,3,438
DPM000017901,2025-09-28,P000255,S0015,12305,384,278,18,18,47084.5,2,2
DPM000017902,2025-08-25,P001499,S0059,5161,1195,781,49,47,69733.4,0,34
DPM000017903,2026-05-01,P000493,S0013,12416,1264,1006,74,62,77643.46,0,53
DPM000017904,2025-09-20,P000478,S0078,15149,2848,1745,182,195,182503.4,13,103
DPM000017905,2026-02-21,P001415,S0055,1172,336,244,14,12,22789.99,1,10
DPM000017906,2026-08-04,P000796,S0076,15777,3272,2712,32,34,50548.97,4,199
DPM000017907,2026-01-29,P000102,S0022,6775,1019,897,11,10,20603.87,0,23
DPM000017908,2026-06-03,P001357,S0077,20135,1193,855,22,23,55148.21,2,64
DPM000017909,2025-08-28,P000850,S0050,3914,978,675,16,13,24583.06,1,12
DPM000017910,2025-09-11,P000100,S0020,9828,300,268,25,21,33430.97,2,4
DPM000017911,2025-12-26,P000218,S0058,14372,1961,1670,14,12,27992.01,1,126
DPM000017912,2026-04-19,P000235,S0075,21048,3027,2021,97,81,56697.92,5,50
DPM000017913,2025-10-20,P001008,S0048,2742,756,502,45,47,199798.48,4,54
DPM000017914,2025-12-15,P000407,S0007,12155,1714,1217,41,42,51087.57,2,20
DPM000017915,2026-01-31,P001264,S0064,15916,782,533,24,27,16426.52,1,30
DPM000017916,2026-02-19,P000701,S0061,8490,1547,1212,138,125,300008.85,8,106
DPM000017917,2026-06-29,P000553,S0073,3292,268,196,9,9,21166.62,0,1
DPM000017918,2026-03-23,P000947,S0067,10134,470,303,11,9,25683.32,1,29
DPM000017919,2026-03-21,P001048,S0008,24974,3227,2078,11,10,13466.33,0,188
DPM000017920,2026-07-11,P000862,S0062,21178,3079,1864,176,172,308473.69,19,158
DPM000017921,2026-02-28,P001320,S0040,12274,3780,2824,57,67,322409.5,3,119
DPM000017922,2026-04-19,P000782,S0062,2715,269,183,14,15,33830.36,0,10
DPM000017923,2025-10-24,P000641,S0001,19023,6545,5216,266,266,730539.04,26,346
DPM000017924,2025-11-01,P000809,S0009,12997,3779,2168,243,270,292134.18,28,186
DPM000017925,2026-01-15,P000331,S0011,8657,2108,1533,55,54,212892.4,5,154
DPM000017926,2026-07-07,P001257,S0057,15230,1534,1363,116,124,182820.08,14,107
DPM000017927,2026-08-16,P000998,S0038,5682,1586,923,73,70,142154.77,0,22
DPM000017928,2025-11-28,P000621,S0061,20638,3914,2737,143,151,233937.8,9,244
DPM000017929,2026-01-14,P000358,S0038,2260,119,82,3,3,5480.17,0,9
DPM000017930,2025-12-15,P001011,S0051,8330,945,547,29,25,51234.88,1,67
DPM000017931,2025-09-12,P001262,S0062,9216,818,521,48,56,132847.34,6,12
DPM000017932,2025-12-25,P001080,S0040,11898,2986,2596,95,96,269637.93,4,222
DPM000017933,2025-12-09,P001445,S0005,24103,1882,1649,184,170,136762.56,19,138
DPM000017934,2026-06-13,P000183,S0023,3789,1141,685,21,17,44670.55,0,57
DPM000017935,2026-05-23,P000705,S0065,9097,2548,1663,46,49,112570.61,2,54
DPM000017936,2026-05-11,P000543,S0063,5836,179,138,12,13,15776.05,1,0
DPM000017937,2026-06-11,P000012,S0012,21182,1355,779,44,46,30668.19,4,67
DPM000017938,2026-03-13,P001156,S0036,12666,1066,721,37,34,64606.82,4,0
DPM000017939,2025-11-09,P000296,S0056,17609,1140,700,71,76,228077.8,5,60
DPM000017940,2026-04-06,P000713,S0073,13386,3849,3045,247,216,234049.27,5,39
DPM000017941,2026-06-01,P000359,S0039,22519,6952,4804,329,316,1053580.9,23,14
DPM000017942,2026-08-17,P000099,S0019,10958,2525,1593,107,117,200945.35,7,22
DPM000017943,2026-07-25,P000193,S0033,3962,383,228,13,14,16845.84,1,14
DPM000017944,2026-04-23,P000443,S0043,3582,775,559,31,31,729.53,1,60
DPM000017945,2025-12-12,P000629,S0069,23043,5318,3521,421,423,368817.71,8,387
DPM000017946,2025-10-30,P000993,S0033,13143,1268,942,46,46,100462.68,3,2
DPM000017947,2025-10-09,P000406,S0006,1044,58,35,1,0,0.0,0,1
DPM000017948,2025-09-08,P000281,S0041,12887,1882,1459,43,41,147835.91,0,54
DPM000017949,2026-03-29,P000756,S0036,498,26,18,1,0,0.0,0,2
DPM000017950,2026-03-19,P000617,S0057,6880,1577,1323,101,91,229754.31,5,33
DPM000017951,2026-04-05,P000332,S0012,12505,1873,1562,136,159,62373.19,1,91
DPM000017952,2026-08-08,P000509,S0029,9030,578,398,31,25,89650.27,2,21
DPM000017953,2026-06-04,P001319,S0039,5566,1346,1036,64,65,91594.58,3,74
DPM000017954,2026-02-28,P001197,S0077,7093,419,241,24,19,14589.03,2,3
DPM000017955,2025-09-13,P001433,S0073,22694,5427,4106,76,68,207116.79,7,55
DPM000017956,2026-07-18,P000067,S0067,14432,2852,1953,75,87,222517.66,4,54
DPM000017957,2025-09-15,P000596,S0036,6227,1132,684,39,42,7005.81,2,8
DPM000017958,2026-02-01,P000742,S0022,4767,397,350,2,2,5732.29,0,14
DPM000017959,2025-09-10,P000255,S0015,9817,3138,2033,69,57,145132.4,5,151
DPM000017960,2026-06-17,P000599,S0039,14507,3094,2045,148,131,325581.05,3,183
DPM000017961,2025-11-29,P000460,S0060,24648,8219,6563,278,288,145617.02,1,359
DPM000017962,2026-07-19,P000929,S0049,6456,2230,1740,120,134,602761.47,15,178
DPM000017963,2025-09-30,P001052,S0012,18558,3465,3101,327,381,13431.35,9,136
DPM000017964,2026-07-31,P000495,S0015,23114,778,481,13,14,30046.48,1,2
DPM000017965,2025-11-11,P000631,S0071,2489,108,75,5,4,3642.0,1,0
DPM000017966,2026-08-04,P001315,S0035,8683,986,816,90,100,42150.92,5,37
DPM000017967,2025-11-10,P001099,S0059,20990,4283,3423,121,115,98681.66,8,146
DPM000017968,2026-06-02,P001325,S0045,21180,4116,3482,220,200,572481.65,5,20
DPM000017969,2025-10-14,P001258,S0058,11661,4000,3571,79,87,118774.46,4,163
DPM000017970,2025-10-21,P000140,S0060,814,27,16,1,0,0.0,0,2
DPM000017971,2026-01-14,P000325,S0005,6108,351,288,12,12,49729.31,0,3
DPM000017972,2026-02-09,P001053,S0013,20865,6689,3783,279,329,77681.46,26,400
DPM000017973,2026-04-06,P001217,S0017,17649,4622,3155,208,196,32924.92,11,230
DPM000017974,2026-06-18,P000579,S0019,17024,3120,2425,250,220,626425.85,15,250
DPM000017975,2026-08-13,P000248,S0008,1015,243,179,11,11,24950.76,0,12
DPM000017976,2026-07-12,P000072,S0072,13100,1992,1721,103,93,246251.1,3,116
DPM000017977,2026-05-14,P001124,S0004,16977,2800,1585,169,149,205159.48,12,130
DPM000017978,2026-03-07,P000038,S0038,15733,4619,3477,156,130,295158.95,16,67
DPM000017979,2026-04-02,P000961,S0001,7737,777,628,62,59,16028.6,5,19
DPM000017980,2026-04-23,P000189,S0029,9296,547,403,31,26,32218.01,1,18
DPM000017981,2026-07-26,P000763,S0043,13842,1924,1144,128,143,488653.7,9,106
DPM000017982,2026-04-29,P000637,S0077,17558,5177,3270,352,358,658996.89,29,319
DPM000017983,2026-04-12,P000685,S0045,3242,385,332,19,18,30379.5,0,21
DPM000017984,2026-01-12,P001292,S0012,22562,1385,1057,8,8,20706.43,0,95
DPM000017985,2026-04-10,P000021,S0021,16213,2070,1399,97,113,167880.05,7,118
DPM000017986,2026-01-30,P001023,S0063,11311,1635,1183,124,108,39024.67,2,7
DPM000017987,2025-12-07,P000268,S0028,3071,485,383,38,33,124662.97,2,17
DPM000017988,2026-01-05,P001350,S0070,21587,1005,889,43,34,109932.77,1,34
DPM000017989,2026-05-24,P001322,S0042,3949,274,203,1,1,1279.41,0,1
DPM000017990,2026-03-10,P000544,S0064,16201,2518,1529,125,120,61944.07,4,30
DPM000017991,2025-10-21,P000749,S0029,9250,1953,1666,170,145,113499.33,17,67
DPM000017992,2025-08-28,P001360,S0080,1716,532,295,23,18,29713.89,0,13
DPM000017993,2025-11-23,P000641,S0001,5137,233,172,12,12,29778.8,1,3
DPM000017994,2025-10-14,P000277,S0037,10737,3565,2524,264,279,630768.82,15,226
DPM000017995,2026-03-18,P001380,S0020,24189,1206,780,35,29,78245.39,3,34
DPM000017996,2026-06-15,P001252,S0052,4540,1558,907,100,113,243620.18,10,20
DPM000017997,2026-07-31,P000463,S0063,1554,271,240,14,14,11988.82,0,16
DPM000017998,2025-08-23,P000479,S0079,110,25,18,0,0,0.0,1,2
DPM000017999,2026-01-06,P001409,S0049,13119,3872,3445,411,380,761598.6,29,241
DPM000018000,2026-07-23,P001426,S0066,4300,1491,1060,64,58,176899.33,0,29
DPM000018001,2025-12-07,P001012,S0052,10993,805,467,34,31,23363.51,2,44
DPM000018002,2025-08-27,P000256,S0016,13887,3540,2656,297,337,952908.97,10,295
DPM000018003,2026-06-18,P001359,S0079,24879,7452,6678,761,800,1812580.04,53,20
DPM000018004,2025-09-24,P000668,S0028,11601,2922,2142,169,156,510744.35,17,109
DPM000018005,2025-09-18,P001077,S0037,4793,1018,899,34,37,2020.34,1,66
DPM000018006,2026-05-31,P000007,S0007,19651,1174,920,11,11,2668.82,0,39
DPM000018007,2025-12-18,P000112,S0032,19526,2964,2295,216,192,739410.73,19,129
DPM000018008,2026-01-27,P001177,S0057,24008,8344,7063,92,100,79450.65,2,60
DPM000018009,2026-07-28,P000682,S0042,1693,235,140,11,12,48839.17,1,11
DPM000018010,2025-11-19,P000074,S0074,1806,546,365,36,35,5895.68,0,12
DPM000018011,2026-07-25,P000738,S0018,11833,1650,1384,149,150,171855.34,0,28
DPM000018012,2026-07-28,P000258,S0018,23275,6125,3961,280,311,450436.91,20,335
DPM000018013,2026-05-15,P000927,S0047,9643,940,698,46,37,3768.61,1,45
DPM000018014,2025-09-22,P000519,S0039,9361,630,533,31,25,64439.5,1,11
DPM000018015,2025-10-02,P000169,S0009,8758,380,238,12,9,296.65,0,5
DPM000018016,2026-07-17,P000215,S0055,13385,2968,2599,54,48,135783.06,4,205
DPM000018017,2026-06-16,P000952,S0072,7955,1615,949,25,24,43839.95,3,77
DPM000018018,2026-07-16,P001007,S0047,14380,927,706,39,42,93346.7,0,66
DPM000018019,2025-09-21,P000477,S0077,9608,1467,1000,59,48,7340.72,0,67
DPM000018020,2025-09-09,P000412,S0012,17958,2985,1954,208,172,86854.12,10,96
DPM000018021,2025-11-14,P000592,S0032,3821,1187,908,94,82,160770.68,10,93
DPM000018022,2025-10-10,P000885,S0005,4329,899,509,34,29,64423.43,2,55
DPM000018023,2026-04-30,P001090,S0050,23564,7233,4976,48,56,214160.37,0,45
DPM000018024,2025-11-18,P001379,S0019,16588,1912,1207,49,51,87886.25,5,49
DPM000018025,2026-07-30,P001188,S0068,1186,253,227,26,23,21978.15,1,13
DPM000018026,2026-05-30,P001110,S0070,24388,5569,3706,330,356,347908.02,38,298
DPM000018027,2025-12-18,P000682,S0042,20374,2969,1871,60,65,266005.55,3,29
DPM000018028,2026-04-05,P000317,S0077,20607,1934,1095,125,108,258062.16,12,139
DPM000018029,2026-08-01,P001462,S0022,2745,890,775,70,60,95425.93,4,54
DPM000018030,2025-09-05,P000518,S0038,10320,1866,1175,81,73,311711.79,7,90
DPM000018031,2026-06-09,P000397,S0077,22289,4524,3179,362,427,1342692.97,15,367
DPM000018032,2025-09-07,P001068,S0028,7994,270,162,4,4,8154.93,0,8
DPM000018033,2025-11-14,P000585,S0025,1346,336,190,4,4,821.0,0,28
DPM000018034,2025-10-10,P001297,S0017,1786,88,50,4,3,9259.52,1,7
DPM000018035,2026-01-24,P000978,S0018,10866,3349,2663,288,267,548560.24,14,88
DPM000018036,2025-10-18,P000461,S0061,15197,1113,711,19,18,8145.18,2,79
DPM000018037,2025-10-02,P001241,S0041,15709,4824,3346,208,183,366370.96,5,246
DPM000018038,2025-10-18,P000739,S0019,20522,950,720,30,32,97698.05,1,45
DPM000018039,2025-12-16,P001469,S0029,13703,4744,3782,204,168,462086.72,0,182
DPM000018040,2026-03-31,P000660,S0020,16552,5682,3901,294,259,95689.06,31,433
DPM000018041,2026-03-30,P001192,S0072,2448,542,360,22,25,90464.85,1,26
DPM000018042,2026-05-20,P000903,S0023,20727,1715,994,42,46,146452.65,4,94
DPM000018043,2026-07-26,P000397,S0077,15512,3954,2610,208,246,991102.95,8,23
