ticket_id,user_id,order_id,issue_type,priority,ticket_status,created_at,resolved_at,source_channel
TK0001951,U003593,O00011432,商品咨询,normal,resolved,2025-08-15 21:25:27,2025-08-17 08:25:27,social
TK0001952,U000966,O00009006,退款售后,high,closed,2025-07-29 09:42:01,2025-07-31 08:42:01,app
TK0001953,U001936,O00010710,订单咨询,low,resolved,2026-04-13 15:18:26,2026-04-14 11:18:26,phone
TK0001954,U000991,O00003038,退款售后,normal,resolved,2026-03-29 00:52:26,2026-03-30 05:52:26,web
TK0001955,U004413,O00007799,商品咨询,normal,resolved,2025-11-01 04:32:12,2025-11-02 05:32:12,social
TK0001956,U004323,,账户问题,normal,closed,2025-05-21 04:38:44,2025-05-21 15:38:44,phone
TK0001957,U000537,O00005038,活动优惠,normal,closed,2025-02-19 09:30:10,2025-02-20 06:30:10,web
TK0001958,U001634,O00001728,退款售后,normal,resolved,2026-01-13 05:28:33,2026-01-15 02:28:33,phone
TK0001959,U003259,,商品咨询,low,open,2025-09-17 07:07:08,,app
TK0001960,U001977,O00005837,物流问题,normal,open,2026-05-31 02:24:21,,social
TK0001961,U000307,O00005590,活动优惠,normal,resolved,2026-05-14 09:09:52,2026-05-16 03:09:52,app
TK0001962,U003371,O00010604,退款售后,high,resolved,2025-06-27 05:46:25,2025-06-29 19:46:25,app
TK0001963,U003575,,退款售后,normal,closed,2026-06-02 13:56:16,2026-06-03 18:56:16,social
TK0001964,U001170,O00005535,商品咨询,normal,resolved,2025-01-26 06:25:24,2025-01-27 01:25:24,app
TK0001965,U002728,O00000413,订单咨询,low,closed,2026-06-28 05:45:43,2026-06-29 05:45:43,app
TK0001966,U004322,O00009382,商品咨询,low,closed,2025-03-24 00:51:12,2025-03-26 01:51:12,app
TK0001967,U001936,O00008186,商品咨询,normal,resolved,2025-05-11 14:07:52,2025-05-12 09:07:52,phone
TK0001968,U001029,O00004947,活动优惠,normal,closed,2026-04-20 15:24:09,2026-04-23 13:24:09,social
TK0001969,U002964,O00000261,商品咨询,high,resolved,2025-08-29 06:29:42,2025-08-30 12:29:42,web
TK0001970,U000242,O00002887,订单咨询,normal,closed,2025-11-29 00:04:04,2025-11-30 19:04:04,social
TK0001971,U002120,O00007144,订单咨询,high,closed,2025-11-07 14:14:39,2025-11-08 17:14:39,web
TK0001972,U004581,O00004225,订单咨询,low,closed,2026-01-29 16:32:17,2026-02-01 14:32:17,social
TK0001973,U002395,O00001526,账户问题,normal,closed,2025-04-27 05:13:56,2025-04-28 05:13:56,web
TK0001974,U001080,O00008055,订单咨询,urgent,resolved,2025-09-04 19:21:53,2025-09-05 13:21:53,phone
TK0001975,U004509,,商品咨询,normal,resolved,2026-08-08 10:59:54,2026-08-11 01:59:54,app
TK0001976,U002692,,活动优惠,normal,resolved,2025-07-08 13:36:11,2025-07-09 04:36:11,app
TK0001977,U002898,O00007564,活动优惠,low,resolved,2026-06-13 20:52:24,2026-06-14 01:52:24,web
TK0001978,U000242,O00002887,物流问题,normal,processing,2025-11-29 21:04:04,,app
TK0001979,U001783,,物流问题,high,resolved,2025-10-09 21:30:22,2025-10-10 07:30:22,app
TK0001980,U003421,O00010364,账户问题,low,closed,2025-06-23 10:21:43,2025-06-23 11:21:43,social
TK0001981,U000636,O00007539,物流问题,normal,closed,2025-08-09 08:58:31,2025-08-12 01:58:31,web
TK0001982,U002173,O00008870,退款售后,high,resolved,2025-11-05 09:14:30,2025-11-06 02:14:30,app
TK0001983,U003298,,物流问题,low,resolved,2025-04-07 20:13:02,2025-04-08 22:13:02,phone
TK0001984,U001535,O00000686,商品咨询,normal,resolved,2025-04-11 17:32:49,2025-04-12 14:32:49,app
TK0001985,U002806,,物流问题,low,closed,2026-06-02 05:05:01,2026-06-02 23:05:01,web
TK0001986,U003643,O00000114,活动优惠,normal,processing,2025-10-28 22:51:34,,social
TK0001987,U004480,O00002743,退款售后,high,processing,2026-01-07 05:50:38,,phone
TK0001988,U004009,O00007162,物流问题,normal,closed,2025-06-21 15:17:49,2025-06-22 16:17:49,app
TK0001989,U002382,,退款售后,urgent,processing,2025-01-27 11:05:48,,web
TK0001990,U000565,O00006855,退款售后,normal,closed,2025-06-17 20:13:40,2025-06-19 05:13:40,phone
TK0001991,U002122,O00006166,订单咨询,normal,closed,2025-12-28 02:13:40,2025-12-30 07:13:40,web
TK0001992,U002462,O00000757,活动优惠,low,resolved,2025-01-11 18:30:27,2025-01-13 01:30:27,social
TK0001993,U001369,O00001246,物流问题,normal,resolved,2025-09-09 13:42:39,2025-09-10 23:42:39,phone
TK0001994,U004560,O00006471,商品咨询,normal,resolved,2025-11-30 22:02:45,2025-12-01 01:02:45,social
TK0001995,U003979,O00009723,订单咨询,urgent,open,2025-11-01 20:36:29,,social
TK0001996,U002422,O00011082,订单咨询,low,closed,2025-12-10 18:29:05,2025-12-13 07:29:05,web
TK0001997,U002339,O00010429,账户问题,normal,closed,2025-11-25 08:56:37,2025-11-28 05:56:37,app
TK0001998,U000258,O00005124,物流问题,normal,closed,2025-01-12 14:07:39,2025-01-14 05:07:39,phone
TK0001999,U000825,O00004369,订单咨询,normal,processing,2026-03-13 08:17:56,,social
TK0002000,U004334,O00009578,物流问题,normal,closed,2025-06-04 04:47:01,2025-06-04 08:47:01,app
TK0002001,U004264,O00001881,退款售后,normal,closed,2026-02-25 15:37:19,2026-02-26 22:37:19,phone
TK0002002,U000795,O00008582,退款售后,normal,resolved,2026-01-10 19:03:48,2026-01-12 20:03:48,web
TK0002003,U000343,O00005436,退款售后,low,closed,2025-08-19 11:11:36,2025-08-20 19:11:36,app
TK0002004,U004711,,订单咨询,high,processing,2025-05-19 08:00:17,,app
TK0002005,U000430,O00007008,订单咨询,normal,resolved,2025-05-16 01:02:44,2025-05-16 02:02:44,web
TK0002006,U004813,O00000559,活动优惠,normal,closed,2026-05-19 11:15:02,2026-05-20 21:15:02,app
TK0002007,U003594,,活动优惠,low,resolved,2026-06-07 03:08:06,2026-06-09 02:08:06,app
TK0002008,U003934,O00011253,退款售后,normal,closed,2026-08-18 14:37:21,2026-08-18 15:37:21,app
TK0002009,U001005,O00011987,活动优惠,high,closed,2025-04-29 03:54:04,2025-04-29 09:54:04,app
TK0002010,U000687,O00005841,订单咨询,normal,resolved,2026-05-28 14:28:47,2026-05-29 02:28:47,social
TK0002011,U003701,O00003813,退款售后,normal,resolved,2025-06-12 09:18:55,2025-06-13 22:18:55,app
TK0002012,U001413,O00002641,物流问题,normal,closed,2025-09-14 10:01:40,2025-09-14 21:01:40,app
TK0002013,U001385,,活动优惠,normal,closed,2025-07-03 01:22:58,2025-07-05 01:22:58,phone
TK0002014,U004853,,活动优惠,low,closed,2025-07-06 20:30:39,2025-07-09 08:30:39,phone
TK0002015,U004633,O00007345,活动优惠,normal,resolved,2025-08-22 22:56:06,2025-08-25 05:56:06,phone
TK0002016,U003000,O00006819,退款售后,low,resolved,2025-07-25 19:09:42,2025-07-26 19:09:42,app
TK0002017,U002596,O00001761,物流问题,normal,resolved,2026-05-24 05:14:26,2026-05-24 15:14:26,web
TK0002018,U000632,O00010258,订单咨询,normal,closed,2025-12-08 02:04:29,2025-12-10 12:04:29,app
TK0002019,U001809,O00007701,物流问题,normal,closed,2025-07-10 10:36:54,2025-07-12 23:36:54,app
TK0002020,U003958,O00001573,退款售后,high,resolved,2025-11-30 07:44:14,2025-12-02 17:44:14,web
TK0002021,U004490,O00004817,物流问题,normal,resolved,2025-01-19 21:08:59,2025-01-20 22:08:59,web
TK0002022,U001672,O00006264,账户问题,normal,resolved,2026-05-28 21:57:26,2026-05-29 11:57:26,app
TK0002023,U003764,O00002220,物流问题,normal,closed,2026-06-28 04:56:30,2026-06-28 17:56:30,social
TK0002024,U002001,,活动优惠,high,closed,2026-07-27 00:07:09,2026-07-29 01:07:09,phone
TK0002025,U003916,O00001004,活动优惠,high,closed,2026-03-31 05:32:50,2026-04-03 03:32:50,phone
TK0002026,U003927,O00011051,商品咨询,normal,processing,2026-08-19 13:27:37,,app
TK0002027,U000829,,商品咨询,normal,resolved,2025-03-26 14:33:04,2025-03-26 23:33:04,web
TK0002028,U003432,O00008854,物流问题,normal,open,2026-03-12 09:16:14,,phone
TK0002029,U004007,O00010069,物流问题,normal,closed,2026-06-21 20:23:16,2026-06-24 17:23:16,phone
TK0002030,U003245,O00003654,活动优惠,urgent,resolved,2025-08-12 19:58:28,2025-08-14 20:58:28,app
TK0002031,U003419,O00006231,活动优惠,normal,resolved,2025-10-06 17:08:54,2025-10-07 22:08:54,web
TK0002032,U002723,,订单咨询,normal,resolved,2025-02-19 09:26:36,2025-02-21 00:26:36,app
TK0002033,U003954,,退款售后,low,resolved,2025-05-26 10:53:07,2025-05-28 11:53:07,phone
TK0002034,U000540,O00003014,活动优惠,normal,closed,2026-02-20 09:23:52,2026-02-21 12:23:52,phone
TK0002035,U001746,,物流问题,low,closed,2026-04-06 02:58:14,2026-04-07 08:58:14,social
TK0002036,U002466,O00000832,物流问题,normal,resolved,2025-05-05 22:58:10,2025-05-08 17:58:10,web
TK0002037,U003018,,订单咨询,high,resolved,2025-06-10 09:47:04,2025-06-10 23:47:04,app
TK0002038,U001424,O00001851,订单咨询,normal,closed,2025-02-22 22:07:09,2025-02-24 17:07:09,phone
TK0002039,U003175,O00004145,退款售后,normal,closed,2026-04-22 11:49:34,2026-04-24 04:49:34,web
TK0002040,U001897,O00011795,退款售后,low,closed,2025-12-03 09:19:29,2025-12-03 17:19:29,app
TK0002041,U004499,,活动优惠,high,resolved,2026-04-08 06:55:00,2026-04-08 22:55:00,social
TK0002042,U001698,O00007784,商品咨询,normal,closed,2025-03-04 20:05:44,2025-03-07 07:05:44,app
TK0002043,U003681,,商品咨询,high,closed,2025-09-10 16:54:07,2025-09-11 00:54:07,social
TK0002044,U000101,,订单咨询,high,resolved,2026-05-21 18:02:15,2026-05-23 10:02:15,app
TK0002045,U000285,O00000102,订单咨询,low,closed,2025-11-03 00:00:15,2025-11-04 17:00:15,app
TK0002046,U004184,O00003170,退款售后,normal,closed,2025-12-15 00:11:16,2025-12-16 09:11:16,app
TK0002047,U004173,O00006676,订单咨询,urgent,open,2025-07-10 23:41:59,,phone
TK0002048,U003347,O00010880,物流问题,normal,processing,2025-12-30 19:02:29,,web
TK0002049,U001620,O00004174,退款售后,normal,closed,2026-07-18 13:29:24,2026-07-19 10:29:24,app
TK0002050,U000777,,订单咨询,normal,resolved,2025-11-28 19:52:54,2025-11-29 20:52:54,web
TK0002051,U000966,O00009006,退款售后,normal,closed,2025-07-28 09:42:01,2025-07-30 20:42:01,web
TK0002052,U003716,,物流问题,normal,closed,2026-05-13 03:20:23,2026-05-15 14:20:23,phone
TK0002053,U001011,O00008533,订单咨询,high,resolved,2026-03-16 04:51:49,2026-03-17 06:51:49,app
TK0002054,U000309,O00008554,退款售后,normal,closed,2025-09-26 03:12:27,2025-09-27 22:12:27,app
TK0002055,U003515,,订单咨询,normal,closed,2026-06-05 15:12:31,2026-06-07 15:12:31,app
TK0002056,U004756,,商品咨询,high,resolved,2025-11-16 12:32:29,2025-11-17 05:32:29,app
TK0002057,U003879,O00003540,物流问题,normal,resolved,2025-11-27 12:43:03,2025-11-29 13:43:03,app
TK0002058,U001834,O00005191,商品咨询,urgent,closed,2025-06-16 19:32:03,2025-06-18 07:32:03,web
TK0002059,U003748,O00005929,物流问题,normal,closed,2025-02-04 04:49:30,2025-02-06 08:49:30,social
TK0002060,U000702,O00010238,订单咨询,normal,closed,2025-05-24 21:13:08,2025-05-27 11:13:08,social
TK0002061,U003799,O00001189,订单咨询,high,closed,2025-10-26 10:36:48,2025-10-29 02:36:48,phone
TK0002062,U000202,O00000636,商品咨询,normal,closed,2026-07-22 05:30:35,2026-07-25 05:30:35,phone
TK0002063,U004725,O00003682,物流问题,high,resolved,2026-03-24 09:48:18,2026-03-26 23:48:18,web
TK0002064,U003889,O00005591,账户问题,high,processing,2025-05-11 20:31:31,,app
TK0002065,U001468,O00001646,物流问题,normal,closed,2026-08-03 06:55:12,2026-08-03 15:55:12,web
TK0002066,U003944,O00008731,物流问题,normal,resolved,2026-01-12 17:18:25,2026-01-13 10:18:25,app
TK0002067,U002613,O00008624,活动优惠,normal,resolved,2025-12-31 06:24:35,2025-12-31 11:24:35,web
TK0002068,U000261,O00007028,订单咨询,normal,closed,2025-08-10 16:26:02,2025-08-13 02:26:02,app
TK0002069,U003222,O00005070,物流问题,normal,resolved,2025-09-16 13:53:56,2025-09-18 04:53:56,app
TK0002070,U004674,O00010461,商品咨询,normal,processing,2026-07-04 10:43:50,,social
TK0002071,U001702,,物流问题,normal,processing,2025-01-20 20:47:24,,app
TK0002072,U000529,O00005894,物流问题,normal,resolved,2025-02-02 14:12:06,2025-02-04 14:12:06,web
TK0002073,U003720,,账户问题,high,closed,2025-05-27 15:00:46,2025-05-28 23:00:46,phone
TK0002074,U003316,O00005423,订单咨询,high,closed,2025-04-03 22:26:24,2025-04-05 03:26:24,app
TK0002075,U003941,,退款售后,high,resolved,2026-03-11 00:35:02,2026-03-13 02:35:02,app
TK0002076,U003971,O00011492,商品咨询,normal,processing,2026-01-27 22:20:51,,app
TK0002077,U000308,O00004672,活动优惠,high,closed,2025-11-10 16:12:15,2025-11-13 06:12:15,web
TK0002078,U001881,,退款售后,low,closed,2026-06-22 05:43:21,2026-06-23 19:43:21,phone
TK0002079,U000183,O00011020,订单咨询,normal,resolved,2026-04-19 05:05:54,2026-04-19 14:05:54,social
TK0002080,U002994,,订单咨询,normal,processing,2026-06-29 21:59:07,,app
TK0002081,U001736,O00010110,商品咨询,low,closed,2026-08-23 23:08:33,2026-08-25 12:08:33,social
TK0002082,U000325,O00006758,退款售后,low,resolved,2026-08-17 03:43:00,2026-08-20 02:43:00,app
TK0002083,U004702,O00003074,物流问题,normal,closed,2025-08-04 02:35:13,2025-08-06 23:35:13,app
TK0002084,U002021,O00010047,活动优惠,normal,closed,2026-03-24 08:41:44,2026-03-26 21:41:44,web
TK0002085,U000399,O00006307,退款售后,normal,closed,2026-02-19 21:41:05,2026-02-21 05:41:05,phone
TK0002086,U004111,O00008382,商品咨询,normal,resolved,2026-07-23 03:10:03,2026-07-25 17:10:03,app
TK0002087,U003968,O00006032,退款售后,normal,open,2025-10-09 04:45:35,,web
TK0002088,U000035,O00003096,退款售后,normal,closed,2025-09-29 14:35:15,2025-09-29 18:35:15,app
TK0002089,U002054,,退款售后,low,processing,2026-02-14 19:52:59,,app
TK0002090,U000288,O00010909,商品咨询,normal,resolved,2025-03-04 18:27:11,2025-03-06 22:27:11,app
TK0002091,U001098,,商品咨询,normal,resolved,2026-06-21 14:25:25,2026-06-23 14:25:25,app
TK0002092,U000911,,账户问题,normal,resolved,2026-05-18 20:20:52,2026-05-21 14:20:52,app
TK0002093,U004686,O00004385,活动优惠,normal,open,2026-07-10 16:30:28,,social
TK0002094,U000337,,商品咨询,high,closed,2026-04-14 13:55:16,2026-04-16 18:55:16,phone
TK0002095,U000056,O00009178,物流问题,high,resolved,2026-08-10 09:43:03,2026-08-13 07:43:03,web
TK0002096,U002533,O00008757,活动优惠,urgent,closed,2026-03-16 01:09:20,2026-03-19 00:09:20,app
TK0002097,U000641,,活动优惠,normal,closed,2025-04-17 05:21:25,2025-04-20 04:21:25,app
TK0002098,U001823,O00007426,退款售后,normal,closed,2025-06-06 04:17:00,2025-06-09 04:17:00,app
TK0002099,U001142,,商品咨询,normal,processing,2025-03-17 07:32:43,,app
TK0002100,U001098,,商品咨询,high,closed,2025-06-10 10:33:36,2025-06-10 17:33:36,app
TK0002101,U001016,O00002851,账户问题,low,processing,2026-08-21 17:17:11,,app
TK0002102,U000143,O00000332,退款售后,normal,open,2026-05-18 09:21:09,,social
TK0002103,U002466,O00000832,退款售后,normal,resolved,2025-05-11 03:58:10,2025-05-13 20:58:10,phone
TK0002104,U001946,O00001389,商品咨询,normal,closed,2025-02-05 11:33:18,2025-02-06 01:33:18,web
TK0002105,U000487,O00004684,退款售后,normal,closed,2026-02-07 23:31:20,2026-02-10 21:31:20,app
TK0002106,U001031,O00011731,物流问题,low,closed,2025-01-21 21:41:44,2025-01-22 10:41:44,web
TK0002107,U000932,,退款售后,low,resolved,2025-01-14 09:43:53,2025-01-16 03:43:53,social
TK0002108,U001743,O00000614,退款售后,low,resolved,2025-10-16 02:40:15,2025-10-16 22:40:15,social
TK0002109,U003389,O00002062,订单咨询,normal,closed,2026-02-20 17:14:16,2026-02-22 09:14:16,social
TK0002110,U004811,O00006162,订单咨询,normal,closed,2026-03-23 07:34:13,2026-03-25 18:34:13,app
TK0002111,U002887,O00000476,退款售后,low,closed,2026-02-01 06:34:30,2026-02-03 07:34:30,app
TK0002112,U003234,O00001370,退款售后,normal,resolved,2025-09-06 14:26:26,2025-09-06 18:26:26,app
TK0002113,U002101,,活动优惠,urgent,closed,2025-10-24 21:14:47,2025-10-27 20:14:47,phone
TK0002114,U001118,O00005353,订单咨询,high,resolved,2026-07-08 11:12:02,2026-07-10 11:12:02,app
TK0002115,U004508,,订单咨询,normal,resolved,2025-11-25 09:59:32,2025-11-25 10:59:32,phone
TK0002116,U001469,O00001505,退款售后,low,processing,2026-05-07 15:03:18,,app
TK0002117,U000773,O00006272,账户问题,urgent,resolved,2026-03-23 11:43:10,2026-03-24 06:43:10,phone
TK0002118,U001684,,退款售后,normal,resolved,2025-08-16 19:50:51,2025-08-19 13:50:51,app
TK0002119,U002421,O00007360,退款售后,normal,closed,2026-08-17 16:45:41,2026-08-18 01:45:41,app
TK0002120,U001632,O00004933,物流问题,normal,resolved,2025-12-03 17:38:52,2025-12-04 05:38:52,web
TK0002121,U002470,O00002664,退款售后,high,resolved,2026-04-08 01:51:51,2026-04-09 01:51:51,web
TK0002122,U001493,O00004051,退款售后,high,resolved,2025-03-30 00:33:58,2025-03-30 23:33:58,phone
TK0002123,U002918,,商品咨询,normal,closed,2026-01-13 09:34:03,2026-01-16 05:34:03,app
TK0002124,U004615,O00003602,活动优惠,high,closed,2025-08-13 03:23:26,2025-08-14 10:23:26,app
TK0002125,U002730,O00007351,物流问题,low,open,2025-11-01 03:18:29,,web
TK0002126,U003886,O00000668,物流问题,normal,processing,2025-05-22 06:05:21,,app
TK0002127,U001676,O00006028,物流问题,normal,resolved,2025-10-27 01:23:12,2025-10-29 12:23:12,app
TK0002128,U000047,O00011440,商品咨询,low,processing,2025-03-22 06:18:29,,app
TK0002129,U000015,O00002622,物流问题,normal,closed,2026-06-20 14:37:40,2026-06-23 09:37:40,app
TK0002130,U002406,O00011457,账户问题,normal,processing,2025-11-03 20:05:24,,web
TK0002131,U002290,,物流问题,high,closed,2025-10-26 14:49:19,2025-10-28 21:49:19,app
TK0002132,U004486,O00011223,账户问题,low,open,2025-06-27 19:39:27,,app
TK0002133,U001726,O00002099,订单咨询,normal,closed,2025-04-18 19:06:14,2025-04-20 00:06:14,social
TK0002134,U000562,O00011044,商品咨询,normal,closed,2026-03-01 16:37:34,2026-03-02 18:37:34,app
TK0002135,U002608,O00003475,物流问题,normal,closed,2025-02-22 23:49:05,2025-02-25 02:49:05,app
TK0002136,U000425,O00006564,物流问题,normal,open,2026-08-11 21:36:17,,app
TK0002137,U003981,O00000121,订单咨询,normal,closed,2025-05-27 10:01:40,2025-05-28 02:01:40,app
TK0002138,U004654,O00004009,订单咨询,normal,resolved,2025-02-24 01:55:40,2025-02-24 15:55:40,app
TK0002139,U000446,O00009349,商品咨询,normal,processing,2026-07-26 10:36:25,,web
TK0002140,U004812,O00009908,订单咨询,normal,closed,2025-09-11 10:49:01,2025-09-11 16:49:01,app
TK0002141,U003439,O00002425,物流问题,normal,closed,2026-04-05 05:17:21,2026-04-06 08:17:21,phone
TK0002142,U001948,O00011481,活动优惠,normal,resolved,2025-04-14 18:33:31,2025-04-17 14:33:31,web
TK0002143,U004101,O00009617,退款售后,high,resolved,2026-08-16 01:54:09,2026-08-19 01:54:09,app
TK0002144,U002569,O00008342,物流问题,normal,resolved,2025-07-12 15:05:10,2025-07-14 21:05:10,app
TK0002145,U003901,O00011145,物流问题,normal,closed,2025-05-18 01:08:01,2025-05-18 06:08:01,app
TK0002146,U001764,,活动优惠,high,closed,2025-09-11 23:57:30,2025-09-12 14:57:30,app
TK0002147,U003790,O00002303,物流问题,normal,closed,2026-03-05 23:41:33,2026-03-08 12:41:33,app
TK0002148,U004678,O00001960,订单咨询,low,closed,2025-02-12 16:04:48,2025-02-14 20:04:48,web
TK0002149,U001270,O00008853,活动优惠,high,open,2026-03-27 15:20:32,,app
TK0002150,U003095,O00005799,物流问题,high,resolved,2025-08-22 06:34:24,2025-08-23 05:34:24,app
TK0002151,U001813,O00002349,物流问题,normal,processing,2025-02-12 22:50:08,,app
TK0002152,U002181,O00003576,账户问题,normal,closed,2025-05-16 23:03:42,2025-05-19 11:03:42,app
TK0002153,U001122,O00005030,订单咨询,normal,closed,2025-03-29 00:58:48,2025-03-31 07:58:48,phone
TK0002154,U000208,O00011550,商品咨询,normal,closed,2025-03-02 14:34:03,2025-03-04 05:34:03,web
TK0002155,U004178,O00007662,活动优惠,high,closed,2026-04-22 06:47:16,2026-04-22 22:47:16,social
