exposure_id,user_id,product_id,position_name,strategy_name,exposed_at,clicked,converted
RE000022513,U001477,P001229,搜索联想,recommend_v3,2025-08-21 23:29:46,0,0
RE000022514,U000328,P001056,商品详情相似推荐,recommend_v4,2025-10-29 16:14:36,0,0
RE000022515,U000880,P000344,购物车凑单,recommend_v3,2025-06-07 18:06:10,0,0
RE000022516,U004102,P000786,首页猜你喜欢,recommend_v3,2026-03-07 14:33:16,0,0
RE000022517,U001218,P001153,首页猜你喜欢,recommend_v4,2026-04-22 21:57:02,1,0
RE000022518,U000116,P001434,商品详情相似推荐,recommend_v3,2025-07-01 01:16:35,0,0
RE000022519,U002029,P000608,搜索联想,rule_based,2026-03-16 09:21:03,0,0
RE000022520,U004084,P001318,会员频道,recommend_v3,2025-06-08 07:15:46,0,0
RE000022521,U004956,P001069,购物车凑单,popular,2026-08-19 07:57:52,0,0
RE000022522,U004044,P001026,商品详情相似推荐,recommend_v4,2025-01-05 05:52:35,0,0
RE000022523,U002127,P001092,商品详情相似推荐,recommend_v3,2025-08-03 12:21:17,0,0
RE000022524,U000888,P000263,商品详情相似推荐,recommend_v4,2026-04-24 21:20:39,1,0
RE000022525,U002458,P000177,购物车凑单,recommend_v3,2025-03-01 20:21:13,1,0
RE000022526,U004016,P000484,商品详情相似推荐,recommend_v3,2026-04-29 15:07:55,0,0
RE000022527,U000036,P000979,商品详情相似推荐,rule_based,2025-06-13 02:04:05,0,0
RE000022528,U004744,P000065,搜索联想,recommend_v3,2025-10-28 20:20:46,0,0
RE000022529,U001565,P001445,购物车凑单,recommend_v3,2025-05-10 17:36:19,0,0
RE000022530,U004716,P001246,商品详情相似推荐,recommend_v4,2026-04-29 07:04:02,1,0
RE000022531,U004885,P000280,购物车凑单,recommend_v4,2025-09-04 21:12:57,0,0
RE000022532,U003284,P000553,搜索联想,popular,2025-05-24 12:18:21,1,0
RE000022533,U003910,P000928,首页猜你喜欢,recommend_v4,2025-08-21 05:03:16,0,0
RE000022534,U000277,P000132,购物车凑单,recommend_v4,2026-02-22 14:28:16,0,0
RE000022535,U002052,P000914,商品详情相似推荐,rule_based,2026-04-21 04:32:34,0,0
RE000022536,U002599,P000589,首页猜你喜欢,recommend_v3,2025-10-27 09:03:00,1,0
RE000022537,U001417,P001389,购物车凑单,recommend_v4,2025-10-14 18:46:57,0,0
RE000022538,U004726,P000427,首页猜你喜欢,recommend_v4,2026-07-25 16:49:17,0,0
RE000022539,U001744,P000236,购物车凑单,recommend_v4,2026-08-04 22:49:46,0,0
RE000022540,U000761,P000414,商品详情相似推荐,recommend_v3,2026-01-23 21:47:03,0,0
RE000022541,U002523,P000487,搜索联想,recommend_v4,2026-02-18 04:31:40,0,0
RE000022542,U000044,P001032,购物车凑单,recommend_v3,2026-06-03 15:07:53,0,0
RE000022543,U003764,P001263,购物车凑单,recommend_v4,2026-03-28 04:20:00,1,0
RE000022544,U004416,P001102,购物车凑单,recommend_v4,2026-04-18 15:36:10,0,0
RE000022545,U002256,P000936,搜索联想,popular,2026-08-19 06:09:19,0,0
RE000022546,U002113,P000203,会员频道,recommend_v3,2025-07-10 11:38:20,0,0
RE000022547,U002088,P001047,商品详情相似推荐,recommend_v3,2026-03-06 23:34:17,0,0
RE000022548,U004351,P001027,搜索联想,recommend_v4,2025-07-23 06:44:54,0,0
RE000022549,U004045,P000864,会员频道,recommend_v3,2025-03-11 18:24:27,0,0
RE000022550,U002214,P001426,商品详情相似推荐,recommend_v3,2025-06-24 06:34:56,0,0
RE000022551,U003165,P000575,商品详情相似推荐,recommend_v3,2026-03-31 12:12:41,0,0
RE000022552,U000577,P000963,搜索联想,recommend_v4,2026-06-28 14:50:55,0,0
RE000022553,U001164,P000594,首页猜你喜欢,recommend_v4,2025-12-11 01:05:02,0,0
RE000022554,U001071,P000821,会员频道,rule_based,2026-05-20 07:40:40,0,0
RE000022555,U001313,P000344,会员频道,recommend_v3,2025-11-20 23:50:11,0,0
RE000022556,U000835,P001452,购物车凑单,recommend_v4,2025-02-19 13:15:21,0,0
RE000022557,U001404,P001252,购物车凑单,popular,2025-10-13 03:53:10,0,0
RE000022558,U004209,P001076,会员频道,recommend_v4,2025-03-27 00:41:15,0,0
RE000022559,U001158,P000726,购物车凑单,rule_based,2025-04-20 00:28:01,0,0
RE000022560,U004132,P000735,会员频道,recommend_v3,2025-11-20 03:33:49,0,0
RE000022561,U003560,P001311,商品详情相似推荐,recommend_v3,2025-03-04 16:40:48,0,0
RE000022562,U002142,P000626,购物车凑单,recommend_v3,2025-03-26 15:54:37,0,0
RE000022563,U000799,P001194,会员频道,recommend_v3,2025-07-06 23:48:17,0,0
RE000022564,U003383,P001022,首页猜你喜欢,recommend_v4,2026-06-18 07:50:48,0,0
RE000022565,U002801,P000588,首页猜你喜欢,rule_based,2025-02-20 06:45:56,0,0
RE000022566,U003233,P000856,商品详情相似推荐,recommend_v3,2025-01-01 01:41:47,1,0
RE000022567,U003042,P001286,搜索联想,recommend_v4,2026-05-29 00:56:06,0,0
RE000022568,U000611,P000091,购物车凑单,recommend_v4,2026-03-21 19:40:02,0,0
RE000022569,U002624,P000975,商品详情相似推荐,recommend_v4,2026-03-10 23:18:00,0,0
RE000022570,U002622,P000693,购物车凑单,popular,2026-04-03 18:56:55,0,0
RE000022571,U002786,P001294,首页猜你喜欢,recommend_v4,2025-06-04 11:17:19,0,0
RE000022572,U001076,P001366,搜索联想,popular,2026-03-29 07:19:18,0,0
RE000022573,U004742,P000873,搜索联想,recommend_v4,2025-03-14 21:48:09,1,0
RE000022574,U001112,P001330,会员频道,popular,2026-03-11 06:11:04,0,0
RE000022575,U004647,P001063,会员频道,recommend_v3,2025-05-21 06:25:04,0,0
RE000022576,U004763,P001131,首页猜你喜欢,recommend_v3,2025-04-20 18:24:24,1,0
RE000022577,U004976,P000790,购物车凑单,recommend_v4,2026-08-07 07:13:01,0,0
RE000022578,U004508,P000915,购物车凑单,popular,2025-09-28 02:41:41,0,0
RE000022579,U003195,P001148,首页猜你喜欢,recommend_v4,2026-02-14 08:11:35,0,0
RE000022580,U001595,P000246,会员频道,recommend_v3,2026-03-29 20:44:41,0,0
RE000022581,U002859,P000173,购物车凑单,recommend_v3,2025-02-05 23:53:07,0,0
RE000022582,U003946,P000305,搜索联想,recommend_v4,2026-01-27 14:12:13,1,0
RE000022583,U004458,P000240,商品详情相似推荐,recommend_v4,2025-07-24 06:36:10,0,0
RE000022584,U002974,P000809,搜索联想,rule_based,2025-06-06 10:26:08,0,0
RE000022585,U000779,P000438,会员频道,recommend_v3,2026-03-17 04:45:58,0,0
RE000022586,U002999,P000242,购物车凑单,recommend_v4,2025-06-29 14:30:26,0,0
RE000022587,U000810,P000168,首页猜你喜欢,recommend_v3,2025-07-15 15:54:04,1,0
RE000022588,U002971,P000767,会员频道,recommend_v4,2025-06-16 07:30:09,0,0
RE000022589,U000719,P000177,会员频道,recommend_v4,2026-01-31 23:37:25,0,0
RE000022590,U003941,P000483,商品详情相似推荐,recommend_v4,2026-05-23 17:27:22,0,0
RE000022591,U001710,P000922,搜索联想,recommend_v4,2026-03-13 00:59:14,0,0
RE000022592,U001933,P000021,首页猜你喜欢,recommend_v3,2025-12-06 01:42:42,0,0
RE000022593,U004734,P001443,会员频道,recommend_v4,2025-09-06 00:04:32,0,0
RE000022594,U004381,P000766,首页猜你喜欢,recommend_v3,2026-02-24 15:29:12,0,0
RE000022595,U003683,P000216,会员频道,popular,2025-09-03 12:21:35,0,0
RE000022596,U001455,P000112,购物车凑单,popular,2026-02-17 18:17:16,0,0
RE000022597,U003193,P000546,购物车凑单,recommend_v4,2025-05-04 09:14:12,0,0
RE000022598,U003472,P001471,会员频道,rule_based,2026-06-23 01:27:36,0,0
RE000022599,U003861,P000684,商品详情相似推荐,popular,2026-07-04 14:00:55,0,0
RE000022600,U003007,P000141,购物车凑单,recommend_v4,2026-05-31 11:33:50,1,0
RE000022601,U000066,P000411,商品详情相似推荐,rule_based,2026-04-04 09:48:35,0,0
RE000022602,U000099,P001146,商品详情相似推荐,rule_based,2026-06-15 23:38:54,0,0
RE000022603,U001278,P001020,会员频道,recommend_v4,2025-01-31 06:43:22,0,0
RE000022604,U003153,P000015,购物车凑单,recommend_v3,2025-03-08 20:52:04,0,0
RE000022605,U002448,P000565,首页猜你喜欢,recommend_v4,2026-03-28 12:30:07,1,0
RE000022606,U002895,P000972,购物车凑单,recommend_v3,2026-01-25 07:27:35,0,0
RE000022607,U000980,P000523,首页猜你喜欢,recommend_v3,2026-01-20 02:48:43,0,0
RE000022608,U003472,P000472,商品详情相似推荐,rule_based,2025-06-09 13:47:03,0,0
RE000022609,U002414,P001331,搜索联想,rule_based,2026-08-07 07:27:48,0,0
RE000022610,U002258,P001061,搜索联想,recommend_v4,2025-12-28 21:48:21,0,0
RE000022611,U001940,P001284,首页猜你喜欢,recommend_v3,2025-08-01 16:33:16,0,0
RE000022612,U001584,P000689,搜索联想,recommend_v4,2025-07-28 00:13:59,0,0
RE000022613,U002783,P000181,搜索联想,recommend_v3,2026-03-30 04:55:35,0,0
RE000022614,U003754,P001358,搜索联想,recommend_v3,2026-06-04 18:51:23,0,0
RE000022615,U001822,P001029,会员频道,popular,2025-04-18 14:21:17,0,0
RE000022616,U000653,P000984,会员频道,recommend_v3,2026-07-13 11:55:41,0,0
RE000022617,U002635,P001003,搜索联想,recommend_v4,2025-03-17 12:13:51,0,0
RE000022618,U001209,P000410,首页猜你喜欢,recommend_v3,2025-10-18 02:56:22,0,0
RE000022619,U003792,P000901,会员频道,recommend_v4,2026-07-29 19:59:48,0,0
RE000022620,U002346,P000558,商品详情相似推荐,recommend_v4,2026-06-11 21:50:47,0,0
RE000022621,U000489,P001202,首页猜你喜欢,recommend_v4,2026-01-18 23:00:53,0,0
RE000022622,U002858,P000848,商品详情相似推荐,recommend_v3,2025-03-04 20:26:46,0,0
RE000022623,U001436,P000786,商品详情相似推荐,recommend_v4,2025-08-16 19:52:38,0,0
RE000022624,U001301,P001205,购物车凑单,rule_based,2025-11-10 06:40:24,0,0
RE000022625,U003320,P001321,会员频道,popular,2025-10-02 05:10:29,0,0
RE000022626,U003400,P001450,会员频道,recommend_v4,2025-12-15 18:17:09,0,0
RE000022627,U004933,P000966,商品详情相似推荐,recommend_v4,2025-10-20 12:01:39,1,0
RE000022628,U002658,P000800,搜索联想,recommend_v3,2026-03-21 11:15:24,0,0
RE000022629,U000588,P001312,购物车凑单,recommend_v3,2026-02-20 09:01:12,0,0
RE000022630,U000708,P000690,首页猜你喜欢,recommend_v3,2025-04-30 10:36:59,1,0
RE000022631,U004480,P001090,购物车凑单,recommend_v3,2025-10-30 10:22:46,0,0
RE000022632,U001212,P001387,首页猜你喜欢,popular,2025-12-09 02:03:08,0,0
RE000022633,U001659,P001360,购物车凑单,recommend_v3,2026-08-16 00:08:33,0,0
RE000022634,U002901,P000677,购物车凑单,popular,2025-11-22 03:13:52,0,0
RE000022635,U002101,P000992,商品详情相似推荐,recommend_v4,2025-06-09 05:07:31,1,0
RE000022636,U000609,P000662,购物车凑单,recommend_v3,2025-04-10 22:04:15,1,0
RE000022637,U000650,P000378,购物车凑单,recommend_v4,2026-05-29 02:59:10,0,0
RE000022638,U001539,P001294,首页猜你喜欢,recommend_v4,2025-12-29 03:24:42,0,0
RE000022639,U001126,P001158,搜索联想,recommend_v4,2026-07-29 23:33:42,0,0
RE000022640,U001445,P000275,搜索联想,popular,2025-11-04 01:55:41,0,0
RE000022641,U004572,P000378,购物车凑单,popular,2026-03-05 02:16:24,0,0
RE000022642,U003903,P001355,商品详情相似推荐,recommend_v4,2025-07-20 21:12:24,0,0
RE000022643,U002734,P000681,搜索联想,popular,2025-04-03 15:01:51,0,0
RE000022644,U001270,P000608,购物车凑单,recommend_v4,2025-12-19 09:50:27,0,0
RE000022645,U004515,P001131,商品详情相似推荐,popular,2026-01-23 18:23:15,1,1
RE000022646,U002225,P000889,商品详情相似推荐,recommend_v4,2026-05-26 14:17:13,0,0
RE000022647,U002022,P000923,商品详情相似推荐,rule_based,2025-11-28 01:31:05,0,0
RE000022648,U003852,P000994,商品详情相似推荐,recommend_v3,2026-01-26 02:52:03,0,0
RE000022649,U003955,P000824,首页猜你喜欢,recommend_v3,2026-05-18 00:28:22,0,0
RE000022650,U003837,P000630,会员频道,rule_based,2025-04-24 02:24:16,0,0
RE000022651,U004479,P001348,搜索联想,popular,2026-01-12 21:31:40,1,0
RE000022652,U004886,P000229,搜索联想,recommend_v4,2025-01-01 07:47:59,0,0
RE000022653,U000582,P001377,搜索联想,popular,2026-06-03 18:45:10,0,0
RE000022654,U002680,P000862,搜索联想,popular,2025-07-19 09:58:13,0,0
RE000022655,U001846,P001493,会员频道,rule_based,2025-07-18 08:55:58,0,0
RE000022656,U004816,P001099,商品详情相似推荐,rule_based,2026-08-05 23:28:27,0,0
RE000022657,U000178,P000317,会员频道,recommend_v4,2025-08-29 02:30:51,0,0
RE000022658,U003171,P000873,首页猜你喜欢,recommend_v3,2025-11-28 09:28:50,0,0
RE000022659,U001331,P000367,首页猜你喜欢,popular,2026-04-11 12:56:52,0,0
RE000022660,U003554,P000975,购物车凑单,recommend_v3,2026-07-12 09:18:07,0,0
RE000022661,U003498,P000391,首页猜你喜欢,recommend_v3,2026-02-17 07:24:29,0,0
RE000022662,U004408,P001019,商品详情相似推荐,recommend_v3,2026-07-24 21:39:33,0,0
RE000022663,U003352,P000002,搜索联想,recommend_v3,2025-10-12 08:39:37,0,0
RE000022664,U002698,P000920,首页猜你喜欢,recommend_v4,2025-12-04 22:07:32,0,0
RE000022665,U002519,P000469,首页猜你喜欢,recommend_v4,2025-02-04 10:01:56,1,0
RE000022666,U000604,P000869,会员频道,popular,2025-05-07 17:30:27,0,0
RE000022667,U003825,P000356,会员频道,popular,2025-01-12 23:40:41,0,0
RE000022668,U004780,P000085,首页猜你喜欢,recommend_v4,2025-05-25 21:49:15,0,0
RE000022669,U002305,P001111,商品详情相似推荐,recommend_v3,2025-04-17 20:07:35,0,0
RE000022670,U001099,P000563,购物车凑单,rule_based,2025-02-02 01:24:54,0,0
RE000022671,U001373,P000940,商品详情相似推荐,rule_based,2026-03-24 00:22:18,0,0
RE000022672,U003698,P001075,购物车凑单,recommend_v4,2026-02-28 08:02:42,0,0
RE000022673,U003929,P000647,商品详情相似推荐,rule_based,2026-04-23 03:34:48,0,0
RE000022674,U002605,P001177,首页猜你喜欢,recommend_v4,2026-05-14 23:48:57,0,0
RE000022675,U002757,P001264,首页猜你喜欢,recommend_v4,2025-01-26 00:35:30,0,0
RE000022676,U004479,P000219,首页猜你喜欢,recommend_v3,2026-07-20 06:10:55,0,0
RE000022677,U000995,P001493,会员频道,recommend_v4,2026-01-09 11:34:39,0,0
RE000022678,U002639,P000491,搜索联想,recommend_v3,2026-01-15 14:15:43,0,0
RE000022679,U001748,P001263,首页猜你喜欢,recommend_v4,2026-04-14 13:50:36,0,0
RE000022680,U000348,P001301,搜索联想,recommend_v4,2026-04-28 00:31:38,0,0
RE000022681,U004136,P000317,商品详情相似推荐,recommend_v3,2025-08-21 04:19:10,0,0
RE000022682,U001392,P000096,搜索联想,recommend_v4,2026-03-26 17:23:40,0,0
RE000022683,U001304,P000515,搜索联想,recommend_v4,2025-11-05 13:44:25,0,0
RE000022684,U002534,P000075,搜索联想,popular,2025-03-02 05:46:42,0,0
RE000022685,U004270,P001041,购物车凑单,recommend_v3,2025-03-31 03:20:16,0,0
RE000022686,U002736,P000116,购物车凑单,recommend_v3,2025-08-02 22:31:23,1,0
RE000022687,U001346,P001142,首页猜你喜欢,rule_based,2025-10-22 04:52:23,0,0
RE000022688,U000555,P001187,购物车凑单,recommend_v3,2026-05-08 20:33:49,1,0
RE000022689,U001803,P001175,会员频道,popular,2025-12-13 03:48:20,0,0
RE000022690,U004257,P001001,首页猜你喜欢,recommend_v3,2026-04-23 16:10:12,0,0
RE000022691,U003691,P000972,商品详情相似推荐,recommend_v3,2025-07-14 03:02:24,0,0
RE000022692,U003371,P001353,搜索联想,recommend_v3,2026-08-17 07:55:51,1,0
RE000022693,U003398,P000709,会员频道,recommend_v4,2025-04-13 05:39:30,0,0
RE000022694,U001705,P000624,首页猜你喜欢,recommend_v3,2025-09-02 20:00:31,0,0
RE000022695,U001978,P001113,会员频道,recommend_v3,2025-01-10 17:52:09,0,0
RE000022696,U002808,P000933,搜索联想,rule_based,2026-05-18 22:27:02,0,0
RE000022697,U001249,P000782,首页猜你喜欢,recommend_v3,2026-08-17 23:29:01,0,0
RE000022698,U003576,P000169,商品详情相似推荐,recommend_v3,2025-02-03 21:41:47,0,0
RE000022699,U001200,P000570,首页猜你喜欢,recommend_v4,2025-09-17 05:09:58,1,1
RE000022700,U003848,P000907,首页猜你喜欢,recommend_v3,2026-06-19 21:06:13,0,0
RE000022701,U001690,P000029,购物车凑单,popular,2026-04-19 01:32:54,0,0
RE000022702,U004702,P000552,商品详情相似推荐,popular,2026-04-25 19:15:32,0,0
RE000022703,U000808,P000487,首页猜你喜欢,recommend_v3,2026-05-08 12:48:00,0,0
RE000022704,U000901,P000069,商品详情相似推荐,recommend_v3,2026-03-01 04:15:54,1,0
RE000022705,U003467,P001093,搜索联想,recommend_v3,2025-10-22 05:35:12,0,0
RE000022706,U004015,P001483,购物车凑单,recommend_v3,2026-08-08 04:59:37,1,0
RE000022707,U002463,P001400,会员频道,recommend_v3,2026-07-18 09:22:50,1,0
RE000022708,U002614,P001152,搜索联想,recommend_v4,2025-04-12 06:00:17,1,0
RE000022709,U000912,P000956,购物车凑单,recommend_v4,2025-01-24 20:18:11,0,0
RE000022710,U002274,P001480,购物车凑单,recommend_v4,2025-06-07 01:01:55,0,0
RE000022711,U000131,P000363,搜索联想,recommend_v3,2026-06-15 17:43:43,0,0
RE000022712,U000749,P000904,会员频道,recommend_v3,2026-04-22 04:45:32,0,0
RE000022713,U003368,P000176,首页猜你喜欢,recommend_v4,2025-09-20 09:51:01,0,0
RE000022714,U001316,P001123,会员频道,recommend_v4,2025-09-15 10:28:37,0,0
RE000022715,U001282,P001333,商品详情相似推荐,recommend_v3,2025-04-16 08:12:02,0,0
RE000022716,U002670,P000629,首页猜你喜欢,recommend_v4,2025-03-08 00:04:40,0,0
RE000022717,U003663,P000484,首页猜你喜欢,recommend_v4,2026-06-28 17:16:14,0,0
RE000022718,U000559,P001363,搜索联想,recommend_v3,2026-06-04 03:20:31,0,0
RE000022719,U002762,P000801,购物车凑单,popular,2025-10-22 04:43:41,0,0
RE000022720,U004276,P001062,购物车凑单,popular,2025-07-20 22:33:45,0,0
RE000022721,U000107,P000996,会员频道,recommend_v3,2025-11-07 19:13:04,0,0
RE000022722,U004362,P001209,搜索联想,recommend_v3,2025-03-09 16:07:13,0,0
RE000022723,U002888,P000348,购物车凑单,popular,2026-03-10 17:56:37,0,0
RE000022724,U002346,P000697,搜索联想,rule_based,2025-02-11 19:15:07,0,0
RE000022725,U002479,P001212,购物车凑单,recommend_v4,2026-02-06 18:26:19,1,1
RE000022726,U001171,P000753,首页猜你喜欢,rule_based,2025-05-26 19:21:02,0,0
RE000022727,U001494,P000737,购物车凑单,recommend_v3,2025-06-08 17:21:34,0,0
RE000022728,U001906,P000125,搜索联想,recommend_v3,2025-12-07 18:42:14,0,0
RE000022729,U000699,P000573,商品详情相似推荐,rule_based,2026-02-03 03:13:33,0,0
RE000022730,U001776,P001173,搜索联想,recommend_v3,2025-07-16 10:19:50,0,0
RE000022731,U001940,P000105,购物车凑单,recommend_v4,2026-03-08 02:39:05,0,0
RE000022732,U001580,P000690,购物车凑单,popular,2025-12-23 09:55:40,0,0
RE000022733,U002389,P000290,搜索联想,recommend_v3,2026-06-12 07:52:10,0,0
RE000022734,U001474,P000083,搜索联想,recommend_v3,2026-05-09 12:39:41,0,0
RE000022735,U001956,P000625,搜索联想,recommend_v4,2026-03-08 07:14:22,1,0
RE000022736,U004589,P000615,首页猜你喜欢,recommend_v4,2026-03-21 22:51:53,0,0
RE000022737,U001844,P000170,首页猜你喜欢,recommend_v3,2025-10-17 17:35:33,0,0
RE000022738,U003823,P000798,首页猜你喜欢,recommend_v4,2025-05-03 02:21:54,0,0
RE000022739,U002767,P000541,首页猜你喜欢,recommend_v3,2025-03-04 04:32:58,1,0
RE000022740,U000375,P000357,搜索联想,recommend_v4,2026-06-19 01:44:32,0,0
RE000022741,U002415,P000766,搜索联想,recommend_v4,2025-08-15 09:36:56,0,0
RE000022742,U002739,P000481,商品详情相似推荐,recommend_v3,2025-01-24 10:26:38,0,0
RE000022743,U003194,P000618,首页猜你喜欢,recommend_v3,2026-05-21 22:04:07,0,0
RE000022744,U002294,P000830,首页猜你喜欢,rule_based,2026-06-05 09:39:58,0,0
RE000022745,U002816,P000300,购物车凑单,recommend_v3,2025-11-15 13:51:26,0,0
RE000022746,U003302,P000964,购物车凑单,recommend_v4,2025-03-03 02:44:06,1,0
RE000022747,U003270,P000499,会员频道,popular,2025-10-17 01:56:40,0,0
RE000022748,U001923,P001462,会员频道,recommend_v4,2025-06-03 00:53:21,0,0
RE000022749,U004531,P000151,首页猜你喜欢,recommend_v3,2025-05-27 23:35:57,0,0
RE000022750,U003875,P001091,搜索联想,rule_based,2025-04-28 13:00:22,0,0
RE000022751,U003872,P000375,购物车凑单,popular,2026-01-08 07:02:16,0,0
RE000022752,U002673,P000528,会员频道,recommend_v4,2025-01-12 16:02:36,0,0
RE000022753,U002592,P001494,商品详情相似推荐,rule_based,2025-11-13 18:21:11,0,0
RE000022754,U002396,P000535,商品详情相似推荐,recommend_v3,2026-05-28 08:12:35,0,0
RE000022755,U002669,P001021,购物车凑单,recommend_v3,2026-03-15 20:40:20,0,0
